Frame,Time,FL,PEN,ANG,FL_px,TimTrackAlpha,RawTimTrackAlpha,FascicleCandidateIdx,FascicleRawRejected,FascicleSelectionReason,SuperApoRejected,DeepApoRejected,SuperApoSoftDownweighted,DeepApoSoftDownweighted,SuperApoGateReason,DeepApoGateReason,R_t_x_variance,R_t_alpha_variance,R_t_length_variance,R_t_theta_variance,kalman_measurement_r_scale,kalman_measurement_r_scale_theta,kalman_measurement_r_scale_length
107,4.28,92.67604609029289,-4.781282461050881,0.07977357916358342,1403.850165628105,2.5,2.5,4,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
108,4.32,78.58725981951027,-4.782838141108869,0.08355634219742267,1190.4342315854808,2.5,2.5,4,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
109,4.36,64.5233447615383,-4.783694969594312,0.08786859001475196,977.3950449085089,2.5,2.5,4,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
110,4.4,51.82931257873716,-4.784957122879579,0.09190605625892469,785.106746754835,2.5,2.5,4,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
111,4.44,40.28218380594432,-4.78542083892736,0.09641710266628123,610.1916600190382,2.5,2.5,3,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
112,4.48,64.66521480370285,-4.783716950617785,0.09306947200939068,979.5440822336053,2.5,2.5,3,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
113,4.52,80.9156312846475,-4.783289253962008,0.09019594061775262,1225.7042372112282,2.5,2.5,4,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
114,4.56,96.93789796983816,-4.782455244063733,0.08721833799140258,1468.4083952827555,2.5,2.5,4,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
115,4.6,112.20665300079568,-4.779556953348413,0.08421744467919864,1699.698412319745,2.5,2.5,4,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
116,4.64,110.39044592514216,-4.780102560818438,0.0847269064392378,1672.1866364991947,2.5,2.5,5,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
117,4.68,107.92593017889796,-4.7802692414243575,0.08537394101770805,1634.8543269702884,2.5,2.5,4,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
118,4.72,109.00476412545228,-4.780232953879629,0.08498593717681074,1651.1964269890996,2.5,2.5,5,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
119,4.76,109.72243883093083,-4.77977660880557,0.08489153252727165,1662.0677124685378,2.5,2.5,6,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
120,4.8,109.33991887682613,-4.78031424733095,0.08466169435569412,1656.27332736494,2.5,2.5,7,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
121,4.84,108.9102213266021,-4.78025689939853,0.08462558006700968,1649.764299385215,2.5,2.5,7,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
122,4.88,122.42498413574104,-4.778211212019668,0.08142202229650569,1854.4849667899232,2.5,2.5,5,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
123,4.92,134.27722308076298,-4.776027732322246,0.07890197738782302,2034.0218407500188,2.5,2.5,5,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
124,4.96,142.8754589832847,-4.7754000571834885,0.07647692532872558,2164.2673076757915,2.5,2.5,4,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
125,5.0,151.77922546398565,-4.774316410473372,0.07384692786225909,2299.1409301053445,2.5,2.5,4,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
126,5.04,141.6544876772073,-4.778077830107186,0.07641690421634978,2145.7721210275186,2.5,2.5,4,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
127,5.08,130.40718896549035,-4.780750927774519,0.0792204705037189,1975.398838767191,2.5,2.5,4,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
128,5.12,125.62045432983976,-4.779483288241702,0.08121743683065173,1902.8897223928386,2.5,2.5,4,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
129,5.16,120.39889226136148,-4.7782738049978715,0.08326582106152737,1823.7938709413334,2.5,2.5,5,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
130,5.2,141.1989116487458,-4.779860454858351,0.07702840135943255,2138.8710876969776,2.5,2.5,6,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
131,5.24,161.12198559578323,-4.783229113699567,0.070705108714198,2440.6643971905623,2.0,2.0,3,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
132,5.28,159.42014421593342,-4.786471595883002,0.07129076530700444,2414.8850248094054,2.5,2.5,7,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
133,5.32,158.3831257823609,-4.78956052345794,0.07154141307178401,2399.176343212094,2.5,2.5,7,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
134,5.36,156.60223570893538,-4.792224783190411,0.07205209384129271,2372.199546833577,2.0,2.0,3,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
135,5.4,155.41461831643036,-4.79373663832651,0.07246768018337034,2354.2096028997735,2.0,2.0,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
136,5.44,150.6981970567167,-4.7960467547371435,0.07399754283978843,2282.765588551448,2.0,2.0,1,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
137,5.48,145.2751251188375,-4.797741266747825,0.07572799241889278,2200.6172799066508,2.0,2.0,1,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
138,5.52,141.19113173686043,-4.7983529307576855,0.0772376334325384,2138.753238144158,2.5,2.5,5,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
139,5.56,136.61954728337454,-4.79878059589754,0.07883103256513109,2069.5032014523003,2.5,2.5,5,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
140,5.6,146.2457269175042,-4.802145455359795,0.0748590853770789,2215.3198870343826,2.0,2.0,1,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
141,5.64,165.39628988523717,-4.798541620329961,0.0695186689793502,2505.411255066314,2.0,2.0,1,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
142,5.68,179.20036272426054,-4.8000246601214105,0.06474284686700293,2714.5143702609876,2.0,2.0,1,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
143,5.72,192.05806892561924,-4.801704865388832,0.060000452801019864,2909.281990825948,2.0,2.0,1,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
144,5.76,194.42567963929324,-4.8068667251756185,0.059079991475121586,2945.146389802311,2.0,2.0,1,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
145,5.8,198.1783108985852,-4.810450020640297,0.05772246740743827,3001.990981659042,2.0,2.0,1,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
146,5.84,202.30218562958916,-4.813760666664725,0.056278177025799514,3064.459143264782,2.0,2.0,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
147,5.88,208.57104441777858,-4.756439459691257,0.05502912168161018,3159.4193710622076,2.0,2.0,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
148,5.92,201.9442287412631,-4.76031065671967,0.057246745888245555,3059.036837737476,2.5,2.5,1,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
149,5.96,196.1244016093844,-4.7067067303730665,0.06000067047701208,2970.8785095859407,2.5,2.5,1,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
150,6.0,188.48982524450923,-4.716202641755123,0.0623302519884126,2855.2304889109087,2.5,2.5,1,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
151,6.04,183.4956988145791,-4.6637815204368644,0.06448569931405858,2779.5798163628547,2.5,2.5,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
152,6.08,188.97194930746485,-4.6083626372449205,0.0638442055193109,2862.533669982899,2.5,2.5,1,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
153,6.12,194.0852061621936,-4.55609204362604,0.06311309531352884,2939.9889217468376,2.0,2.0,3,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
154,6.16,176.99716835426187,-4.581520108189236,0.06849815459205805,2681.1405383840847,2.5,2.5,1,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
155,6.2,154.4032947343009,-4.611644930252443,0.07500530015034916,2338.8901450876347,2.5,2.5,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
156,6.24,130.4432409970228,-4.642331936350287,0.0812601615392931,1975.9449523809367,2.5,2.5,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
157,6.28,107.0173888987365,-4.671182787942669,0.08753055498267576,1621.0918081702096,2.5,2.5,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
158,6.32,114.20022436597775,-4.6874002542470645,0.0864764812586657,1729.8968898041596,2.5,2.5,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
159,6.36,122.57942534382504,-4.702099486436296,0.08407956935691395,1856.82443124374,2.5,2.5,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
160,6.4,107.69533858567186,-4.7220099604471555,0.08582433265606973,1631.361341889467,2.5,2.5,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
161,6.44,132.9018184046298,-4.728665430360333,0.08153933760973373,2013.1873083778241,2.0,2.0,2,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
162,6.48,136.69181625190492,-4.733010296473896,0.08209293998016881,2070.5979266560744,2.5,2.5,3,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
163,6.52,135.63512689297994,-4.736078433298513,0.08403520990478636,2054.5912712782756,2.5,2.5,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
164,6.56,128.99615741127437,-4.64350019043558,0.08679525227271016,1954.0246329755166,3.0,3.0,3,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
165,6.6,116.39891582681781,-4.55476335457576,0.09076267044668852,1763.2025119328614,2.0,2.0,3,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
166,6.64,130.4105418432311,-4.477589176290791,0.08840061394343891,1975.4496279211337,2.0,2.0,3,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
167,6.68,142.0554551680148,-4.415039528701333,0.08607457893583705,2151.845948107206,2.0,2.0,3,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
168,6.72,151.46758125330797,-4.4519601522310825,0.08307096455346674,2294.420165730582,2.0,2.0,3,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
169,6.76,160.83401346328804,-4.397441489036377,0.08068812584543862,2436.3022157752507,3.0,3.0,1,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
170,6.8,175.58788096465898,-4.345561717333366,0.07630628911249879,2659.792753074124,3.0,3.0,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
171,6.84,186.77616698626022,-4.305946327814794,0.07197644224196867,2829.272115294829,2.0,2.0,2,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
172,6.88,200.3183457692728,-4.272637167530527,0.06649948067153287,3034.408077925079,2.0,2.0,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
173,6.92,213.1373073678714,-4.240508857118845,0.061606490759946536,3228.5887979985246,3.0,3.0,3,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
174,6.96,239.3997745927829,-4.19361349799373,0.050601030689532825,3626.410786730912,3.0,3.0,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
175,7.0,262.36412713990364,-4.146176504998126,0.039724593174139074,3974.2731685097824,2.0,2.0,0,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
176,7.04,269.3082548368956,-4.11358016446652,0.03700531103294896,4079.4623217896615,3.0,3.0,2,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
177,7.08,277.50031700344414,-4.0897509282158335,0.03398713299596051,4203.55509780365,3.0,3.0,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
178,7.12,283.60886193679397,-4.0663123726421855,0.03089157605217828,4296.0869027111985,3.0,3.0,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
179,7.16,291.4338393367713,-4.046832147254201,0.027314130662792122,4414.619104746358,3.0,3.0,4,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
180,7.2,292.74745737787595,-4.033016264841367,0.027612806557835226,4434.517697558357,3.0,3.0,4,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
181,7.24,294.04722040507517,-4.022088968058532,0.027898331114025843,4454.206415603505,2.0,2.0,1,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
182,7.28,287.8149351609326,-4.01299668819752,0.03157248568242365,4359.800201254363,2.0,2.0,0,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
183,7.32,282.20799322369504,-4.005394468763724,0.03490403048726352,4274.8666429151435,3.0,3.0,3,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
184,7.36,274.94049861122124,-3.9984208635434983,0.03846440481267802,4164.779150560511,3.0,3.0,1,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
185,7.4,266.9190460518567,-3.991590090855482,0.042024359969429374,4043.2707567618527,3.0,3.0,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
186,7.44,264.4796772577238,-3.98477270448838,0.04375137678002063,4006.3193714779454,3.0,3.0,3,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
187,7.48,263.5462625564838,-3.978484379279637,0.04469674270444488,3992.180071861529,2.0,2.0,0,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
188,7.52,265.3080267813071,-3.9736075203441814,0.04488780176286443,4018.867151243468,2.0,2.0,0,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
189,7.56,244.19114531079646,-3.9634472254282587,0.054124510809303916,3698.9901301517093,3.0,3.0,2,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
190,7.6,225.74640709379267,-3.955035825011352,0.06328551851060485,3419.59054532609,3.0,3.0,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
191,7.64,182.21373797565587,-4.09808192239069,0.08101578798863561,2760.160764601651,3.0,3.0,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
192,7.68,159.37801711539674,-4.1970578333156325,0.09361401297105781,2414.2468864817492,3.0,3.0,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
193,7.72,138.6584788991066,-4.1361721610621425,0.10816600253114425,2100.3887927912,3.0,3.0,1,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
194,7.76,141.2462982007395,-4.08778904494704,0.11177381030888554,2139.5888958218525,2.5,2.5,1,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
195,7.8,142.4843590692095,-4.050457683373213,0.1156758099518675,2158.3429539477884,3.0,3.0,1,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
196,7.84,143.48505245882316,-4.025365341931235,0.11901209622078474,2173.5013863585045,2.5,2.5,1,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
197,7.88,145.59440014876924,-4.0009585556639475,0.12220453218085618,2205.45363538964,3.0,3.0,1,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
198,7.92,143.80828371812433,-3.9806024421345523,0.12527487235567242,2178.3976705230666,2.5,2.5,1,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
199,7.96,137.3739599389644,-3.968166868459559,0.13039888400816885,2080.930990791413,3.0,3.0,1,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
200,8.0,129.769988076925,-3.959308620792849,0.1355614475021963,1965.7465649522364,2.5,2.5,3,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
201,8.04,133.75889830065913,-3.944321431484606,0.13534930299406495,2026.170293785132,2.5,2.5,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
202,8.08,136.0699559273796,-3.9348964939473268,0.13506139318617022,2061.178030615927,3.0,3.0,1,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
203,8.12,138.92136855043833,-3.9263251343931893,0.13509144350805455,2104.3710265628524,3.0,3.0,3,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
204,8.16,142.2359687262192,-3.918881639662751,0.13467041722880235,2154.5803546693555,3.0,3.0,3,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
205,8.2,144.3799327721473,-3.9154660112167323,0.13478408472941208,2187.0569698029412,3.0,3.0,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
206,8.24,142.34897743564187,-3.98321237838965,0.13447621643187038,2156.2922025754033,3.0,3.0,1,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
207,8.28,140.56521806903575,-4.04162932477547,0.13442984407637884,2129.2719423475237,3.0,3.0,1,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
208,8.32,137.42856167361245,-4.092959454878347,0.1343237831662739,2081.7580939908157,3.0,3.0,1,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
209,8.36,148.60454948649664,-4.170977399386816,0.12484937291414563,2251.0511638191206,3.0,3.0,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
210,8.4,158.6017077590787,-4.264280505422792,0.11493554207790731,2402.4874074748013,3.0,3.0,1,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
211,8.44,162.30403387496054,-4.34273273714163,0.10771965451707526,2458.569980591118,3.0,3.0,3,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
212,8.48,164.54308522130444,-4.402964884295255,0.10278227340749983,2492.486971399641,3.0,3.0,3,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
213,8.52,161.90946152986717,-4.447849201567706,0.10332083488236703,2452.593026724615,3.0,3.0,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
214,8.56,159.3996156587828,-4.486280518677145,0.10351203417023058,2414.574059683337,3.0,3.0,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
215,8.6,157.28033322271483,-4.5170216036976605,0.10411486592875589,2382.471319823372,3.0,3.0,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
216,8.64,156.14665285517765,-4.5428117104336385,0.10444205529311872,2365.298410113933,3.0,3.0,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
217,8.68,153.74890597072144,-4.566745746989633,0.10472530121332195,2328.977510562407,3.0,3.0,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
218,8.72,151.48984647103273,-4.587402312845708,0.1049749504288717,2294.7574376677144,3.0,3.0,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
219,8.76,149.79635652972897,-4.605882081083746,0.10479669430804787,2269.1045722846516,3.0,3.0,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
220,8.8,148.46517117582755,-4.621589507267835,0.10456430239794814,2248.9398710657897,3.0,3.0,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
221,8.84,131.7225384120333,-4.643316923517718,0.11463471346567015,1995.3236587858294,3.0,3.0,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
222,8.88,115.69358491957975,-4.663545996617483,0.12409839745642809,1752.5182094326872,3.0,3.0,0,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
223,8.92,103.59762925138818,-4.679355118588395,0.13172394501317067,1569.2895318553474,3.0,3.0,1,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
224,8.96,91.29091239257687,-4.6924158933551,0.13954338598733013,1382.8682587277915,3.0,3.0,1,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
