frame,baseline_alpha_deg,matlab_alpha_deg,baseline_raw_error_deg,localmax_alpha_deg,delta_localmax_deg,mass_below_8deg,mass_below_10deg,gap_to_lower_deg,oracle_high_angle_overweight,n_peaks,n_unique_angles,selected_family_share,selected_family_count,cum_before_selected,cum_after_selected,crossing_margin_under,crossing_margin_over,nearest_lower_share,nearest_lower_gap,best_lower_share,best_lower_gap,best_lower_count,nearest_upper_share,nearest_upper_gap,best_upper_share,best_upper_gap,top_family_share,top_family_angle_offset,selected_is_top_family,duplicate_fraction
398,33.5,32.5,1.0,25.5,8.0,0.28917982287254523,0.09703504043126684,1.0,False,10.0,10.0,0.09626492106276473,1.0,0.48517520215633425,0.418559876780901,0.014824797843665749,0.08144012321909899,0.10011551790527531,1.0,0.10011551790527531,1.0,1.0,0.10088563727377743,0.5,0.11474778590681556,2.5,0.11474778590681556,2.5,0.0,0.0
399,33.5,32.5,1.0,33.5,0.0,0.3894212341893446,0.1939440398620161,8.0,False,10.0,8.0,0.19854350325795322,2.0,0.3894212341893446,0.4120352625527022,0.1105787658106554,0.08796473744729782,0.1954771943273285,8.0,0.1954771943273285,8.0,2.0,0.11536987351475661,1.5,0.11536987351475661,1.5,0.19854350325795322,0.0,1.0,0.19999999999999996
400,34.0,33.0,1.0,25.5,8.5,0.3003875968992248,0.10193798449612403,0.5,False,10.0,7.0,0.19612403100775194,2.0,0.3988372093023256,0.4050387596899225,0.10116279069767442,0.09496124031007747,0.09844961240310078,0.5,0.19844961240310077,8.5,2.0,0.21085271317829457,1.5,0.21085271317829457,1.5,0.21085271317829457,1.5,0.0,0.30000000000000004
401,34.0,25.5,8.5,25.5,8.5,0.39004629629629634,0.2908950617283951,0.5,True,10.0,9.0,0.19560185185185186,2.0,0.4849537037037037,0.3194444444444444,0.01504629629629628,0.18055555555555558,0.09490740740740741,0.5,0.10108024691358025,22.5,1.0,0.11766975308641975,1.5,0.11766975308641975,1.5,0.19560185185185186,0.0,1.0,0.09999999999999998
402,34.5,25.5,9.0,25.5,9.0,0.29439435515484125,0.09682477459819679,0.5,True,10.0,9.0,0.10152881223049784,1.0,0.4892199137593101,0.40925127401019207,0.010780086240689879,0.09074872598980799,0.09839278714229714,0.5,0.19756958055664448,9.0,2.0,0.09800078400627205,1.0,0.11446491571932575,1.5,0.19756958055664448,-9.0,0.0,0.09999999999999998
403,34.5,34.0,0.5,31.0,3.5,0.38843616608459447,0.09390764454792394,1.0,False,10.0,9.0,0.10710128055878929,1.0,0.48273185875048497,0.4101668606907257,0.017268141249515034,0.08983313930927428,0.09429569266589057,1.0,0.10089251067132324,9.0,1.0,0.1963523476911137,1.0,0.1963523476911137,1.0,0.1963523476911137,1.0,0.0,0.09999999999999998
404,34.0,34.5,-0.5,36.0,-2.0,0.3912707609115489,0.19428350714561607,0.5,False,10.0,9.0,0.10119737350328312,1.0,0.48628814213982235,0.41251448435689453,0.013711857860177645,0.08748551564310547,0.09501738122827347,0.5,0.10158362302047122,8.5,1.0,0.10660486674391657,0.5,0.2093472383159521,2.0,0.2093472383159521,2.0,0.0,0.09999999999999998
405,34.5,34.0,0.5,36.0,-1.5,0.2945072068562524,0.09700038955979742,9.0,False,10.0,8.0,0.20802493182703544,2.0,0.2945072068562524,0.4974678613167121,0.20549279314374758,0.0025321386832878323,0.197506817296455,9.0,0.197506817296455,9.0,2.0,0.09661082976236852,1.0,0.11297234125438255,1.5,0.20802493182703544,0.0,1.0,0.19999999999999996
406,34.0,34.5,-0.5,25.5,8.5,0.3908271266170129,0.2908663269306154,8.5,False,10.0,8.0,0.19874558996471972,2.0,0.3908271266170129,0.41042728341826734,0.10917287338298709,0.0895727165817326,0.0999607996863975,8.5,0.0999607996863975,8.5,1.0,0.1030968247745982,0.5,0.19521756174049393,1.5,0.19874558996471972,0.0,1.0,0.19999999999999996
407,35.0,32.5,2.5,32.5,2.5,0.19687500000000002,0.098828125,1.0,False,10.0,8.0,0.101953125,1.0,0.49257812500000003,0.40546875000000004,0.007421874999999967,0.09453125000000007,0.19453125,1.0,0.19453125,1.0,2.0,0.21171875,0.5,0.21171875,0.5,0.21171875,0.5,0.0,0.19999999999999996
408,34.0,33.5,0.5,35.5,-1.5,0.39060031595576616,0.2914691943127962,1.5,False,10.0,9.0,0.10071090047393365,1.0,0.4921011058451817,0.40718799368088465,0.007898894154818314,0.09281200631911535,0.10150078988941548,1.5,0.10150078988941548,1.5,1.0,0.2037914691943128,1.5,0.2037914691943128,1.5,0.2037914691943128,1.5,0.0,0.09999999999999998
409,33.0,35.5,-2.5,31.5,1.5,0.19960474308300397,0.0992094861660079,1.0,False,10.0,10.0,0.09723320158102766,1.0,0.4980237154150197,0.40474308300395256,0.0019762845849802813,0.09525691699604732,0.0992094861660079,1.0,0.10039525691699605,8.0,1.0,0.10513833992094862,0.5,0.10513833992094862,0.5,0.10513833992094862,0.5,0.0,0.0
410,33.0,32.0,1.0,32.5,0.5,0.1966248037676609,0.09733124018838304,0.5,False,10.0,9.0,0.09968602825745683,1.0,0.40423861852433274,0.4960753532182104,0.09576138147566726,0.003924646781789609,0.10596546310832025,0.5,0.10596546310832025,0.5,1.0,0.1970172684458399,1.0,0.1970172684458399,1.0,0.1970172684458399,1.0,0.0,0.09999999999999998
411,33.0,34.5,-1.5,30.5,2.5,0.2926070038910506,0.19416342412451362,0.5,False,10.0,8.0,0.1,1.0,0.4972762645914397,0.4027237354085603,0.0027237354085603016,0.09727626459143968,0.10116731517509728,0.5,0.10350194552529182,2.5,1.0,0.19805447470817122,1.0,0.2046692607003891,2.5,0.2046692607003891,2.5,0.0,0.19999999999999996
412,32.0,30.5,1.5,24.5,7.5,0.3015325670498084,0.2003831417624521,1.5,False,10.0,9.0,0.09386973180076628,1.0,0.40651340996168583,0.49961685823754787,0.09348659003831417,0.0003831417624521327,0.1049808429118774,1.5,0.1049808429118774,1.5,1.0,0.10114942528735632,0.5,0.19923371647509577,3.5,0.19923371647509577,3.5,0.0,0.09999999999999998
413,33.0,25.0,8.0,30.5,2.5,0.3038314176245211,0.20344827586206898,2.5,True,10.0,8.0,0.20536398467432948,2.0,0.40306513409961686,0.3915708812260536,0.09693486590038314,0.10842911877394634,0.09923371647509578,2.5,0.10574712643678161,19.5,1.0,0.19233716475095786,1.5,0.19233716475095786,1.5,0.20536398467432948,0.0,1.0,0.19999999999999996
414,32.5,25.0,7.5,30.5,2.0,0.3994638069705094,0.2995021064726159,2.0,True,10.0,9.0,0.10111068556108771,1.0,0.499425507468403,0.39946380697050937,0.0005744925315970262,0.10053619302949068,0.09996170049789353,2.0,0.19685944082726925,21.0,2.0,0.10302566066641133,0.5,0.10532363079279969,2.5,0.19685944082726925,-21.0,0.0,0.09999999999999998
415,32.5,25.0,7.5,24.5,8.0,0.3083301922352054,0.2046739540143234,2.0,True,10.0,8.0,0.09800226159065209,1.0,0.4052016584998115,0.4967960799095364,0.09479834150018851,0.0032039200904635523,0.0968714662646061,2.0,0.10516396532227666,19.0,1.0,0.10064078401809272,0.5,0.20354315868827744,3.0,0.20354315868827744,3.0,0.0,0.19999999999999996
416,32.5,30.5,2.0,30.5,2.0,0.30549110595514306,0.20262954369682906,2.0,False,10.0,9.0,0.09435421500386698,1.0,0.40641918020108275,0.4992266047950502,0.09358081979891725,0.0007733952049497894,0.10092807424593968,2.0,0.102861562258314,9.0,1.0,0.1017014694508894,0.5,0.19528228924980665,1.5,0.19528228924980665,1.5,0.0,0.09999999999999998
417,33.0,30.5,2.5,30.5,2.5,0.391640866873065,0.19427244582043346,2.5,False,10.0,10.0,0.09674922600619196,1.0,0.4918730650154799,0.4113777089783282,0.008126934984520107,0.08862229102167185,0.10023219814241487,2.5,0.1021671826625387,9.5,1.0,0.09791021671826626,1.0,0.11029411764705882,2.0,0.11029411764705882,2.0,0.0,0.0
418,33.5,33.0,0.5,26.5,7.0,0.20107858243451465,0.20107858243451465,0.5,False,10.0,10.0,0.0936055469953775,1.0,0.4911402157164869,0.4152542372881356,0.008859784283513084,0.0847457627118644,0.0970724191063174,0.5,0.10285053929121726,10.0,1.0,0.11286594761171033,1.5,0.11286594761171033,1.5,0.11286594761171033,1.5,0.0,0.0
419,30.5,31.0,-0.5,26.5,4.0,0.09833465503568596,0.09833465503568596,4.0,False,10.0,9.0,0.09833465503568596,1.0,0.4853291038858049,0.41633624107850914,0.014670896114195087,0.08366375892149092,0.19111816019032513,4.0,0.19111816019032513,4.0,2.0,0.09754163362410785,3.0,0.11459159397303727,4.5,0.19111816019032513,-4.0,0.0,0.09999999999999998
420,33.0,33.5,-0.5,33.0,0.0,0.2998851014936806,0.19264649559555724,1.0,False,10.0,10.0,0.10302566066641133,1.0,0.49291459211030253,0.4040597472232861,0.00708540788969747,0.09594025277671392,0.09536576024511681,1.0,0.10723860589812333,8.5,1.0,0.10570662581386442,1.0,0.10570662581386442,1.0,0.10723860589812333,-8.5,0.0,0.0
421,33.0,30.5,2.5,24.5,8.5,0.39977134146341464,0.29725609756097565,8.5,False,10.0,10.0,0.10099085365853659,1.0,0.39977134146341464,0.4992378048780488,0.10022865853658536,0.0007621951219511924,0.10251524390243902,8.5,0.10251524390243902,8.5,1.0,0.09641768292682927,1.5,0.10823170731707317,3.0,0.10823170731707317,3.0,0.0,0.0
422,34.0,24.5,9.5,24.0,10.0,0.1986455981941309,0.1986455981941309,0.5,True,10.0,10.0,0.10308502633559068,1.0,0.49736644093303234,0.39954853273137697,0.002633559066967661,0.10045146726862297,0.1019563581640331,0.5,0.1019563581640331,0.5,1.0,0.09518434913468773,0.5,0.109104589917231,2.0,0.109104589917231,2.0,0.0,0.0
423,34.0,33.0,1.0,16.0,18.0,0.2915407854984894,0.2915407854984894,0.5,False,10.0,10.0,0.1042296072507553,1.0,0.49206948640483383,0.4037009063444109,0.007930513595166166,0.09629909365558909,0.10309667673716012,0.5,0.10309667673716012,0.5,1.0,0.10158610271903323,0.5,0.1061178247734139,2.5,0.1061178247734139,2.5,0.0,0.0
424,34.0,30.0,4.0,21.0,13.0,0.29579067121729236,0.29579067121729236,1.0,False,10.0,9.0,0.21387940841865755,2.0,0.48995070155479714,0.2961698900265453,0.010049298445202859,0.20383010997345474,0.10049298445202882,1.0,0.10466439135381114,10.0,1.0,0.09556313993174062,1.0,0.10049298445202882,2.5,0.21387940841865755,0.0,1.0,0.09999999999999998
425,33.0,32.0,1.0,21.0,12.0,0.3014009844755774,0.20030291556228702,0.5,False,10.0,8.0,0.10109806891329041,1.0,0.4941310109806891,0.40477092010602045,0.005868989019310877,0.09522907989397955,0.09731162438470277,0.5,0.10412722453616055,19.0,1.0,0.2078758046194623,1.0,0.2078758046194623,1.0,0.2078758046194623,1.0,0.0,0.19999999999999996
426,32.0,32.0,0.0,21.0,11.0,0.38714613618974747,0.38714613618974747,11.0,False,10.0,8.0,0.2046671767406274,2.0,0.38714613618974747,0.4081866870696251,0.11285386381025253,0.09181331293037487,0.09410864575363427,11.0,0.09908186687069626,18.0,1.0,0.10826319816373374,1.5,0.20581484315225707,2.0,0.20581484315225707,2.0,0.0,0.19999999999999996
427,33.0,32.0,1.0,18.0,15.0,0.40029985007496255,0.40029985007496255,1.5,False,10.0,9.0,0.20652173913043478,2.0,0.4955022488755622,0.29797601199400303,0.004497751124437788,0.20202398800599697,0.0952023988005997,1.5,0.10494752623688156,17.0,1.0,0.10532233883058471,0.5,0.10532233883058471,0.5,0.20652173913043478,0.0,1.0,0.09999999999999998
428,32.0,32.0,0.0,23.5,8.5,0.3911719939117199,0.2914764079147641,8.5,False,10.0,8.0,0.2012937595129376,2.0,0.39117199391171986,0.40753424657534243,0.10882800608828014,0.09246575342465746,0.09969558599695585,8.5,0.09969558599695585,8.5,1.0,0.2073820395738204,1.5,0.2073820395738204,1.5,0.2073820395738204,1.5,0.0,0.19999999999999996
429,33.0,32.0,1.0,26.5,6.5,0.19220779220779222,0.09239332096474953,1.0,False,10.0,9.0,0.20853432282003712,2.0,0.4842300556586271,0.30723562152133577,0.01576994434137291,0.19276437847866423,0.09350649350649351,1.0,0.10092764378478664,7.5,1.0,0.10760667903525047,0.5,0.10760667903525047,0.5,0.20853432282003712,0.0,1.0,0.09999999999999998
430,32.0,31.5,0.5,26.5,5.5,0.19601952684941795,0.09763424708974841,0.5,False,10.0,8.0,0.11002628614344724,1.0,0.4836650394292152,0.40630867442733765,0.016334960570784818,0.09369132557266246,0.19263987983477282,0.5,0.19263987983477282,0.5,2.0,0.09463011641006384,1.0,0.21179121291776193,1.5,0.21179121291776193,1.5,0.0,0.19999999999999996
431,32.0,32.0,0.0,21.0,11.0,0.29336266960029334,0.19545287862119545,1.0,False,10.0,8.0,0.11294462779611295,1.0,0.3887055372203887,0.4983498349834984,0.1112944627796113,0.0016501650165016146,0.09534286762009535,1.0,0.09864319765309865,16.5,1.0,0.20535386872020536,0.5,0.20535386872020536,0.5,0.20535386872020536,0.5,0.0,0.19999999999999996
432,32.0,32.0,0.0,23.0,9.0,0.2898330804248862,0.2898330804248862,1.0,False,10.0,9.0,0.1054628224582701,1.0,0.48292867981790594,0.41160849772382396,0.017071320182094063,0.08839150227617609,0.10091047040971168,1.0,0.10091047040971168,1.0,1.0,0.210546282245827,0.5,0.210546282245827,0.5,0.210546282245827,0.5,0.0,0.09999999999999998
433,32.0,31.0,1.0,29.0,3.0,0.2944693572496263,0.19656203288490284,0.5,False,10.0,10.0,0.1109865470852018,1.0,0.4947683109118086,0.39424514200298955,0.0052316890881913825,0.10575485799701045,0.09491778774289986,0.5,0.10538116591928251,1.0,1.0,0.0952914798206278,0.5,0.10949177877428999,1.0,0.1109865470852018,0.0,1.0,0.0
434,32.0,31.0,1.0,22.5,9.5,0.38867924528301884,0.29471698113207545,1.0,False,10.0,8.0,0.22339622641509432,2.0,0.48528301886792446,0.29132075471698116,0.014716981132075535,0.20867924528301884,0.09660377358490566,1.0,0.10528301886792453,18.5,1.0,0.09320754716981132,0.5,0.19811320754716982,1.5,0.22339622641509432,0.0,1.0,0.19999999999999996
435,32.0,30.5,1.5,32.0,0.0,0.2978563369687852,0.2978563369687852,0.5,False,10.0,9.0,0.10379842045881911,1.0,0.39939827002632566,0.4968033095148552,0.10060172997367434,0.0031966904851448152,0.10154193305754043,0.5,0.10943963896201579,18.5,1.0,0.19819481007897705,1.5,0.19819481007897705,1.5,0.19819481007897705,1.5,0.0,0.09999999999999998
436,32.0,32.0,0.0,32.0,0.0,0.30368681109844164,0.30368681109844164,1.5,False,10.0,9.0,0.10224249334853668,1.0,0.49714937286202965,0.40060813378943366,0.002850627137970352,0.09939186621056628,0.193462561763588,1.5,0.193462561763588,1.5,2.0,0.09578107183580388,1.0,0.10224249334853668,11.5,0.193462561763588,-1.5,0.0,0.09999999999999998
437,31.5,19.0,12.5,19.5,12.0,0.40015302218821724,0.40015302218821724,1.0,True,10.0,10.0,0.0983167559296098,1.0,0.4957918898240245,0.40589135424636574,0.004208110175975499,0.09410864575363431,0.09563886763580719,1.0,0.1063504208110176,12.0,1.0,0.10214231063504207,1.5,0.11017597551644988,10.5,0.11017597551644988,10.5,0.0,0.0
438,19.5,27.5,-8.0,19.5,0.0,0.09908186687069626,0.09908186687069626,2.0,False,10.0,9.0,0.10520275439938791,1.0,0.39479724560061213,0.5,0.10520275439938787,0.0,0.09755164498852334,2.0,0.10022953328232594,5.5,1.0,0.09525631216526396,2.0,0.19931140015302218,13.0,0.19931140015302218,13.0,0.0,0.09999999999999998
439,31.0,27.5,3.5,19.5,11.5,0.49864603481624753,0.49864603481624753,11.5,False,10.0,9.0,0.10638297872340426,1.0,0.4986460348162476,0.3949709864603482,0.0013539651837524147,0.10502901353965188,0.10754352030947775,11.5,0.10754352030947775,11.5,1.0,0.19845261121856866,1.5,0.19845261121856866,1.5,0.19845261121856866,1.5,0.0,0.09999999999999998
440,31.5,28.0,3.5,31.5,0.0,0.30114942528735633,0.30114942528735633,1.0,False,10.0,10.0,0.10344827586206896,1.0,0.4011494252873563,0.49540229885057474,0.09885057471264369,0.0045977011494252595,0.1,1.0,0.1049808429118774,12.0,1.0,0.09616858237547893,0.5,0.10191570881226053,10.5,0.1049808429118774,-12.0,0.0,0.0
441,31.0,27.5,3.5,31.0,0.0,0.2070175438596491,0.2070175438596491,1.5,False,10.0,8.0,0.3009746588693957,3.0,0.30682261208576994,0.3922027290448343,0.19317738791423006,0.10779727095516556,0.09980506822612085,1.5,0.10955165692007797,11.5,1.0,0.09785575048732943,1.0,0.09941520467836257,1.5,0.3009746588693957,0.0,1.0,0.19999999999999996
442,31.0,26.5,4.5,31.0,0.0,0.3056954668733049,0.3056954668733049,0.5,False,10.0,8.0,0.20573421154591243,2.0,0.4990313831848121,0.29523440526927547,0.0009686168151878949,0.20476559473072453,0.09569934134056567,0.5,0.20728399845021309,11.5,2.0,0.096474234792716,1.0,0.09957380860131732,1.5,0.20728399845021309,-11.5,0.0,0.19999999999999996
443,30.5,29.5,1.0,19.0,11.5,0.4008342813803564,0.4008342813803564,11.5,False,10.0,7.0,0.3037542662116041,3.0,0.4008342813803565,0.29541145240803945,0.09916571861964352,0.20458854759196066,0.11149032992036405,11.5,0.19340159271899887,15.0,2.0,0.09859689040576412,0.5,0.09973454683352294,11.5,0.3037542662116041,0.0,1.0,0.30000000000000004
444,19.5,30.5,-11.0,19.5,0.0,0.0,0.0,1.5,False,10.0,8.0,0.11128224874855602,1.0,0.4844050827878321,0.40431266846361186,0.01559491721216788,0.0956873315363882,0.09472468232576049,1.5,0.1952252599152869,4.0,2.0,0.20639199075856757,11.0,0.20639199075856757,11.0,0.20639199075856757,11.0,0.0,0.19999999999999996
445,24.5,27.5,-3.0,19.5,5.0,0.1959721146398141,0.10147172734314484,5.0,False,10.0,9.0,0.09798605731990705,1.0,0.4043377226955848,0.4976762199845082,0.09566227730441518,0.0023237800154918276,0.10418280402788536,5.0,0.10418280402788536,6.5,1.0,0.09527498063516654,4.5,0.2064291247095275,6.0,0.2064291247095275,6.0,0.0,0.09999999999999998
446,29.0,27.0,2.0,20.5,8.5,0.4007936507936508,0.3003968253968254,4.5,False,10.0,10.0,0.09682539682539683,1.0,0.4992063492063492,0.403968253968254,0.0007936507936507908,0.09603174603174602,0.09841269841269841,4.5,0.10119047619047619,19.5,1.0,0.09801587301587301,0.5,0.10595238095238095,2.0,0.10595238095238095,2.0,0.0,0.0
447,19.0,27.0,-8.0,27.0,-8.0,0.09896828429499427,0.0,1.5,False,10.0,10.0,0.1150171952617501,1.0,0.39166985097439816,0.49331295376385165,0.10833014902560184,0.006687046236148242,0.09820405043943446,1.5,0.10011463507833397,5.5,1.0,0.09591134887275506,7.5,0.10126098586167367,11.5,0.1150171952617501,0.0,1.0,0.0
448,30.5,26.5,4.0,29.5,1.0,0.30524703178858675,0.30524703178858675,1.0,False,10.0,9.0,0.19724243584833395,2.0,0.40942167751819225,0.39333588663347374,0.09057832248180775,0.10666411336652626,0.10417464572960551,1.0,0.10800459594025277,11.0,1.0,0.10532363079279969,1.5,0.10532363079279969,1.5,0.19724243584833395,0.0,1.0,0.09999999999999998
449,29.5,29.0,0.5,19.0,10.5,0.3044649730561971,0.3044649730561971,3.0,False,10.0,9.0,0.10469591993841416,1.0,0.40454195535026943,0.49076212471131636,0.09545804464973057,0.009237875288683584,0.10007698229407236,3.0,0.10662047729022325,10.5,1.0,0.20246343341031564,0.5,0.20246343341031564,0.5,0.20246343341031564,0.5,0.0,0.09999999999999998
450,29.5,26.5,3.0,19.5,10.0,0.2903225806451613,0.2903225806451613,6.0,False,10.0,8.0,0.21198156682027652,2.0,0.38863287250384027,0.3993855606758832,0.11136712749615973,0.10061443932411684,0.09831029185867896,6.0,0.09984639016897082,14.5,1.0,0.10291858678955453,1.0,0.2019969278033794,1.5,0.21198156682027652,0.0,1.0,0.19999999999999996
451,29.0,29.5,-0.5,24.0,5.0,0.3020911127707244,0.3020911127707244,3.0,False,10.0,10.0,0.11911874533233757,1.0,0.49253174010455564,0.38834951456310685,0.007468259895444362,0.11165048543689315,0.09410007468259896,3.0,0.1075429424943988,10.0,1.0,0.10007468259895444,0.5,0.10007468259895444,0.5,0.11911874533233757,0.0,1.0,0.0
452,30.0,29.0,1.0,28.5,1.5,0.19191919191919193,0.19191919191919193,1.5,False,10.0,8.0,0.30228208005985785,3.0,0.3991769547325103,0.29854096520763185,0.1008230452674897,0.20145903479236815,0.11185933408155631,1.5,0.11185933408155631,1.5,1.0,0.10213243546576879,2.0,0.10213243546576879,2.0,0.30228208005985785,0.0,1.0,0.19999999999999996
453,29.0,30.0,-1.0,28.5,0.5,0.20196463654223967,0.20196463654223967,0.5,False,10.0,10.0,0.09823182711198428,1.0,0.40903732809430254,0.49273084479371315,0.09096267190569746,0.007269155206286793,0.1100196463654224,0.5,0.1100196463654224,0.5,1.0,0.0994106090373281,1.0,0.10333988212180746,1.5,0.1100196463654224,-0.5,0.0,0.0
454,28.5,24.0,4.5,27.0,1.5,0.3948995363214838,0.2979134466769706,0.5,False,10.0,9.0,0.10471406491499227,1.0,0.4938176197836167,0.401468315301391,0.0061823802163832875,0.09853168469860896,0.09891808346213292,0.5,0.10046367851622875,15.5,1.0,0.11012364760432766,1.5,0.19629057187017002,3.5,0.19629057187017002,3.5,0.0,0.09999999999999998
455,29.0,25.5,3.5,29.0,0.0,0.10505986867516416,0.10505986867516416,0.5,False,10.0,10.0,0.10853611432985709,1.0,0.4986481266898417,0.39281575898030124,0.0013518733101582914,0.10718424101969881,0.09733487833140209,0.5,0.10505986867516416,15.5,1.0,0.0992661259173426,1.5,0.0992661259173426,1.5,0.10853611432985709,0.0,1.0,0.0
456,28.0,27.5,0.5,27.5,0.5,0.293984962406015,0.293984962406015,1.0,False,10.0,9.0,0.10263157894736842,1.0,0.3988721804511278,0.4984962406015037,0.10112781954887218,0.0015037593984962294,0.10488721804511278,1.0,0.10488721804511278,1.0,1.0,0.20150375939849624,0.5,0.20150375939849624,0.5,0.20150375939849624,0.5,0.0,0.09999999999999998
457,28.0,28.0,0.0,25.5,2.5,0.2971556886227545,0.2971556886227545,1.5,False,10.0,10.0,0.11077844311377245,1.0,0.49700598802395207,0.3922155688622755,0.002994011976047928,0.10778443113772451,0.1059131736526946,1.5,0.1059131736526946,1.5,1.0,0.10404191616766467,0.5,0.10404191616766467,0.5,0.11077844311377245,0.0,1.0,0.0
458,26.5,26.5,0.0,26.5,0.0,0.2827050997782705,0.18883961566888396,0.5,False,10.0,10.0,0.10864745011086474,1.0,0.4722838137472284,0.41906873614190693,0.027716186252771613,0.08093126385809313,0.09534368070953436,0.5,0.09534368070953436,0.5,1.0,0.10569105691056911,1.0,0.1123429416112343,1.5,0.1123429416112343,1.5,0.0,0.0
459,27.5,24.5,3.0,26.5,1.0,0.19955735890815196,0.19955735890815196,0.5,False,10.0,9.0,0.1084470675027665,1.0,0.49981556621172996,0.3917373662855035,0.0001844337882700442,0.10826263371449651,0.10365178900774621,0.5,0.10365178900774621,0.5,1.0,0.18996680191811138,1.0,0.18996680191811138,1.0,0.18996680191811138,1.0,0.0,0.09999999999999998
460,27.0,25.5,1.5,25.0,2.0,0.2895223991114402,0.2895223991114402,2.0,False,10.0,10.0,0.12180673824509441,1.0,0.47908182154757495,0.39911144020733064,0.02091817845242505,0.10088855979266942,0.09626064420584969,2.0,0.09774157719363198,14.0,1.0,0.10995927434283599,0.5,0.10995927434283599,0.5,0.12180673824509441,0.0,1.0,0.0
461,27.0,26.5,0.5,26.5,0.5,0.09538002980625931,0.09538002980625931,0.5,False,10.0,8.0,0.3006706408345753,3.0,0.21125186289120715,0.4880774962742176,0.2887481371087929,0.011922503725782407,0.11587183308494783,0.5,0.11587183308494783,0.5,1.0,0.09798807749627422,1.0,0.10245901639344263,1.5,0.3006706408345753,0.0,1.0,0.19999999999999996
462,27.0,24.5,2.5,26.5,0.5,0.19392857142857142,0.19392857142857142,0.5,False,10.0,10.0,0.09607142857142857,1.0,0.49500000000000005,0.4089285714285714,0.004999999999999949,0.09107142857142858,0.11035714285714286,0.5,0.11035714285714286,0.5,1.0,0.11642857142857142,0.5,0.11642857142857142,0.5,0.11642857142857142,0.5,0.0,0.0
463,26.5,27.0,-0.5,26.5,0.0,0.29613885936946516,0.29613885936946516,1.5,False,10.0,8.0,0.21679064824654623,2.0,0.3992206872121857,0.3839886645412681,0.10077931278781432,0.11601133545873188,0.1030818278427205,1.5,0.10662415869642225,14.0,1.0,0.09103790294013461,1.0,0.19553666312433582,1.5,0.21679064824654623,0.0,1.0,0.19999999999999996
464,27.5,24.0,3.5,26.0,1.5,0.2030905077262693,0.2030905077262693,1.5,False,10.0,8.0,0.3038999264164827,3.0,0.405813097866078,0.2902869757174393,0.094186902133922,0.20971302428256067,0.10632818248712289,1.5,0.10632818248712289,1.5,1.0,0.0963944076526858,1.5,0.09896983075791023,4.5,0.3038999264164827,0.0,1.0,0.19999999999999996
465,27.0,26.0,1.0,27.0,0.0,0.09635416666666667,0.09635416666666667,1.5,False,10.0,9.0,0.22433035714285715,2.0,0.29947916666666663,0.47619047619047616,0.20052083333333337,0.023809523809523725,0.10900297619047619,1.5,0.10900297619047619,1.5,1.0,0.09449404761904762,1.5,0.0974702380952381,2.0,0.22433035714285715,0.0,1.0,0.09999999999999998
466,26.5,26.5,0.0,26.5,0.0,0.09373842163764357,0.09373842163764357,1.5,False,10.0,7.0,0.2308262319377547,2.0,0.2826972952945535,0.4864764727676918,0.2173027047054465,0.013523527232308208,0.18895887365690994,1.5,0.18895887365690994,1.5,2.0,0.10077806595035198,0.5,0.1893293812523157,4.5,0.2308262319377547,0.0,1.0,0.30000000000000004
467,26.5,26.5,0.0,26.5,0.0,0.09537166900420757,0.09537166900420757,0.5,False,10.0,9.0,0.1223702664796634,1.0,0.4894810659186536,0.38814866760168304,0.01051893408134641,0.11185133239831702,0.19950911640953717,0.5,0.19950911640953717,0.5,2.0,0.0950210378681627,0.5,0.10168302945301542,2.0,0.19950911640953717,-0.5,0.0,0.09999999999999998
468,26.5,26.0,0.5,19.5,7.0,0.10050251256281408,0.10050251256281408,0.5,False,10.0,9.0,0.2142857142857143,2.0,0.40595836324479545,0.3797559224694903,0.09404163675520455,0.12024407753050981,0.10911701363962671,0.5,0.10911701363962671,0.5,1.0,0.09404163675520459,0.5,0.09619526202440776,2.0,0.2142857142857143,0.0,1.0,0.09999999999999998
469,26.0,25.5,0.5,26.0,0.0,0.09211908931698774,0.09211908931698774,1.0,False,10.0,7.0,0.1117338003502627,1.0,0.4868651488616462,0.4014010507880911,0.013134851138353776,0.09859894921190893,0.20175131348511383,1.0,0.20175131348511383,1.0,2.0,0.19824868651488614,0.5,0.19824868651488614,0.5,0.20175131348511383,-1.0,0.0,0.30000000000000004
470,25.0,25.5,-0.5,25.5,-0.5,0.09411362080766598,0.09411362080766598,1.5,False,10.0,9.0,0.19883641341546887,2.0,0.3692676249144422,0.431895961670089,0.1307323750855578,0.06810403832991108,0.08932238193018481,1.5,0.09650924024640657,3.0,1.0,0.1218343600273785,0.5,0.1218343600273785,0.5,0.19883641341546887,0.0,1.0,0.09999999999999998
471,25.5,25.5,0.0,25.5,0.0,0.0,0.0,1.0,False,10.0,9.0,0.23779854620976118,2.0,0.4738663897542402,0.2883350640359986,0.026133610245759775,0.21166493596400138,0.10003461405330565,1.0,0.10003461405330565,1.0,1.0,0.0976116303219107,1.5,0.1010730356524749,2.0,0.23779854620976118,0.0,1.0,0.09999999999999998
