variant,final_alpha_vs_matlab_bias,final_alpha_vs_matlab_mae,final_alpha_vs_matlab_rmse,FL_vs_matlab_bias,FL_vs_matlab_mae,FL_vs_matlab_rmse,ANG_vs_matlab_bias,ANG_vs_matlab_mae,ANG_vs_matlab_rmse
baseline_current,1.0340201556450028,1.0738467267014231,1.1661119329346932,-1.8087794248192086,1.9281097324046388,2.0116464767411335,1.0340201556449953,1.073846726701416,1.1661119329346865
oracle_overweight_to_localmax,0.12981079383883012,0.6334110900598204,0.7955746175010233,-0.26640753143390405,1.1614941614275358,1.3991535883466188,0.12981079383882252,0.6334110900598177,0.795574617501022
nb90_mass10_gap4_reference,0.39725257924651614,0.57038448490163,0.7028060320892822,-0.7369394353795808,1.0672591599228127,1.25685722077391,0.39725257924650864,0.5703844849016259,0.7028060320892774
exact_sparse_peakshape,1.0277393655456668,1.067587130076785,1.158924179690378,-1.7986723678372638,1.91808659857589,2.0014733671375295,1.027739365545659,1.067587130076778,1.1589241796903709
exact_balanced_peakshape,0.9224774458254086,1.039851857618925,1.12223727020387,-1.615393813505231,1.8733498767321897,1.9494283294689645,0.9224774458254008,1.0398518576189186,1.1222372702038637
