frame,reference_segment_scale,reference_angle_delta_deg,persistent_segment_scale,persistent_scale_ratio_to_reference,persistent_angle_delta_deg,persistent_angle_delta_error_deg,persistent_linear_det,persistent_singular_min,persistent_singular_max,redetect_segment_scale,redetect_scale_ratio_to_reference,redetect_angle_delta_deg,redetect_angle_delta_error_deg,redetect_linear_det,redetect_singular_min,redetect_singular_max
145,1.0002287836119361,0.004611851287677382,0.9996986928428641,0.9994700304792691,-0.0005380473082254866,-0.005149898595902869,1.0002633333206177,0.9996245503425598,1.0006389617919922,0.999637884722246,0.9994092362673704,8.526686036702813e-05,-0.004526584427310354,1.0000927448272705,0.9995745420455933,1.0005184412002563
146,1.000518150939609,0.016372996634487436,0.9995041317552307,0.9989865059585115,0.012310331948100384,-0.004062664686387052,1.0005561113357544,0.9994251728057861,1.0011316537857056,0.9996118323880251,0.9990941508150224,0.01721158034479231,0.0008385837103048743,1.0009169578552246,0.9995900988578796,1.001327395439148
147,1.0000773274623997,-0.02408875211489203,0.9994356517056634,0.999358373858585,0.011890872588111279,0.03597962470300331,0.9995614886283875,0.9992456436157227,1.0003160238265991,0.9993669908975006,0.9992897183593777,0.012751756220751531,0.03684050833564356,0.9993419051170349,0.999153196811676,1.000188946723938
148,0.9998963590940748,-0.01496288070961782,1.0001289873351686,1.0002326523533944,-0.017642944071866395,-0.0026800633622485748,0.9997517466545105,0.9996219873428345,1.0001298189163208,0.999845092800926,0.9999487283930154,-0.023199048436168823,-0.008236167726551002,0.9990953207015991,0.9991372227668762,0.9999580979347229
149,0.9999290368119296,0.0082347385073831,0.9997883685809437,0.9998593217860395,-0.07210298857097541,-0.08033772707835851,0.9985836744308472,0.9984245300292969,1.0001593828201294,1.000105516078173,1.0001764917906637,-0.0765717578935039,-0.084806496400887,0.9987586736679077,0.998326301574707,1.000433087348938
150,0.9997148347158883,0.006680141868372402,0.999730521463716,1.0000156912224196,-0.001851305463759445,-0.008531447332131847,0.9999943971633911,0.9994639158248901,1.0005308389663696,0.9996958111207702,0.9999809709784656,-0.0009057414463029545,-0.007585883314675357,0.9997686147689819,0.999423623085022,1.000345230102539
151,0.9996838204223742,0.0036239271234990156,0.9991084302375672,0.9994244278310277,0.03066471073859134,0.027040783615092323,0.9999198317527771,0.999056339263916,1.0008643865585327,0.9989133177680707,0.9992292536514414,0.024855548842367625,0.02123162171886861,0.9998588562011719,0.9986855983734131,1.001174807548523
152,1.0001308860527098,0.014301029011363653,0.999293002352741,0.9991622259529692,0.041162689526032636,0.026861660514668984,1.0004222393035889,0.9992863535881042,1.0011366605758667,0.9993658041614437,0.9992350182341776,0.03551777079877638,0.02121674178741273,1.0002994537353516,0.999365508556366,1.0009346008300781
153,1.0007673007595574,0.007162152523591203,1.0008464584829948,1.0000790970322244,-0.03182830599223507,-0.038990458515826276,0.9996957182884216,0.9987320899963379,1.000964879989624,1.0007345311689295,0.9999672555342255,-0.04095290885140912,-0.04811506137500032,0.9996200799942017,0.9988353252410889,1.0007857084274292
154,1.000539409758727,-0.003504228212079852,1.0005266867154614,0.9999872838159681,-0.07486664398010134,-0.07136241576802149,0.9981062412261963,0.9975584745407104,1.000549077987671,1.000553077598728,1.0000136604714094,-0.07349074291684587,-0.06998651470476602,0.9978582262992859,0.9972941279411316,1.0005656480789185
155,1.0003266561299051,-0.03406472580897457,1.0024542700646182,1.0021269191635305,-0.17905058165951004,-0.14498585585053547,0.9965226650238037,0.9940605163574219,1.0024768114089966,1.0026241689599151,1.002296762578435,-0.191422064835848,-0.15735733902687343,0.9958283305168152,0.9930762052536011,1.0027713775634766
156,1.0004937121823778,-0.04307590356296487,1.0207156484878193,1.0202119574158355,-1.1270645507487984,-1.0839886471858335,0.9810029864311218,0.9591614007949829,1.0227714776992798,1.019285528609268,1.0187825432564683,-1.0420416271364843,-0.9989657235735194,0.9811196327209473,0.9604021906852722,1.0215716361999512
157,1.0015075690236739,-0.06232861393399958,1.0832791549705514,1.0816484952046774,-2.3609914527544618,-2.298662838820462,1.0094794034957886,0.9182329773902893,1.0993716716766357,1.0727451092534546,1.071130306383233,-2.274935696362604,-2.2126070824286046,0.9999521970748901,0.9216093420982361,1.0850064754486084
158,1.00316914727344,-0.125443466979533,1.0254158705774261,1.0221764428904652,-0.13933208644661477,-0.013888619467081753,1.0303300619125366,0.995234489440918,1.0352636575698853,1.0244722830206134,1.021235836254608,-0.13928211932397971,-0.0138386523444467,1.0293869972229004,0.9965456128120422,1.0329551696777344
159,1.004662446892261,-0.163826841793707,1.0044555984874046,0.9997941115391581,-0.03109904303173039,0.1327277987619766,1.0033940076828003,0.9968799352645874,1.006534457206726,1.0054380188805148,1.0007719727065074,-0.08169543340710561,0.08213140838660138,1.0036512613296509,0.9966068863868713,1.0070682764053345
160,1.0027960106330462,-0.1563472021267387,1.0092077272550843,1.006393839379148,-0.24941940524004735,-0.09307220311330866,0.9977719783782959,0.9859708547592163,1.0119690895080566,1.0092392738511438,1.006425298016523,-0.2520483595210976,-0.09570115739435892,0.9983923435211182,0.9872530102729797,1.0112831592559814
161,1.0031281101686682,-0.09881963104552938,1.0218684135778346,1.0186818644789202,-0.7493835426274416,-0.6505639115819122,0.9956923723220825,0.9688707590103149,1.0276833772659302,1.0251710493703117,1.02197420147855,-0.7892087013923401,-0.6903890703468107,0.9972190260887146,0.9669008255004883,1.0313559770584106
162,1.0037511248437099,-0.12364596767918101,1.0254799859592063,1.021647658047586,-0.5852267596082754,-0.4615807919290944,1.017276644706726,0.9889463186264038,1.0286470651626587,1.023338642290737,1.0195143168084388,-0.5074463637947417,-0.3838003961155607,1.0165138244628906,0.9894427061080933,1.027359962463379
163,1.0041250306952467,-0.16222437597767225,1.0099321749373942,1.0057832880016213,-0.33893067176640557,-0.17670629578873331,1.0030150413513184,0.991725742816925,1.0113835334777832,1.0106105216434413,1.0064588480019308,-0.32958871671527845,-0.1673643407376062,1.0050158500671387,0.9924878478050232,1.0126228332519531
164,1.0029156379221877,-0.1278641390512405,1.0084757683489705,1.0055439662286072,-0.5976634788157753,-0.4697993397645348,0.9820597171783447,0.972859799861908,1.0094566345214844,1.0069918527729849,1.0040643646351373,-0.5021163975806928,-0.3742522585294523,0.9836105704307556,0.9757703542709351,1.0080348253250122
165,1.0051648036391265,-0.16379772368119916,1.0262035342818965,1.0209306280588026,-1.3427115192363317,-1.1789137955551325,0.9732400178909302,0.9442431926727295,1.0307090282440186,1.0243402357238982,1.0190769036235137,-1.2516224154948645,-1.0878246918136654,0.9781035780906677,0.9518108367919922,1.0276238918304443
166,1.003670193991426,-0.12295079943157816,1.034137223535798,1.0303556185356164,-1.0568998687146234,-0.9339490692830452,1.000636339187622,0.9593437910079956,1.0430424213409424,1.0341208718953465,1.030339326689401,-1.000340913553373,-0.8773901141217948,1.0063003301620483,0.9662275314331055,1.0414735078811646
167,1.0015747432824402,-0.04786096187734756,1.0248984927545535,1.0232870783019896,-0.585959384188186,-0.5380984223108385,1.009197473526001,0.9777029752731323,1.0322128534317017,1.0276831795815184,1.0260673868567347,-0.6478183330968932,-0.5999573712195456,1.0116780996322632,0.9774752259254456,1.0349911451339722
168,1.0010464366096823,-0.032924954733204004,1.0182084813163321,1.0171441044880734,-0.47930550854709963,-0.44638055381389563,1.004665732383728,0.9815995693206787,1.02349853515625,1.0197364584499886,1.0186704843619494,-0.5218263111806039,-0.48890135644739985,1.004240870475769,0.9791384935379028,1.025637149810791
169,1.0007129464092277,-0.1367857103063841,1.0133223594401295,1.0126004295998638,-0.41485361046397884,-0.27806790015759475,1.0017509460449219,0.9854574203491211,1.0165339708328247,1.013129158631365,1.0124073664347897,-0.4291916841451382,-0.2924059738387541,1.0009729862213135,0.9848061203956604,1.016416311264038
170,1.0013282820588414,-0.14642902237827116,1.0104152650894977,1.0090749289653265,-0.3414762842470793,-0.19504726186880816,0.9999103546142578,0.9875429272651672,1.0125234127044678,1.0098345125957855,1.0084949468514506,-0.3461259871489233,-0.19969696477065213,0.9973353147506714,0.9853714108467102,1.012141466140747
171,1.0008716470899919,-0.02840789520803355,1.005339529091833,1.0044639909770963,-0.18428425637551982,-0.15587636116748627,1.0009071826934814,0.9949311017990112,1.0060064792633057,1.0037287478600714,1.0028546125553526,-0.16317630189345778,-0.13476840668542422,0.9991515278816223,0.9952303171157837,1.0039399862289429
172,1.0005408612437208,-0.044840231451814816,1.001792660357703,1.0012511224303484,-0.09016354164117502,-0.0453233101893602,1.0002299547195435,0.9984368681907654,1.0017958879470825,1.0016810378522074,1.0011395602645048,-0.08458682295167819,-0.03974659149986337,1.0002267360687256,0.9983890056610107,1.0018407106399536
173,1.0007428534241727,-0.14135313060137378,1.0014356387393577,1.0006922710592583,-0.06111443873948019,0.08023869186189359,1.0001106262207031,0.9985055327415466,1.0016074180603027,1.0012633688649397,1.000520129061113,-0.06212434997451055,0.07922878062686323,0.9998365044593811,0.9984330534934998,1.0014055967330933
174,1.0015917992925412,-0.087836154320172,1.00077388651694,0.9991833871082222,-0.03375472829185355,0.05408142602831845,1.0001275539398193,0.9992275834083557,1.0009006261825562,1.000627096905784,0.9990368307853174,-0.03138509836963976,0.056451055950532236,1.0000635385513306,0.9993509650230408,1.0007129907608032
175,1.0006021859157048,0.022766901350109947,1.0002979986266451,0.9996959957780012,-0.01570656445423424,-0.03847346580434419,1.0003494024276733,0.9999750256538391,1.000374436378479,1.000088919840705,0.999487042820589,-0.014874009512197972,-0.03764091086230792,1.00006902217865,0.9999318718910217,1.000137209892273
176,1.0002639190901086,0.03788210596107433,1.0002716032548393,1.000007682137268,-0.017363064681205742,-0.05524517064228007,1.0003490447998047,1.0000572204589844,1.0002918243408203,1.0001963141146124,0.9999324128620398,-0.01900917492596932,-0.05689128088704365,1.0001373291015625,0.9999125003814697,1.0002248287200928
177,1.0011008327321678,-0.01978032711096489,1.00027595719342,0.9991760315127334,-0.00010922740020191668,0.019671099710762974,1.0005306005477905,1.0001609325408936,1.000369668006897,1.0002813237432413,0.9991813921613771,-0.0018769500779569626,0.017903377033007928,1.000518798828125,1.0002061128616333,1.0003126859664917
178,1.0004101639287089,-0.12545662263582358,1.0001511355271222,0.9997410777989606,6.850304075101121e-05,0.1255251256765746,1.0002543926239014,0.9999850392341614,1.0002694129943848,1.0002041119518943,0.999794032503623,-0.0008692891150019477,0.12458733352082163,1.0003691911697388,1.0001299381256104,1.0002392530441284
179,1.0007615442124935,-0.08501979619722988,1.0001134741627178,0.999352423108658,-0.0005012512303324002,0.08451854496689748,1.000319242477417,1.0000910758972168,1.0002281665802002,1.000188800274276,0.999427691899704,-0.0013013530967498355,0.08371844310048004,1.0004318952560425,1.0001757144927979,1.0002561807632446
180,1.0003059010805495,-0.06122119210229471,1.0000730169590968,0.9997671870962661,-0.000943991649023701,0.06027720045327101,1.0001322031021118,1.0000039339065552,1.0001282691955566,1.000124163954071,0.9998183184501039,-0.0023000361530023383,0.05892115594929237,1.000221848487854,1.000088095664978,1.000133752822876
181,1.0000370686758489,-0.0900343695900574,0.9999834882842686,0.9999464215945003,0.005023419086370495,0.09505778867642789,1.0001380443572998,0.9999570250511169,1.0001810789108276,1.00004482544403,1.0000077564806586,-0.00031296495487254106,0.08972140463518485,1.0000474452972412,0.9999914765357971,1.0000559091567993
182,1.0012678418720204,-0.2081748120524196,0.9999840110033532,0.9987177947648185,0.004449995917696015,0.21262480797011563,1.0000988245010376,0.9999459981918335,1.000152826309204,1.000059697258377,0.9987933851831449,0.0015930510434145617,0.20976786309583417,1.000059962272644,0.9999301433563232,1.0001299381256104
183,1.0038872254991098,-0.2050441231455693,1.0000928776176579,0.9962203444918173,0.0012490255488728508,0.20629314869444215,1.0001733303070068,1.0000234842300415,1.0001498460769653,1.0000812193746358,0.9962087313915348,0.000430789241192997,0.2054749123867623,1.0001074075698853,0.9999706149101257,1.0001367330551147
184,1.0044857835932417,-0.17926440935829646,1.000056150724557,0.995590148769613,4.0011908652104466e-05,0.17930442126694857,1.0000369548797607,0.9999701380729675,1.0000667572021484,1.0000346076228461,0.9955687018740347,-0.001338141346309385,0.17792626801198708,0.9999871850013733,0.9999420642852783,1.0000451803207397
185,1.0066885567774073,-0.1511398275304714,1.0000789633779146,0.9934343215138441,0.003921336673414544,0.15506116420388594,1.0002089738845825,1.0000085830688477,1.0002003908157349,1.0000860446766056,0.9934413557635565,0.00041889486172408397,0.15155872239219548,1.0000523328781128,0.9998986721038818,1.0001537799835205
186,1.005764381773866,-0.16905459061072747,1.000036043048253,0.9943044923548497,0.0005223468304791368,0.1695769374412066,1.000063180923462,0.9999442100524902,1.0001190900802612,1.0001066124891669,0.9943746573380134,-0.0020585335352336642,0.1669960570754938,0.9999493956565857,0.9997798800468445,1.0001696348190308
187,1.0080664469020388,-0.19583647450892272,1.000084718126239,0.9920821402196957,0.0023478530489740024,0.19818432755789672,1.000151515007019,0.9999707937240601,1.0001808404922485,1.0000602488054218,0.9920578666999368,-0.000478973945433836,0.19535750056348888,1.0001140832901,1.0000001192092896,1.0001139640808105
188,1.0155542079135642,-0.38980284081199557,1.0000957663814225,0.9847783196488341,0.00010083319094178478,0.38990367400293735,1.0000492334365845,0.9999103546142578,1.0001389980316162,1.0000712032754855,0.9847541327509358,-0.0012577222473737493,0.3885451185646218,1.0000343322753906,0.999961793422699,1.0000725984573364
189,1.0207846982461344,-0.3047788547459902,1.0000375249159688,0.9796752700488042,0.00045238580858608657,0.3052312405545763,1.000121831893921,1.0000368356704712,1.0000849962234497,1.0000885420773529,0.9797252484247259,-0.0011284541241138868,0.3036504006218763,1.0000615119934082,0.9999273419380188,1.0001342296600342
190,1.0188100850882096,-0.2903579642100169,1.0000104447152631,0.9815474535950253,0.0009670357855782186,0.29132499999559514,1.0001051425933838,1.000010371208191,1.0000947713851929,1.0000291304942026,0.9815657943821975,0.00012921354863237866,0.2904871777586493,1.000095009803772,1.0000187158584595,1.0000762939453125
191,1.0075953194710476,-0.19081708523629004,1.0000481360013465,0.9925097076932997,-0.0025575797660053468,0.1882595054702847,0.9999902844429016,0.9999389052391052,1.0000513792037964,1.0000556454828664,0.9925171605678564,-0.002311074409902858,0.18850601082638718,1.0000284910202026,0.9999721050262451,1.0000563859939575
192,1.0037806038947923,-0.11169100709247459,0.999984665178922,0.996218358173946,-0.0005964363911630244,0.11109457070131157,0.9999593496322632,0.9999738931655884,0.9999854564666748,1.000028757798467,0.9962622847246025,-0.0013819950941069692,0.11030901199836762,0.9999834895133972,0.9999337196350098,1.0000498294830322
193,1.0080040309178167,-0.17892872413625582,1.000009090128724,0.9920685428392453,-0.0004708912749435967,0.17845783286131223,1.0000331401824951,1.0000042915344238,1.0000288486480713,1.000014593389789,0.9920740024018029,-0.0010963989560082155,0.1778323251802476,1.0000208616256714,1.0000030994415283,1.000017762184143
194,1.004564818726253,-0.12687196056069183,1.0000118101616913,0.9954676806516728,-0.0004951280585032691,0.12637683250218856,1.0000275373458862,1.0000077486038208,1.0000197887420654,1.0000113473343477,0.9954672199274518,-0.0011188712149134972,0.12575308934577833,0.9999952912330627,0.999979555606842,1.0000157356262207
195,1.0024806657304124,-0.05604421887309741,1.0000430832922635,0.9975684494260317,-0.0008577242806211416,0.055186494592476265,1.0000633001327515,0.9999822974205017,1.000080943107605,1.0000571468675628,0.9975824782006306,-0.0006661127173970272,0.05537810615570038,1.0000646114349365,0.999994158744812,1.0000704526901245
196,1.002253842006438,-0.09130967742652274,1.0000409824756764,0.9977921166893892,-0.0009246694154967372,0.090385008011026,1.000065803527832,1.0000072717666626,1.0000585317611694,1.0000519743152838,0.9978030838108376,-0.0014636823764533347,0.0898459950500694,1.0000348091125488,0.9999814629554749,1.0000534057617188
197,1.0017305666483425,-0.05571722673687418,1.0000618029896404,0.9983341192589485,-0.0028415196273385845,0.0528757071095356,1.000022530555725,0.9999030232429504,1.0001194477081299,1.000040626672169,0.9983129795251954,-0.0024158558020133114,0.05330137093486087,0.9999944567680359,0.9998390674591064,1.0001554489135742
198,1.0016817010619936,-0.06760013151489375,1.0001465717633096,0.9984674479956492,-0.003285169288915313,0.06431496222597843,1.0000858306884766,0.9998536705970764,1.0002321004867554,1.0002320395218836,0.99855277226431,-0.008066555911454998,0.05953357560343875,1.0000783205032349,0.9997373223304749,1.0003410577774048
199,1.002074303005728,-0.07937379794859112,1.0000094199756033,0.9979393912967023,-0.000581207285591745,0.07879259066299937,1.0000263452529907,0.9999679923057556,1.0000582933425903,1.0000294892221364,0.9979594189997107,-0.0009685670401893276,0.07840523090840179,1.000053882598877,0.9999833703041077,1.0000704526901245
200,1.0053412524342094,-0.08280559809463739,0.999994013011493,0.9946811697920789,0.0008233479039745362,0.08362894599861193,1.0000922679901123,0.9999939203262329,1.0000983476638794,0.9999962974947034,0.9946834421381154,-0.0003264993931964,0.08247909870144099,1.0000613927841187,0.9999958872795105,1.000065565109253
201,1.0055657740826274,-0.06043937967231727,1.00005460719741,0.9945193372454971,-0.0022007062713100822,0.05823867340100719,0.9999512434005737,0.9998934864997864,1.0000578165054321,1.0000544593114569,0.9945191901780881,-0.0015346318280080595,0.05890474784430921,0.9999548196792603,0.9998574256896973,1.000097393989563
202,1.004956986098894,-0.10665085821361231,1.000012978504188,0.9950803788987049,-0.0008993562663022203,0.10575150194731009,0.9999908208847046,0.9999778270721436,1.000012993812561,1.0000227901696805,0.9950901421678082,-0.001005044184637427,0.10564581402897488,1.0000132322311401,0.9999843239784241,1.0000288486480713
203,1.0042908332339802,-0.1401610726872775,1.000028005133564,0.9957553848353975,0.0030945217314126694,0.14325559441869018,1.0001015663146973,1.0000196695327759,1.0000818967819214,0.9999847877467741,0.9957123520949207,0.003933534044421094,0.1440946067316986,0.9999483823776245,0.9999385476112366,1.0000097751617432
204,1.0061267773238844,-0.19980366823537565,0.9999754866890355,0.9938861674557452,0.005085376579472722,0.20488904481484838,1.000124216079712,0.999974250793457,1.0001499652862549,0.9999792340862641,0.9938898920333165,0.002105234958150959,0.2019089031935266,1.0000395774841309,0.9999703168869019,1.000069260597229
205,1.0060230972067254,-0.08895392939570002,1.0000322500397787,0.9940450202549219,0.0013784624780157628,0.09033239187371578,1.0001170635223389,1.0000308752059937,1.0000861883163452,1.0000625209122849,0.9940751098946033,0.0017075009344580394,0.09066143033015805,1.0001983642578125,1.0000622272491455,1.000136137008667
206,1.007054450168113,-0.010668339761451762,0.9999887953968427,0.9929838403771607,0.0025411873572522836,0.013209527118704045,1.0001015663146973,0.9999754428863525,1.0001261234283447,1.0000120919254627,0.993006973712817,0.0018955943459957325,0.012563934107447494,1.000025987625122,0.9999731779098511,1.000052809715271
207,1.0077457907887957,-0.06372470737142066,1.0000715868129666,0.9923847819103048,0.0015682284770264232,0.06529293584844709,1.0001943111419678,1.0000139474868774,1.0001803636550903,1.0000880955295772,0.9924011637367153,0.0011550959949602202,0.06487980336638088,1.0001463890075684,0.9999648928642273,1.0001814365386963
208,1.0120039194433936,-0.1736409221026065,1.0000570272143792,0.9881948162457855,0.0019665087476141707,0.17560743085022068,1.0001636743545532,1.000044345855713,1.0001193284988403,1.0000721437973576,0.988209753522893,0.001553439600030515,0.17519436170263702,1.0001412630081177,1.000016689300537,1.0001245737075806
209,1.0189238374606693,-0.2632073326551563,1.000013712887188,0.9814410813858192,0.0012240813715607146,0.264431414026717,1.000096082687378,1.0000097751617432,1.0000863075256348,1.000054621779347,0.9814812305026177,0.0005091796089686795,0.26371651226412496,1.0001355409622192,1.0000019073486328,1.0001336336135864
210,1.0149602817550307,-0.393150182955452,1.0000268654007747,0.985286698777578,0.00046281445483487005,0.3936129974102869,1.0000791549682617,0.9999913573265076,1.0000877380371094,1.0000166587274297,0.9852766425482571,0.001220926005629508,0.3943711089610815,1.000083327293396,0.9999740719795227,1.000109314918518
211,1.007790175901647,-0.1382257549631163,1.0000529359608554,0.992322568600285,-0.000648857919600232,0.13757689704351606,1.000032663345337,0.9999533295631409,1.0000793933868408,1.0000491341966284,0.9923187962235365,-0.0007744407020027211,0.13745131426111357,1.0000102519989014,0.9999229311943054,1.0000872611999512
212,1.0066483772413062,-0.06716266124792014,1.000073025995532,0.9934680754527278,-0.0004559431673101244,0.06670671808061002,1.0000605583190918,0.9999508857727051,1.0001096725463867,1.0000571637530147,0.9934523179718875,-0.0005681881964108015,0.06659447305150934,1.0000320672988892,0.9999094009399414,1.0001226663589478
213,1.0089089091257273,-0.11818029839392352,1.000259867608437,0.9914273316063934,-0.0024722830288510522,0.11570801536507247,1.0000951290130615,0.9997875690460205,1.0003076791763306,1.0002086705753366,0.9913765866554495,-0.001849767422839932,0.11633053097108359,1.0002230405807495,0.9999880194664001,1.0002350807189941
214,1.0101654437489729,-0.1626602028551929,1.0002562487390751,0.9901905226800055,-0.0007061902369684958,0.1619540126182244,1.0001873970031738,0.9998717904090881,1.0003156661987305,1.0002225442005752,0.9901571573152442,-0.005523308514057135,0.15713689434113576,0.9998773336410522,0.9995502233505249,1.000327229499817
215,1.002819352734752,-0.2681133463898391,1.00051844336833,0.9977055594707589,-0.006475408992116627,0.26163793739772245,1.0002390146255493,0.9996335506439209,1.0006057024002075,1.000459135504185,0.9976464183463049,-0.0031196973118881033,0.264993649077951,1.0003254413604736,0.999750554561615,1.0005749464035034
216,1.0019284342589223,-0.23521871026090935,1.000414516000516,0.9984889956142167,-0.004531966739818927,0.23068674352109042,1.0000464916229248,0.9994423985481262,1.000604510307312,1.000338459736348,0.998413085737256,-0.0009909205129758902,0.23422778974793346,1.000201940536499,0.9997355937957764,1.0004664659500122
217,1.0046802413161802,-0.16252174971486966,1.0006103092143346,0.9959490274273596,-0.007118426824604285,0.15540332289026537,1.0002747774124146,0.9995107650756836,1.0007643699645996,1.0005024908395659,0.9958417113178804,-0.007255229497843629,0.15526652021702603,0.9999513030052185,0.9993143081665039,1.000637412071228
218,1.0060052844762732,-0.09498636454162579,1.0004448824989645,0.9944727904881697,-0.007821842421179781,0.08716452212044601,1.0000706911087036,0.9994669556617737,1.0006040334701538,1.0003686287083895,0.9943969918897412,-0.0071466132389161885,0.0878397513027096,0.9999338984489441,0.9994053840637207,1.0005288124084473
219,1.0061134126496087,-0.062479537101552296,1.0004870708313458,0.9944078453308302,-0.013347026795230477,0.04913251030632182,0.9999929070472717,0.9993442893028259,1.000649094581604,1.0005474855077099,0.9944678929115547,-0.01242812925772796,0.050051407843824336,0.9999176263809204,0.9990975856781006,1.0008207559585571
220,1.0054900728762781,-0.08538877056528804,1.0000955936872584,0.9946349751881802,-0.0032953100467807417,0.0820934605185073,0.999996542930603,0.9998931288719177,1.0001033544540405,1.0000725102227068,0.9946120177615737,-0.002685278937519797,0.08270349162776824,1.0000150203704834,0.9999409914016724,1.000074028968811
221,1.006022112620639,-0.17436074052264416,0.9999119162968281,0.9939263797016408,-0.0032717472850265494,0.17108899323761761,0.9999279379844666,0.9998838901519775,1.0000441074371338,0.9998835635238401,0.9938981966501628,-0.001380014373864924,0.17298072614877924,1.0000221729278564,0.9998811483383179,1.0001410245895386
222,1.0048809333063047,-0.2098512212406547,0.9997884082663043,0.9949322105025471,0.0005037276326618212,0.21035494887331652,1.000038504600525,0.9997438788414001,1.0002946853637695,0.9997592150069504,0.9949031590414373,0.0031233652528612765,0.21297458649351597,1.0002224445343018,0.9997062683105469,1.0005162954330444
223,1.004236287146211,-0.1918969553583736,0.9996015645646111,0.9953848286096387,0.0014091899110155737,0.19330614526938916,0.9999920129776001,0.9995535612106323,1.0004385709762573,0.999699915895978,0.9954827650541047,0.0015692131840410184,0.1934661685424146,1.000215768814087,0.9996903538703918,1.0005254745483398
224,1.0065658361043714,-0.21714639369787392,0.9997327199929157,0.9932114563535145,0.0004891574694170231,0.21763555116729094,0.9999231696128845,0.9997075200080872,1.000215768814087,0.9997168073504834,0.9931956475093618,0.0022504481051157654,0.21939684180298968,1.0000736713409424,0.9996500015258789,1.000423789024353
225,1.0081163975647356,-0.23440733405766423,0.9997887475850353,0.9917393963635379,-0.003404183414829731,0.2310031506428345,0.9998318552970886,0.999638557434082,1.0001933574676514,0.9998588181385534,0.9918089027753841,-0.004095367506977254,0.23031196655068698,0.9999300241470337,0.9997975826263428,1.000132441520691
226,1.0093335187876789,-0.191216510778645,0.9999054657817278,0.9906591301780256,0.0004040521138506392,0.19162056289249563,1.0000022649765015,0.9998684525489807,1.0001338720321655,0.9999124544229474,0.9906660541938138,0.00022800851380111453,0.1914445192924461,1.000032901763916,0.9998722672462463,1.0001606941223145
227,1.0052551108445846,-0.1038632184032906,0.999826927933176,0.9946001936693979,-0.0013997543542245694,0.10246346404906603,0.9998810291290283,0.9997249245643616,1.0001561641693115,0.9998739705865396,0.9946469904007511,-0.0034598527442142313,0.10040336565907637,0.9997988939285278,0.9998313188552856,0.999967634677887
228,1.0051924597518693,-0.11461229427413855,0.9998308409840319,0.9946660774105279,9.549854729584695e-05,0.1147077928214344,0.9998606443405151,0.9998186230659485,1.0000420808792114,0.999864716641478,0.9946997780786114,-0.0016498286328783252,0.11296246564126022,0.999830424785614,0.9998350143432617,0.9999954104423523
229,1.0043840136990458,-0.07951434987995754,0.99985139625516,0.9954871668783409,-0.002330877380217089,0.07718347249974045,0.999846875667572,0.999762237071991,1.000084638595581,0.9998500269134918,0.9954858035136821,-0.0027642828761429428,0.07675006700381459,0.9997420310974121,0.9997361898422241,1.000005841255188
230,1.002503269150681,-0.03380293010584978,0.9998943356316552,0.9973975810360837,-0.0016714256251191273,0.032131504480730655,0.9998393654823303,0.9998704195022583,0.999968945980072,0.9998767667413078,0.9973800560155794,-0.002421903574742146,0.031381026531107636,0.9997881054878235,0.9998435974121094,0.9999445080757141
231,1.0018578207811841,-0.0012639688736442167,0.9999276390624268,0.9980733975632866,-0.0020226191792858117,-0.000758650305641595,0.9999235272407532,0.9999208450317383,1.0000027418136597,0.9998951528433878,0.9980409715859023,-0.002994129439258586,-0.0017301605656143693,0.9998528361320496,0.9997778534889221,1.0000749826431274
232,1.0016873299840041,-0.0008580312127151046,0.9999858797957654,0.998301415883671,-0.0023292368770739813,-0.0014712056643588767,0.9999377727508545,0.9999458193778992,0.9999919533729553,0.9999880068498165,0.9983035393547258,-0.002547836364385603,-0.0016898051516704982,0.9998998045921326,0.9998980760574341,1.0000016689300537
233,1.001176728449889,-0.009943627296422619,0.9999380679076976,0.9987627953117636,-0.0013734338597828355,0.008570193436639784,0.9999115467071533,0.9999088048934937,1.0000027418136597,0.9999252353057415,0.998749977792547,-0.0009830246281410382,0.008960602668281581,0.9999523162841797,0.9999115467071533,1.0000407695770264
234,1.0007604989529868,-0.005610159575951457,0.9999956398997571,0.9992357221792528,-0.0015612106147671057,0.004048948961184351,0.9999964237213135,0.9999484419822693,1.000048041343689,0.9999864416619973,0.9992265309314273,-0.001566499270722943,0.004043660305228514,0.9999651312828064,0.9999239444732666,1.000041127204895
235,1.0005821658098075,-0.009694901724458305,0.9999823046097543,0.9994004878154432,-0.0035299017531258414,0.006164999971332463,0.9999274015426636,0.999937117099762,0.9999903440475464,1.0000132713764083,0.9994314365647934,-0.0031698056340587755,0.006525096090399529,0.9999496936798096,0.9999353885650635,1.000014305114746
236,1.000416853032743,-0.008030782470626718,0.9999798299049939,0.9995631589707586,-0.0014025414908758194,0.006628240979750899,0.9999881982803345,0.9999567270278931,1.0000314712524414,0.99996612988592,0.9995494646601997,-0.0012221592502612566,0.006808623220365462,0.9999644756317139,0.9999154210090637,1.000049114227295
237,1.0003149219153324,-0.0070740533332411815,0.999976417614469,0.9996616022679985,-0.0018061599239445059,0.005267893409296676,0.9999202489852905,0.9999395608901978,0.9999806880950928,0.9999777584147401,0.9996629426461552,-0.0011744794942103454,0.005899573839030836,0.9999355673789978,0.9999488592147827,0.9999867081642151
