frame,matlab_masks_available,matlab_alpha_geofeatures_deg,matlab_ANG_region_deg,python_alpha_deg,alpha_diff_python_minus_matlab_geo_deg,python_weighted_median_recomputed_deg,matlab_weighted_median_recomputed_deg,python_mask_density,matlab_mask_density,fascicle_masked_iou,fascicle_masked_dice,fas_thres_raw_iou,fas_thres_raw_dice,fas_thres_after_subtraction_iou,fas_thres_after_subtraction_dice,Emask_iou,Emask_dice,python_low_angle_weight_lt25,python_high_angle_weight_ge25,matlab_low_angle_weight_lt25,matlab_high_angle_weight_ge25,python_top_peak_alpha,python_top_peak_weight,matlab_top_peak_alpha,matlab_top_peak_weight,super_hough_theta,deep_hough_theta
2533,False,39.5,32.894005681086604,19.5,-20.0,19.5,39.5,0.06859102960894418,,,,,,,,,,0.5052403324900614,0.49475966750993855,0.196513470681458,0.803486529318542,10.0,297.0,34.0,265.0,-90.0,-88.0
1722,False,33.5,32.05277862376688,14.0,-19.5,14.0,33.5,0.07002258223866603,,,,,,,,,,0.5028510334996437,0.4971489665003564,0.1924971580143994,0.8075028419856006,10.0,319.0,33.5,285.0,-89.0,-88.0
691,True,34.0,31.5140926188232,15.5,-18.5,15.5,34.0,0.0648911717560715,0.06430141239805229,0.9700230591852421,0.9847834568864612,0.9716142480534609,0.9856027861562859,0.9716142480534609,0.9856027861562859,0.9950888924342585,0.9975384016299397,0.5030395136778115,0.4969604863221885,0.3022084463386284,0.6977915536613716,13.0,287.0,32.0,280.0,-89.0,-89.0
0,True,18.5,18.520488637203375,18.5,0.0,18.5,18.5,0.07241690441865857,0.0714843789380299,0.9669284828441504,0.9831862126944094,0.9726478093273251,0.9861342756961761,0.9726478093273251,0.9861342756961761,0.9907568864473667,0.9953569852674837,1.0,0.0,0.905281690140845,0.09471830985915493,19.0,314.0,19.0,367.0,-89.0,-88.0
