cluster_id,frame_coverage,n_candidates,cluster_score,mean_score,median_alpha_deg,alpha_std_deg,median_length_mm,length_std_mm,median_x_mid,x_mid_std,mean_mask_support,mean_hough_score,hough_peak_fraction
a-45.25_x500_l25,11,22,0.9916135835358402,0.5520505313013496,-45.2,7.105427357601002e-15,26.316184508580463,0.04369477655094083,512.0000009065982,1.041681077127968e-06,0.5729090909090909,0.7027932459149907,0.0
a-45.00_x500_l25,11,33,0.9910422567115723,0.5532783007432189,-45.1,0.08624393618641157,26.369206706196717,0.051116530791828346,512.0000006210103,7.18484493395e-07,0.5716363636363636,0.7027932459149907,0.0
a-44.75_x500_l25,11,22,0.9908620281137708,0.5513032988497326,-44.8,7.105427357601002e-15,26.501155544790418,0.044127073596169616,512.0000002174801,3.6829417018880694e-07,0.5643636363636364,0.7027932459149907,0.0
a-42.25_x500_l30,11,22,0.9814676657719645,0.5430720599031416,-42.2,0.04979295977319408,27.750494455291356,0.06085349357131217,512.0000006489897,8.39819297777505e-07,0.5614545454545454,0.5447866425138663,0.0
a-42.00_x500_l30,11,33,0.9804238672082742,0.5425861816036665,-42.1,0.07713892158398811,27.869463807482894,0.061953596371250634,511.99999963457213,6.21619672167656e-07,0.5596363636363636,0.5432145301776596,0.0
a-44.50_x500_l25,11,33,0.9803458059993709,0.5422170404164908,-44.5,0.06680426571226944,26.611894072936273,0.053514910287442694,512.00000003787,9.342086191284626e-07,0.5625454545454546,0.5416498950064409,0.0
a-42.75_x500_l25,11,15,0.9803437790734972,0.5413580083803998,-42.8,0.028747978728801814,27.487064715140157,0.043926973232661655,512.0000001560572,4.0685667735452495e-07,0.5558181818181819,0.5656692503979656,0.0
a-43.00_x500_l25,11,33,0.9797038578254752,0.5419058954439103,-42.9,0.08813963377120723,27.357066860985153,0.04392449430111013,512.0000003588762,7.659030813562694e-07,0.5581818181818182,0.5640088103813611,0.0
a-41.75_x500_l30,11,22,0.9795851147841593,0.5407487587497729,-41.8,0.038569460791991306,28.02117692698457,0.03922547497737845,512.0000002361492,7.921122703816473e-07,0.5545454545454546,0.5407933446304352,0.0
a-45.50_x500_l25,11,33,0.9793247053953765,0.5403665424920657,-45.4,0.028747978728803858,26.225141004807785,0.04668775221132127,512.0000007062006,9.911002445019756e-07,0.5729090909090909,0.5351796612838325,0.0
a-44.25_x500_l25,11,22,0.9792638248571809,0.5402923939694317,-44.3,0.028747978728801814,26.737906082971353,0.04536095376748012,512.0000004316195,6.56332869148176e-07,0.556909090909091,0.5432660566226026,0.0
a-41.50_x500_l30,11,33,0.9791702078307691,0.5409271089718204,-41.5,0.06165754530113968,28.131537642616426,0.05237502350283389,512.0000002456698,4.782850976237406e-07,0.5565454545454546,0.5283967113507887,0.0
a-42.50_x500_l30,11,31,0.9791207577403517,0.5416601242816221,-42.4,0.09958591954639526,27.598848402231045,0.054764815034250715,511.99999961312545,6.05466664301101e-07,0.5590909090909091,0.5330933855761407,0.0
a-43.75_x500_l25,11,22,0.9788795901543657,0.5404296090556318,-43.7,0.04979295977319408,26.98099804713226,0.05541597058021589,511.99999982647057,6.865847177297854e-07,0.5583636363636363,0.5528467209460818,0.0
a-43.25_x500_l25,11,22,0.978484770843109,0.53970958654107,-43.3,0.04810456929208073,27.230643530651083,0.026272431211952333,512.000000448603,1.0558942416325872e-06,0.5538181818181819,0.5669917240703685,0.0
a-43.50_x500_l25,11,33,0.9782685616462451,0.5407137658577529,-43.6,0.08813963377120723,27.08727348894178,0.0682411536083685,512.0000003323678,5.958899516136005e-07,0.5592727272727273,0.5567480383394007,0.0
a-44.00_x500_l25,11,33,0.9777072060543904,0.5400967652772944,-44.1,0.08624393618641157,26.8343702400911,0.06646804991758398,512.0000000069592,6.010360668397906e-07,0.5598181818181818,0.5333898459412642,0.0
a-41.25_x500_l30,11,22,0.976120300654372,0.5376207853090685,-41.3,0.0445361771415098,28.299368301299523,0.06097611118664136,512.0000002215689,5.632288547076484e-07,0.5476363636363636,0.5351066002080129,0.0
a-31.25_x500_l35,11,22,0.9758315404454636,0.5379418558977244,-31.2,0.04979295977319763,36.04229707621157,0.11144562567968438,512.0000003419729,5.2294893008127e-07,0.5443636363636364,0.5886523326583322,0.0
a-31.00_x500_l35,11,33,0.9753344956369724,0.5384168816826708,-31.0,0.08999540851465278,36.24380599603237,0.1282477875405396,511.9999998043585,6.137512262314343e-07,0.5403636363636364,0.5809887146270284,0.0
a-31.75_x500_l35,11,22,0.9753104480392846,0.537114267197934,-31.8,0.044536177141512964,35.476203234461664,0.09130956158191501,512.000000390985,4.638989189357523e-07,0.5449090909090909,0.5990468665674222,0.0
a-32.00_x500_l35,11,33,0.9752173185115709,0.5379229964106854,-32.0,0.07496555682941307,35.2773450945884,0.12063667625262377,512.0000002104055,4.315767107816092e-07,0.5443636363636363,0.599403517492255,0.0
a-31.50_x500_l35,11,33,0.9749430524288754,0.5385138263690634,-31.4,0.09958591954639526,35.83524579988841,0.1579055549260065,512.0000004148526,6.628564312337289e-07,0.5478181818181818,0.5929285339082127,0.0
a-32.25_x500_l35,11,22,0.9744268987186584,0.5358301420681473,-32.2,0.028747978728801814,35.076395009759864,0.08282837749128581,512.0000000737737,3.5134227715749913e-07,0.5363636363636363,0.595219417073845,0.0
a-30.75_x500_l35,11,22,0.9742569464538531,0.5360442655566239,-30.7,0.04810456929208415,36.51671215296487,0.0825227716929146,511.99999997800353,4.649649701538975e-07,0.5305454545454545,0.5917902632925199,0.0
a-45.75_x500_l25,11,22,0.973965589423975,0.5353499431712968,-45.7,0.04810456929208073,26.058743722455834,0.042226236148027556,511.999999584325,2.576543323002596e-07,0.5758181818181818,0.5384091957378699,0.0
a-30.50_x500_l35,11,33,0.9739598880864088,0.5362544866605795,-30.5,0.06428243465332341,36.73278907784599,0.10089498811043508,511.9999998064286,6.711357939418074e-07,0.5325454545454545,0.5905031836831158,0.0
a-41.00_x500_l30,11,33,0.9736211045076758,0.5363766261357958,-41.1,0.0962091385841683,28.420150343414814,0.08313388564365977,511.99999977226025,4.120240561114841e-07,0.5456363636363636,0.5248779605348021,0.0
a-40.75_x500_l30,11,22,0.9732999367308576,0.5347726579817276,-40.8,0.0445361771415098,28.585337488767244,0.058199770803980894,512.0000005782586,6.302318703195568e-07,0.5396363636363637,0.5354531410064075,0.0
a-30.25_x500_l35,11,22,0.9717396249552894,0.5335738798997596,-30.3,0.04810456929208415,37.05476507624076,0.08721635586284134,512.000000201453,7.103376579407419e-07,0.5258181818181819,0.614090099238526,0.0
a-46.00_x500_l25,11,33,0.9711183080741356,0.5331499189888302,-45.9,0.0782029569731159,25.957633892741175,0.04675517752323162,511.9999995560812,1.0188322945142036e-06,0.5825454545454546,0.5287580178623081,0.0
