Frame,Time,FL,PEN,ANG,FL_px,TimTrackAlpha,RawTimTrackAlpha,HoughBaselineAlpha,HoughPeakSource,HoughLocalmaxFallbackUsed,HoughFallbackMassBelow10Deg,HoughFallbackGapToLowerDeg,FascicleCandidateIdx,FascicleRawRejected,FascicleSelectionReason,SuperApoRejected,DeepApoRejected,SuperApoSoftDownweighted,DeepApoSoftDownweighted,SuperApoGateReason,DeepApoGateReason,speckle_zncc,speckle_confidence,forward_backward_error,valid_patch_fraction,n_valid_patches,n_total_patches,motion_consistency,motion_spread_px,n_motion_points,feature_reliability,feature_peak_score,feature_peak_count_score,feature_mask_score,feature_mask_density,geometry_stability,geometry_alpha_score,geometry_pennation_score,geometry_length_score,geometry_angle_jump_deg,geometry_angle_jump_score,geometry_length_jump_px,geometry_length_jump_score,confidence_theta,confidence_length,combined_confidence,r_scale,r_scale_theta,r_scale_length,R_t_x_variance,R_t_alpha_variance,R_t_length_variance,R_t_theta_variance,kalman_measurement_r_scale,kalman_measurement_r_scale_theta,kalman_measurement_r_scale_length,detection_success,fixed_ANG_deg,fixed_PEN_deg,fixed_FL_px,fixed_FL_mm,delta_vs_fixed_ANG_deg,delta_vs_fixed_PEN_deg,delta_vs_fixed_FL_px,delta_vs_fixed_FL_mm
10,0.4,26.872470059119408,-43.88279190200438,-43.87756036953789,407.06226835115785,-8.0,-8.0,-8.0,houghpeaks,False,0.0,1.5,0,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,0.9469724297523499,1.0,0.0,1.0,171.0,171.0,0.8148882183362806,0.6141129916906356,171.0,0.889,0.7533333333333333,1.0,1.0,nan,0.8778984695586726,0.522045776761016,1.0,1.0,0.0,1.0,0.06729910485256596,0.9988789770686524,0.8543994984002248,0.980490916720644,0.9047250052494038,1.0734598432171896,1.5833752706695798,0.5531361281063887,55.313612810638865,4.837673973315301,55.313612810638865,4.837673973315301,0.9358536565925126,1.5833752706695798,0.5531361281063887,True,-43.72907083641985,-43.73430236888634,408.16352529563295,26.945170224594523,-0.14848953311803825,-0.14848953311803825,-1.1012569444750966,-0.0727001654751156
11,0.44,26.91216328679462,-43.82867934203682,-43.8344851338548,407.6635385455279,-8.0,-8.0,-8.0,houghpeaks,False,0.0,1.5,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,0.9833695888519287,1.0,0.0,1.0,171.0,171.0,1.0,0.0,171.0,0.8915,0.7588888888888888,1.0,1.0,nan,0.8780407774139434,0.522045776761016,1.0,1.0,0.0,1.0,0.018672870490206606,0.9996888339140416,0.9001467759303057,0.9806339598971868,0.9529224084435799,0.6991846956425669,1.1152870142545037,0.5525527989775703,55.25527989775703,3.4075276162131365,55.25527989775703,3.4075276162131365,0.7850190834557229,1.1152870142545037,0.5525527989775703,True,-43.684460473123664,-43.67865468130569,408.77998160079386,26.98586597286491,-0.15002466073113396,-0.15002466073113396,-1.116443055265961,-0.07370268607029118
12,0.48,26.888936659882763,-43.84597645428826,-43.84646787442807,407.31170325029507,-8.0,-8.0,-8.0,houghpeaks,False,0.0,1.5,4,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,0.9218021035194397,1.0,0.0,1.0,171.0,171.0,0.8148882183362806,0.6141129916906356,171.0,0.8884911894273126,0.7522026431718062,1.0,1.0,nan,0.8769455350127247,0.522045776761016,1.0,1.0,0.0,1.0,0.3931176860370442,0.9934694558647323,0.8542283139957056,0.9795329984802044,0.9044481697869343,1.0759610653841998,1.5852864397476676,0.5570973489254745,55.709734892547445,4.843513153122473,55.709734892547445,4.843513153122473,0.9397653286171658,1.5852864397476676,0.5570973489254745,True,-43.69441417589766,-43.69392275575785,408.4416478647614,26.963530659822144,-0.15205369853040906,-0.15205369853040906,-1.1299446144663534,-0.0745939999393812
13,0.52,26.89349203451574,-43.850392696104905,-43.85420242752585,407.38070774177686,-9.5,-9.5,-9.5,houghpeaks,False,0.0,1.5,0,False,raw alpha jump 1.50deg within limit,False,False,False,False,,,0.8839501738548279,0.9643337196773952,0.0,1.0,171.0,171.0,0.8148882183362806,0.6141129916906356,171.0,0.892110655737705,0.7602459016393442,1.0,1.0,nan,0.8317504008001053,0.48432456895536247,1.0,1.0,1.5,0.8290291181804004,0.5168646623930613,0.9914225866848074,0.8272507378484879,0.9714887463815854,0.8868654122562216,1.2420406707716443,1.9000995402410235,0.593876973808805,59.387697380880496,5.8053591355163805,59.387697380880496,5.8053591355163805,1.0622736770220003,1.9000995402410235,0.593876973808805,True,-43.70198553707843,-43.698175805657485,408.51188966386866,26.968167716091333,-0.15221689044741993,-0.15221689044741993,-1.1311819220917982,-0.07467568157559157
14,0.56,26.916723315526408,-43.83461581896768,-43.83958058919319,407.732613536968,-9.5,-9.5,-9.5,houghpeaks,False,0.0,1.5,0,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,1.0,1.0,0.0,1.0,171.0,171.0,1.0,0.0,171.0,0.8916666666666666,0.7592592592592593,1.0,1.0,nan,0.864788243624527,0.48432456895536247,1.0,1.0,0.0,1.0,0.08118212347727649,0.998647879548402,0.8934793840393283,0.9782465482716873,0.9507954602777297,0.7128346687184064,1.17793040918047,0.5625643416572956,56.256434165729566,3.598921486540103,56.256434165729566,3.598921486540103,0.8140403215803994,1.17793040918047,0.5625643416572956,True,-43.687106415401416,-43.6821416451759,408.86732122309377,26.991631752618304,-0.15247417379177364,-0.15247417379177364,-1.1347076861257506,-0.07490843709189576
15,0.6,26.973491390092352,-43.781534294216605,-43.776385589327106,408.59253229962377,-8.5,-8.5,-8.5,houghpeaks,False,0.08808553971486761,1.0,4,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,0.9582248330116272,1.0,0.0,1.0,171.0,171.0,1.0,0.0,171.0,0.8953381147540984,0.7674180327868853,1.0,1.0,nan,0.8513035585607943,0.5091564206075492,1.0,1.0,1.0,0.8824969025845955,0.29595178557616464,0.9950796151886672,0.8880796468883546,0.9754192939436795,0.9495316286441197,0.7210871729547917,1.230126680604207,0.5751495079729626,57.51495079729626,3.758396342847498,57.51495079729626,3.758396342847498,0.8411342075399878,1.230126680604207,0.5751495079729626,True,-43.62136522734221,-43.62651393223171,409.7508492596146,27.049958408154247,-0.15502036198489577,-0.15502036198489577,-1.1583169599908274,-0.07646701806189427
16,0.64,26.97865724070448,-43.76701363555355,-43.78756127927181,408.6707842378903,-9.5,-9.5,-9.5,houghpeaks,False,0.0,1.5,1,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,0.9499237537384033,1.0,0.0,1.0,171.0,171.0,1.0,0.0,171.0,0.8875,0.75,1.0,1.0,nan,0.8428242256346621,0.48432456895536247,1.0,1.0,1.0,0.8824969025845955,0.2990559714110077,0.9950281346529547,0.8809350620108748,0.9739481918102271,0.9460250622714256,0.7445247571719715,1.3011437455388455,0.5819957644742655,58.19957644742655,3.9753742210925327,58.19957644742655,3.9753742210925327,0.8702069574967725,1.3011437455388455,0.5819957644742655,True,-43.6302050494935,-43.60965740577524,409.84745523619284,27.056335912076797,-0.15735622977831554,-0.15735622977831554,-1.1766709983025407,-0.07767867137231832
17,0.68,26.945186287191756,-43.819921044761045,-43.79678559977131,408.1637686107153,-8.5,-8.5,-8.5,houghpeaks,False,0.08970438328236494,1.0,3,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,0.9670479893684387,1.0,0.0,1.0,171.0,171.0,1.0,0.0,171.0,0.8879726890756303,0.7510504201680672,1.0,1.0,nan,0.851449030016408,0.5091564206075492,1.0,1.0,1.0,0.8824969025845955,0.2446919171923696,0.9959301059390695,0.8855157793577048,0.9755693050715897,0.9475970508239933,0.7339204578074668,1.2553583933890637,0.5744626250203301,57.44626250203301,3.8354865958674593,57.44626250203301,3.8354865958674593,0.8492093252005573,1.2553583933890637,0.5744626250203301,True,-43.639187719022146,-43.66232316401188,409.3386108855801,27.02274423424338,-0.15759788074916514,-0.15759788074916514,-1.1748422748648295,-0.07755794705162344
18,0.72,26.977754497685122,-43.77493870464332,-43.79437931112409,408.65710955073314,-9.0,-9.0,-9.0,houghpeaks,False,0.09190031152647975,1.0,3,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,0.8592162132263184,0.9093693627251519,0.0,1.0,171.0,171.0,1.0,0.0,171.0,0.895031380753138,0.7667364016736402,1.0,1.0,nan,0.8549371496554934,0.4965853037914095,1.0,1.0,0.5,0.9394130628134758,1.2681965766510643,0.9790852029845388,0.8745336027154956,0.9736731664318901,0.9189858097237902,0.9496517156895874,1.366614103831771,0.5832976124157286,58.32976124157286,4.175405290292809,58.32976124157286,4.175405290292809,0.8928285075302718,1.366614103831771,0.5832976124157286,True,-43.6366960348366,-43.61725542835583,409.8358683077086,27.05557099375108,-0.1576832762874858,-0.1576832762874858,-1.1787587569754692,-0.07781649606595664
19,0.76,26.97082960579255,-43.78135807385419,-43.79269417484309,408.55221178005274,-9.0,-9.0,-9.0,houghpeaks,False,0.09293873312564901,1.0,3,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,1.0,1.0,0.0,1.0,171.0,171.0,1.0,0.0,171.0,0.8945903361344538,0.7657563025210083,1.0,1.0,nan,0.8693493100284098,0.4965853037914095,1.0,1.0,0.0,1.0,0.0030800017241290334,0.9999486679554657,0.8967427147429831,0.9792099166229636,0.9523250269252984,0.7029879679609015,1.14701696112716,0.558454635655321,55.84546356553211,3.5044718725773363,55.84546356553211,3.5044718725773363,0.8003480112530683,1.14701696112716,0.558454635655321,True,-43.63501304833545,-43.62367694734655,409.73038636159515,27.048607537152183,-0.1576811265076401,-0.1576811265076401,-1.1781745815424074,-0.07777793135963407
20,0.8,26.937390012526436,-43.80757273563082,-43.8045578034951,408.04567119566667,-9.5,-9.5,-9.5,houghpeaks,False,0.09014363546310054,1.5,1,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,0.9390209913253784,1.0,0.0,1.0,171.0,171.0,1.0,0.0,171.0,0.889390756302521,0.7542016806722689,1.0,1.0,nan,0.8538891311944017,0.48432456895536247,1.0,1.0,0.5,0.9394130628134758,0.1361749736015554,0.9977329906625613,0.8871186785355705,0.9762529804054345,0.9483821595956585,0.7286832507517818,1.2395503360416429,0.571358921443369,57.1358921443369,3.78718836296279,57.1358921443369,3.78718836296279,0.8415629168847203,1.2395503360416429,0.571358921443369,True,-43.646327636373314,-43.649342568509034,409.2254166601958,27.01527164670824,-0.15823016712178628,-0.15823016712178628,-1.1797454645291054,-0.0778816341818036
21,0.84,27.188089394218224,-43.369547231509735,-43.35902283045985,411.84324762839435,-8.5,-8.5,-8.5,houghpeaks,False,0.0,1.0,2,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,0.9319164156913757,1.0,0.0,1.0,171.0,171.0,1.0,0.0,171.0,0.8950949367088608,0.7668776371308017,1.0,1.0,nan,0.851476552237892,0.5091564206075492,1.0,1.0,1.0,0.8824969025845955,0.23499487989147383,0.9960910784697974,0.8879952171212314,0.975597685880225,0.9494960864922881,0.7213207637257608,1.230953018908696,0.5743329093707523,57.433290937075235,3.760921047750265,57.433290937075235,3.760921047750265,0.8408191414617903,1.230953018908696,0.5743329093707523,True,-43.17223220444299,-43.18275660549288,413.2717060056464,27.282389966779004,-0.18679062601685814,-0.18679062601685814,-1.4284583772520705,-0.09430057256077973
22,0.88,27.25876901689891,-43.26026583826385,-43.26823799955511,412.9138975340899,-8.5,-8.5,-8.5,houghpeaks,False,0.0,1.0,1,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,0.9649998545646667,1.0,0.0,1.0,171.0,171.0,1.0,0.0,171.0,0.8914473684210527,0.7587719298245614,1.0,1.0,nan,0.8725254611720197,0.5091564206075492,1.0,1.0,0.0,1.0,0.40903304168659815,0.9932059671502981,0.8978806659708714,0.9787518914871607,0.952008099210912,0.7050154251094042,1.1363507674307785,0.560396952384103,56.0396952384103,3.4718835351218047,56.0396952384103,3.4718835351218047,0.7980021973074666,1.1363507674307785,0.560396952384103,True,-43.07730392794366,-43.0693317666524,414.38361885473773,27.3557935884573,-0.19093407161145137,-0.19093407161145137,-1.4697213206478068,-0.09702457155838928
23,0.92,27.235431218277437,-43.29672711986355,-43.28167404628428,412.56037821769365,-9.5,-9.5,-9.5,houghpeaks,False,0.1800708143651998,0.5,1,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,0.9721382260322571,1.0,0.0,1.0,171.0,171.0,1.0,0.0,171.0,0.8894313304721029,0.7542918454935622,1.0,1.0,nan,0.8429774835590869,0.48432456895536247,1.0,1.0,1.0,0.8824969025845955,0.24450936939564372,0.9959331360244545,0.8816055535098577,0.9741075815443307,0.9465651308092842,0.7408639128496304,1.2943860491924957,0.5812444189723833,58.124441897238334,3.954727484756629,58.124441897238334,3.954727484756629,0.8673838061024951,1.2943860491924957,0.5812444189723833,True,-43.08938749486032,-43.104440568439585,414.0374046892795,27.33293804394072,-0.19228655142396178,-0.19228655142396178,-1.477026471585873,-0.0975068256632845
24,0.96,27.227249070397246,-43.26881403148627,-43.28968741788265,412.43643562258546,-8.0,-8.0,-8.0,houghpeaks,False,0.0,0.5,7,False,raw alpha jump 1.50deg within limit,False,False,False,False,,,0.9707121253013611,1.0,0.0,1.0,171.0,171.0,1.0,0.0,171.0,0.8875,0.75,1.0,1.0,nan,0.8443594557319978,0.522045776761016,1.0,1.0,1.5,0.8290291181804004,0.5030938910495024,0.9916501570280695,0.882036919355758,0.9737172826704269,0.9462833444284235,0.7427717000220629,1.2900485312205383,0.5830883257141752,58.308832571417526,3.9414751003153516,58.308832571417526,3.9414751003153516,0.867301699617506,1.2900485312205383,0.5830883257141752,True,-43.094152322348066,-43.07327893595169,413.9395614415379,27.326478860789027,-0.1955350955345807,-0.1955350955345807,-1.5031258189524124,-0.09922979039178159
25,1.0,27.204396319905282,-43.28261193494646,-43.29424971637846,412.0902637808137,-8.5,-8.5,-8.5,houghpeaks,False,0.0,1.0,2,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,0.9979302883148193,1.0,0.0,1.0,171.0,171.0,1.0,0.0,171.0,0.8935684647302904,0.7634854771784232,1.0,1.0,nan,0.862634393620274,0.5091564206075492,1.0,1.0,0.5,0.9394130628134758,0.07929705747619664,0.9986792553273577,0.8930289206384937,0.9778853047098345,0.9509462580458292,0.7118570031368936,1.182235286666835,0.5641292337870807,56.41292337870807,3.6120741447632496,56.41292337870807,3.6120741447632496,0.8166599576466397,1.182235286666835,0.5641292337870807,True,-43.09867635125818,-43.08703856982618,413.59169319284734,27.303514120934068,-0.195573365120282,-0.195573365120282,-1.5014294120336444,-0.09911780102878609
26,1.04,27.135390099353224,-43.32884800873324,-43.30760521428044,411.04496245174107,-8.5,-8.5,-8.5,houghpeaks,False,0.0,1.0,3,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,0.9511003494262695,1.0,0.0,1.0,171.0,171.0,0.8148882183362806,0.6141129916906356,171.0,0.8903846153846153,0.7564102564102564,1.0,1.0,nan,0.8709600995613214,0.5091564206075492,1.0,1.0,0.0,1.0,0.9477339291168505,0.9843285302128322,0.8527305233452812,0.9771714054074779,0.9040004787695611,1.0800136469497361,1.6020561604486756,0.567259459784501,56.7259459784501,4.894749548484848,56.7259459784501,4.894749548484848,0.9533003262983537,1.6020561604486756,0.567259459784501,True,-43.111164039187315,-43.13240683364011,412.5468237305645,27.23453641033805,-0.19644117509312764,-0.19644117509312764,-1.5018612788234122,-0.09914631098482474
27,1.08,27.36461834725012,-43.00805127963166,-43.004361833939896,414.51729567432125,-8.5,-8.5,-8.5,houghpeaks,False,0.08568496664956388,1.0,4,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,0.9556373357772827,1.0,0.0,1.0,171.0,171.0,1.0,0.0,171.0,0.8884574468085107,0.752127659574468,1.0,1.0,nan,0.8693989604416058,0.5091564206075492,1.0,1.0,0.0,1.0,1.4859468442500656,0.9755383751508234,0.8968254902739847,0.9755948996815277,0.9506967854396551,0.7134752179079362,1.1462391016640208,0.5743456404686629,57.434564046866285,3.5020952846960984,57.434564046866285,3.5020952846960984,0.8113799547532875,1.1462391016640208,0.5743456404686629,True,-42.79050476757902,-42.794194213270785,416.1855470085396,27.474749001735624,-0.2138570663608732,-0.2138570663608732,-1.6682513342183256,-0.11013065448550563
28,1.12,27.361108678714395,-42.98155260185476,-42.9973035879305,414.4641314645494,-9.5,-9.5,-9.5,houghpeaks,False,0.17507723995880536,0.5,2,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,0.9339439868927002,1.0,0.0,1.0,171.0,171.0,1.0,0.0,171.0,0.8904867256637168,0.7566371681415929,1.0,1.0,nan,0.84152906404714,0.48432456895536247,1.0,1.0,1.0,0.8824969025845955,0.7604182701818445,0.9874063345082846,0.8819715506091358,0.9726010953445907,0.9466015918337118,0.7406174264206604,1.2907053253118406,0.5884370837268686,58.84370837268686,3.9434817981210943,58.84370837268686,3.9434817981210943,0.8714923278935041,1.2907053253118406,0.5884370837268686,True,-42.783303961602826,-42.76755297552708,416.1348465624475,27.471401980099074,-0.2139996263276771,-0.2139996263276771,-1.6707150978980962,-0.11029330138467941
29,1.16,27.354847176352948,-42.98284327637336,-42.99265462685855,414.3692826713819,-8.5,-8.5,-8.5,houghpeaks,False,0.0,1.0,0,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,0.9968596696853638,1.0,0.0,1.0,171.0,171.0,1.0,0.0,171.0,0.8890066964285714,0.7533482142857143,1.0,1.0,nan,0.8519725878095187,0.5091564206075492,1.0,1.0,1.0,0.8824969025845955,0.060277980870978354,0.9989958714602791,0.885876544096626,0.9761091801256528,0.9479601943135204,0.7314931319874325,1.251790759213997,0.5720080735443317,57.20080735443317,3.82458643131725,57.20080735443317,3.82458643131725,0.8461881709517067,1.251790759213997,0.5720080735443317,True,-42.77866168886334,-42.768850338378144,416.03948494442386,27.465106623284235,-0.21399293799521502,-0.21399293799521502,-1.6702022730419799,-0.11025944693128764
