frame,candidate_source,alpha_deg,segment_angle_deg,x_sup,y_sup,x_deep,y_deep,x_mid,y_mid,peak_weight,peak_weight_norm,score,raw_mask_support,mask_support_score,inside_muscle_score,visible_fraction,hough_score,length_score,phi_score,pennation_score,boundary_score,length_mm,phi_deg,pennation_deep_deg,outside_px,alpha_bin,xmid_bin,length_bin,cluster_id
0,grid_scan,-43.3,-43.30000000000001,361.86143113376085,218.93313916326383,662.1385697634453,501.9,512.000000448603,360.4165695816319,,,0.5448232523749318,0.144,0.582,1.0,1.0,0.5040650406504065,8.560288354804394e-09,1.0,1.0,1.0,27.23787442066789,-43.12242881007267,-43.3,0.0,-43.25,500.0,25.0,a-43.25_x500_l25
0,grid_scan,-43.2,-43.19999999999999,361.3345804953686,218.9315063415255,662.6654204612757,501.90000000000003,512.0000004783221,360.41575317076274,,,0.5445762605185025,0.142,0.58,1.0,1.0,0.5203252032520326,8.897522931183007e-09,1.0,1.0,1.0,27.288614329659765,-43.022428810072675,-43.2,0.0,-43.25,500.0,25.0,a-43.25_x500_l25
0,grid_scan,-43.1,-43.099999999999994,360.8057619489923,218.92986742082343,663.194239567058,501.9,512.0000007580252,360.4149337104117,,,0.5435362605325852,0.144,0.576,1.0,1.0,0.5203252032520326,9.249589450914762e-09,1.0,1.0,1.0,27.33962706912564,-42.922428810072674,-43.1,0.0,-43.0,500.0,25.0,a-43.00_x500_l25
0,grid_scan,-43.6,-43.599999999999994,363.4303146872426,218.93800146575398,660.5696853097692,501.9,511.9999999985059,360.41900073287695,,,0.5430632523377583,0.142,0.578,1.0,1.0,0.5040650406504065,7.630951912940184e-09,1.0,1.0,1.0,27.08727348894178,-43.422428810072674,-43.6,0.0,-43.5,500.0,25.0,a-43.50_x500_l25
0,grid_scan,-43.4,-43.400000000000006,362.38632746575547,218.93476592819258,661.6136727587055,501.9,512.0000001122305,360.4173829640963,,,0.5423432523620085,0.138,0.578,1.0,1.0,0.5040650406504065,8.237206775483959e-09,1.0,1.0,1.0,27.187405514985258,-43.22242881007267,-43.4,0.0,-43.5,500.0,25.0,a-43.50_x500_l25
0,grid_scan,-43.5,-43.5,362.90928505542206,218.9363866845482,661.0907169449326,501.8999999999999,512.0000010001773,360.4181933422741,,,0.5423432523496255,0.138,0.578,1.0,1.0,0.5040650406504065,7.92763261156994e-09,1.0,1.0,1.0,27.137205801895526,-43.32242881007267,-43.5,0.0,-43.5,500.0,25.0,a-43.50_x500_l25
0,grid_scan,-45.1,-45.099999999999994,371.0237290545904,218.96153506549484,652.9762721874303,501.8999999999999,512.0000006210103,360.4307675327474,,,0.5417405722413984,0.12,0.564,1.0,1.0,0.6707317073170732,4.390282721322719e-09,1.0,0.9900498337491679,1.0,26.369206706196717,-44.922428810072674,-45.1,0.0,-45.0,500.0,25.0,a-45.00_x500_l25
0,grid_scan,-43.0,-43.0,360.2749605934829,218.92822235497584,663.7250407600686,501.8999999999999,512.0000006767757,360.4141111774879,,,0.5414362605472897,0.144,0.57,1.0,1.0,0.5203252032520326,9.61720207927512e-09,1.0,1.0,1.0,27.3909144838492,-42.82242881007267,-43.0,0.0,-43.0,500.0,25.0,a-43.00_x500_l25
0,grid_scan,-44.9,-44.900000000000006,370.0345453082109,218.95846937551246,653.9654559912701,501.9,512.0000006497405,360.4292346877562,,,0.5407965855545113,0.122,0.558,1.0,1.0,0.6707317073170732,4.716438028278665e-09,1.0,1.0,1.0,26.4617003411444,-44.72242881007267,-44.9,0.0,-45.0,500.0,25.0,a-45.00_x500_l25
0,grid_scan,-42.2,-42.19999999999999,355.95542352248447,218.9148351945264,668.0445780028402,501.9,512.0000007626624,360.4074175972632,,,0.5404125208538731,0.156,0.558,1.0,1.0,0.540650406504065,1.3216746872686761e-08,1.0,1.0,1.0,27.81132931951645,-42.022428810072675,-42.2,0.0,-42.25,500.0,30.0,a-42.25_x500_l30
