frame,matlab_alpha_deg,python_alpha_deg,alpha_diff_deg,matlab_phi_deg,python_pen_deg,phi_diff_deg,matlab_faslen_px,python_faslen_px,faslen_diff_px,super_pos_y1_diff_px,super_pos_y2_diff_px,deep_pos_y1_diff_px,deep_pos_y2_diff_px
0,18.5,18.5,0.0,19.860577619530588,19.884027,0.023449861548513695,798.1534382361363,799.6498,1.4963420373012468,0.9558558558558445,1.2445536445536618,1.6414414414413727,-1.2455364455365157
122,15.0,15.0,0.0,16.022862651760178,15.886817,-0.13604567330558837,979.5271613616226,978.7206,-0.806580306935075,2.336036036036049,0.6615888615888892,0.1999999999999318,0.20000000000010232
533,19.5,19.5,0.0,20.973129425285514,20.97313,-1.5282457610510392e-07,757.5375952327923,756.4762,-1.0613989437298414,1.000000000000007,1.000000000000007,0.4036036036035284,-0.4047502047502576
691,16.5,15.5,-1.0,17.611989743969584,16.61199,-0.9999997689939981,863.4144828576387,911.31274,47.898261282986255,0.9999999999999787,0.9999999999999929,0.19999999999998863,0.19999999999998863
955,14.5,14.5,0.0,16.44665017680255,16.44665,-6.254109479186809e-07,961.540856552261,972.8782,11.337317275864052,0.9999999999999929,0.9999999999999929,2.818018018017881,-1.223751023751106
1066,20.0,20.5,0.5,21.520022704862704,21.827747,0.30772464010799894,739.9456386373946,724.2346,-15.711019496769609,2.6819819819819983,0.3146601146601,0.1729729729728433,-0.1734643734643555
1600,19.0,19.5,0.5,20.571602957531418,21.095047,0.5234440395388944,771.8431603731028,752.0882,-19.75496457232157,0.9558558558558587,1.2445536445536405,0.1999999999999318,0.20000000000010232
2133,19.5,19.5,0.0,21.123180662303138,21.12318,-2.7289884130254904e-07,754.374589616953,752.6726,-1.701982195078017,1.0,1.0,0.15945945945941276,-0.36019656019652757
2665,19.5,19.5,0.0,21.09035878572393,21.165379,0.07501978483271188,754.4684928615172,752.10596,-2.362535830267234,0.5387387387387221,1.462571662571662,0.35945945945945823,-0.1601965601964821
