cluster_id,frame_coverage,n_candidates,cluster_score,mean_score,median_alpha_deg,alpha_std_deg,median_length_mm,length_std_mm,median_x_mid,x_mid_std,mean_mask_support,mean_hough_score,hough_peak_fraction
a-38.50_x400_l30,11,33,0.9242016937366923,0.4875153796681447,-38.5,0.08999540851465278,30.40921066495951,0.15137777611594005,400.00000033738195,9.367150336902236e-07,0.5174545454545455,0.4935422115008807,0.0
a-37.75_x400_l30,11,22,0.9236956538020662,0.4860756397369024,-37.7,0.04979295977319409,30.96737162327938,0.1384126739372271,400.0000001321993,9.90380078824475e-07,0.5174545454545455,0.5073687265277439,0.0
a-37.50_x400_l30,11,33,0.9233729608801534,0.4863588880939648,-37.5,0.0738548945876007,31.138297319695432,0.15088293220593837,399.99999992620815,1.1546627383412461e-06,0.5214545454545454,0.5089314086357789,0.0
a-36.75_x400_l30,11,22,0.9227795327555032,0.4849330620382777,-36.7,0.0497929597731941,31.649139908920247,0.11576700873106129,399.9999997728297,9.303608385127442e-07,0.5112727272727273,0.5344336071357997,0.0
a-37.00_x400_l30,11,33,0.9225479010903557,0.4855284283979073,-37.1,0.08624393618641157,31.458064031863017,0.12556485838233622,399.99999994315124,1.2790226497563677e-06,0.5150909090909092,0.5215521208800736,0.0
a-18.75_x400_l60,11,22,0.9214411696774504,0.4846287473326033,-18.7,0.044536177141512964,59.455004769154364,0.2296854112322682,400.0000003094479,7.66565013518805e-07,0.38563562003675445,0.6437716472557051,0.0
a-36.50_x400_l30,11,33,0.9211545299298097,0.48371891494731456,-36.6,0.0935966376453377,31.821122980433643,0.06924522645981519,400.0000009365413,6.493917767170063e-07,0.5058181818181818,0.5303254528524991,0.0
a-36.25_x400_l30,11,22,0.9197517932025352,0.48180983221908985,-36.3,0.038569460791991306,32.016608397321214,0.12866498007147573,400.0000002568526,8.420939938056723e-07,0.4978181818181818,0.5297193922464385,0.0
a-36.00_x400_l30,11,31,0.9181144593907,0.4803424854929993,-36.1,0.04810456929208414,32.18190703993932,0.12659347164576581,399.9999998233046,9.63891919143081e-07,0.48927272727272714,0.5302014939543673,0.0
a-19.00_x400_l60,11,33,0.9173781132873344,0.4802812043599408,-18.9,0.028747978728803854,58.83973517117878,0.23281314980304027,399.99999974986133,6.607262619044738e-07,0.38150607903529515,0.6798365859803238,0.0
a-30.75_x400_l35,11,22,0.9138546160503735,0.47612660797484874,-30.8,0.03856946079199405,37.08084299295591,0.15006027086352774,400.00000007540075,7.562078823712008e-07,0.4630909090909091,0.5477961389479038,0.0
a-35.25_x400_l35,11,22,0.9133062572434778,0.47559098039795616,-35.2,0.0497929597731941,32.83032420015839,0.12888639590144607,400.0000001932889,8.748957161318198e-07,0.4632727272727272,0.5312104952380012,0.0
a-35.50_x400_l35,11,27,0.9132457599950269,0.47599931842311505,-35.5,0.08331955809010737,32.61680155834673,0.10871672662859715,400.0000008767782,1.2566762961519935e-06,0.4681818181818182,0.5275495264852025,0.0
a-12.00_x400_l90,11,16,0.9126450689220934,0.47604991976714844,-12.1,0.0,91.75297816761332,0.3404850845055013,400.0000004789349,1.779150292070201e-06,0.387251601137881,0.6011400257531512,0.0
a-30.25_x400_l40,11,19,0.9125499867748479,0.47491187294819687,-30.2,0.04810456929208415,37.65142873478409,0.13997947875072572,400.00000070428894,6.400411908646671e-07,0.45872727272727276,0.5254599273682355,0.0
a-31.00_x400_l35,11,33,0.9125072780180011,0.4763867822808029,-31.0,0.08999540851465278,36.850659260401876,0.2079596092508746,400.0000005953866,6.43393595745983e-07,0.464909090909091,0.5513247369911662,0.0
a-29.75_x400_l40,11,22,0.9122567447830858,0.4748744860692737,-29.7,0.04810456929208415,38.321889368431265,0.16556499003461803,399.9999996758199,7.029034903901626e-07,0.45799999999999996,0.5320563899142677,0.0
a-31.25_x400_l35,11,22,0.9120941444373835,0.4745501399136819,-31.3,0.04979295977319763,36.55424122773083,0.14601362808345617,399.99999991768715,6.084979061551301e-07,0.4596363636363636,0.5595058611132919,0.0
a-30.00_x400_l40,11,33,0.9120142084685701,0.4756475754491402,-30.0,0.08999540851465278,37.97136272563488,0.1833458810277064,400.0000006178595,9.772677700250151e-07,0.46072727272727276,0.5233017004589932,0.0
a-29.50_x400_l40,11,33,0.9120029806942201,0.4752497559749782,-29.6,0.09958591954639526,38.505422934261716,0.12550568898301245,400.0000000783719,7.834244862492149e-07,0.46218181818181814,0.5342413618231986,0.0
a-29.25_x400_l40,11,22,0.9115430891563487,0.4740747377102543,-29.2,0.044536177141512964,38.828712856965716,0.16409250110752427,400.00000063017944,8.434192838437553e-07,0.45872727272727276,0.5711025499643735,0.0
a-29.00_x400_l40,11,33,0.9108324048728966,0.4742331909294565,-29.0,0.08999540851465278,39.11970293892578,0.16008778862668394,400.0000002724885,7.327464518942392e-07,0.46072727272727276,0.574233385914456,0.0
a-35.00_x400_l35,11,33,0.9107766245261191,0.47367445974687217,-35.1,0.0782029569731159,32.98361373136767,0.13337760812907634,400.00000072125977,1.1655888734957537e-06,0.4556363636363636,0.5327805709188913,0.0
a-31.50_x400_l35,11,33,0.9104676243320193,0.4739413096401922,-31.4,0.08907235428302591,36.30161530003833,0.16922382225124458,399.99999948625225,8.500696264020253e-07,0.4607272727272727,0.5601259555023083,0.0
a-28.50_x400_l40,11,33,0.910238099569587,0.47234252481603095,-28.6,0.028747978728803858,39.69163184909841,0.15294656718678346,400.00000017605436,7.496715841200512e-07,0.4483636363636364,0.5968961337672648,0.0
a-28.75_x400_l40,11,22,0.9102183557245656,0.472871277366056,-28.7,0.04979295977319763,39.49720184792847,0.16570624460264882,399.999999785711,4.340131320597143e-07,0.4532727272727273,0.5881870282087268,0.0
a-31.75_x400_l35,11,22,0.9098792738783993,0.47243280566120077,-31.7,0.04979295977319763,36.11180077820462,0.15576725873375402,400.00000050521635,1.019199851881808e-06,0.4578181818181818,0.5622734177130413,0.0
a-19.25_x400_l60,11,20,0.9095653248200691,0.4728754497687941,-19.2,0.04979295977319763,57.76519520940497,0.23142657532610292,399.9999998364036,5.31899503177388e-07,0.37287819287874485,0.7052664284670704,0.0
a-32.25_x400_l35,11,22,0.9094747211468767,0.4717086239324341,-32.2,0.04810456929208073,35.52970484762539,0.12718113997159197,399.99999940881816,8.274897153242371e-07,0.4601818181818182,0.5520820798155563,0.0
a-34.75_x400_l35,11,22,0.9091592303180632,0.47145658506044524,-34.7,0.0497929597731941,33.23397399635946,0.13014955469181103,399.99999956625817,8.260806182507278e-07,0.44854545454545447,0.5452142106089307,0.0
a-32.00_x400_l35,11,33,0.9084464375880663,0.4722988870582809,-31.9,0.09958591954639526,35.90708343724559,0.1860731079286684,400.00000034545167,8.715541168430997e-07,0.45927272727272733,0.5566019527462239,0.0
a-34.50_x400_l35,11,33,0.9081414358437939,0.4699593994234632,-34.6,0.028747978728803858,33.403514857450006,0.12430040050931548,400.0000008128545,6.866736989279279e-07,0.44436363636363646,0.5510651170902501,0.0
a-32.50_x400_l35,11,33,0.9073832791068388,0.47052473758372526,-32.4,0.0782029569731159,35.332925671686745,0.15773993374242085,400.0000002249702,8.810160565565013e-07,0.4572727272727274,0.5432281111747649,0.0
a-19.50_x400_l55,11,30,0.9067695608835914,0.4701451493041857,-19.4,0.06555547773570983,57.26226954447121,0.20644788658800445,400.0000002379587,7.415137967580108e-07,0.37191160157702985,0.7074962716845227,0.18181818181818182
a-28.25_x400_l40,11,22,0.9058568853567647,0.4683904541382011,-28.3,0.044536177141512964,40.081126334851845,0.16428452386061054,400.0000004339369,7.533777072997402e-07,0.43345454545454554,0.6011475709366123,0.0
a-32.75_x400_l35,11,22,0.9057873599496892,0.4679998606018956,-32.7,0.038569460791991306,35.06787297997843,0.1441111436366445,400.00000026091493,8.207200270329869e-07,0.44763636363636367,0.54755362613525,0.0
a-28.00_x400_l40,11,33,0.9052414780806026,0.46739443667859465,-28.1,0.028747978728803858,40.33211737231377,0.15779990234158897,399.9999999205968,6.883355876258081e-07,0.42963636363636365,0.5978963993746625,0.0
a-34.25_x400_l35,11,22,0.9051688234658727,0.46763259050105166,-34.2,0.04810456929208073,33.6923443483587,0.15016756493373676,399.99999910115116,7.329788754242709e-07,0.442909090909091,0.561988358708135,0.0
a-33.75_x400_l35,11,22,0.9044330537902086,0.4670130306427062,-33.8,0.0497929597731941,34.13611678218524,0.15841176570338192,400.0000006577711,1.247988531280142e-06,0.444909090909091,0.563758306369193,0.0
a-19.75_x400_l55,11,22,0.9043884254331337,0.46678119057448075,-19.7,0.028747978728803858,56.58374629481288,0.18178055667709406,399.99999969665186,6.008008589494559e-07,0.3708871943133595,0.7059342598132324,0.0
a-34.00_x400_l35,11,33,0.9040899475572599,0.46732778555257143,-34.0,0.08331955809010735,33.8681522674827,0.15714468335093784,400.0000000631682,9.798698217327056e-07,0.4432727272727273,0.5678878422473702,0.0
a-33.50_x400_l35,11,33,0.9035704039799889,0.4661340753629099,-33.6,0.06165754530113968,34.272703772632454,0.1330520476898137,399.9999996792734,6.40875708009894e-07,0.4421818181818182,0.561731477128011,0.0
a-12.00_x400_l95,11,17,0.9030511147843456,0.46628826093335474,-12.0,0.04979295977319674,92.8036645890111,0.2241286953545031,400.0000014332626,2.5243157080058703e-06,0.38692256919223733,0.6011400257531512,0.0
a-27.75_x400_l40,11,22,0.9023675017091488,0.4638791830206381,-27.8,0.0,40.73636991694059,0.1511681311489315,399.99999956614397,7.054679881507984e-07,0.41654545454545455,0.5978963993746625,0.0
a-33.00_x400_l35,11,33,0.9020567193168221,0.4652547752777576,-32.9,0.0782029569731159,34.87662005893147,0.16339968214731793,399.9999994860723,9.503162142118132e-07,0.4394545454545455,0.5460531182512107,0.0
a-33.25_x400_l35,11,22,0.9019878121150164,0.46441281877817087,-33.3,0.0445361771415098,34.54803655071977,0.15342831203242466,399.9999994153686,8.815794168618075e-07,0.4358181818181819,0.5601117729580355,0.0
a-20.00_x400_l55,11,33,0.9002629213167453,0.4632695208586448,-19.9,0.04979295977319763,55.86063048977939,0.2010740346435404,400.0000001682694,7.488564492575626e-07,0.37059203739584007,0.6605976754481983,0.0
a-27.50_x400_l40,11,33,0.8978469468910961,0.4609711164650743,-27.6,0.06428243465332341,41.02482779463137,0.18385208809117592,399.9999999297788,7.695157991231546e-07,0.40800000000000003,0.5902560608428785,0.0
a-20.25_x400_l55,11,22,0.8970248230778639,0.4609960468904994,-20.2,0.04810456929208415,55.1469534000447,0.30091324267938074,399.9999997457271,5.098811220294051e-07,0.36984471516491085,0.6818539843981969,0.0
