Frame,Time,FL,PEN,ANG,FL_px,TimTrackAlpha,RawTimTrackAlpha,HoughBaselineAlpha,HoughPeakSource,HoughLocalmaxFallbackUsed,HoughFallbackMassBelow10Deg,HoughFallbackGapToLowerDeg,FascicleCandidateIdx,FascicleRawRejected,FascicleSelectionReason,SuperApoRejected,DeepApoRejected,SuperApoSoftDownweighted,DeepApoSoftDownweighted,SuperApoGateReason,DeepApoGateReason,speckle_zncc,speckle_confidence,forward_backward_error,valid_patch_fraction,n_valid_patches,n_total_patches,motion_consistency,motion_spread_px,n_motion_points,feature_reliability,feature_peak_score,feature_peak_count_score,feature_mask_score,feature_mask_density,geometry_stability,geometry_alpha_score,geometry_pennation_score,geometry_length_score,geometry_angle_jump_deg,geometry_angle_jump_score,geometry_length_jump_px,geometry_length_jump_score,confidence_theta,confidence_length,combined_confidence,r_scale,r_scale_theta,r_scale_length,R_t_x_variance,R_t_alpha_variance,R_t_length_variance,R_t_theta_variance,kalman_measurement_r_scale,kalman_measurement_r_scale_theta,kalman_measurement_r_scale_length,detection_success,fixed_ANG_deg,fixed_PEN_deg,fixed_FL_px,fixed_FL_mm,delta_vs_fixed_ANG_deg,delta_vs_fixed_PEN_deg,delta_vs_fixed_FL_px,delta_vs_fixed_FL_mm
10,0.9090909090909091,94.49482338613961,14.216833664388531,14.15019359380807,1095.5921552016189,11.5,11.5,11.5,houghpeaks,False,0.0,1.5,3,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,0.8565630912780762,0.9034735361735026,1.0,1.0,136.0,136.0,0.6100587591368638,1.4826,136.0,0.893843984962406,0.7640977443609023,1.0,1.0,nan,0.9977696678013589,1.0,1.0,1.0,0.0,1.0,0.6698469281612915,0.9888979720023876,0.8326598168824505,0.9979924769907715,0.8290549076105989,1.8782232350745338,1.8348577005509632,0.5017539831173716,50.17539831173716,5.606026257400668,50.17539831173716,5.606026257400668,0.9595036006732999,1.8348577005509632,0.5017539831173716,True,14.130544002330765,14.197184072911227,1097.0820168938506,94.6233239570946,0.01964959147730383,0.01964959147730383,-1.4898616922316705,-0.12850057095498357
11,1.0,93.76079251208591,14.385712747659852,14.313435366771643,1087.0816523140397,13.5,13.5,13.5,houghpeaks,False,0.0,0.5,8,False,raw alpha jump 2.00deg within limit,False,False,False,False,,,0.8156700134277344,0.8126000298394097,1.0,1.0,136.0,136.0,0.6327164978216917,1.3731984837055204,136.0,0.8883754863813229,0.7519455252918288,1.0,1.0,nan,0.9234052739008359,1.0,1.0,1.0,2.0,0.7788007830714049,8.906117259592179,0.8620557910130872,0.8006248995177707,0.9663604750703335,0.7956410387146097,2.301462148021827,2.2359651017961726,0.6203121235217494,62.03121235217493,6.8315265361106645,62.03121235217493,6.8315265361106645,1.1777080539826958,2.2359651017961726,0.6203121235217494,True,14.289354842077216,14.361632222965426,1088.8661690494446,93.91470708051459,0.02408052469442623,0.02408052469442623,-1.78451673540485,-0.15391456842867512
12,1.0909090909090908,90.50998386967619,14.697077593355658,14.627159563082955,1049.3911173295792,14.5,14.5,14.5,houghpeaks,False,0.0,2.0,2,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,0.7724395990371704,0.716532442304823,1.0,1.0,136.0,136.0,0.34348987676198833,3.205792915821075,136.0,0.8933189655172413,0.7629310344827587,1.0,1.0,nan,0.9075273026425064,1.0,1.0,1.0,1.0,0.8824969025845955,21.60948832176348,0.6975660051697873,0.679906620792924,0.9337201929065789,0.6527421078567935,4.490366616407513,4.031422244645999,0.8327411130035287,83.27411130035287,12.317172580395907,83.27411130035287,12.317172580395907,1.8322475397701297,4.031422244645999,0.8327411130035287,True,14.585849068865855,14.655767099138558,1052.2906474490799,90.76006834248314,0.04131049421710031,0.04131049421710031,-2.899530119500696,-0.2500844728069467
13,1.1818181818181819,88.63365780460457,15.074329884789762,15.031234568702274,1027.6366122272993,14.0,14.0,14.0,houghpeaks,False,0.0,1.5,5,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,0.7870460748672485,0.7489912774827745,1.0,1.0,136.0,136.0,0.37217168959961,2.9652,136.0,0.900048076923077,0.7778846153846154,1.0,1.0,nan,0.9233174724508875,1.0,1.0,1.0,0.5,0.9394130628134758,20.184643940228398,0.7143296472682145,0.7060896457159442,0.939479827561871,0.6793941214056272,4.03990684365594,3.6071122326047313,0.7903252752960517,79.03252752960516,11.02078154796485,79.03252752960516,11.02078154796485,1.6884288460746841,3.6071122326047313,0.7903252752960517,True,14.96018117357761,15.003276489665097,1032.3924692242617,89.04385047059257,0.07105339512466458,0.07105339512466458,-4.755856996962393,-0.4101926659880064
14,1.2727272727272727,85.48200884155042,15.385010396241256,15.33581412771855,991.0957546846427,15.0,15.0,15.0,houghpeaks,False,0.09609043805934997,1.0,4,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,0.7939467430114746,0.7643260955810547,1.0,1.0,136.0,136.0,0.5630439226017703,1.7231929158210753,136.0,0.8912344398340248,0.758298755186722,1.0,1.0,nan,0.9155952359607422,1.0,1.0,1.0,1.0,0.8824969025845955,18.95426823168509,0.7291291001586535,0.7786814186724577,0.9411875926505431,0.7560258204939995,2.849905569346648,2.530305671951832,0.7781237306800981,77.8123730680098,7.730822958070489,77.8123730680098,7.730822958070489,1.40317172477932,2.530305671951832,0.7781237306800981,True,15.248804256492576,15.298000525015283,996.6155406477152,85.95809038086543,0.08700987122597326,0.08700987122597326,-5.519785963072536,-0.47608153931500397
15,1.3636363636363635,85.09249926987343,15.603541706513596,15.551887602272927,986.579701679692,14.5,14.5,14.5,houghpeaks,False,0.0,1.5,4,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,0.792364239692688,0.7608094215393066,1.4142135381698608,1.0,136.0,136.0,0.41822521934651385,2.6152055678844452,136.0,0.8999522900763359,0.7776717557251909,1.0,1.0,nan,0.9276739396535909,1.0,1.0,1.0,0.5,0.9394130628134758,18.772489820572105,0.7313414485983629,0.7292395435482274,0.9434683411167627,0.7038227298716909,3.6431289606568833,3.247340369350227,0.7621031292069518,76.21031292069517,9.921573412384042,76.21031292069517,9.921573412384042,1.5731523311751685,3.247340369350227,0.7621031292069518,True,15.457085716981595,15.508739821222264,992.4657627318801,85.60017203562465,0.09480188529133216,0.09480188529133216,-5.886061052188097,-0.5076727657512237
16,1.4545454545454546,84.04467325741072,15.709768949407135,15.672456433479056,974.4309942888201,14.5,14.5,14.5,houghpeaks,False,0.0,0.5,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,0.8101987838745117,0.8004417419433594,1.0,1.0,136.0,136.0,0.6327164978216917,1.3731984837055204,136.0,0.9021551724137931,0.7825670498084292,1.0,1.0,nan,0.957927421392265,1.0,1.0,1.0,0.0,1.0,12.894979329637067,0.8066089326461857,0.8228424157725944,0.9620537679976151,0.7988916763862833,2.258651068109075,1.9540329076911283,0.6441410222788964,64.41410222788963,5.970141327609281,64.41410222788963,5.970141327609281,1.1219058582282062,1.9540329076911283,0.6441410222788964,True,15.575250995465126,15.612563511393205,980.3590688660581,84.5559696896975,0.09720543801392978,0.09720543801392978,-5.9280745772380214,-0.5112964322867839
17,1.5454545454545454,84.23995408042795,15.714708631898645,15.674013829519907,976.6951197730777,14.5,14.5,14.5,houghpeaks,False,0.0,2.0,3,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,0.8278232216835022,0.8396071592966715,1.0,1.0,136.0,136.0,0.5546742876077654,1.7681226200580595,136.0,0.8956,0.768,1.0,1.0,nan,0.9775440742899233,1.0,1.0,1.0,0.0,1.0,6.813569805431939,0.8926510849863551,0.8017974392988195,0.9797667856970468,0.7870188394412281,2.4166658071003484,2.220673629982616,0.5561218441664096,55.612184416640964,6.784806622912295,55.612184416640964,6.784806622912295,1.1112898426592621,2.220673629982616,0.5561218441664096,True,15.576699062763424,15.617393865142162,982.6282037470281,84.75168257318117,0.0973147667564831,0.0973147667564831,-5.9330839739503745,-0.5117284927532211
18,1.6363636363636365,83.62638966391117,15.739564682077685,15.672501243558827,969.5813294366512,14.5,14.5,14.5,houghpeaks,False,0.0,2.0,5,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,0.8174084424972534,0.816463205549452,1.0,1.0,136.0,136.0,0.6100587591368638,1.4826,136.0,0.8923283261802575,0.7607296137339056,1.0,1.0,nan,0.981381384839083,1.0,1.0,1.0,0.0,1.0,5.6382370413886065,0.9103095091476207,0.8154810588227325,0.9832275394304454,0.7978616214227082,2.2721797836698636,2.0455962028491816,0.5423574474495791,54.23574474495791,6.249893940967822,54.23574474495791,6.249893940967822,1.0533016353779356,2.0455962028491816,0.5423574474495791,True,15.57506874601674,15.642132184535598,975.482705864412,84.13538338080552,0.09743249754208705,0.09743249754208705,-5.901376427760738,-0.5089937168943521
19,1.7272727272727273,83.07818995536985,15.891613507297706,15.814287438332201,963.2253907868969,14.5,14.5,14.5,houghpeaks,False,0.0,1.5,5,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,0.8425705432891846,0.8723789850870768,1.0,1.0,136.0,136.0,0.6100587591368638,1.4826,136.0,0.8895,0.7544444444444445,1.0,1.0,nan,0.9637412512366269,1.0,1.0,1.0,0.0,1.0,11.07972959420681,0.8313851116384002,0.8254391040810839,0.9673071628936757,0.8137111939569579,2.0678869675718357,1.9221815974174237,0.6152692658735416,61.52692658735416,5.872826270603287,61.52692658735416,5.872826270603287,1.087501384053671,1.9221815974174237,0.6152692658735416,True,15.713628973957015,15.79095504292252,969.2263964217225,83.59577669137356,0.10065846437518644,0.10065846437518644,-6.00100563482556,-0.5175867360037074
20,1.8181818181818181,83.39159478946864,16.02192087099118,15.938998352448664,966.8590700228249,15.0,15.0,15.0,houghpeaks,False,0.0,0.5,5,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,0.8411794900894165,0.8692877557542589,1.0,1.0,136.0,136.0,0.596864455993469,1.548195699763298,136.0,0.8948469387755102,0.7663265306122449,1.0,1.0,nan,0.9566679404020372,1.0,1.0,1.0,0.5,0.9394130628134758,9.539678240029616,0.8530009333161168,0.8169573155304378,0.9699662181699484,0.8085884775446405,2.1330020417293136,2.027084876112731,0.6014961675638877,60.14961675638877,6.193336430424796,60.14961675638877,6.193336430424796,1.1042118385113093,2.027084876112731,0.6014961675638877,True,15.835852878558455,15.918775397100973,972.9652684261684,83.91825440175703,0.10314547389020845,0.10314547389020845,-6.106198403343569,-0.526659612288384
21,1.9090909090909092,83.13923065960842,16.06446414081512,15.944459772564727,963.9331090969092,16.5,16.5,16.5,houghpeaks,False,0.08982889733840305,1.5,3,False,raw alpha jump 1.50deg within limit,False,False,False,False,,,0.8478522300720215,0.8841160668267144,1.0,1.0,136.0,136.0,0.6100587591368638,1.4826,136.0,0.8957317073170732,0.7682926829268293,1.0,1.0,nan,0.938476468848937,1.0,1.0,1.0,1.5,0.8290291181804004,7.799248925905317,0.8781064229015398,0.8142617486298571,0.9713943681235293,0.8156975556564685,2.0428768193184332,2.0609415469908203,0.5943434881934262,59.43434881934262,6.296778449865185,59.43434881934262,6.296778449865185,1.1067552520775676,2.0609415469908203,0.5943434881934262,True,15.84112280832116,15.961127176571551,970.0205420681998,83.66427175338222,0.10333696424356731,0.10333696424356731,-6.087432971290582,-0.5250410937738081
22,2.0,83.71359878845993,15.892421094278177,15.824877220187147,970.5924497212746,16.5,16.5,16.5,houghpeaks,False,0.09398148148148149,2.0,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,0.885979413986206,0.968843142191569,0.0,1.0,136.0,136.0,0.7050742480856048,1.0483564958453178,136.0,0.895817120622568,0.7684824902723736,1.0,1.0,nan,0.9990286855899756,1.0,1.0,1.0,0.0,1.0,0.29153593246542187,0.9951528533072767,0.8761655689952195,0.9991257745605242,0.8815337840293576,1.295108481472984,1.3497608741782883,0.5005040455344065,50.05040455344065,4.123913750686736,50.05040455344065,4.123913750686736,0.8219250440461651,1.3497608741782883,0.5005040455344065,True,15.719537197316782,15.787081071407812,976.921858702636,84.25951031310234,0.10534002287036515,0.10534002287036515,-6.3294089813613255,-0.5459115246424062
23,2.090909090909091,83.82953282920187,15.995275238498152,15.97420392316414,971.9366125124855,16.0,16.0,16.0,houghpeaks,False,0.09665427509293681,1.0,9,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,0.876885712146759,0.9486349158816867,0.0,1.0,136.0,136.0,0.8148882183362806,0.6141129916906356,136.0,0.8918774319066147,0.7597276264591439,1.0,1.0,nan,0.9661679827313189,1.0,1.0,1.0,0.5,0.9394130628134758,6.575269416190281,0.8962034530893809,0.8976081794021707,0.9786308184376049,0.9017650236407311,1.1003905235678253,1.1388994423245316,0.5609139054594361,56.09139054594361,3.4796704814183306,56.09139054594361,3.4796704814183306,0.7992649961807577,1.1388994423245316,0.5609139054594361,True,15.865399798501414,15.886471113835427,978.4287992146247,84.38948393226138,0.1088041246627256,0.1088041246627256,-6.492186702139293,-0.5599511030595181
24,2.1818181818181817,83.85693881419144,15.973708432354272,15.956025709380555,972.2543630630893,15.5,15.5,15.5,houghpeaks,False,0.09867799811142587,3.5,2,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,0.8078800439834595,0.7952889866299099,1.0,1.0,136.0,136.0,0.49712969531348106,2.0967129916906355,136.0,0.8903481012658228,0.7563291139240507,1.0,1.0,nan,0.9353949854540876,1.0,1.0,1.0,0.5,0.9394130628134758,16.285918368604257,0.7622871379561756,0.7653393135452706,0.9505326615925771,0.7453158896133436,3.006325004855917,2.716639747758977,0.714542050447127,71.45420504471271,8.30012798990466,71.45420504471271,8.30012798990466,1.3932527895862494,2.716639747758977,0.714542050447127,True,15.84698669569056,15.864669418664278,978.7759261624369,84.41942363151018,0.10903901368999414,0.10903901368999414,-6.521563099347645,-0.5624848173187473
25,2.272727272727273,84.27259377452094,15.840902582202915,15.819290013392958,977.0735510089385,12.0,12.0,12.0,houghpeaks,False,0.0,1.0,3,False,raw alpha jump 3.50deg within limit,False,False,False,False,,,0.8186190128326416,0.8191533618503146,1.0,1.0,136.0,136.0,0.6100587591368638,1.4826,136.0,0.8918831168831169,0.7597402597402597,1.0,1.0,nan,0.8834641588893903,1.0,1.0,1.0,3.5,0.645648526427892,10.921366569980933,0.8335823543891526,0.7809502293592404,0.955147882494526,0.786187381640704,2.4279004702697615,2.4991658086781223,0.6852290239535597,68.52290239535597,7.635681579471012,68.52290239535597,7.635681579471012,1.3086255949577856,2.4991658086781223,0.6852290239535597,True,15.707542657310967,15.729155226120923,983.8551518208321,84.85750684454676,0.11174735608199171,0.11174735608199171,-6.781600811893668,-0.58491307002582
26,2.3636363636363638,84.07448368664238,15.985015339965747,16.01666655663263,974.7766224538248,11.5,11.5,11.5,houghpeaks,False,0.0,0.5,7,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,0.7775053977966309,0.7277897728814019,1.0,1.0,136.0,136.0,0.37217168959961,2.9652,136.0,0.8936708860759492,0.7637130801687764,1.0,1.0,nan,0.923875838548503,1.0,1.0,1.0,0.5,0.9394130628134758,20.00327707040583,0.7164921762499695,0.7003011606300743,0.9399911381982301,0.6714665140637417,4.172011850485225,3.6993533127265654,0.7866537949106616,78.66537949106616,11.30260499237622,78.66537949106616,11.30260499237622,1.7059045466179168,3.6993533127265654,0.7866537949106616,True,15.898906196755178,15.867254980088296,981.8261798767543,84.68250801437004,0.11776035987745104,0.11776035987745104,-7.049557422929524,-0.6080243277276622
27,2.4545454545454546,84.79879579502342,16.013305709204484,16.014217734141027,983.1744440002716,10.5,10.5,10.5,houghpeaks,False,0.0,1.0,0,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,0.750879168510437,0.6686203744676378,1.4142135381698608,1.0,136.0,136.0,0.38366687169652475,2.8739418735980986,136.0,0.8965725806451612,0.7701612903225806,1.0,1.0,nan,0.9417826999011017,1.0,1.0,1.0,1.0,0.8824969025845955,10.494213158067737,0.8395379880918225,0.6902409546018526,0.9653808044490401,0.6592352280134732,4.378972033212348,3.861790203004638,0.6256059085451644,62.56059085451644,11.798897141787016,62.56059085451644,11.798897141787016,1.554335474909304,3.861790203004638,0.6256059085451644,True,15.896043144836085,15.895131119899542,990.2869549000922,85.41224986013295,0.1181745893049424,0.1181745893049424,-7.112510899820563,-0.6134540651095222
28,2.5454545454545454,86.1905020031309,15.807695174001948,15.80885199500429,999.3101681522423,14.0,14.0,14.0,houghpeaks,False,0.0,1.5,3,False,raw alpha jump 3.50deg within limit,False,False,False,False,,,0.7284299731254578,0.6187332736121284,1.4142135381698608,1.0,136.0,136.0,0.25558787343454464,4.092567003393173,136.0,0.8879934210526315,0.7510964912280702,1.0,1.0,nan,0.8763788537245495,1.0,1.0,1.0,3.5,0.645648526427892,13.337040035448467,0.8006879361943928,0.5931011740977005,0.9482509276798611,0.572028275695679,5.95955475719986,5.561325479149262,0.7295559027450834,72.95559027450834,16.991473863450246,72.95559027450834,16.991473863450246,2.0142735242265317,5.561325479149262,0.7295559027450834,True,15.685596637586713,15.684439816584371,1006.9524273729476,86.84964686091672,0.12325535741757676,0.12325535741757676,-7.642259220705228,-0.6591448577858188
29,2.6363636363636362,86.86468603919258,15.737193371120748,15.742428107026058,1007.1267946573053,18.0,18.0,18.0,houghpeaks,False,0.09069548872180451,1.0,5,False,raw alpha jump 4.00deg within limit,False,False,False,False,,,0.7060047388076782,0.5688994195726182,1.4142135381698608,1.0,136.0,136.0,0.468960499960125,2.271710207748413,136.0,0.8996282527881041,0.7769516728624535,1.0,1.0,nan,0.8741893347694994,1.0,1.0,1.0,4.0,0.6065306597126334,10.337488984943093,0.8417337862486062,0.6776391985738246,0.9550300557999303,0.6483404002984665,4.566477067358491,4.06901153485097,0.685959399199639,68.5959399199639,12.43201884221929,68.5959399199639,12.43201884221929,1.6706815099781205,4.06901153485097,0.685959399199639,True,15.617449198143191,15.612214462237882,1014.967190399437,87.54092017195143,0.12497890888286634,0.12497890888286634,-7.8403957421317045,-0.6762341327588501
