frame,time_s,point_id,x,y,dx,dy,cumulative_dx,cumulative_dy,d_parallel_px,d_perpendicular_px,zncc,forward_backward_error,valid,fallback_used,strain_back_front_percent,strain_back_center_percent,strain_center_front_percent,dx_mm,dy_mm,cumulative_dx_mm,cumulative_dy_mm,d_parallel_mm,d_perpendicular_mm
29,2.6363636363636362,center,317.0,250.0,4.0,2.0,-26.484749686760324,20.85034554326876,30.496254532176238,-14.358180064088165,0.9292583465576172,0.0,True,False,-0.9125168043279775,-1.961452701179679,0.1364190925237237,0.2535,0.12675,-1.6784710113984356,1.3213906488046576,1.9327001309766692,-0.9099496615615875
29,2.6363636363636362,front,292.0,253.0,1.0,2.0,-27.12549808697753,18.22656909870051,30.53035930530717,-11.657513811493851,0.9355427026748657,0.0,True,False,-0.9125168043279775,-1.961452701179679,0.1364190925237237,0.063375,0.12675,-1.7190784412622009,1.1551088166301446,1.9348615209738418,-0.7387949378034229
30,2.727272727272727,back,340.0,244.0,-1.0,-1.0,-27.84400128654312,20.47412198783701,31.73603671367974,-13.685834009143086,0.8828433156013489,1.4142135623730951,True,False,-0.9125168043279775,-1.961452701179679,0.1364190925237237,-0.063375,-0.063375,-1.7646135815346702,1.2975474809791705,2.0112713267294535,-0.8673397303294431
30,2.727272727272727,center,316.0,249.0,-1.0,-1.0,-27.484749686760324,19.85034554326876,31.24567353838482,-13.158858942314122,0.888202428817749,10.198039027185569,False,True,-0.9125168043279775,-1.961452701179679,0.1364190925237237,-0.063375,-0.063375,-1.7418460113984355,1.2580156488046577,1.980194560495138,-0.8339426854691575
30,2.727272727272727,front,291.0,252.0,-1.0,-1.0,-28.12549808697753,17.22656909870051,31.279778311515752,-10.458192689719812,0.8501084446907043,7.280109889280518,False,True,-0.9125168043279775,-1.961452701179679,0.1364190925237237,-0.063375,-0.063375,-1.7824534412622008,1.0917338166301447,1.9823559504923107,-0.6627879617109931
31,2.8181818181818183,back,347.5,236.5,7.5,-7.5,-20.34400128654312,12.974121987837009,22.741128300374434,-8.065191462578728,0.817377507686615,15.524174696260024,False,True,0.28680431744605495,-4.3600949447277575,4.933703579619868,0.4753125,-0.4753125,-1.2893010815346702,0.8222349809791705,1.4412190060362298,-0.5111315089409268
31,2.8181818181818183,center,324.0,241.0,8.0,-8.0,-19.484749686760324,11.850345543268759,21.651104564192494,-7.163506892645477,0.7978138327598572,0.0,True,False,0.28680431744605495,-4.3600949447277575,4.933703579619868,0.507,-0.507,-1.2348460113984356,0.7510156488046575,1.3721387517556993,-0.4539872493214071
31,2.8181818181818183,front,298.0,245.0,7.0,-7.0,-21.12549808697753,10.226569098700509,22.884530459097466,-5.212259646259746,0.8564355969429016,1.0,True,False,0.28680431744605495,-4.3600949447277575,4.933703579619868,0.443625,-0.443625,-1.338828441262201,0.6481088166301447,1.450307117845302,-0.3303269550817114
32,2.909090909090909,back,339.5,242.5,-8.0,6.0,-28.34400128654312,18.97412198783701,31.8857951590013,-12.111803384264753,0.6965043544769287,2.9154759474226504,False,True,-0.16309779811940908,-3.460290713596844,3.13409511735804,-0.507,0.38025,-1.79630108153467,1.2024849809791704,2.0207622682017075,-0.7675855394777787
32,2.909090909090909,center,316.0,248.0,-8.0,7.0,-27.484749686760324,18.85034554326876,31.02072248060209,-12.184488878322814,0.7226403951644897,1.0,True,False,-0.16309779811940908,-3.460290713596844,3.13409511735804,-0.507,0.443625,-1.7418460113984355,1.1946406488046577,1.9659382872081574,-0.7721919826637084
32,2.909090909090909,front,290.0,250.0,-8.0,5.0,-29.12549808697753,15.226569098700509,31.8042462599416,-8.284501503954461,0.8891990780830383,0.0,True,False,-0.16309779811940908,-3.460290713596844,3.13409511735804,-0.507,0.316875,-1.845828441262201,0.9649838166301448,2.015594106723799,-0.5250302828131139
33,3.0,back,341.0,243.0,1.5,0.5,-26.84400128654312,19.47412198783701,30.536715591905697,-12.936415002934503,0.8752583861351013,0.7071067811865476,True,False,-0.9125168043279775,-4.959128726013995,3.13409511735804,0.0950625,0.0316875,-1.7012385815346702,1.2341724809791705,1.9352643506370235,-0.8198453008109741
33,3.0,center,318.0,249.0,2.0,1.0,-25.484749686760324,19.85034554326876,29.2969334104022,-13.608761057879583,0.9199527502059937,0.0,True,False,-0.9125168043279775,-4.959128726013995,3.13409511735804,0.12675,0.063375,-1.6150960113984356,1.2580156488046577,1.8566931548842394,-0.8624552320431186
33,3.0,front,292.0,251.0,2.0,1.0,-27.12549808697753,16.22656909870051,30.080457189741708,-9.70877368351123,0.960677981376648,1.0,True,False,-0.9125168043279775,-4.959128726013995,3.13409511735804,0.12675,0.063375,-1.7190784412622009,1.0283588166301447,1.9063489743998807,-0.6152935321925243
34,3.090909090909091,back,347.5,237.0,6.5,-6.0,-20.34400128654312,13.474121987837009,22.8536038292658,-8.552376494574382,0.7089583277702332,4.123105625617661,False,True,2.010593387645938,-10.805349109961854,14.826535885253758,0.4119375,-0.38025,-1.2893010815346702,0.8539224809791705,1.44834714267972,-0.5420068603436514
34,3.090909090909091,center,326.0,243.0,8.0,-6.0,-17.484749686760324,13.850345543268759,20.152266551775334,-9.562149136193558,0.8019949197769165,1.0,True,False,2.010593387645938,-10.805349109961854,14.826535885253758,0.507,-0.38025,-1.1080960113984355,0.8777656488046576,1.277149892718762,-0.6060012015062667
34,3.090909090909091,front,297.0,245.0,5.0,-6.0,-22.12549808697753,10.226569098700509,23.858900523088778,-4.987308588477016,0.8218501806259155,1.4142135623730951,True,False,2.010593387645938,-10.805349109961854,14.826535885253758,0.316875,-0.38025,-1.4022034412622009,0.6481088166301447,1.5120578206507513,-0.3160706817947309
35,3.1818181818181817,back,348.0,236.0,0.5,-1.0,-19.84400128654312,12.474121987837009,22.141467739487414,-7.690481959474437,0.7756133675575256,7.762087348130012,False,True,2.984963451637253,-12.754089237944482,18.724016141219003,0.0316875,-0.063375,-1.25761358153467,0.7905474809791705,1.403215517990015,-0.48738429418169243
35,3.1818181818181817,center,327.0,242.0,1.0,-1.0,-16.484749686760324,12.850345543268759,18.952945430001293,-8.812730129984976,0.7432951331138611,0.0,True,False,2.984963451637253,-12.754089237944482,18.724016141219003,0.063375,-0.063375,-1.0447210113984355,0.8143906488046576,1.2011429166263319,-0.5585067719877979
35,3.1818181818181817,front,297.0,244.0,0.0,-1.0,-22.12549808697753,9.226569098700509,23.633949465306046,-4.012938524485706,0.910530686378479,0.0,True,False,2.984963451637253,-12.754089237944482,18.724016141219003,0.0,-0.063375,-1.4022034412622009,0.5847338166301448,1.4978015473637707,-0.2543199789892816
36,3.272727272727273,back,356.0,236.0,8.0,0.0,-11.844001286543119,12.474121987837009,14.34650722755693,-9.490090421736276,0.8539639115333557,1.0,True,False,2.984963451637253,-12.754089237944482,18.724016141219003,0.507,0.0,-0.7506135815346702,0.7905474809791705,0.9092098955464205,-0.6014344804775366
36,3.272727272727273,center,335.0,242.0,8.0,0.0,-8.484749686760324,12.850345543268759,11.157984918070806,-10.612338592246815,0.7511074542999268,2.23606797749979,False,True,2.984963451637253,-12.754089237944482,18.724016141219003,0.507,0.0,-0.5377210113984355,0.8143906488046576,0.7071372941827373,-0.6725569582836419
36,3.272727272727273,front,305.0,244.0,8.0,0.0,-14.12549808697753,9.226569098700509,15.838988953375562,-5.812546986747543,0.8130900859832764,7.280109889280518,False,True,2.984963451637253,-12.754089237944482,18.724016141219003,0.507,0.0,-0.895203441262201,0.5847338166301448,1.0037959249201762,-0.36837016528512556
37,3.3636363636363638,back,355.0,236.0,-1.0,0.0,-12.844001286543119,12.474121987837009,15.320877291548241,-9.265139363953546,0.8869515657424927,0.0,True,False,-1.3624189198934273,-25.346334236971103,22.621496397184234,-0.063375,0.0,-0.8139885815346701,0.7905474809791705,0.9709605983518698,-0.587178207190556
37,3.3636363636363638,center,337.0,241.0,2.0,-1.0,-6.484749686760324,11.850345543268759,8.984293732305455,-10.087870643820963,0.8463821411132812,1.0,True,False,-1.3624189198934273,-25.346334236971103,22.621496397184234,0.12675,-0.063375,-0.41097101139843556,0.7510156488046575,0.5693796152848581,-0.6393188020521535
37,3.3636363636363638,front,306.0,243.0,1.0,-1.0,-13.12549808697753,8.226569098700509,14.63966783160152,-5.063127980538962,0.9038130044937134,0.0,True,False,-1.3624189198934273,-25.346334236971103,22.621496397184234,0.063375,-0.063375,-0.8318284412622009,0.5213588166301447,0.9277889488277463,-0.3208757357666567
38,3.4545454545454546,back,347.0,235.5,-8.0,-0.5,-20.84400128654312,11.974121987837009,23.003362274587364,-6.978345869696051,0.842991828918457,3.1622776601683795,False,True,-1.1374678621107095,-25.796236352536567,23.52130062831515,-0.507,-0.0316875,-1.3209885815346702,0.7588599809791704,1.4578380841519742,-0.44225266949198727
38,3.4545454545454546,center,329.0,240.0,-8.0,-1.0,-14.484749686760324,10.850345543268759,16.55430318645321,-7.313892117567815,0.7992555499076843,0.0,True,False,-1.1374678621107095,-25.796236352536567,23.52130062831515,-0.507,-0.063375,-0.9179710113984355,0.6876406488046576,1.0491289644414723,-0.4635179129508603
38,3.4545454545454546,front,298.0,243.0,-8.0,0.0,-21.12549808697753,8.226569098700509,22.434628343532005,-3.263519518277123,0.904974639415741,1.0,True,False,-1.1374678621107095,-25.796236352536567,23.52130062831515,-0.507,0.0,-1.338828441262201,0.5213588166301447,1.421794571271341,-0.20682554947081266
39,3.5454545454545454,back,348.0,235.0,1.0,-0.5,-19.84400128654312,11.474121987837009,21.916516681704685,-6.7161118954831265,0.8979154825210571,1.118033988749895,True,False,-7.208639303841287,-31.867407794267162,17.45012918658457,0.063375,-0.0316875,-1.25761358153467,0.7271724809791704,1.3889592447030343,-0.4256335913762431
39,3.5454545454545454,center,331.5,239.25,2.5,-0.75,-11.984749686760324,10.100345543268759,13.949664733137887,-7.145492214031156,0.8740209937095642,6.082762530298219,False,True,-7.208639303841287,-31.867407794267162,17.45012918658457,0.1584375,-0.04753125,-0.7595335113984355,0.6401093988046576,0.8840600024626136,-0.4528455690642245
39,3.5454545454545454,front,302.0,242.0,4.0,-1.0,-17.12549808697753,7.226569098700509,18.312197029784034,-3.188953685416732,0.9427667856216431,0.0,True,False,-7.208639303841287,-31.867407794267162,17.45012918658457,0.2535,-0.063375,-1.0853284412622008,0.45798381663014476,1.1605354867625632,-0.2020999398132854
40,3.6363636363636362,back,349.0,235.0,1.0,0.0,-18.84400128654312,11.474121987837009,20.942146617713373,-6.941062953265856,0.9413560032844543,0.0,True,False,-7.208639303841287,-38.838383467128665,24.42110485944606,0.063375,0.0,-1.19423858153467,0.7271724809791704,1.327208541897585,-0.43988986466322366
40,3.6363636363636362,center,334.0,238.0,2.5,-1.25,-9.484749686760324,8.850345543268759,11.232550750931196,-6.489907278498841,0.8916435241699219,0.5590169943749475,True,False,-7.208639303841287,-38.838383467128665,24.42110485944606,0.1584375,-0.07921875,-0.6010960113984355,0.5608906488046576,0.7118629038402645,-0.4112978737748641
40,3.6363636363636362,front,303.0,242.0,1.0,0.0,-16.12549808697753,7.226569098700509,17.337826965792722,-3.4139047431994616,0.9517217874526978,0.0,True,False,-7.208639303841287,-38.838383467128665,24.42110485944606,0.063375,0.0,-1.021953441262201,0.45798381663014476,1.0987847839571139,-0.21635621310026587
41,3.727272727272727,back,347.0,235.0,-2.0,0.0,-20.84400128654312,11.474121987837009,22.890886745695997,-6.491160837700397,0.8235561847686768,0.0,True,False,0.5863212080891878,-31.043422955198192,32.216065371376565,-0.12675,0.0,-1.3209885815346702,0.7271724809791704,1.450709947508484,-0.41137731808926264
41,3.727272727272727,center,330.0,238.0,-4.0,0.0,-13.484749686760324,8.850345543268759,15.13003100689644,-5.590103047367922,0.7899826765060425,3.1622776601683795,False,True,0.5863212080891878,-31.043422955198192,32.216065371376565,-0.2535,0.0,-0.8545960113984356,0.5608906488046576,0.9588657150620619,-0.35427278062694206
41,3.727272727272727,front,297.0,242.0,-6.0,0.0,-22.12549808697753,7.226569098700509,23.184047349740588,-2.064198396503083,0.8476474285125732,0.0,True,False,0.5863212080891878,-31.043422955198192,32.216065371376565,-0.38025,0.0,-1.4022034412622009,0.45798381663014476,1.4692890007898098,-0.13081857337838287
42,3.8181818181818183,back,347.0,234.0,0.0,-1.0,-20.84400128654312,10.474121987837009,22.66593568791327,-5.516790773709086,0.944739818572998,0.0,True,False,0.5863212080891878,-30.143618724067274,31.316261140245636,0.0,-0.063375,-1.3209885815346702,0.6637974809791705,1.4364536742215035,-0.34962661528381334
42,3.8181818181818183,center,330.0,238.0,0.0,0.0,-13.484749686760324,8.850345543268759,15.13003100689644,-5.590103047367922,0.9708624482154846,0.0,True,False,0.5863212080891878,-30.143618724067274,31.316261140245636,0.0,0.0,-0.8545960113984356,0.5608906488046576,0.9588657150620619,-0.35427278062694206
42,3.8181818181818183,front,297.0,241.0,0.0,-1.0,-22.12549808697753,6.226569098700509,22.959096291957856,-1.0898283325117726,0.9502646923065186,0.0,True,False,0.5863212080891878,-30.143618724067274,31.316261140245636,0.0,-0.063375,-1.4022034412622009,0.39460881663014474,1.4550327275028292,-0.06906787057293359
43,3.909090909090909,back,349.0,234.0,2.0,0.0,-18.84400128654312,10.474121987837009,20.717195559930644,-5.966692889274546,0.9025319218635559,1.4142135623730951,True,False,2.535061336071803,-18.451177956171556,23.52130062831515,0.12675,0.0,-1.19423858153467,0.6637974809791705,1.3129522686106045,-0.37813916185777435
43,3.909090909090909,center,329.0,238.0,-1.0,0.0,-14.484749686760324,8.850345543268759,16.10440107088775,-5.3651519895851925,0.9162871241569519,1.0,True,False,2.535061336071803,-18.451177956171556,23.52130062831515,-0.063375,0.0,-0.9179710113984355,0.5608906488046576,1.0206164178675112,-0.3400165073399616
43,3.909090909090909,front,298.0,241.0,1.0,0.0,-21.12549808697753,6.226569098700509,21.984726227966544,-1.3147793902945022,0.9235631823539734,0.0,True,False,2.535061336071803,-18.451177956171556,23.52130062831515,0.063375,0.0,-1.338828441262201,0.39460881663014474,1.3932820246973798,-0.08332414385991407
44,4.0,back,346.0,234.0,-3.0,0.0,-21.84400128654312,10.474121987837009,23.640305751904577,-5.291839715926356,0.8686428666114807,0.0,True,False,-1.8123210354588914,-22.3486582121368,18.724016141219003,-0.190125,0.0,-1.3843635815346702,0.6637974809791705,1.4982043770269526,-0.3353703419968328
44,4.0,center,327.0,238.0,-2.0,0.0,-16.484749686760324,8.850345543268759,18.05314119887037,-4.915249874019732,0.9393190741539001,1.4142135623730951,True,False,-1.8123210354588914,-22.3486582121368,18.724016141219003,-0.12675,0.0,-1.0447210113984355,0.5608906488046576,1.1441178234784097,-0.31150396076600056
44,4.0,front,297.0,240.0,-1.0,-1.0,-22.12549808697753,5.226569098700509,22.734145234175127,-0.11545826852046215,0.9240395426750183,1.4142135623730951,True,False,-1.8123210354588914,-22.3486582121368,18.724016141219003,-0.063375,-0.063375,-1.4022034412622009,0.33123381663014473,1.4407764542158488,-0.007317167767484289
45,4.090909090909091,back,342.0,234.0,-4.0,0.0,-25.84400128654312,10.474121987837009,27.537786007869823,-4.392035484795437,0.9222122430801392,0.0,True,False,-0.8379509714675909,-18.451177956171556,16.775276013236386,-0.2535,0.0,-1.6378635815346703,0.6637974809791705,1.74520718824875,-0.2783452488489108
45,4.090909090909091,center,322.0,238.0,-5.0,0.0,-21.484749686760324,8.850345543268759,22.924991518826925,-3.7904945851060834,0.9288402199745178,1.0,True,False,-0.8379509714675909,-18.451177956171556,16.775276013236386,-0.316875,0.0,-1.3615960113984356,0.5608906488046576,1.4528713375056563,-0.24022259433109805
45,4.090909090909091,front,292.5,240.0,-4.5,0.0,-26.62549808697753,5.226569098700509,27.118810522136027,0.8968214915018224,0.9058539867401123,4.123105625617661,False,True,-0.8379509714675909,-18.451177956171556,16.775276013236386,-0.2851875,0.0,-1.687390941262201,0.33123381663014473,1.7186546168403707,0.056836062023928
46,4.181818181818182,back,342.0,234.0,0.0,0.0,-25.84400128654312,10.474121987837009,27.537786007869823,-4.392035484795437,0.9489425420761108,0.0,True,False,0.1364190925237237,-18.451177956171556,18.724016141219003,0.0,0.0,-1.6378635815346703,0.6637974809791705,1.74520718824875,-0.2783452488489108
46,4.181818181818182,center,322.0,238.0,0.0,0.0,-21.484749686760324,8.850345543268759,22.924991518826925,-3.7904945851060834,0.9705490469932556,0.0,True,False,0.1364190925237237,-18.451177956171556,18.724016141219003,0.0,0.0,-1.3615960113984356,0.5608906488046576,1.4528713375056563,-0.24022259433109805
46,4.181818181818182,front,292.0,240.0,-0.5,0.0,-27.12549808697753,5.226569098700509,27.60599555413168,1.0092970203931877,0.9692203998565674,0.5,True,False,0.1364190925237237,-18.451177956171556,18.724016141219003,-0.0316875,0.0,-1.7190784412622009,0.33123381663014473,1.7495299682430954,0.06396419866741827
47,4.2727272727272725,back,342.0,234.0,0.0,0.0,-25.84400128654312,10.474121987837009,27.537786007869823,-4.392035484795437,0.8796249032020569,0.0,True,False,-1.8123210354588914,-13.653893469075399,10.0292513981576,0.0,0.0,-1.6378635815346703,0.6637974809791705,1.74520718824875,-0.2783452488489108
47,4.2727272727272725,center,321.0,239.0,-1.0,1.0,-22.484749686760324,9.850345543268759,24.12431264060097,-4.539913591314666,0.929435133934021,1.4142135623730951,True,False,-1.8123210354588914,-13.653893469075399,10.0292513981576,-0.063375,0.063375,-1.4249710113984355,0.6242656488046576,1.5288783135980863,-0.28771702384956693
47,4.2727272727272725,front,293.0,240.0,1.0,0.0,-26.12549808697753,5.226569098700509,26.63162549014037,0.7843459626104572,0.958267092704773,0.0,True,False,-1.8123210354588914,-13.653893469075399,10.0292513981576,0.063375,0.0,-1.655703441262201,0.33123381663014473,1.687779265437646,0.04970792538043772
48,4.363636363636363,back,341.0,234.0,-1.0,0.0,-26.84400128654312,10.474121987837009,28.51215607186113,-4.167084427012707,0.8530752062797546,0.0,True,False,-3.761061163441521,-17.551373725040627,10.0292513981576,-0.063375,0.0,-1.7012385815346702,0.6637974809791705,1.8069578910541992,-0.2640889755619303
48,4.363636363636363,center,321.0,239.0,0.0,0.0,-22.484749686760324,9.850345543268759,24.12431264060097,-4.539913591314666,0.9286783933639526,1.0,True,False,-3.761061163441521,-17.551373725040627,10.0292513981576,0.0,0.0,-1.4249710113984355,0.6242656488046576,1.5288783135980863,-0.28771702384956693
48,4.363636363636363,front,293.0,240.0,0.0,0.0,-26.12549808697753,5.226569098700509,26.63162549014037,0.7843459626104572,0.949568510055542,0.0,True,False,-3.761061163441521,-17.551373725040627,10.0292513981576,0.0,0.0,-1.655703441262201,0.33123381663014473,1.687779265437646,0.04970792538043772
49,4.454545454545454,back,336.0,234.0,-5.0,0.0,-31.84400128654312,10.474121987837009,33.384006391817685,-3.042329138099058,0.8457856774330139,1.4142135623730951,True,False,-9.60728154738938,-21.448853981005872,2.2342908862271122,-0.316875,0.0,-2.0181135815346702,0.6637974809791705,2.115711405081446,-0.1928076091270278
49,4.454545454545454,center,317.0,239.0,-4.0,0.0,-26.484749686760324,9.850345543268759,28.02179289656621,-3.6401093601837466,0.8859644532203674,1.0,True,False,-9.60728154738938,-21.448853981005872,2.2342908862271122,-0.2535,0.0,-1.6784710113984356,0.6242656488046576,1.7758811248198836,-0.23069193070164495
49,4.454545454545454,front,291.0,240.0,-2.0,0.0,-28.12549808697753,5.226569098700509,28.580365618122993,1.2342480781759173,0.9139099717140198,1.0,True,False,-9.60728154738938,-21.448853981005872,2.2342908862271122,-0.12675,0.0,-1.7824534412622008,0.33123381663014473,1.8112806710485447,0.07822047195439875
50,4.545454545454546,back,334.0,234.0,-2.0,0.0,-33.84400128654312,10.474121987837009,35.33274651980031,-2.592427022533598,0.9126468300819397,0.0,True,False,-4.210963279006985,-25.346334236971103,16.924407678957163,-0.12675,0.0,-2.14486358153467,0.6637974809791705,2.2392128106923446,-0.16429506255306678
50,4.545454545454546,center,316.0,239.0,-1.0,0.0,-27.484749686760324,9.850345543268759,28.99616296055752,-3.415158302401017,0.9165555834770203,0.0,True,False,-4.210963279006985,-25.346334236971103,16.924407678957163,-0.063375,0.0,-1.7418460113984355,0.6242656488046576,1.8376318276253327,-0.21643565741466445
50,4.545454545454546,front,286.0,239.0,-5.0,-1.0,-33.12549808697753,4.226569098700509,33.227264880296815,3.3333734310808776,0.9037635922431946,0.0,True,False,-4.210963279006985,-25.346334236971103,16.924407678957163,-0.316875,-0.063375,-2.099328441262201,0.2678588166301447,2.1057779117888105,0.21125254119475062
51,4.636363636363637,back,331.0,235.0,-3.0,1.0,-36.84400128654312,11.474121987837009,38.480807769556975,-2.8919439131767195,0.8140262365341187,0.0,True,False,-10.507085778520294,-31.642456736484426,10.628285179443838,-0.190125,0.063375,-2.3349885815346703,0.7271724809791704,2.4387211923956733,-0.1832769454975746
51,4.636363636363637,center,314.5,239.5,-1.5,0.5,-28.984749686760324,10.350345543268759,30.570193585435852,-3.5649167477225765,0.8031608462333679,10.0,False,True,-10.507085778520294,-31.642456736484426,10.628285179443838,-0.0950625,0.0316875,-1.8369085113984356,0.6559531488046576,1.937386018476997,-0.2259265988869183
51,4.636363636363637,front,286.0,239.0,0.0,0.0,-33.12549808697753,4.226569098700509,33.227264880296815,3.3333734310808776,0.8560080528259277,1.0,True,False,-10.507085778520294,-31.642456736484426,10.628285179443838,0.0,0.0,-2.099328441262201,0.2678588166301447,2.1057779117888105,0.21125254119475062
52,4.7272727272727275,back,323.0,237.0,-8.0,2.0,-44.84400128654312,13.474121987837009,46.725670397052916,-3.0410755788975017,0.87979656457901,0.0,True,False,-10.507085778520294,-31.642456736484426,10.628285179443838,-0.507,0.12675,-2.8419885815346704,0.8539224809791705,2.9612393614132286,-0.19272816481262917
52,4.7272727272727275,center,306.5,241.5,-8.0,2.0,-36.984749686760324,12.350345543268759,38.81505621293179,-3.7140484134433596,0.86301189661026,8.860022573334675,False,True,-10.507085778520294,-31.642456736484426,10.628285179443838,-0.507,0.12675,-2.3439085113984355,0.7827031488046576,2.4599041874945526,-0.23537781820197293
52,4.7272727272727275,front,278.0,241.0,-8.0,2.0,-41.12549808697753,6.226569098700509,41.47212750779276,3.1842417653600954,0.7022583484649658,7.280109889280518,False,True,-10.507085778520294,-31.642456736484426,10.628285179443838,-0.507,0.12675,-2.606328441262201,0.39460881663014474,2.6282960808063662,0.20180132187969604
53,4.818181818181818,back,318.25,242.25,-4.75,5.25,-49.59400128654312,18.72412198783701,52.53492125437097,-7.088000890383915,0.8269972801208496,6.082762530298219,False,True,-6.684798135016229,-39.28703202349257,25.917435753460122,-0.30103125000000003,0.33271875,-3.1430198315346702,1.1866412309791705,3.3294006344957605,-0.44920205642808064
53,4.818181818181818,center,304.0,248.0,-2.5,6.5,-39.484749686760324,18.85034554326876,42.71316324849782,-9.485076184930056,0.9056553244590759,1.5811388300841898,True,False,-6.684798135016229,-39.28703202349257,25.917435753460122,-0.1584375,0.4119375,-2.5023460113984357,1.1946406488046577,2.7069467208735496,-0.6011167032199424
53,4.818181818181818,front,271.0,245.0,-7.0,4.0,-48.12549808697753,10.226569098700509,49.19252218686285,0.8614189138739601,0.8923046588897705,0.0,True,False,-6.684798135016229,-39.28703202349257,25.917435753460122,-0.443625,0.2535,-3.049953441262201,0.6481088166301447,3.1175760935924335,0.05459242366676222
54,4.909090909090909,back,310.25,246.25,-8.0,4.0,-57.59400128654312,22.72412198783701,61.22968599743238,-9.185872684087322,0.8172973394393921,8.696263565463044,False,True,-6.684798135016229,-39.28703202349257,25.917435753460122,-0.507,0.2535,-3.6500198315346704,1.4401412309791704,3.880431350087277,-0.582154681354034
54,4.909090909090909,center,296.0,252.0,-8.0,4.0,-47.484749686760324,22.85034554326876,51.40792799155923,-11.58294797863346,0.8872199654579163,3.0,False,True,-6.684798135016229,-39.28703202349257,25.917435753460122,-0.507,0.2535,-3.0093460113984354,1.4481406488046575,3.257977436465066,-0.7340693281458955
54,4.909090909090909,front,263.0,249.0,-8.0,4.0,-56.12549808697753,14.226569098700509,57.887286929924265,-1.2364528798294447,0.8802444934844971,0.0,True,False,-6.684798135016229,-39.28703202349257,25.917435753460122,-0.507,0.2535,-3.556953441262201,0.9016088166301447,3.6686068091839505,-0.07836020125919106
55,5.0,back,317.25,245.25,7.0,-1.0,-50.59400128654312,21.72412198783701,54.18414449171047,-9.78616002457512,0.8901371955871582,10.398317171542711,False,True,-6.684798135016229,-39.28703202349257,25.917435753460122,0.443625,-0.063375,-3.20639483153467,1.3767662309791704,3.433920157162151,-0.6201978915574482
55,5.0,center,303.0,251.0,7.0,-1.0,-40.484749686760324,21.85034554326876,44.36238648583732,-12.183235319121255,0.9482582807540894,1.0,True,False,-6.684798135016229,-39.28703202349257,25.917435753460122,0.443625,-0.063375,-2.5657210113984354,1.3847656488046576,2.81146624353994,-0.7721125383493096
55,5.0,front,270.0,248.0,7.0,-1.0,-49.12549808697753,13.226569098700509,50.84174542420236,-1.8367402203172407,0.8771148920059204,5.0990195135927845,False,True,-6.684798135016229,-39.28703202349257,25.917435753460122,0.443625,-0.063375,-3.113328441262201,0.8382338166301447,3.2220956162588243,-0.11640341146260513
56,5.090909090909091,back,317.0,245.0,-0.25,-0.25,-50.84400128654312,21.47412198783701,54.37149924326262,-9.486329744131607,0.885473906993866,0.3535533905932738,True,False,-9.00824776610313,-36.138970773735906,18.12247524152964,-0.01584375,-0.01584375,-3.22223858153467,1.3609224809791705,3.4457937645417687,-0.6011961475343406
56,5.090909090909091,center,302.0,251.0,-1.0,0.0,-41.484749686760324,21.85034554326876,45.33675654982863,-11.958284261338527,0.9480634927749634,1.0,True,False,-9.00824776610313,-36.138970773735906,18.12247524152964,-0.063375,0.0,-2.6290960113984356,1.3847656488046576,2.8732169463453894,-0.7578562650623292
56,5.090909090909091,front,271.0,248.0,1.0,0.0,-48.12549808697753,13.226569098700509,49.86737536021104,-2.061691278099971,0.9089220762252808,1.0,True,False,-9.00824776610313,-36.138970773735906,18.12247524152964,0.063375,0.0,-3.049953441262201,0.8382338166301447,3.160344913453375,-0.13065968474958567
57,5.181818181818182,back,317.0,245.0,0.0,0.0,-50.84400128654312,21.47412198783701,54.37149924326262,-9.486329744131607,0.788727343082428,1.4142135623730951,True,False,-10.956987894085758,-36.138970773735906,14.224994985564404,0.0,0.0,-3.22223858153467,1.3609224809791705,3.4457937645417687,-0.6011961475343406
57,5.181818181818182,center,302.0,251.0,0.0,0.0,-41.484749686760324,21.85034554326876,45.33675654982863,-11.958284261338527,0.9193629622459412,1.4142135623730951,True,False,-10.956987894085758,-36.138970773735906,14.224994985564404,0.0,0.0,-2.6290960113984356,1.3847656488046576,2.8732169463453894,-0.7578562650623292
57,5.181818181818182,front,272.0,248.0,1.0,0.0,-47.12549808697753,13.226569098700509,48.893005296219734,-2.2866423358827017,0.9515366554260254,0.0,True,False,-10.956987894085758,-36.138970773735906,14.224994985564404,0.063375,0.0,-2.986578441262201,0.8382338166301447,3.0985942106479256,-0.14491595803656623
58,5.2727272727272725,back,318.0,245.0,1.0,0.0,-49.84400128654312,21.47412198783701,53.3971291792713,-9.711280801914338,0.7319051027297974,0.0,True,False,-9.00824776610313,-37.03877500486683,19.02227947266055,0.063375,0.0,-3.1588635815346704,1.3609224809791705,3.384043061736319,-0.6154524208213211
58,5.2727272727272725,center,303.0,250.0,1.0,-1.0,-40.484749686760324,20.85034554326876,44.13743542805459,-11.208865255129947,0.8913605213165283,0.0,True,False,-9.00824776610313,-37.03877500486683,19.02227947266055,0.063375,-0.063375,-2.5657210113984354,1.3213906488046576,2.7972099702529594,-0.7103618355438603
58,5.2727272727272725,front,272.0,248.0,0.0,0.0,-47.12549808697753,13.226569098700509,48.893005296219734,-2.2866423358827017,0.9032547473907471,0.0,True,False,-9.00824776610313,-37.03877500486683,19.02227947266055,0.0,0.0,-2.986578441262201,0.8382338166301447,3.0985942106479256,-0.14491595803656623
