frame,candidate_source,alpha_deg,segment_angle_deg,x_sup,y_sup,x_deep,y_deep,x_mid,y_mid,peak_weight,peak_weight_norm,score,raw_mask_support,mask_support_score,inside_muscle_score,visible_fraction,hough_score,length_score,lateral_span_score,phi_score,pennation_score,boundary_score,length_px,length_mm,phi_deg,pennation_deep_deg,outside_px,alpha_bin,xmid_bin,length_bin_px,length_bin,cluster_id
0,grid_scan,11.2,11.199999999999989,1049.3205100363548,88.36215046036693,-249.32052620158206,345.5,399.99999191738635,216.93107523018347,,,0.6266712281305902,0.2012987012987013,0.4025974025974026,1.0,0.616,0.9227941176470589,1.0,0.99875,1.0,1.0,0.3538665105380114,1323.8536228250498,,10.710977694795265,11.2,249.32052620158206,11.25,400.0,1300.0,1300.0,a11.25_x400_lp1300
0,grid_scan,11.1,11.099999999999994,1055.4547233154526,88.30979337599891,-255.45471504632377,345.5,400.0000041345644,216.90489668799944,,,0.6216719665035484,0.19736842105263158,0.39144736842105265,1.0,0.608,0.9227941176470589,1.0,0.99625,1.0,1.0,0.3449365884353439,1335.9005793730628,,10.610977694795265,11.1,255.4547233154526,11.0,400.0,1350.0,1350.0,a11.00_x400_lp1350
0,grid_scan,11.0,11.0,1061.701593438579,88.25647473655954,-261.70161753781355,345.5,399.9999879503828,216.87823736827977,,,0.6206418382870497,0.18543046357615894,0.39403973509933776,1.0,0.604,0.9227941176470589,1.0,0.99875,1.0,1.0,0.33607416762198616,1348.1729451789886,,10.510977694795265,11.0,261.70161753781355,11.0,400.0,1350.0,1350.0,a11.00_x400_lp1350
0,hough_peak,11.5,11.5,1031.5639851332169,88.51370695671571,-231.56400000740692,345.5,399.999992562905,217.00685347835787,213.0,0.7830882352941176,0.6199667140138211,0.2088607594936709,0.3987341772151899,1.0,0.632,0.7830882352941176,1.0,0.99875,1.0,1.0,0.3810403514938137,1289.0051441548017,,11.010977694795265,11.5,231.56400000740692,11.5,400.0,1300.0,1300.0,a11.50_x400_lp1300
0,grid_scan,13.9,13.900000000000006,917.245326617468,89.4894460411621,-117.24532494469156,345.5,400.0000008363882,217.49472302058103,,,0.6180871984914166,0.15544041450777202,0.39896373056994816,1.0,0.772,0.8897058823529411,1.0,0.99875,1.0,1.0,0.613532406288873,1065.6980397410014,,13.410977694795266,13.9,117.24532661746798,14.0,400.0,1050.0,1050.0,a14.00_x400_lp1050
0,grid_scan,11.4,11.400000000000006,1037.3780616210922,88.46408232200744,-237.37804133407548,345.5,400.00001014350835,216.98204116100374,,,0.6180049262986905,0.19808306709265175,0.3993610223642173,1.0,0.626,0.7830882352941176,1.0,0.9975,1.0,1.0,0.3719204629831361,1300.4116982702108,,10.910977694795266,11.4,237.37806162109223,11.5,400.0,1300.0,1300.0,a11.50_x400_lp1300
0,grid_scan,14.7,14.699999999999989,887.4422880528969,89.74382262273042,-87.44227508866987,345.5,400.00000648211346,217.6219113113652,,,0.617921314069808,0.18581907090464547,0.37897310513447435,1.0,0.818,0.9007352941176471,1.0,0.99875,1.0,1.0,0.694652980402355,1007.8745624919586,,14.210977694795265,14.7,87.44228805289686,14.75,400.0,1000.0,1000.0,a14.75_x400_lp1000
0,grid_scan,14.3,14.300000000000011,901.9282606603184,89.62018112944494,-101.92826128227948,345.5,399.9999996890195,217.5600905647225,,,0.6171550602572748,0.16834170854271358,0.3869346733668342,1.0,0.796,0.9007352941176471,1.0,0.99875,1.0,1.0,0.653965233531219,1035.954824474464,,13.810977694795266,14.3,101.92826128227948,14.25,400.0,1050.0,1050.0,a14.25_x400_lp1050
0,grid_scan,14.0,14.0,913.3341763132693,89.52282871260434,-113.33418170665631,345.5,399.9999973033065,217.51141435630217,,,0.6168696217519924,0.14910025706940874,0.39845758354755784,1.0,0.778,0.8897058823529411,1.0,0.99875,1.0,1.0,0.6236127120206572,1058.0984025976159,,13.510977694795265,14.0,113.33418170665631,14.0,400.0,1050.0,1050.0,a14.00_x400_lp1050
0,grid_scan,11.7,11.699999999999989,1020.2365176576874,88.61038979823232,-220.2364896826428,345.5,400.00001398752227,217.05519489911615,,,0.6168499014468675,0.20496894409937888,0.391304347826087,1.0,0.644,0.7830882352941176,1.0,0.99875,1.0,1.0,0.39945580051430624,1266.7934140062378,,11.210977694795265,11.7,220.2365176576874,11.75,400.0,1250.0,1250.0,a11.75_x400_lp1250
