cluster_id,frame_coverage,n_candidates,cluster_score,mean_score,median_alpha_deg,alpha_std_deg,median_length_px,length_std_px,median_length_mm,length_std_mm,median_x_mid,x_mid_std,mean_mask_support,mean_hough_score,mean_lateral_span_score,hough_peak_fraction
a28.50_x400_lp550,11,33,1.0024413017037648,0.5659984313476234,28.5,0.08999540851465278,547.2728735741465,14.05777178852458,,,399.9999966986292,3.683198528062302e-06,0.4276363636363637,0.5417686269524676,0.6057954545454546,0.0
a41.25_x400_lp400,11,22,1.002432731304462,0.5647646752915774,41.3,0.04979295977319409,393.9474154165922,10.688678333210198,,,400.0000025864166,2.142240015961389e-06,0.5019999999999999,0.5352389603770017,0.3753409090909091,0.0
a39.75_x400_lp400,11,21,1.0021873977954916,0.5646055746596749,39.8,0.0497929597731941,406.34455772263493,11.378541349754153,,,400.0000005090971,2.4844557077038963e-06,0.4927272727272728,0.5347842204662244,0.3957954545454545,0.0
a31.75_x400_lp500,11,22,1.0021761144130925,0.5643332519893645,31.8,0.028747978728803858,493.4485365426622,12.657424013566455,,,400.000000819934,3.2824490142777716e-06,0.4501818181818182,0.5778832216054706,0.5310227272727273,0.0
a41.00_x400_lp400,11,33,1.0021579850342393,0.5650438913379442,41.1,0.07713892158398811,396.09488664344093,10.745022976203028,,,400.00000047701025,2.850772209229212e-06,0.5012727272727272,0.5370778267588815,0.37875,0.0
a40.75_x400_lp400,11,22,1.0018110392510124,0.5641823460674128,40.7,0.04979295977319409,397.96467784468683,11.003580967491999,,,400.00000194192154,3.3883573684936957e-06,0.4970909090909091,0.5364651031664388,0.38238636363636364,0.0
a35.25_x400_lp450,11,22,1.0015241570865383,0.5640175693157018,35.3,0.04810456929208073,449.6964304101542,12.250566746574597,,,399.99999923852954,3.5932416381289568e-06,0.4658181818181818,0.5295332044958527,0.4655681818181818,0.0
a35.00_x400_lp450,11,33,1.001035702512896,0.5643275321282187,35.1,0.08624393618641157,452.97311576275166,12.535607132757102,,,399.9999971570661,3.729615086185196e-06,0.46381818181818185,0.5262779152916475,0.46988636363636355,0.0
a11.50_x400_lp1300,10,21,1.000980385449048,0.6042969176187303,11.6,0.08062257748298521,1309.5815678734261,13.632644960181947,,,400.00000370360743,6.9318715366103446e-06,0.3755496241037762,0.8107543115124557,0.99825,0.1
a36.25_x400_lp450,11,22,1.0007054109441862,0.563073277478033,36.2,0.0445361771415098,438.9333535440111,11.817143928134561,,,400.0000000757907,2.900505190133739e-06,0.47109090909090906,0.5314473677424776,0.44943181818181815,0.0
a36.00_x400_lp450,11,33,1.00054815899399,0.5636738852827063,36.0,0.08331955809010737,442.01105876629225,11.674681015313611,,,400.00000051603837,3.586172417342545e-06,0.47200000000000003,0.5294595238359463,0.45261363636363633,0.0
a35.50_x400_lp450,11,33,1.0004022530300571,0.563699028313842,35.6,0.08624393618641157,447.36266269832635,12.575172480453494,,,399.9999991907488,3.414423808474555e-06,0.46818181818181814,0.5247260208222934,0.46102272727272725,0.0
a35.75_x400_lp450,11,22,1.0002770783505832,0.5627337566107253,35.8,0.04810456929208073,444.2260859026846,11.956694994403739,,,400.0000007553771,3.422961515123162e-06,0.4674545454545454,0.5311296776690526,0.45625,0.0
a31.25_x400_lp500,11,22,1.000145632265745,0.5626740676731193,31.3,0.044536177141512964,500.5821508713557,13.101694916353607,,,399.9999984479865,4.850136354242667e-06,0.4483636363636364,0.5376813534623879,0.5417045454545454,0.0
a31.50_x400_lp500,11,33,1.0001091436975764,0.5634651782566437,31.5,0.08999540851465278,499.1359251139078,12.44901111019306,,,400.00000002977805,4.3466423278735704e-06,0.45109090909090915,0.5385581105874176,0.5367045454545454,0.0
a36.50_x400_lp450,11,32,0.9985007641504882,0.5615811814414019,36.5,0.07925270806437701,436.8606558755817,11.962905037010696,,,399.9999993688399,3.82190921916749e-06,0.47200000000000003,0.5252418106462202,0.4451136363636364,0.0
a16.00_x400_lp950,10,26,0.9913282186117097,0.5946971950525418,15.95,0.0871779788708139,952.5855434548198,13.003334907327094,,,400.0000006181489,4.6568431035851314e-06,0.33721297654032145,0.8799317649641358,0.9989999999999999,0.0
a46.50_x400_lp350,11,32,0.9906874886403153,0.5534895280418697,46.4,0.0782029569731159,358.25444561146367,9.903842096735906,,,399.9999995960047,2.6436535224972744e-06,0.5589090909090909,0.5444395569776366,0.31329545454545454,0.0
a20.25_x400_lp750,10,18,0.9886740539381923,0.5914632668174097,20.2,0.04898979485566426,753.8174353613801,14.475335856832782,,,400.00000184302905,5.0190804798581485e-06,0.3852,0.6482253363481936,0.8885,0.0
a19.25_x400_lp800,10,17,0.9882980744801395,0.5911434931934203,19.2,0.04898979485566426,802.1541156571844,14.92498252934059,,,400.00000243035356,6.057167895315078e-06,0.36219999999999997,0.6963898638684085,0.94425,0.0
a46.75_x400_lp350,11,22,0.9862393631225407,0.5483764642226877,46.7,0.0445361771415098,356.48850425636596,9.97102045853552,,,400.0000013570043,2.1025759942171068e-06,0.5596363636363637,0.5490962202048988,0.31011363636363637,0.0
a10.75_x400_lp1400,10,14,0.9857737818717243,0.5885770295848548,10.7,0.04898979485566426,1410.7488109183796,14.587614528138694,,,399.999997996278,1.0028512612724017e-05,0.34037586448162377,0.8909351338550247,0.9973750000000001,0.0
a19.00_x400_lp800,10,26,0.9819058325216773,0.5854972461085768,19.05,0.07810249675906765,799.9978984324082,16.23490921374478,,,400.0000033762133,3.6221329230375305e-06,0.349,0.7101849221715365,0.9497500000000001,0.0
a47.00_x400_lp350,11,33,0.981845059908115,0.5444092807882238,46.9,0.06555547773570983,355.32624164827763,10.024890603156742,,,399.9999991294063,3.0155216064513318e-06,0.5603636363636364,0.5464560487359841,0.3078409090909091,0.0
a21.75_x400_lp700,10,18,0.9810302377254908,0.5837141464081052,21.8,0.04000000000000057,705.0613127377849,15.071269460914754,,,400.0000037330433,6.094660662623934e-06,0.3892,0.6332429281621026,0.8200000000000001,0.0
a23.50_x400_lp650,10,27,0.979543471710199,0.5827669735167754,23.5,0.07483314773547989,654.5351862391151,13.81471081493489,,,400.000001282791,5.7779096728995055e-06,0.40499999999999997,0.6283794703355108,0.7542500000000001,0.0
a47.25_x400_lp350,11,22,0.9774112208571074,0.5395523396549623,47.2,0.0445361771415098,353.0371403839914,10.003162040198244,,,400.000001755359,2.6571537188358667e-06,0.5581818181818181,0.5558600304671812,0.3051136363636364,0.0
a10.00_x400_lp1500,10,18,0.9748409738213235,0.5779863354551564,10.05,0.06633249580710776,1509.838923394654,14.549693741525987,,,400.000000873359,8.572932729816562e-06,0.3408825969810802,0.8359503460621509,0.99725,0.2
a47.50_x400_lp350,11,33,0.9742041754687205,0.5354506437276269,47.4,0.0,352.4721417138019,9.97174607125106,,,399.9999989960371,1.9795057016173092e-06,0.5569090909090909,0.540546023553905,0.30284090909090905,0.0
a9.75_x400_lp1550,10,16,0.9711174433898908,0.5739579477352048,9.7,0.045825756949559045,1556.3639911747207,15.391913650582884,,,399.99999949657445,8.452103491742184e-06,0.33748699527066545,0.8264018216398981,0.9974999999999999,0.0
a8.00_x400_lp1900,10,16,0.9708712570361928,0.5737959925058865,7.95,0.07810249675906628,1896.7151310541044,10.901484276099486,,,400.00000130715216,8.372143547778552e-06,0.36317234447654595,0.88154501680117,0.996875,0.1
a9.50_x400_lp1600,10,22,0.9692369650635674,0.5730314425454749,9.4,0.08062257748298521,1606.989636867319,17.456207457982178,,,400.0000021915776,1.2211292275240611e-05,0.3391596346531608,0.8299147673512545,0.9977499999999999,0.0
a42.50_x400_lp400,10,29,0.9692213425688266,0.5718011989495535,42.6,0.06708203932499464,390.5125295333721,9.905724753815578,,,399.99999988748607,4.0041389994314e-06,0.524,0.5373839789910705,0.36,0.0
a47.75_x400_lp350,11,22,0.9663398257824447,0.5275817264197613,47.7,0.0,350.79433206101413,9.935205098532704,,,400.00000088348975,2.7367562564105424e-06,0.5509090909090909,0.540546023553905,0.30011363636363636,0.0
a7.50_x400_lp2000,10,16,0.965682220898614,0.5686991122850913,7.5,0.06999999999999976,2004.625344168219,12.935131091818466,,,400.00000439300834,1.2413922491060016e-05,0.36864347351258037,0.7972542934920149,0.9960000000000001,0.1
a25.50_x400_lp600,10,25,0.9656316444276766,0.5689845638370838,25.5,0.08306623862918193,604.5116627708626,13.532757094589316,,,400.0000012376744,3.857893708484088e-06,0.4062,0.560211276741676,0.6865,0.0
a28.00_x400_lp550,10,28,0.9631063127219054,0.5664544653118275,27.95,0.0871779788708147,555.6786276729613,12.836744100046594,,,400.0000001067482,5.577318377142559e-06,0.4208,0.5547693062365523,0.617,0.0
a26.25_x400_lp600,10,19,0.9622876397205535,0.5649321979872707,26.3,0.04898979485566426,597.5472420019746,13.318098956830912,,,399.999999010816,3.637349909598371e-06,0.40360000000000007,0.5810039597454141,0.66875,0.0
a29.00_x400_lp550,10,27,0.961788050904661,0.5650562911139596,28.9,0.08062257748298664,543.7582444644554,13.246309277110997,,,400.000000342697,3.888398511221753e-06,0.43,0.5389658222791945,0.5965,0.0
a39.50_x400_lp400,10,26,0.9611418029033807,0.5643005851874239,39.45,0.09433981132056737,408.07789978483254,10.17588846105498,,,399.999999394918,2.5372280783042276e-06,0.49160000000000004,0.528851703748477,0.39825,0.0
a34.75_x400_lp450,10,20,0.9606882673324398,0.563036305462516,34.8,0.04582575694955579,454.75338512666883,11.45218392868034,,,400.000000601465,2.8301842614030797e-06,0.45840000000000003,0.5346061092503219,0.47225,0.0
a31.00_x400_lp500,10,28,0.9598654743816236,0.5627147466137,31.1,0.06708203932499465,503.6477208330105,12.061051564612143,,,399.99999973344956,2.9220324425348254e-06,0.44860000000000005,0.5307749322739999,0.5447500000000001,0.0
a48.00_x400_lp350,11,33,0.9597640042552291,0.5225488180921473,47.9,0.0771389215839881,349.6899446572425,9.936283241907889,,,399.9999990461173,3.2108674482601773e-06,0.552,0.5140527419349372,0.2973863636363636,0.0
a15.25_x400_lp1000,9,16,0.9586840581407151,0.6018368952872208,15.2,0.04714045207910385,994.3441165847066,17.680224839389535,,,399.99999910343826,4.864254978980246e-06,0.35915021241993306,0.8273336810989602,0.9987499999999999,0.0
a48.25_x400_lp350,11,22,0.9564779394973348,0.5182804095032404,48.2,0.028747978728801818,348.0542589973424,9.820083450637254,,,400.000000008239,2.648595058513854e-06,0.5529090909090908,0.5151098243873686,0.2946590909090909,0.0
a7.00_x400_lp2150,10,14,0.9562883075351652,0.5586716591100738,7.0,0.053851648071344856,2150.808755811139,10.450548907852928,,,400.00000028288207,1.2577300781306666e-05,0.3684404197818143,0.7259981580948406,0.9938749999999998,0.2
a46.25_x400_lp350,10,18,0.9545012285338536,0.5566767483476324,46.2,0.048989794855660775,359.04141782073566,9.565791333324949,,,399.99999813594263,1.8328867791158242e-06,0.5568,0.5598826691148777,0.314,0.0
a48.50_x400_lp350,11,33,0.9533204371905957,0.5153099041240597,48.4,0.038569460791994054,346.9775421990217,9.744621740993916,,,399.99999868586286,3.0494671442644204e-06,0.5530909090909092,0.5198964407844984,0.2921590909090909,0.0
a22.25_x400_lp700,9,17,0.9514844976443269,0.5940553576261333,22.2,0.049690399499996034,705.7290923207077,12.616415934451393,,,399.99999688461355,3.142318825940669e-06,0.4093333333333333,0.6575738191893332,0.8095833333333332,0.0
a48.75_x400_lp350,11,22,0.948107463636522,0.5102340744949665,48.7,0.0445361771415098,345.3827583003819,9.88709852491402,,,399.99999912962664,2.8288698073755363e-06,0.5498181818181818,0.526183775906848,0.2896590909090909,0.0
a49.00_x400_lp350,11,33,0.9444448257510158,0.5066559645178371,48.9,0.04810456929208415,343.94213870229044,9.992379047837007,,,399.99999963309483,3.3007259106723483e-06,0.5499999999999999,0.5144740739901553,0.28693181818181823,0.0
a49.25_x400_lp350,11,22,0.9404087985538866,0.5021971810624438,49.2,0.028747978728801818,342.7778605649209,9.707383471850498,,,400.0000010221616,2.77273376813981e-06,0.5490909090909092,0.5134169915377239,0.2844318181818182,0.0
a6.50_x400_lp2350,10,11,0.9388510513876236,0.5415989644277455,6.4,0.08062257748298521,2347.9466131410363,9.08369192369733,,,400.00000114766357,1.647184735370461e-05,0.3508469932240542,0.6973477740577381,0.9942499999999999,0.0
a13.25_x400_lp1150,8,14,0.9367357036165982,0.6194239437307228,13.25,0.05000000000000071,1149.0888548591315,13.505920912996608,,,399.9999957318284,8.502684228304186e-06,0.3971106345306706,0.7874388114596602,0.99828125,0.0
a49.50_x400_lp350,11,33,0.9365409484881013,0.49864411601780495,49.4,0.044536177141512964,341.7541247443423,9.699551894986541,,,400.0000014380538,1.910475563047926e-06,0.5472727272727274,0.5126910492267629,0.2821590909090909,0.0
a8.50_x400_lp1750,9,16,0.9347929286610551,0.5773620031271548,8.6,0.031426968052735337,1751.737795609053,15.524280840359955,,,399.9999947816466,9.282101512246243e-06,0.35226286190856926,0.9405985902153287,0.9958333333333333,0.1111111111111111
a5.50_x400_lp2750,10,10,0.9334327195621608,0.5364765539958458,5.5,0.08306623862918044,2759.8008176751873,11.060077288811087,,,399.99999587413913,1.241886132163572e-05,0.33810403873405764,0.7863019184027379,0.9942500000000001,0.1
a9.00_x400_lp1650,9,15,0.9331956878396596,0.5761474347480711,9.1,0.08314794192830952,1670.386709919024,10.310304558762335,,,400.00000210323265,6.421782443084489e-06,0.34738348309283573,0.8965606915727256,0.9976388888888889,0.0
a7.75_x400_lp1950,9,12,0.9316473591765773,0.5736910505888957,7.8,0.04969039949999515,1942.3522882889788,8.399067378547935,,,400.00000137448086,9.795229890249046e-06,0.371754883512872,0.821388577096179,0.9972222222222222,0.0
a49.75_x400_lp350,11,22,0.9308586923252719,0.4929566150426723,49.7,0.0445361771415098,340.2376777895539,9.657593396562085,,,399.99999829808223,2.324667423009128e-06,0.5421818181818182,0.5171498422116347,0.2794318181818181,0.0
a13.00_x400_lp1150,8,19,0.9302571467023476,0.6137402035767431,13.05,0.09270248108869546,1155.289031486333,13.032058020972352,,,400.00000295247054,6.713134771996938e-06,0.3947262452632374,0.7656921867575426,0.99875,0.0
a32.50_x400_lp500,9,25,0.9289192200030421,0.5721467363702537,32.6,0.09162456945817153,496.8309853658533,11.160199824385739,,,400.0000028198857,4.488079453359229e-06,0.47333333333333333,0.5700680607384077,0.5201388888888889,0.0
a50.00_x400_lp350,11,33,0.9276922869191672,0.4889026112762508,49.9,0.0,339.2393167025954,9.682594856669095,,,399.9999984544505,2.836458528180962e-06,0.536909090909091,0.5174758109344701,0.2773863636363636,0.0
a7.25_x400_lp2100,9,10,0.9235467862189268,0.5655641165708762,7.2,0.04157397096415475,2092.120892763095,9.48680746133089,,,400.0000107890189,9.6853568472596e-06,0.37426617983963345,0.756287251952273,0.9962499999999999,0.0
a15.00_x400_lp1000,8,21,0.922727109570312,0.6060345863465586,14.95,0.0829156197588847,1010.5371904747869,13.193315048552106,,,400.00000063515506,6.476994968071402e-06,0.37479079612486,0.7750816481631029,0.99875,0.125
a50.25_x400_lp350,11,22,0.9221610958449405,0.4842669017219899,50.2,0.0445361771415098,337.76039905253094,9.720658673753087,,,400.0000004786825,2.72078939488543e-06,0.5350909090909091,0.5170877876661303,0.27443181818181817,0.0
a20.75_x400_lp750,8,16,0.9203549075851919,0.6030088806042398,20.7,0.0484122918275934,753.7775838161865,13.485817459968231,,,400.00000561237323,6.082420891471311e-06,0.40725,0.6555776120847978,0.8778125,0.0
a19.50_x400_lp800,8,22,0.9195932738505147,0.6028046634432009,19.5,0.07806247497998109,797.3631435815403,13.20112074469338,,,400.0000026187056,3.671980168663626e-06,0.3875,0.6715432688640202,0.9371875000000001,0.0
a50.50_x400_lp350,11,33,0.9193641736560282,0.4817227276641318,50.4,0.057495957457607716,336.309643301881,9.669078871611497,,,399.999998257225,2.7934579223423314e-06,0.5338181818181819,0.5221733888969481,0.27238636363636365,0.0
a22.50_x400_lp700,8,23,0.9160530594741151,0.5988245492207336,22.45,0.06959705453537626,699.9187472999884,11.036389247288486,,,399.9999966933299,4.761226915749926e-06,0.41625,0.6599409844146725,0.804375,0.0
a36.75_x400_lp450,9,17,0.9158150373066972,0.5576938204465625,36.7,0.03142696805273366,448.33432684328227,10.00195023048474,,,400.00000130628825,4.3433359985094445e-06,0.46444444444444444,0.5286986311534718,0.44486111111111115,0.0
a50.75_x400_lp350,11,22,0.9157814422985472,0.47788822398427566,50.7,0.0445361771415098,334.8682566157082,9.728465143186106,,,400.0000013592169,3.290293292386328e-06,0.5327272727272727,0.528120974351348,0.2696590909090909,0.0
a18.25_x400_lp850,8,15,0.9157618905411167,0.5982133873888558,18.2,0.04330127018922255,852.9678310423537,12.683771551637932,,,399.9999969539506,5.201448365879859e-06,0.34811875197024644,0.814875624571662,0.9959375,0.0
a51.00_x400_lp350,11,31,0.9146128117837392,0.4765688778324801,50.9,0.038569460791994054,334.3945930319777,9.477414663208483,,,399.99999890424533,2.0137649888822963e-06,0.5349090909090909,0.526036593529489,0.2676136363636364,0.0
a16.25_x400_lp950,8,15,0.9117495741402551,0.5940573509694336,16.3,0.03307189138830785,948.585022573682,13.170712011298134,,,399.99999860403034,5.642615226576626e-06,0.3288460216054242,0.9484241299414018,0.99875,0.0
a6.75_x400_lp2250,9,9,0.9098724080643273,0.5519193657885209,6.7,0.04157397096415475,2247.3530505553804,9.723826439283151,,,400.0000120451352,1.1844343558921884e-05,0.36533697403385434,0.7022881291960501,0.9959722222222221,0.0
a24.25_x400_lp650,8,16,0.9091475817602193,0.5916660328797011,24.2,0.0484122918275934,652.5343452968701,12.401642263439115,,,400.0000042123505,5.129669387922786e-06,0.43025,0.6185706575940226,0.73875,0.0
a6.50_x400_lp2300,9,13,0.9089923750587318,0.5521321745903619,6.6,0.06849348892187727,2292.9009373501644,14.15943802554018,,,399.999998032256,1.1835672277910747e-05,0.3750175066150749,0.6986104029614872,0.995138888888889,0.0
a24.50_x400_lp650,8,21,0.9073901164852344,0.5900916496577763,24.5,0.06614378277661571,645.2480416710284,11.029260136075798,,,399.9999993642132,4.44303426383446e-06,0.43174999999999997,0.5860329931555255,0.7303125,0.0
a11.25_x400_lp1350,8,14,0.9063691697320099,0.588784386492774,11.3,0.0484122918275934,1350.414590900013,11.575767393698479,,,400.0000035076388,9.650686506256115e-06,0.3419931561618758,0.8562651304264182,0.99734375,0.0
a16.75_x400_lp900,8,15,0.9060268182439056,0.5888474419198186,16.7,0.0484122918275934,901.2537206688653,14.819022714889377,,,399.9999999202896,5.662466758201885e-06,0.3343429447815546,0.901064623372562,0.99921875,0.0
a17.75_x400_lp850,8,15,0.8995903776418693,0.582127632266621,17.75,0.05000000000000071,851.7273477701062,12.298036998013389,,,400.00000126902546,5.132083602111216e-06,0.3175993752841567,0.8360672242422693,0.99890625,0.0
a6.00_x400_lp2500,9,11,0.8986586531797038,0.5414837226424387,6.0,0.05665577237325296,2498.478699148902,13.53563212215828,,,399.99998578237256,1.5543148428807036e-05,0.3526320301783265,0.7316637015982934,0.9940277777777777,0.1111111111111111
