frame0,stage,kind,unit,n,matlab_mean,python_mean,bias_py_minus_mat,mae,rmse,max_abs,corr,dice,jaccard,different_pixels
2,fas_thres_raw,binary,fraction/pixels,396772,0.22879890718095028,0.2338043007067031,0.005005393525752827,0.006240359702801609,0.0789959473821386,2476.0,,0.9865103406193475,0.9733797789532533,2476.0
2,fas_thres,binary,fraction/pixels,396772,0.22879890718095028,0.2338043007067031,0.005005393525752827,0.006240359702801609,0.0789959473821386,2476.0,,0.9865103406193475,0.9733797789532533,2476.0
2,Emask,binary,fraction/pixels,396772,0.3239341485790328,0.38560684725736694,0.06167269867833414,0.06173318681761818,0.24846164053555264,24494.0,,0.9129956025375987,0.8399189595451277,24494.0
2,fascicle_masked,binary,fraction/pixels,396772,0.06345205810893914,0.07468772998094624,0.011235671872007094,0.011845593943120986,0.10883746571434391,4700.0,,0.9142492245940522,0.8420433540581415,4700.0
2,super_vec,numeric,px,10,64.3,46.4,-17.9,26.3,27.171676429694212,42.0,-0.5472492096302023,,,
2,deep_vec,numeric,px,10,295.6,321.5,25.9,25.9,27.54450943473127,42.0,-0.31319833914182604,,,
2,fas_filt,numeric,Frangi response,396772,0.11906857686244511,0.11806949910502075,-0.0009990777574243553,0.0011295290154981722,0.0023923602804169766,0.11734540135784684,0.9999661228126024,,,
2,Emask_radius,numeric,px,2,234.5,245.5,11.0,11.0,15.556349186104045,22.0,1.0,,,
2,alpha_full_python,numeric,deg,1,19.5,19.0,-0.5,0.5,0.5,0.5,,,,
2,alphas_full_python,numeric,deg,10,18.45,16.75,-1.7,5.3,7.469939758793239,17.0,-0.01883195482247823,,,
2,weights_full_python,numeric,votes,10,292.5,288.7,-3.8,6.4,8.567379996241558,18.0,0.9763733665770253,,,
2,h_by_angle_full_python,numeric,votes,111,223.8918918918919,219.74774774774775,-4.1441441441441444,9.243243243243244,11.724310617663601,36.0,0.9644184517736869,,,
100,apo_thres,binary,fraction/pixels,396772,0.8928250985452603,0.3047946931739135,-0.5880304053713468,0.5880304053713468,0.7668314060935081,233314.0,,0.5090007618133684,0.34138230843928546,233314.0
100,apo_super,binary,fraction/pixels,396772,0.1098641033137419,0.03662556833647536,-0.07323853497726654,0.07323853497726654,0.27062619048655756,29059.0,,0.500043012232679,0.33337156752540664,29059.0
100,apo_deep,binary,fraction/pixels,396772,0.11836772756142067,0.04538626717611122,-0.07298146038530945,0.07298146038530945,0.27015081044725636,28957.0,,0.5543225647576686,0.383434472479506,28957.0
100,fas_thres_raw,binary,fraction/pixels,396772,0.19862288669563377,0.2017682699384029,0.0031453832427691397,0.005897593580192151,0.076795791422396,2340.0,,0.9852704199818713,0.9709684623210342,2340.0
100,fas_thres,binary,fraction/pixels,396772,0.19862288669563377,0.2017682699384029,0.0031453832427691397,0.005897593580192151,0.076795791422396,2340.0,,0.9852704199818713,0.9709684623210342,2340.0
100,Emask,binary,fraction/pixels,396772,0.339257810530985,0.37026302259232,0.031005212061334997,0.03266863589164558,0.1807446704377354,12962.0,,0.9539567629778558,0.9119668568323825,12962.0
100,fascicle_masked,binary,fraction/pixels,396772,0.06237587329751091,0.065811095541016,0.003435222243505086,0.0045945782464488424,0.06778331834934642,1823.0,,0.9641572127956588,0.9307949282514616,1823.0
100,super_vec,numeric,px,10,65.3,46.5,-18.8,21.2,21.762352813976708,28.0,0.6759493678241696,,,
100,deep_vec,numeric,px,10,307.6,311.5,3.9,6.7,7.674633541739957,14.0,0.5403390426368367,,,
100,fas_filt,numeric,Frangi response,396772,0.08529377084918426,0.0843927704636873,-0.0009010003854969797,0.0010125430267682476,0.0021626471011314888,0.08507438760808149,0.9999615841681023,,,
100,Emask_radius,numeric,px,2,237.25,242.75,5.5,5.5,7.7781745930520225,11.0,1.0,,,
100,alpha_full_python,numeric,deg,1,30.5,29.5,-1.0,1.0,1.0,1.0,,,,
100,alphas_full_python,numeric,deg,10,24.8,24.95,0.15,4.35,7.438077708655644,16.5,0.4753315134689387,,,
100,weights_full_python,numeric,votes,10,264.7,261.6,-3.1,4.5,6.685805860178712,15.0,0.935928850429151,,,
100,h_by_angle_full_python,numeric,votes,111,221.56756756756758,215.43243243243242,-6.135135135135135,8.873873873873874,10.29781748940255,18.0,0.9557074218652631,,,
250,apo_thres,binary,fraction/pixels,396772,0.9260129242990937,0.3256883046182694,-0.6003246196808243,0.6003246196808243,0.7748061820099426,238192.0,,0.5203930412371134,0.35171032290373855,238192.0
250,apo_super,binary,fraction/pixels,396772,0.11046394402830845,0.03801427520087103,-0.07244966882743742,0.07244966882743742,0.2691647614890133,28746.0,,0.5120518739815317,0.34413288005658355,28746.0
250,apo_deep,binary,fraction/pixels,396772,0.12753420100208684,0.04142429405300777,-0.08610990694907908,0.08610990694907907,0.29344489593291456,34166.0,,0.4903487574211641,0.32480929607525394,34166.0
250,fas_thres_raw,binary,fraction/pixels,396772,0.22818142409242587,0.23326242779228373,0.005081003699857867,0.006457108868569355,0.08035613771560549,2562.0,,0.9860067290046316,0.9723996768112039,2562.0
250,fas_thres,binary,fraction/pixels,396772,0.22818142409242587,0.23326242779228373,0.005081003699857867,0.006457108868569355,0.08035613771560549,2562.0,,0.9860067290046316,0.9723996768112039,2562.0
250,Emask,binary,fraction/pixels,396772,0.32113657213714675,0.38276894538929157,0.06163237325214482,0.06163741393041848,0.24826883398932392,24456.0,,0.9124351032976477,0.8389707189559698,24456.0
250,fascicle_masked,binary,fraction/pixels,396772,0.06665792949099231,0.07648221144637223,0.009824281955379918,0.0104190819916728,0.10207390455778989,4134.0,,0.9272106208402296,0.8642988445378151,4134.0
250,super_vec,numeric,px,10,69.9,46.5,-23.4,23.4,23.82015952927268,28.0,0.2579883728839937,,,
250,deep_vec,numeric,px,10,299.5,321.1,21.6,21.6,23.676993052328246,35.0,0.5060101488706163,,,
250,fas_filt,numeric,Frangi response,396772,0.11622151970993935,0.11513524769687587,-0.0010862720130634675,0.0012181725793412254,0.0024994890485330354,0.08205427757711699,0.9999614656400992,,,
250,Emask_radius,numeric,px,2,234.0,245.0,11.0,11.0,15.556349186104045,22.0,1.0,,,
250,alpha_full_python,numeric,deg,1,20.5,20.5,0.0,0.0,0.0,0.0,,,,
250,alphas_full_python,numeric,deg,10,18.65,18.0,-0.65,2.55,4.30987238790199,9.0,0.6258998576221331,,,
250,weights_full_python,numeric,votes,10,305.7,303.3,-2.4,7.0,10.449880382090505,23.0,0.8894819748253908,,,
250,h_by_angle_full_python,numeric,votes,111,231.5045045045045,224.81981981981983,-6.684684684684685,11.603603603603604,13.74215582966686,28.0,0.9562857683199777,,,
500,apo_thres,binary,fraction/pixels,396772,0.934083050215237,0.3205493331182644,-0.6135337170969726,0.6135337170969726,0.7832839313409746,243433.0,,0.5109852692731863,0.343170056500224,243433.0
500,apo_super,binary,fraction/pixels,396772,0.1110864677951065,0.036839797163106265,-0.07424667063200024,0.07424667063200024,0.2724824226110746,29459.0,,0.4980832467244816,0.3316317270169707,29459.0
500,apo_deep,binary,fraction/pixels,396772,0.12747623320193965,0.045668545159436656,-0.08180768804250299,0.081807688042503,0.2860204329108377,32459.0,,0.5275185956127455,0.3582514482295024,32459.0
500,fas_thres_raw,binary,fraction/pixels,396772,0.2195744659401369,0.22424969503896444,0.0046752290988275325,0.006056374945812708,0.07782271484478492,2403.0,,0.9863541116543723,0.9730756302521009,2403.0
500,fas_thres,binary,fraction/pixels,396772,0.2195744659401369,0.22424969503896444,0.0046752290988275325,0.006056374945812708,0.07782271484478492,2403.0,,0.9863541116543723,0.9730756302521009,2403.0
500,Emask,binary,fraction/pixels,396772,0.3239341485790328,0.37446694827255955,0.05053279969352675,0.050608409867631786,0.22496313001830276,20080.0,,0.9275367548880212,0.864865774296232,20080.0
500,fascicle_masked,binary,fraction/pixels,396772,0.06392336152752714,0.07082405008417933,0.006900688556652185,0.007440041131934713,0.08625567304203656,2952.0,,0.9447852760736196,0.8953488372093024,2952.0
500,super_vec,numeric,px,10,67.5,46.1,-21.4,21.4,22.693611435820433,29.0,0.23527225934858242,,,
500,deep_vec,numeric,px,10,300.3,314.0,13.7,13.7,16.189502771858066,26.0,0.32719569451993874,,,
500,fas_filt,numeric,Frangi response,396772,0.11077141671887515,0.10983286669611689,-0.0009385500227582851,0.0010624767568523012,0.0021965930858907656,0.07204044958331904,0.9999704644536693,,,
500,Emask_radius,numeric,px,2,234.5,243.5,9.0,9.0,12.727922061357855,18.0,1.0,,,
500,alpha_full_python,numeric,deg,1,20.0,20.0,0.0,0.0,0.0,0.0,,,,
500,alphas_full_python,numeric,deg,10,18.85,18.45,-0.4,1.7,3.0413812651491097,7.0,0.7317990399040339,,,
500,weights_full_python,numeric,votes,10,306.7,305.5,-1.2,7.0,9.06642156531451,20.0,0.9727997085350328,,,
500,h_by_angle_full_python,numeric,votes,111,230.018018018018,220.46846846846847,-9.54954954954955,11.837837837837839,13.47871194423546,24.0,0.9776335715196623,,,
750,apo_thres,binary,fraction/pixels,396772,0.9154476626374844,0.3152893853396913,-0.6001582772977931,0.6001582772977931,0.7746988300609425,238126.0,,0.5123586485966227,0.3444100610091844,238126.0
750,apo_super,binary,fraction/pixels,396772,0.11031524401923523,0.03698849717217949,-0.07332674684705574,0.07332674684705574,0.2707891187752118,29094.0,,0.5022071655887486,0.3352981494174092,29094.0
750,apo_deep,binary,fraction/pixels,396772,0.12549524664038794,0.047694897825451395,-0.07780034881493655,0.07780034881493654,0.278927138899994,30869.0,,0.5507807383907912,0.3800534211636174,30869.0
750,fas_thres_raw,binary,fraction/pixels,396772,0.20900416360025406,0.21308207232365187,0.004077908723397805,0.006467190225116692,0.08041884247560824,2566.0,,0.9846780357313462,0.9698185111563298,2566.0
750,fas_thres,binary,fraction/pixels,396772,0.20900416360025406,0.21308207232365187,0.004077908723397805,0.006467190225116692,0.08041884247560824,2566.0,,0.9846780357313462,0.9698185111563298,2566.0
750,Emask,binary,fraction/pixels,396772,0.3239341485790328,0.36886171403224016,0.04492756545320736,0.045693748550805,0.21376096124130103,18130.0,,0.934044426335664,0.8762508020149345,18130.0
750,fascicle_masked,binary,fraction/pixels,396772,0.061748308852439183,0.0689085923401853,0.007160283487746118,0.008183541177300817,0.09046292708784531,3247.0,,0.937366177349974,0.8821158873075806,3247.0
750,super_vec,numeric,px,10,67.8,45.2,-22.6,22.6,22.969545054266966,27.0,0.7348200155505105,,,
750,deep_vec,numeric,px,10,300.2,308.5,8.3,8.3,11.954078801814886,24.0,-0.689982706619191,,,
750,fas_filt,numeric,Frangi response,396772,0.09539828410549214,0.09445936979876907,-0.0009389143067230673,0.0010677904321212068,0.002217101872933486,0.0729107646482209,0.999964258357976,,,
750,Emask_radius,numeric,px,2,234.5,242.5,8.0,8.0,11.313708498984761,16.0,1.0,,,
750,alpha_full_python,numeric,deg,1,23.5,23.5,0.0,0.0,0.0,0.0,,,,
750,alphas_full_python,numeric,deg,10,21.25,20.55,-0.7,5.1,8.145550932871268,20.5,0.04209855014615923,,,
750,weights_full_python,numeric,votes,10,297.2,293.9,-3.3,6.1,7.19027120489902,14.0,0.9640251124470103,,,
750,h_by_angle_full_python,numeric,votes,111,235.53153153153153,225.2072072072072,-10.324324324324325,12.468468468468469,13.997425760757865,31.0,0.9689447241612601,,,
1000,apo_thres,binary,fraction/pixels,396772,0.8759942737894811,0.31268587501134154,-0.5633083987781395,0.5633083987781395,0.7505387390256012,223505.0,,0.526105992981861,0.356949679201312,223505.0
1000,apo_super,binary,fraction/pixels,396772,0.10966751686106882,0.03828899216678596,-0.07137852469428285,0.07137852469428287,0.2671675966397925,28321.0,,0.5175709053743293,0.3491370395054352,28321.0
1000,apo_deep,binary,fraction/pixels,396772,0.12160384301311584,0.04437813152137752,-0.07722571149173832,0.07722571149173833,0.2778951447789945,30641.0,,0.5347343486645307,0.36494020601463245,30641.0
1000,fas_thres_raw,binary,fraction/pixels,396772,0.20912513987882209,0.21314508080207273,0.004019940923250642,0.005965642736886675,0.0772375733492882,2367.0,,0.985872452177027,0.9721385187626536,2367.0
1000,fas_thres,binary,fraction/pixels,396772,0.20912513987882209,0.21314508080207273,0.004019940923250642,0.005965642736886675,0.0772375733492882,2367.0,,0.985872452177027,0.9721385187626536,2367.0
1000,Emask,binary,fraction/pixels,396772,0.3308751625618743,0.367495690220076,0.036620527658201674,0.03772947687840876,0.19424077038152612,14970.0,,0.9459750120897602,0.8974882217596143,14970.0
1000,fascicle_masked,binary,fraction/pixels,396772,0.06258002076759449,0.06759045497162099,0.005010434204026498,0.006154668172149245,0.07845169323952954,2442.0,,0.9527184014869888,0.909706045479756,2442.0
1000,super_vec,numeric,px,10,66.0,45.8,-20.2,21.4,22.221611102708103,27.0,0.7275444918727106,,,
1000,deep_vec,numeric,px,10,303.0,309.4,6.4,6.8,9.787747442593725,26.0,0.380364065660774,,,
1000,fas_filt,numeric,Frangi response,396772,0.09455658281995202,0.09351358961964755,-0.0010429932003044886,0.0011468862962910327,0.0023798518630610524,0.055179249955127005,0.9999579486724871,,,
1000,Emask_radius,numeric,px,2,235.75,242.25,6.5,6.5,9.192388155425117,13.0,1.0,,,
1000,alpha_full_python,numeric,deg,1,26.5,26.5,0.0,0.0,0.0,0.0,,,,
1000,alphas_full_python,numeric,deg,10,22.75,24.4,1.65,5.85,7.448154133743474,15.5,0.3940533876823424,,,
1000,weights_full_python,numeric,votes,10,282.6,287.7,5.1,7.5,8.596510920134982,13.0,0.9433836570543488,,,
1000,h_by_angle_full_python,numeric,votes,111,231.2072072072072,225.02702702702703,-6.18018018018018,10.324324324324325,11.914863153388039,22.0,0.9598866760071736,,,
1250,apo_thres,binary,fraction/pixels,396772,0.8629439577389534,0.30384956599760066,-0.5590943917413527,0.5590943917413527,0.7477261475576152,221833.0,,0.5208283382042592,0.35210811000257014,221833.0
1250,apo_super,binary,fraction/pixels,396772,0.10831409474458883,0.03762614297379856,-0.07068795177079028,0.07068795177079028,0.2658720590261231,28047.0,,0.5156376824108454,0.34737993298585257,28047.0
1250,apo_deep,binary,fraction/pixels,396772,0.12098888026372828,0.04533586039337453,-0.07565301987035375,0.07565301987035375,0.27505094050076206,30017.0,,0.5451487278953828,0.37471096760754086,30017.0
1250,fas_thres_raw,binary,fraction/pixels,396772,0.2027310394886736,0.20546560745213877,0.002734567963465162,0.0062176766505701005,0.07885224569135682,2467.0,,0.9847679379603732,0.96999294524047,2467.0
1250,fas_thres,binary,fraction/pixels,396772,0.2027310394886736,0.20546560745213877,0.002734567963465162,0.0062176766505701005,0.07885224569135682,2467.0,,0.9847679379603732,0.96999294524047,2467.0
1250,Emask,binary,fraction/pixels,396772,0.33366265764721303,0.3646174629258113,0.030954805278598285,0.03196294093333199,0.17878182495245984,12682.0,,0.9542261909058753,0.9124594464002209,12682.0
1250,fascicle_masked,binary,fraction/pixels,396772,0.06321766656921356,0.06800127025092496,0.004783603681711407,0.005958081719476173,0.07718861133273595,2364.0,,0.9545943454210203,0.9131329462776512,2364.0
1250,super_vec,numeric,px,10,64.0,46.6,-17.4,22.8,23.104112188093268,28.0,0.47145236142213504,,,
1250,deep_vec,numeric,px,10,302.6,307.8,5.2,6.8,7.085195833567341,10.0,0.679556093642766,,,
1250,fas_filt,numeric,Frangi response,396772,0.08660489445122985,0.0855644778633832,-0.001040416587846653,0.0011396375265192056,0.002380430912357114,0.0937851362878193,0.9999542773750502,,,
1250,Emask_radius,numeric,px,2,236.25,241.75,5.5,5.5,7.7781745930520225,11.0,1.0,,,
1250,alpha_full_python,numeric,deg,1,28.5,28.5,0.0,0.0,0.0,0.0,,,,
1250,alphas_full_python,numeric,deg,10,23.35,23.55,0.2,10.4,12.373358476985947,21.0,-0.4228922037367952,,,
1250,weights_full_python,numeric,votes,10,272.6,275.2,2.6,3.6,4.669047011971501,12.0,0.9518366314776595,,,
1250,h_by_angle_full_python,numeric,votes,111,226.8108108108108,222.63963963963963,-4.171171171171171,7.414414414414415,8.705905627376902,17.0,0.970668535423775,,,
1500,apo_thres,binary,fraction/pixels,396772,0.8435549887592875,0.298355226679302,-0.5451997620799856,0.5451997620799854,0.7383764365687636,216320.0,,0.5225546153200994,0.3536879405077398,216320.0
1500,apo_super,binary,fraction/pixels,396772,0.10682709465385662,0.03710191243333703,-0.0697251822205196,0.0697251822205196,0.26405526357283543,27665.0,,0.5155585129668867,0.34730807342046904,27665.0
1500,apo_deep,binary,fraction/pixels,396772,0.11366225439295112,0.04437813152137752,-0.0692841228715736,0.0692841228715736,0.2632187737825203,27490.0,,0.5616049500845214,0.3904386003813916,27490.0
1500,fas_thres_raw,binary,fraction/pixels,396772,0.19224894901857995,0.19442904237194156,0.002180093353361612,0.006212635972296432,0.07882027640332424,2465.0,,0.9839333085652086,0.968374730575798,2465.0
1500,fas_thres,binary,fraction/pixels,396772,0.19224894901857995,0.19442904237194156,0.002180093353361612,0.006212635972296432,0.07882027640332424,2465.0,,0.9839333085652086,0.968374730575798,2465.0
1500,Emask,binary,fraction/pixels,396772,0.33366265764721303,0.3660439748772595,0.03238131723004645,0.035279707237405866,0.18782893077853013,13998.0,,0.9495792870933348,0.9039990124201878,13998.0
1500,fascicle_masked,binary,fraction/pixels,396772,0.06377970219672759,0.06828858891252407,0.004508886715796481,0.0059253173106973275,0.07697608271857777,2351.0,,0.9551344439991604,0.9141218585622443,2351.0
1500,super_vec,numeric,px,10,65.9,46.0,-19.9,22.3,22.7705950734714,27.0,0.47716527859489016,,,
1500,deep_vec,numeric,px,10,305.2,308.3,3.1,5.9,6.877499545619759,14.0,0.50671342328529,,,
1500,fas_filt,numeric,Frangi response,396772,0.07639367755742922,0.07538260629794845,-0.0010110712594807714,0.0011081645984282174,0.0023653247487245344,0.11347393298245727,0.9999479712970192,,,
1500,Emask_radius,numeric,px,2,236.25,242.0,5.75,5.75,8.131727983645296,11.5,1.0,,,
1500,alpha_full_python,numeric,deg,1,32.0,32.0,0.0,0.0,0.0,0.0,,,,
1500,alphas_full_python,numeric,deg,10,25.5,24.95,-0.55,10.95,13.280624985293425,25.0,-0.03140292399442042,,,
1500,weights_full_python,numeric,votes,10,270.1,268.5,-1.6,2.6,3.3166247903554,7.0,0.9647728317903698,,,
1500,h_by_angle_full_python,numeric,votes,111,231.97297297297297,226.8918918918919,-5.081081081081081,8.072072072072071,9.701861992737586,23.0,0.9282764756895024,,,
1750,apo_thres,binary,fraction/pixels,396772,0.849598762009416,0.2915830754186283,-0.5580156865907877,0.5580156865907877,0.7470044756163029,221405.0,,0.5110194814803363,0.3432009184300068,221405.0
1750,apo_super,binary,fraction/pixels,396772,0.10890385410260804,0.036938090389442804,-0.07196576371316524,0.07196576371316524,0.2682643541605281,28554.0,,0.5065496146268966,0.33918074519787084,28554.0
1750,apo_deep,binary,fraction/pixels,396772,0.11506356295303095,0.04645741130926578,-0.06860615164376518,0.06860615164376518,0.2619277603534325,27221.0,,0.575249270522883,0.4037543260174355,27221.0
1750,fas_thres_raw,binary,fraction/pixels,396772,0.18693607411813334,0.18798705553819323,0.0010509814200598822,0.00642434445979051,0.08015200845762076,2549.0,,0.982864902291626,0.9663071351151294,2549.0
1750,fas_thres,binary,fraction/pixels,396772,0.18693607411813334,0.18798705553819323,0.0010509814200598822,0.00642434445979051,0.08015200845762076,2549.0,,0.982864902291626,0.9663071351151294,2549.0
1750,Emask,binary,fraction/pixels,396772,0.3406742411258859,0.3646174629258113,0.023943221799925418,0.026337543979917936,0.1622884591704473,10450.0,,0.9626572327044025,0.9280030314513074,10450.0
1750,fascicle_masked,binary,fraction/pixels,396772,0.06301603943826681,0.06539019890516468,0.0023741594668978683,0.004420674846007278,0.06648815568210084,1754.0,,0.9655727408337913,0.9334370612120982,1754.0
1750,super_vec,numeric,px,10,61.3,46.2,-15.1,22.9,23.317375495539803,28.0,0.0038285734272435106,,,
1750,deep_vec,numeric,px,10,305.1,307.3,2.2,4.8,5.761944116355173,13.0,0.7486952163239273,,,
1750,fas_filt,numeric,Frangi response,396772,0.07056992247690926,0.06964327535581535,-0.0009266471210938935,0.0010259768072694551,0.0022452585938744505,0.0770919503880642,0.9999486362993655,,,
1750,Emask_radius,numeric,px,2,237.5,241.75,4.25,4.25,6.010407640085654,8.5,1.0,,,
1750,alpha_full_python,numeric,deg,1,25.0,30.5,5.5,5.5,5.5,5.5,,,,
1750,alphas_full_python,numeric,deg,10,27.25,27.55,0.3,4.4,5.648008498577175,10.5,0.7349947748880349,,,
1750,weights_full_python,numeric,votes,10,261.7,259.3,-2.4,4.2,5.458937625582473,13.0,0.969278171598604,,,
1750,h_by_angle_full_python,numeric,votes,111,221.54054054054055,217.36936936936937,-4.171171171171171,5.990990990990991,7.09840738387051,15.0,0.9752637976483174,,,
2000,apo_thres,binary,fraction/pixels,396772,0.8479580212313369,0.2842362868347565,-0.5637217343965804,0.5637217343965804,0.7508140478151567,223669.0,,0.5020980671069825,0.3352008940513485,223669.0
2000,apo_super,binary,fraction/pixels,396772,0.10923905920780701,0.036406298831570774,-0.07283276037623623,0.07283276037623623,0.269875453452581,28898.0,,0.4999307814771233,0.3332718085965439,28898.0
2000,apo_deep,binary,fraction/pixels,396772,0.11479136632625286,0.0449578095228494,-0.06983355680340347,0.06983355680340346,0.26426039582843935,27708.0,,0.5628549791745551,0.3916480042155184,27708.0
2000,fas_thres_raw,binary,fraction/pixels,396772,0.1808998618854153,0.18212474670591675,0.001224884820501454,0.0059379190063814985,0.07705789386157331,2356.0,,0.9836432052652773,0.9678128885063596,2356.0
2000,fas_thres,binary,fraction/pixels,396772,0.1808998618854153,0.18212474670591675,0.001224884820501454,0.0059379190063814985,0.07705789386157331,2356.0,,0.9836432052652773,0.9678128885063596,2356.0
2000,Emask,binary,fraction/pixels,396772,0.33231175586986983,0.3632463984353735,0.030934642565503656,0.03483612754932304,0.1866443879395334,13822.0,,0.9499162976759017,0.9046100759144238,13822.0
2000,fascicle_masked,binary,fraction/pixels,396772,0.05836601373080762,0.06189448852237557,0.0035284747915679537,0.005454013892109322,0.0738512958052147,2164.0,,0.9546483359879285,0.9132317562149158,2164.0
2000,super_vec,numeric,px,10,65.9,45.7,-20.2,21.4,22.27554713132766,28.0,0.7189632901340559,,,
2000,deep_vec,numeric,px,10,304.0,305.6,1.6,5.8,7.848566748139434,21.0,0.4437553776957247,,,
