variant,prior_source,measurement_source,forward_alpha_bias,forward_alpha_mae,forward_alpha_rmse,final_alpha_bias,final_alpha_mae,final_alpha_rmse,end_x_sup_bias,end_x_sup_mae,end_x_sup_rmse,end_y_sup_bias,end_y_sup_mae,end_y_sup_rmse,end_x_deep_bias,end_x_deep_mae,end_x_deep_rmse,end_y_deep_bias,end_y_deep_mae,end_y_deep_rmse,FL_bias,FL_mae,FL_rmse,ANG_bias,ANG_mae,ANG_rmse
baseline_python_prior_python_measurement,"python_X_minus[:,1]",python_timtrack_alpha,1.0068636056355142,1.0829370463591448,1.217960582984479,1.0340192333774567,1.0738455265339448,1.1661089520096926,1.0848373096059158,4.864974075992099,5.948635119705359,0.9185156678510692,0.9380709522028949,1.0383835075916512,23.61367177055711,24.195752424282798,25.801036712323935,1.0313676903915754,1.0701958460417904,1.2580178234855532,-1.808791611010859,1.9281208748226457,2.0116571332303375,1.0340192333774492,1.0738455265339377,1.1661089520096855
python_prior_matlab_measurement,"python_X_minus[:,1]",matlab_geofeature_alpha,0.9974855602887956,1.0744971964655083,1.2088435470374148,-0.012258799309080295,0.4498974662277037,0.5470092128849571,1.303345196595931,4.94313782674887,5.975634078803162,0.9223786697534652,0.9413532451845549,1.0416544863459671,-1.3708003252832144,9.454698139286403,11.942392696822493,0.3934051763113794,0.6739885754100878,0.949844241110141,0.2307372542031233,0.9143311077253224,1.181010063626803,-0.012258799309087917,0.44989746622770316,0.5470092128849565
matlab_prior_python_measurement,"matlab_X_minus[:,1]",python_timtrack_alpha,0.008991907999866407,0.01193209159261779,0.02736702370678142,1.044303850551457,1.044994823328861,1.0976704272639648,1.108215207876251,4.836877816337896,5.890424260754874,0.9185854822963595,0.9383928918676002,1.0387804545876558,26.666954523443337,26.97770637645949,30.353297362208885,1.140762780427169,1.1672416364281835,1.3517383801016778,-2.0801559713558726,2.0841853812151947,2.303490520919313,1.0443038505514495,1.0449948233288535,1.0976704272639572
matlab_prior_matlab_measurement,"matlab_X_minus[:,1]",matlab_geofeature_alpha,-0.00038613734685209505,0.0012983055611406752,0.01793017246461106,-0.0019741821350815064,0.013471787715093839,0.025593735290640577,1.3258292019922486,4.913507194539717,5.914336793435617,0.9224112088423146,0.9416604885597154,1.0420473462791673,2.136483266292434,5.362229773143832,6.428347376209088,0.5162889306224484,0.6488997672656243,0.9084146046461027,-0.08168500708998484,0.16400585601097858,0.20827060672901415,-0.0019741821350894822,0.013471787715094679,0.025593735290641392
