Frame,Time,FL,PEN,ANG,FL_px,TimTrackAlpha,RawTimTrackAlpha,HoughBaselineAlpha,HoughPeakSource,HoughLocalmaxFallbackUsed,HoughFallbackMassBelow10Deg,HoughFallbackGapToLowerDeg,FascicleCandidateIdx,FascicleRawRejected,FascicleSelectionReason,SuperApoRejected,DeepApoRejected,SuperApoSoftDownweighted,DeepApoSoftDownweighted,SuperApoGateReason,DeepApoGateReason,speckle_zncc,speckle_confidence,forward_backward_error,valid_patch_fraction,n_valid_patches,n_total_patches,motion_consistency,motion_spread_px,n_motion_points,feature_reliability,feature_peak_score,feature_peak_count_score,feature_mask_score,feature_mask_density,geometry_stability,geometry_alpha_score,geometry_pennation_score,geometry_length_score,geometry_angle_jump_deg,geometry_angle_jump_score,geometry_length_jump_px,geometry_length_jump_score,confidence_theta,confidence_length,combined_confidence,r_scale,r_scale_theta,r_scale_length,R_t_x_variance,R_t_alpha_variance,R_t_length_variance,R_t_theta_variance,kalman_measurement_r_scale,kalman_measurement_r_scale_theta,kalman_measurement_r_scale_length,detection_success,fixed_ANG_deg,fixed_PEN_deg,fixed_FL_px,fixed_FL_mm,delta_vs_fixed_ANG_deg,delta_vs_fixed_PEN_deg,delta_vs_fixed_FL_px,delta_vs_fixed_FL_mm
15,0.625,50.08866440870811,19.221816739940287,24.690526254459314,1001.7732881741622,19.0,19.0,19.0,houghpeaks,False,0.0,2.0,1,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,0.9655828475952148,1.0,0.0,1.0,260.0,260.0,1.0,0.0,260.0,0.8878892733564014,0.7508650519031141,1.0,1.0,nan,0.9999377809635285,1.0,1.0,1.0,0.0,1.0,0.01866629164680944,0.999688943527319,0.9592362514361592,0.9999440026929673,0.9707013843506287,0.5977924354826589,0.6604891890503495,0.5000081711902844,50.00081711902844,2.0179874087422127,50.00081711902844,2.0179874087422127,0.5746738131392619,0.6604891890503495,0.5000081711902844,True,24.69073751713327,19.222028002614245,1001.7626948852597,50.08813474426299,-0.00021126267395743525,-0.00021126267395743525,0.0105932889024416,0.0005296644451249222
16,0.6666666666666666,50.101889489311375,19.208976470184055,24.69152187673359,1002.0377897862274,19.0,19.0,19.0,houghpeaks,False,0.0,2.0,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,0.9664198756217957,1.0,0.0,1.0,260.0,260.0,1.0,0.0,260.0,0.8886678200692042,0.7525951557093425,1.0,1.0,nan,0.9999142980969545,1.0,1.0,1.0,0.0,1.0,0.02571167269900343,0.9995715639266404,0.9595305551699241,0.999922867956732,0.9709106843445007,0.5967464120829375,0.658754294151124,0.5000132095147961,50.00132095147961,2.0126867980431005,50.00132095147961,2.0126867980431005,0.5739214657948922,0.658754294151124,0.5000132095147961,True,24.691733262900215,19.20918785635068,1002.0271798088436,50.10135899044218,-0.00021138616662597087,-0.00021138616662597087,0.010609977383865044,0.0005304988691960943
17,0.7083333333333334,50.10842261219935,19.201774314058525,24.6932451517346,1002.1684522439868,19.0,19.0,19.0,houghpeaks,False,0.0,2.0,2,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,0.9654386043548584,1.0,0.0,1.0,260.0,260.0,1.0,0.0,260.0,0.8875,0.75,1.0,1.0,nan,0.9999406316543445,1.0,1.0,1.0,0.0,1.0,0.017811032407621497,0.9997031935156351,0.9590890366642516,0.9999465683302996,0.9705953868332906,0.598323610329738,0.6613593628639762,0.5000076161016186,50.00076161016186,2.0206460439302325,50.00076161016186,2.0206460439302325,0.5750519267093208,0.6613593628639762,0.5000076161016186,True,24.693456840453194,19.20198600277712,1002.1578212989017,50.107891064945086,-0.00021168871859345018,-0.00021168871859345018,0.010630945085154053,0.0005315472542619659
18,0.75,50.13587249691804,19.184669073154943,24.690066328725493,1002.7174499383607,19.0,19.0,19.0,houghpeaks,False,0.0,2.0,1,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,0.9663498401641846,1.0,0.0,1.0,260.0,260.0,1.0,0.0,260.0,0.8890358361774744,0.7534129692832765,1.0,1.0,nan,0.9998672450943784,1.0,1.0,1.0,0.0,1.0,0.039829115500197076,0.999336401687147,0.9596696131080414,0.9998805197918281,0.9710043333186517,0.5962795960315672,0.6579367488387584,0.5000254670456791,50.002546704567905,2.0101889582998003,50.002546704567905,2.0101889582998003,0.5735722536216478,0.6579367488387584,0.5000254670456791,True,24.690278505400045,19.184881249829495,1002.7067784588005,50.13533892294003,-0.00021217667455175615,-0.00021217667455175615,0.010671479560187436,0.0005335739780107929
19,0.7916666666666666,50.151779582296676,19.175175401227676,24.692159267925234,1003.0355916459334,19.0,19.0,19.0,houghpeaks,False,0.0,2.0,1,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,0.9676369428634644,1.0,0.0,1.0,260.0,260.0,1.0,0.0,260.0,0.8902249134948097,0.7560553633217993,1.0,1.0,nan,0.9998317025674675,1.0,1.0,1.0,0.0,1.0,0.050493478840394346,0.9991587960299304,0.9601186602451732,0.9998485310360609,0.9713236686711897,0.5946934622420691,0.65530635262983,0.5000363513122885,50.003635131228855,2.0021523295137142,50.003635131228855,2.0021523295137142,0.5724307797112101,0.65530635262983,0.5000363513122885,True,24.692372200289753,19.175388333592196,1003.0248731804132,50.151243659020665,-0.00021293236451924713,-0.00021293236451924713,0.01071846552019906,0.0005359232760113741
20,0.8333333333333334,50.166845146462606,19.165432310585995,24.6904252763824,1003.336902929252,19.0,19.0,19.0,houghpeaks,False,0.0,2.0,1,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,0.9639376401901245,1.0,0.0,1.0,260.0,260.0,1.0,0.0,260.0,0.8909793814432989,0.7577319587628866,1.0,1.0,nan,0.9998589177147678,1.0,1.0,1.0,0.0,1.0,0.04232767148221228,0.9992947875878713,0.9604033779167009,0.9998730250475552,0.971533369805653,0.5936566675117405,0.65364619844566,0.5000279004815862,50.002790048158616,1.9970800735316856,50.002790048158616,1.9970800735316856,0.5717003902977097,0.65364619844566,0.5000279004815862,True,24.690636064183877,19.165643098387473,1003.3262833624636,50.166314168123186,-0.00021078780147831822,-0.00021078780147831822,0.010619566788363954,0.0005309783394196188
21,0.875,50.18204783289589,19.153665089397585,24.68776572900873,1003.6409566579177,19.0,19.0,19.0,houghpeaks,False,0.0,2.0,0,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,0.966748833656311,1.0,0.0,1.0,260.0,260.0,1.0,0.0,260.0,0.8894329896907216,0.7542955326460481,1.0,1.0,nan,0.9997267694495411,1.0,1.0,1.0,0.0,1.0,0.08198036541796228,0.99863459359309,0.9598196388858541,0.9997540891447783,0.97109229126331,0.5958418342492101,0.6570563010083675,0.5000751971120219,50.007519711202185,2.0074989329894124,50.007519711202185,2.0074989329894124,0.5732168518461886,0.6570563010083675,0.5000751971120219,True,24.68797706500746,19.153876425396312,1003.6302991581458,50.1815149579073,-0.00021133599872769082,-0.00021133599872769082,0.01065749977192354,0.0005328749885933348
22,0.9166666666666666,50.201898828096084,19.142088822848073,24.688304735088167,1004.0379765619216,19.0,19.0,19.0,houghpeaks,False,0.0,2.0,1,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,0.9660053253173828,1.0,0.0,1.0,260.0,260.0,1.0,0.0,260.0,0.8882812499999999,0.7517361111111112,1.0,1.0,nan,0.9995294158700734,1.0,1.0,1.0,0.0,1.0,0.1412084668162379,0.9976492928027394,0.9593844461481931,0.999576464316122,0.9707490198790398,0.5975540368291011,0.6596148084748318,0.5001699689616038,50.01699689616038,2.015315920667774,50.01699689616038,2.015315920667774,0.5743862100376983,0.6596148084748318,0.5001699689616038,True,24.688516825172485,19.14230091293239,1004.0272700837214,50.20136350418608,-0.00021209008431810616,-0.00021209008431810616,0.010706478200177116,0.0005353239100074347
23,0.9583333333333334,50.21203422579339,19.134193678445783,24.688305190599493,1004.2406845158678,19.0,19.0,19.0,houghpeaks,False,0.0,2.0,1,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,1.0,1.0,0.0,1.0,260.0,260.0,1.0,0.0,260.0,0.8882812499999999,0.7517361111111112,1.0,1.0,nan,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.9593844461481931,1.0,0.9708175612890484,0.5972113522745142,0.6596148084748318,0.5,50.0,2.015315920667774,50.0,2.015315920667774,0.5742886070935205,0.6596148084748318,0.5,True,24.68851830947301,19.1344067973193,1004.22991915548,50.211495957774005,-0.00021311887351771475,-0.00021311887351771475,0.010765360387722467,0.0005382680193832812
24,1.0,50.21783638176736,19.129080869966334,24.686230649346072,1004.3567276353472,19.0,19.0,19.0,houghpeaks,False,0.0,2.0,3,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,0.9665173292160034,1.0,0.0,1.0,260.0,260.0,1.0,0.0,260.0,0.8890789473684211,0.7535087719298246,1.0,1.0,nan,0.9996354120182337,1.0,1.0,1.0,0.0,1.0,0.1093963380369587,0.9981783888505947,0.9596859005805876,0.9996718648340127,0.9709823297486195,0.5963892105154401,0.6578410840959019,0.5001159080968975,50.01159080968976,2.009896674565645,50.01159080968976,2.009896674565645,0.5735824187996609,0.6578410840959019,0.5001159080968975,True,24.68644199539466,19.12929221601492,1004.3460473822134,50.217302369110676,-0.000211346048587302,-0.000211346048587302,0.010680253133728002,0.0005340126566864001
25,1.0416666666666667,50.231725724192266,19.122117250612046,24.683198648397195,1004.6345144838452,19.0,19.0,19.0,houghpeaks,False,0.0,2.0,1,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,0.9663786888122559,1.0,0.0,1.0,260.0,260.0,1.0,0.0,260.0,0.8878892733564014,0.7508650519031141,1.0,1.0,nan,0.9997731375462348,1.0,1.0,1.0,0.0,1.0,0.06806645728329386,0.998866202280158,0.9592362514361592,0.9997958214754228,0.9706774082421505,0.5979125006261028,0.6604891890503495,0.500056891803741,50.005689180374105,2.0179874087422127,50.005689180374105,2.0179874087422127,0.5747018104604259,0.6604891890503495,0.500056891803741,True,24.68341091216564,19.122329514380493,1004.6237806369065,50.23118903184533,-0.00021226376844651895,-0.00021226376844651895,0.010733846938705938,0.0005366923469338758
26,1.0833333333333333,50.23110106045606,19.121430852538236,24.68803309446176,1004.6220212091212,19.0,19.0,19.0,houghpeaks,False,0.0,2.0,0,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,0.9664942026138306,1.0,0.0,1.0,260.0,260.0,1.0,0.0,260.0,0.892155172413793,0.7603448275862069,1.0,1.0,nan,0.9994397605324012,1.0,1.0,1.0,0.0,1.0,0.16811893811029677,0.9972019395866957,0.9608467802974551,0.9994957703521872,0.971792611612186,0.5923802065499241,0.6510726451616704,0.500220788870693,50.0220788870693,1.9892171164857344,50.0220788870693,1.9892171164857344,0.5706838636012933,0.6510726451616704,0.500220788870693,True,24.688243499047843,19.12164125712432,1004.6113812602703,50.23056906301352,-0.00021040458608467816,-0.00021040458608467816,0.010639948850894143,0.0005319974425432861
27,1.125,50.23816327086594,19.11683799160478,24.690070846555244,1004.7632654173187,19.0,19.0,19.0,houghpeaks,False,0.0,2.0,4,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,0.9673947095870972,1.0,0.0,1.0,260.0,260.0,1.0,0.0,260.0,0.8878975265017668,0.7508833922261484,1.0,1.0,nan,0.9997773930989382,1.0,1.0,1.0,0.0,1.0,0.06678950449668264,0.9988874609227171,0.9592393721432007,0.9997996515589399,0.9706802836608082,0.597898098802522,0.6604707598022687,0.500055298526939,50.0055298526939,2.0179311020059387,50.0055298526939,2.0179311020059387,0.574692877075432,0.6604707598022687,0.500055298526939,True,24.690282067939307,19.117049212988842,1004.7525800629393,50.237629003146964,-0.00021122138406326485,-0.00021122138406326485,0.010685354379461387,0.0005342677189759115
28,1.1666666666666667,50.243172506221896,19.113327957326025,24.687083275365296,1004.8634501244378,19.0,19.0,19.0,houghpeaks,False,0.0,2.0,1,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,0.9677486419677734,1.0,0.0,1.0,260.0,260.0,1.0,0.0,260.0,0.8886883802816901,0.7526408450704225,1.0,1.0,nan,0.9999461369568774,1.0,1.0,1.0,0.0,1.0,0.016159348136511653,0.9997307137950986,0.9595383250037823,0.9999515231306318,0.9709209373063687,0.5966952670229364,0.6587085768715444,0.5000065816753967,50.00065816753967,2.012547118399462,50.00065816753967,2.012547118399462,0.5738977468520035,0.6587085768715444,0.5000065816753967,True,24.687292636165438,19.113537318126166,1004.8528555587617,50.24264277793809,-0.00020936080014166691,-0.00020936080014166691,0.010594565676115053,0.0005297282838085948
29,1.2083333333333333,50.24113940478593,19.11246940098443,24.689991862674304,1004.8227880957186,19.0,19.0,19.0,houghpeaks,False,0.0,2.0,0,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,0.9680696725845337,1.0,0.0,1.0,260.0,260.0,1.0,0.0,260.0,0.890603448275862,0.756896551724138,1.0,1.0,nan,0.9999230972082797,1.0,1.0,1.0,0.0,1.0,0.023071724667488525,0.9996155451772442,0.9602615295704633,0.9999307872213125,0.9714402261638746,0.5941167143304817,0.6544725555361217,0.5000112283008148,50.00112283008148,1.9996048358310874,50.00112283008148,1.9996048358310874,0.5720521185895472,0.6544725555361217,0.5000112283008148,True,24.690202052070674,19.1126795903808,1004.812151479612,50.240607573980604,-0.0002101893963697421,-0.0002101893963697421,0.010636616106580732,0.0005318308053290366
30,1.25,50.26492017776646,19.101350346475595,24.684355192100753,1005.2984035553292,19.0,19.0,19.0,houghpeaks,False,0.0,2.0,0,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,0.9678327441215515,1.0,0.0,1.0,260.0,260.0,1.0,0.0,260.0,0.8894396551724137,0.7543103448275862,1.0,1.0,nan,0.9998942732655253,1.0,1.0,1.0,0.0,1.0,0.031719697181983975,0.9994714780972322,0.9598221564174197,0.9999048454359368,0.97111851484505,0.595711449679983,0.6570415405137784,0.5000181000196884,50.001810001968835,2.007453835366739,50.001810001968835,2.007453835366739,0.5731776886112269,0.6570415405137784,0.5000181000196884,True,24.684721522947825,19.101716677322667,1005.279844881739,50.26399224408695,-0.00036633084707204944,-0.00036633084707204944,0.018558673590177932,0.0009279336795131599
