frame,candidate_source,alpha_deg,segment_angle_deg,x_sup,y_sup,x_deep,y_deep,x_mid,y_mid,peak_weight,peak_weight_norm,score,raw_mask_support,mask_support_score,inside_muscle_score,visible_fraction,hough_score,length_score,lateral_span_score,phi_score,pennation_score,boundary_score,length_px,length_mm,phi_deg,pennation_deep_deg,outside_px,alpha_bin,xmid_bin,length_bin_px,length_bin,cluster_id
0,grid_scan,23.6,23.600000000000023,874.4478668194628,144.9908592419054,-74.4478658253564,559.5532113611349,400.0000004970532,352.2720353015202,,,0.6308067631183671,0.12826603325415678,0.43942992874109266,1.0,0.842,0.9347079037800687,1.0,0.99875,1.0,1.0,0.7333006884233079,1035.502320241812,,23.53844975906084,18.683735647812313,74.44786681946277,23.5,400.0,1050.0,1050.0,a23.50_x400_lp1050
0,grid_scan,18.3,18.299999999999983,1049.8561498914244,144.8024260565877,-249.85612241350034,574.6411633165156,400.000013738962,359.7217946865517,,,0.629681183327509,0.1465798045602606,0.44299674267100975,1.0,0.614,0.9003436426116839,1.0,0.9975,1.0,1.0,0.3530776441224593,1368.9460657123202,,18.23844975906084,13.383735647812312,249.85614989142437,18.25,400.0,1350.0,1350.0,a18.25_x400_lp1350
0,grid_scan,10.5,10.499999999999972,1716.145085850314,144.08666198692197,-916.1450929530381,631.9528097089931,399.99999644863794,388.0197358479575,,,0.6293283416475084,0.13815789473684212,0.48026315789473684,1.0,0.304,0.7319587628865979,1.0,0.99625,1.0,1.0,0.021987718738912167,2677.1187802407567,,10.438449759060838,5.58373564781231,916.1450929530381,10.5,400.0,2700.0,2700.0,a10.50_x400_lp2700
0,grid_scan,18.0,18.0,1063.248640892641,144.78803910920698,-263.24865732130013,575.7931382986517,399.9999917856705,360.2905887039293,,,0.6292794010035834,0.15614617940199335,0.45514950166112955,1.0,0.602,0.7766323024054983,1.0,0.9975,1.0,1.0,0.33391480095543746,1394.7617996260826,,17.938449759060838,13.083735647812311,263.24865732130013,18.0,400.0,1400.0,1400.0,a18.00_x400_lp1400
0,grid_scan,19.2,19.19999999999999,1012.4922013834837,144.84256445661134,-212.4921781354893,571.427258754122,400.0000116239972,358.1349116053667,,,0.6291411585102789,0.17484662576687116,0.4110429447852761,1.0,0.652,0.9965635738831615,1.0,0.99875,1.0,1.0,0.41255565032374203,1297.1357798913666,,19.138449759060837,14.28373564781231,212.4922013834837,19.25,400.0,1300.0,1300.0,a19.25_x400_lp1300
0,grid_scan,18.4,18.400000000000006,1045.501427970238,144.80710413739672,-245.5014067129556,574.2665872130461,400.0000106286412,359.53684567522146,,,0.6291216695990687,0.1423948220064725,0.44336569579288027,1.0,0.618,0.9003436426116839,1.0,0.9975,1.0,1.0,0.3595425979811437,1360.5600930365572,,18.338449759060836,13.48373564781231,245.50142797023796,18.5,400.0,1350.0,1350.0,a18.50_x400_lp1350
0,grid_scan,17.2,17.19999999999999,1101.5664933338585,144.74687597333013,-301.56650385364236,579.08909390963,399.99999474010804,361.9179849414801,,,0.6287429066464306,0.09154929577464789,0.45774647887323944,1.0,0.568,0.993127147766323,1.0,0.99625,1.0,1.0,0.28464084130441464,1468.8210817108406,,17.138449759060837,12.28373564781231,301.56650385364236,17.25,400.0,1450.0,1450.0,a17.25_x400_lp1450
0,grid_scan,19.1,19.099999999999994,1016.4491399448286,144.83831369647527,-216.44914096558355,571.7676216665125,399.99999948962255,358.3029676814939,,,0.6285202243951501,0.1728395061728395,0.4104938271604938,1.0,0.648,0.9965635738831615,1.0,0.99875,1.0,1.0,0.40580950837081375,1304.7248005137424,,19.03844975906084,14.183735647812313,216.44914096558355,19.0,400.0,1300.0,1300.0,a19.00_x400_lp1300
0,grid_scan,16.6,16.599999999999994,1133.0907166816146,144.71301092593296,-333.09075083376507,581.8006898921524,399.9999829239248,363.25685040904267,,,0.6285120837396159,0.13970588235294118,0.4411764705882353,1.0,0.544,0.9381443298969072,1.0,0.99625,1.0,1.0,0.24960437153588716,1529.9456639990942,,16.53844975906084,11.683735647812313,333.09075083376507,16.5,400.0,1550.0,1550.0,a16.50_x400_lp1550
0,grid_scan,18.8,18.80000000000001,1028.60294274219,144.8252574158098,-228.60291875635625,572.8130434667765,400.0000119929168,358.8191504412932,,,0.6281585266868708,0.14465408805031446,0.42452830188679247,1.0,0.636,0.9965635738831615,1.0,0.99875,1.0,1.0,0.38577064832787833,1328.0587800225976,,18.73844975906084,13.883735647812312,228.60294274218995,18.75,400.0,1350.0,1350.0,a18.75_x400_lp1350
0,grid_scan,17.1,17.099999999999994,1106.6444860783906,144.74142091538693,-306.64449764785434,579.5258836473942,399.99999421526815,362.13365228139054,,,0.628127925051617,0.10283687943262411,0.450354609929078,1.0,0.564,0.993127147766323,1.0,0.99625,1.0,1.0,0.27868158902511536,1478.6559033646479,,17.03844975906084,12.183735647812313,306.64449764785434,17.0,400.0,1500.0,1500.0,a17.00_x400_lp1500
0,grid_scan,18.2,18.19999999999999,1054.264893119404,144.79768994313207,-254.26487536180773,575.0203874987808,400.0000088787981,359.90903872095646,,,0.627506320850787,0.15081967213114755,0.4524590163934426,1.0,0.61,0.7766323024054983,1.0,0.9975,1.0,1.0,0.3466509009200661,1377.4402798283318,,18.138449759060837,13.28373564781231,254.26489311940395,18.25,400.0,1400.0,1400.0,a18.25_x400_lp1400
0,hough_peak,19.0,19.0,1020.4526772488116,144.83401287741754,-220.45267237285762,572.1119902310245,400.000002437977,358.473001554221,290.0,0.9965635738831615,0.627302680933235,0.16149068322981366,0.41304347826086957,1.0,0.644,0.9965635738831615,1.0,0.99875,1.0,1.0,0.3990961866406268,1312.4071611550535,,18.938449759060838,14.083735647812311,220.4526772488116,19.0,400.0,1300.0,1300.0,a19.00_x400_lp1300
0,grid_scan,18.9,18.900000000000006,1024.5036532108854,144.82966109715483,-224.50364125800297,572.460439187195,400.00000597644123,358.6450501421749,,,0.6271960921828313,0.15625,0.415625,1.0,0.64,0.9965635738831615,1.0,0.99875,1.0,1.0,0.39241634886733123,1320.1845719468115,,18.838449759060836,13.98373564781231,224.50365321088543,19.0,400.0,1300.0,1300.0,a19.00_x400_lp1300
0,grid_scan,18.1,18.099999999999994,1058.728701099313,144.79289467610374,-258.7286988704298,575.4043486414625,400.0000011144416,360.09862165878314,,,0.6269177440703316,0.1485148514851485,0.4521452145214521,1.0,0.606,0.7766323024054983,1.0,0.9975,1.0,1.0,0.34026306002218737,1386.0448134967337,,18.03844975906084,13.183735647812313,258.72870109931296,18.0,400.0,1400.0,1400.0,a18.00_x400_lp1400
0,grid_scan,10.4,10.399999999999977,1733.1124939211807,144.068434667816,-933.112399137279,633.4122729378031,400.00004739195083,388.7403538028095,,,0.6268861406613938,0.07333333333333333,0.5066666666666667,1.0,0.3,0.7319587628865979,1.0,0.99625,1.0,1.0,0.020486918373060513,2710.758671002898,,10.338449759060838,5.483735647812311,933.1124939211807,10.5,400.0,2700.0,2700.0,a10.50_x400_lp2700
0,grid_scan,14.3,14.300000000000011,1282.989577363595,144.55198135937474,-482.989542869482,594.6944146026993,400.00001724705646,369.62319798103704,,,0.6265462106069163,0.18141592920353983,0.42920353982300885,1.0,0.452,0.8556701030927835,1.0,0.99625,1.0,1.0,0.13365992575869404,1822.4462854376293,,14.238449759060838,9.383735647812312,482.9895773635949,14.25,400.0,1800.0,1800.0,a14.25_x400_lp1800
0,grid_scan,25.3,25.30000000000001,834.8598434044471,145.03338686501354,-34.85984508082353,556.1480001890942,399.9999991618118,350.5906935270539,,,0.6264955057536052,0.14161220043572983,0.42483660130718953,1.0,0.918,0.8762886597938144,1.0,0.99875,1.0,1.0,0.8648066227966851,961.9914562133723,,25.23844975906084,20.383735647812312,34.85984508082353,25.25,400.0,950.0,950.0,a25.25_x400_lp950
0,grid_scan,18.6,18.599999999999994,1036.9500274881182,144.8162905201807,-236.95005017048706,573.5310320050091,399.99998865881554,359.1736612625949,,,0.6263663481210436,0.13738019169329074,0.43769968051118213,1.0,0.626,0.9003436426116839,1.0,0.9975,1.0,1.0,0.3725843306753453,1344.1048089434855,,18.53844975906084,13.683735647812313,236.95005017048706,18.5,400.0,1350.0,1350.0,a18.50_x400_lp1350
0,grid_scan,17.4,17.399999999999977,1091.6104270417238,144.75757132506493,-291.6104208761574,578.2327094694108,400.0000030827832,361.49514039723783,,,0.62593335153491,0.125,0.4444444444444444,1.0,0.576,0.9072164948453608,1.0,0.99625,1.0,1.0,0.29669712370865736,1449.551865061724,,17.338449759060836,12.48373564781231,291.6104270417238,17.5,400.0,1450.0,1450.0,a17.50_x400_lp1450
0,grid_scan,16.7,16.700000000000017,1127.6557028128097,144.7188495155229,-327.6556668425469,581.3331846120246,400.0000179851314,363.0260170637738,,,0.6259082408165669,0.12408759124087591,0.4416058394160584,1.0,0.548,0.9381443298969072,1.0,0.99625,1.0,1.0,0.25532141027435906,1519.395689167213,,16.638449759060837,11.78373564781231,327.65570281280975,16.75,400.0,1500.0,1500.0,a16.75_x400_lp1500
0,grid_scan,25.7,25.700000000000017,826.3462230772567,145.04253266228574,-26.34621548958381,555.4156901100986,400.00000379383647,350.22911138619213,,,0.6253384570813649,0.14102564102564102,0.42094017094017094,1.0,0.936,0.8762886597938144,1.0,0.99875,1.0,1.0,0.896034887799899,946.3036104457979,,25.638449759060837,20.78373564781231,26.346223077256695,25.75,400.0,950.0,950.0,a25.75_x400_lp950
0,grid_scan,14.0,14.0,1306.8846366769853,144.5263119778557,-506.8846200621665,596.7497783789887,400.0000083074094,370.6380451784222,,,0.6249525300163492,0.16818181818181818,0.4318181818181818,1.0,0.44,0.8556701030927835,1.0,0.99625,1.0,1.0,0.12099339526191791,1869.2953164912044,,13.938449759060838,9.083735647812311,506.88463667698534,14.0,400.0,1850.0,1850.0,a14.00_x400_lp1850
0,grid_scan,16.9,16.900000000000006,1117.0073437016122,144.73028856612302,-317.0073141752393,580.4172537626262,400.0000147631864,362.5737711643746,,,0.6249329574938449,0.11510791366906475,0.4352517985611511,1.0,0.556,0.993127147766323,1.0,0.99625,1.0,1.0,0.2669046148694377,1498.739860899083,,16.838449759060836,11.98373564781231,317.00734370161217,17.0,400.0,1500.0,1500.0,a17.00_x400_lp1500
0,grid_scan,23.0,23.0,889.910057771611,144.97424890947372,-89.91005188347823,560.8832098737925,400.0000029440664,352.92872939163306,,,0.6247957510418874,0.14250614250614252,0.4398034398034398,1.0,0.814,0.7697594501718213,1.0,0.99875,1.0,1.0,0.687546895098685,1064.4377441142015,,22.938449759060838,18.08373564781231,89.91005777161104,23.0,400.0,1050.0,1050.0,a23.00_x400_lp1050
0,grid_scan,17.5,17.5,1086.7296716802773,144.76281449980797,-286.7296888070043,577.8128874359511,399.9999914366365,361.28785096787954,,,0.6244586824969873,0.12371134020618557,0.43986254295532645,1.0,0.582,0.9072164948453608,1.0,0.99875,1.0,1.0,0.302792648324169,1440.1121416681867,,17.438449759060838,12.583735647812311,286.7296888070043,17.5,400.0,1450.0,1450.0,a17.50_x400_lp1450
0,grid_scan,19.3,19.299999999999983,1008.581007968039,144.8467660748061,-208.58098027055223,571.0908323701991,400.0000138487434,357.96879922250264,,,0.6244043743113333,0.16463414634146342,0.42073170731707316,1.0,0.656,0.8694158075601375,1.0,0.99875,1.0,1.0,0.4193340030887484,1289.6384414497545,,19.23844975906084,14.383735647812312,208.581007968039,19.25,400.0,1300.0,1300.0,a19.25_x400_lp1300
0,grid_scan,20.8,20.80000000000001,954.8933093755078,144.9044403412717,-154.89328468966823,566.4728207253913,400.0000123429198,355.68863053333155,,,0.6243202446352957,0.16944444444444445,0.42777777777777776,1.0,0.72,0.7800687285223368,1.0,0.99875,1.0,1.0,0.5244585986956612,1187.15887045773,,20.73844975906084,15.883735647812312,154.89330937550778,20.75,400.0,1200.0,1200.0,a20.75_x400_lp1200
0,grid_scan,25.4,25.400000000000006,832.7050757083514,145.0357016344958,-32.70507889438924,555.9626553864699,399.9999984069811,350.49917851048286,,,0.6242343106048007,0.1279826464208243,0.42516268980477223,1.0,0.922,0.8762886597938144,1.0,0.99875,1.0,1.0,0.8726059827691398,958.0165431814925,,25.338449759060836,20.48373564781231,32.70507889438924,25.5,400.0,950.0,950.0,a25.50_x400_lp950
0,grid_scan,11.7,11.699999999999989,1541.10149834877,144.27470339628246,-741.1015083952899,616.8962254564851,399.9999949767401,380.5854644263838,,,0.6240289405870084,0.19428571428571428,0.44,1.0,0.35,0.7010309278350515,1.0,0.99625,1.0,1.0,0.045596562382734046,2330.62688285923,,11.638449759060837,6.78373564781231,741.1015083952899,11.75,400.0,2350.0,2350.0,a11.75_x400_lp2350
0,grid_scan,25.9,25.900000000000006,822.1925851135778,145.04699472769357,-22.192602319282862,555.0584120824064,399.9999913971475,350.05270340505,,,0.6240140799186435,0.1416490486257928,0.42283298097251587,1.0,0.946,0.8281786941580757,1.0,1.0,1.0,1.0,0.9116773117716642,938.6669841414727,,25.838449759060836,20.98373564781231,22.192602319282862,26.0,400.0,950.0,950.0,a26.00_x400_lp950
0,grid_scan,18.5,18.5,1041.1997205062473,144.8117252671721,-241.19970659992958,573.8965713090389,400.00000695315885,359.35414828810553,,,0.6239724880468925,0.1189710610932476,0.4405144694533762,1.0,0.622,0.9003436426116839,1.0,0.9975,1.0,1.0,0.36604506108421614,1352.280331789612,,18.438449759060838,13.583735647812311,241.19972050624733,18.5,400.0,1350.0,1350.0,a18.50_x400_lp1350
0,hough_peak,25.5,25.5,830.5680389528565,145.03799735643054,-30.568035082857417,555.7788349952175,400.00000193499955,350.408416175824,255.0,0.8762886597938144,0.6239588202994388,0.12958963282937366,0.42332613390928725,1.0,0.926,0.8762886597938144,1.0,0.99875,1.0,1.0,0.8804106532210414,954.0772367632794,,25.438449759060838,20.58373564781231,30.568038952856455,25.5,400.0,950.0,950.0,a25.50_x400_lp950
0,grid_scan,10.1,10.099999999999994,1786.6741180494503,144.0108958374454,-986.6740143981748,638.0194396323931,400.00005182563774,391.01516773491926,,,0.6234488274483007,0.11805555555555555,0.4861111111111111,1.0,0.288,0.6529209621993127,1.0,0.99375,1.0,1.0,0.01638904494461721,2817.002716557642,,10.038449759060837,5.18373564781231,986.6741180494503,10.0,400.0,2800.0,2800.0,a10.00_x400_lp2800
0,grid_scan,11.9,11.900000000000006,1516.2370175949834,144.30141418341094,-716.2369695183689,614.757472268552,400.00002403830723,379.5294432259815,,,0.6233524036852763,0.16759776536312848,0.441340782122905,1.0,0.358,0.7731958762886598,1.0,0.99625,1.0,1.0,0.05057383624635512,2281.505863618763,,11.838449759060838,6.983735647812311,716.2370175949834,12.0,400.0,2300.0,2300.0,a12.00_x400_lp2300
0,grid_scan,20.2,20.19999999999999,975.311159685775,144.88250636812108,-175.31115663554252,568.2290885142777,400.00000152511626,356.5557974411994,,,0.6230003402642393,0.13544668587896252,0.4265129682997118,1.0,0.694,0.8934707903780069,1.0,0.99875,1.0,1.0,0.4816858382226715,1226.0318280662484,,20.138449759060837,15.28373564781231,175.311159685775,20.25,400.0,1250.0,1250.0,a20.25_x400_lp1250
0,grid_scan,16.8,16.80000000000001,1122.2950853813982,144.72460818438498,-322.29505194918033,580.8720848808283,400.0000167161089,362.7983465326066,,,0.6229041980212717,0.10507246376811594,0.43478260869565216,1.0,0.552,0.993127147766323,1.0,0.99625,1.0,1.0,0.2610884111216521,1508.9947933314597,,16.73844975906084,11.883735647812312,322.29508538139817,16.75,400.0,1500.0,1500.0,a16.75_x400_lp1500
0,grid_scan,26.0,26.0,820.1408056176509,145.0491988616103,-20.14080584180246,554.8819243430229,399.9999998879242,349.9655616023166,,,0.6228539826194672,0.1431578947368421,0.4189473684210526,1.0,0.95,0.8281786941580757,1.0,0.99875,1.0,1.0,0.9195047911563482,934.8989514554066,,25.938449759060838,21.08373564781231,20.14080584180246,26.0,400.0,950.0,950.0,a26.00_x400_lp950
0,grid_scan,18.7,18.69999999999999,1032.7514335360452,144.82080087977369,-232.7514092551455,573.1698808617234,400.0000121404498,358.9953408707486,,,0.6227094126140784,0.14240506329113925,0.4240506329113924,1.0,0.632,0.9003436426116839,1.0,0.99875,1.0,1.0,0.37915975721019457,1336.0315787562688,,18.638449759060837,13.78373564781231,232.75143353604517,18.75,400.0,1350.0,1350.0,a18.75_x400_lp1350
0,grid_scan,23.1,23.099999999999994,887.2732637552463,144.97708149803128,-87.2732690383705,560.6564038290966,399.9999973584379,352.8167426635639,,,0.622655249759255,0.13170731707317074,0.43902439024390244,1.0,0.82,0.7697594501718213,1.0,0.99875,1.0,1.0,0.6951423592127436,1059.495277759025,,23.03844975906084,18.183735647812313,87.2732690383705,23.0,400.0,1050.0,1050.0,a23.00_x400_lp1050
0,grid_scan,25.6,25.599999999999994,828.4484987180504,145.04027428264436,-28.448487433656506,555.5965195573908,400.0000056421969,350.31839692001756,,,0.6225466366100887,0.12660944206008584,0.4206008583690987,1.0,0.932,0.8762886597938144,1.0,0.99875,1.0,1.0,0.8882203620398024,950.1730765549908,,25.53844975906084,20.683735647812313,28.44849871805036,25.5,400.0,950.0,950.0,a25.50_x400_lp950
