cluster_id,frame_coverage,n_candidates,cluster_score,mean_score,median_alpha_deg,alpha_std_deg,median_length_px,length_std_px,median_length_mm,length_std_mm,median_x_mid,x_mid_std,mean_mask_support,mean_hough_score,mean_lateral_span_score,hough_peak_fraction
a13.50_x400_lp2050,8,16,0.9325510859936393,0.6148066448302496,13.5,0.04841229182759254,2030.007826003412,10.298504000467743,,,400.0000020097724,1.1685662522511706e-05,0.4322462871287128,0.7809106006402713,0.9946875,0.0
a10.75_x400_lp2700,8,8,0.9314697701254059,0.6118167440788074,10.8,0.0,2715.3153209627653,2.7757916272122003,,,400.0000032251084,2.5802994628101768e-05,0.445,0.659745681764244,0.996875,0.0
a18.50_x400_lp1400,8,24,0.9313997685764889,0.6129671890138215,18.5,0.0484122918275934,1388.8575760829872,4.793396806246873,,,399.99999578505106,1.0072188397391926e-05,0.42025708838964904,0.9064480151875092,0.9978125,0.0
a13.75_x400_lp2000,8,11,0.9309348003237005,0.6126634186247837,13.7,0.04330127018922255,1991.2419274754993,6.900743178390506,,,400.0000114847436,2.234448802544693e-06,0.42315860716952947,0.8054198835200899,0.995625,0.0
a11.00_x400_lp2650,8,8,0.9306547249724294,0.61098443141256,11.0,0.0,2648.802180759049,2.6376515210444125,,,400.0000196693552,1.4109247474152902e-05,0.43506493506493504,0.659745681764244,0.998125,0.0
a19.75_x400_lp1300,8,16,0.9301543617654332,0.611471474937662,19.8,0.04330127018922255,1284.8690405329303,3.6087021475552783,,,400.0000015581227,8.036328952363547e-06,0.41994872505543235,0.8727377628929578,0.9978125,0.0
a14.25_x400_lp1900,8,16,0.9269954557276331,0.6087706515795379,14.2,0.04330127018922255,1904.5059244523814,7.273363584963458,,,400.0000058009335,8.175667470446402e-06,0.40297952769283046,0.8550453466147452,0.9959374999999999,0.0
a16.75_x400_lp1550,8,16,0.9268454799455977,0.6069556976362559,16.8,0.0,1554.585647817962,0.8817415252651332,,,400.00001388021565,9.12991208004462e-06,0.41044776119402987,0.9418364630334856,0.99625,0.0
a17.00_x400_lp1550,8,16,0.9259607574101323,0.6070678812262036,17.0,0.03307189138830785,1533.2064183749376,3.565487906441579,,,399.99999801011023,9.938044202959556e-06,0.4015625,0.9418364630334856,0.99625,0.875
a14.50_x400_lp1850,8,24,0.92563246669457,0.6084493012645675,14.5,0.0707106781186545,1855.9789423328702,11.220968060995808,,,399.99999511987505,4.144795857923318e-06,0.4166123712998713,0.8350280001846113,0.99625,0.0
