frame,candidate_source,alpha_deg,segment_angle_deg,x_sup,y_sup,x_deep,y_deep,x_mid,y_mid,peak_weight,peak_weight_norm,score,raw_mask_support,mask_support_score,inside_muscle_score,visible_fraction,hough_score,length_score,phi_score,pennation_score,boundary_score,length_mm,phi_deg,pennation_deep_deg,outside_px,alpha_bin,xmid_bin,length_bin,cluster_id
0,grid_scan,-14.6,-14.599999999999994,-181.38331190675473,11.321981267340895,981.3833103747207,314.2,399.999999233983,162.76099063367045,,,0.5315975044874893,0.18950437317784258,0.3935860058309038,1.0,0.686,0.7793103448275862,0.9998259701139901,0.08981529457224763,0.14085842092104497,0.4696517578704275,76.14925737490609,-14.1,-14.6,181.38331190675473,-14.5,400.0,75.0,a-14.50_x400_l75
0,grid_scan,-14.5,-14.5,-185.64306971682743,11.284806924111734,985.643073993489,314.2,400.0000021383308,162.74240346205585,,,0.5303864966830686,0.187683284457478,0.39296187683284456,1.0,0.682,0.7793103448275862,0.9964734217137249,0.09071795328941251,0.1422740715865136,0.46138944556631656,76.67245806502287,-14.0,-14.5,185.643073993489,-14.5,400.0,75.0,a-14.50_x400_l75
0,grid_scan,-14.4,-14.400000000000006,-189.96178820346628,11.24711803885333,989.9617841951186,314.2,399.99999799582616,162.72355901942666,,,0.5300817038997663,0.19230769230769232,0.39644970414201186,1.0,0.676,0.7793103448275862,0.9887548495460827,0.09162968387750488,0.14370394977770293,0.45316116196222045,77.2031348486654,-13.9,-14.4,189.96178820346628,-14.5,400.0,75.0,a-14.50_x400_l75
0,grid_scan,-14.3,-14.300000000000011,-194.34071225061967,11.20890374762805,994.3407140769087,314.2,400.0000009131445,162.704451873814,,,0.5297978504243226,0.19642857142857142,0.40476190476190477,1.0,0.672,0.7793103448275862,0.9765859743217522,0.09255057751034329,0.1451481984836237,0.4449679707181962,77.74144727674859,-13.8,-14.3,194.34071407690874,-14.25,400.0,80.0,a-14.25_x400_l80
0,grid_scan,-14.7,-14.699999999999989,-177.1812782725712,11.358651859318734,977.1812806728782,314.2,400.0000012001535,162.77932592965936,,,0.5273353781522624,0.17341040462427745,0.3872832369942196,1.0,0.692,0.7793103448275862,0.9989504574530294,0.08892161745938634,0.13945685621505094,0.4779470454825235,75.63337758673224,-14.2,-14.7,177.1812806728782,-14.75,400.0,75.0,a-14.75_x400_l75
0,grid_scan,-14.8,-14.800000000000011,-173.03578557506185,11.394829026017455,973.0357869331303,314.2,400.00000067903426,162.79741451300873,,,0.5268089349516177,0.16091954022988506,0.39655172413793105,1.0,0.696,0.7896551724137931,0.9940318926059765,0.08803683258237255,0.13806923731089282,0.48627428319941074,75.12466781812779,-14.3,-14.8,173.03578693313034,-14.75,400.0,75.0,a-14.75_x400_l75
0,grid_scan,-14.2,-14.199999999999989,-198.7811506176611,11.17015262906586,998.78114601179,314.2,399.9999976970645,162.68507631453292,,,0.5243029807803933,0.2012012012012012,0.40540540540540543,1.0,0.666,0.7034482758620689,0.9599421516783316,0.09348072627805847,0.14660696213035015,0.4368109464810871,78.28755953814292,-13.7,-14.2,198.7811506176611,-14.25,400.0,80.0,a-14.25_x400_l80
0,grid_scan,-14.9,-14.900000000000006,-168.94567417410371,11.430522887463091,968.9456723184256,314.2,399.99999907216096,162.81526144373154,,,0.5223836804802668,0.15669515669515668,0.3903133903133903,1.0,0.702,0.7896551724137931,0.9852952757235979,0.0871608514619813,0.13669542544552388,0.4946324541626388,74.62298128758368,-14.4,-14.9,168.94567417410371,-15.0,400.0,75.0,a-15.00_x400_l75
0,hough_peak,-15.0,-15.0,-164.90981394675345,11.465743306089166,964.9098132265202,314.2,399.9999996398834,162.83287165304458,229.0,0.7896551724137931,0.5214111728235938,0.1558073654390935,0.39943342776203966,1.0,0.706,0.7896551724137931,0.9729983662138236,0.0862935864993705,0.1353352832366127,0.5030205651248325,74.12817519041893,-14.5,-15.0,164.90981394675345,-15.0,400.0,75.0,a-15.00_x400_l75
0,grid_scan,-15.1,-15.099999999999994,-160.9271133905553,11.50049980729328,960.9271084024944,314.2,399.99999750596953,162.85024990364664,,,0.5188244701248685,0.16573033707865167,0.398876404494382,1.0,0.712,0.7896551724137931,0.95742449041704,0.08543495096732123,0.13398867466880493,0.5114376286609278,73.64011058644749,-14.6,-15.1,160.9271133905553,-15.0,400.0,75.0,a-15.00_x400_l75
0,grid_scan,-14.1,-14.099999999999994,-203.28442634630971,11.13085313715662,1003.2844221147752,314.2,399.99999788423276,162.6654265685783,,,0.5165729929586139,0.1903323262839879,0.40181268882175225,1.0,0.662,0.7034482758620689,0.9388633676488932,0.0944202231963023,0.14808038659546244,0.4286911955649529,78.84164051147651,-13.6,-14.1,203.28442634630971,-14.0,400.0,80.0,a-14.00_x400_l80
0,grid_scan,-14.0,-14.0,-207.8519105577918,11.090993306306636,1007.8519142722621,314.2,400.00000185723513,162.64549665315332,,,0.512235053348054,0.2073170731707317,0.39939024390243905,1.0,0.656,0.7034482758620689,0.9134579900082341,0.09536916221554961,0.14956861922263506,0.4206098307618609,79.40386400989824,-13.5,-14.0,207.8519142722621,-14.0,400.0,80.0,a-14.00_x400_l80
0,grid_scan,-15.2,-15.199999999999989,-156.99649978533031,11.534801752562636,956.9964961330229,314.2,399.9999981738463,162.86740087628132,,,0.5110772018160997,0.15363128491620112,0.39385474860335196,1.0,0.716,0.7896551724137931,0.9388755704019358,0.08458485900156473,0.13265546508012172,0.5198826934168115,73.15865223104878,-14.7,-15.2,156.99649978533031,-15.25,400.0,75.0,a-15.25_x400_l75
0,grid_scan,-13.9,-13.900000000000006,-212.48502265271347,11.050560749594489,1012.4850267510999,314.2,400.0000020491932,162.62528037479723,,,0.5052644654140174,0.20552147239263804,0.401840490797546,1.0,0.652,0.7034482758620689,0.8839050104555268,0.09632763823049303,0.15107180883637086,0.41256798357112523,79.9744089589906,-13.4,-13.9,212.4850267510999,-14.0,400.0,80.0,a-14.00_x400_l80
0,grid_scan,-15.3,-15.300000000000011,-153.11693739098243,11.568658180664109,953.1169347228378,314.19999999999993,399.99999866592765,162.88432909033202,,,0.5027605407049136,0.14958448753462603,0.39058171745152354,1.0,0.722,0.7379310344827587,0.9176655291453445,0.08374322559219596,0.13133552114849303,0.5283548064038499,72.68366849254681,-14.8,-15.3,153.11693739098243,-15.25,400.0,75.0,a-15.25_x400_l75
0,grid_scan,-13.8,-13.800000000000011,-217.1852102392815,11.009542833934745,1017.1852184811517,314.2,400.00000412093505,162.60477141696737,,,0.4978892584253507,0.21052631578947367,0.4024767801857585,1.0,0.646,0.7034482758620689,0.8504545343758754,0.09729574708953276,0.15259010575688386,0.4045668014682212,80.55345953541726,-13.3,-13.8,217.18521848115165,-13.75,400.0,80.0,a-13.75_x400_l80
0,grid_scan,-15.4,-15.400000000000006,-149.28741475260742,11.602077918430929,949.2874129356443,314.2,399.9999990915184,162.90103895921547,,,0.49438588514225795,0.1322314049586777,0.39118457300275483,1.0,0.726,0.7379310344827587,0.8941141860026274,0.0829099665751727,0.1300287108784259,0.5368530376666599,72.21503120850545,-14.9,-15.4,149.28741475260742,-15.5,400.0,70.0,a-15.50_x400_l70
0,grid_scan,-15.5,-15.5,-145.5069485628271,11.635069547056574,945.5069444868226,314.2,399.99999796199774,162.91753477352827,,,0.4860402680845518,0.13387978142076504,0.3825136612021858,1.0,0.732,0.7379310344827587,0.8685417320666224,0.0820849986238988,0.12873490358780423,0.5453764698929998,71.75261558182855,-15.0,-15.5,145.5069485628271,-15.5,400.0,70.0,a-15.50_x400_l70
0,grid_scan,-13.7,-13.699999999999989,-221.95397660152418,10.967926440366426,1021.9539795952783,314.2,400.0000014968771,162.5839632201832,,,0.48601355411582137,0.2118380062305296,0.3987538940809969,1.0,0.642,0.6379310344827587,0.8134263046804058,0.09827358560436154,0.15412366181513143,0.3966074619337277,81.14120542269993,-13.2,-13.7,221.95397959527827,-13.75,400.0,80.0,a-13.75_x400_l80
0,grid_scan,-13.6,-13.599999999999994,-226.79285832812698,10.92569815928325,1026.7928561893646,314.2,399.9999989306188,162.5628490796416,,,0.4799558037051494,0.21069182389937108,0.41509433962264153,1.0,0.636,0.6379310344827587,0.7732061232941201,0.09926125155964566,0.1556726303679973,0.3886911369986678,81.73784196100142,-13.1,-13.6,226.79285832812698,-13.5,400.0,80.0,a-13.50_x400_l80
0,grid_scan,-15.6,-15.599999999999994,-141.77457344159455,11.667641491285089,941.7745762415063,314.2,400.00000139995586,162.93382074564255,,,0.47815479454867243,0.13043478260869565,0.3804347826086957,1.0,0.736,0.7379310344827587,0.8412638396308828,0.08126823924089167,0.12745396989482075,0.5539242131249044,71.29630005190262,-15.1,-15.6,141.77457624150634,-15.5,400.0,70.0,a-15.50_x400_l70
0,grid_scan,-13.5,-13.5,-231.70344165808606,10.882844147787196,1031.7034378776152,314.2,399.9999981097646,162.54142207389359,,,0.4684180380174277,0.22151898734177214,0.4050632911392405,1.0,0.632,0.6379310344827587,0.7302400838817599,0.10025884372280375,0.1572371663136276,0.3808190287301151,82.34357039533776,-13.0,-13.5,231.70344165808606,-13.5,400.0,80.0,a-13.50_x400_l80
0,grid_scan,-15.7,-15.699999999999989,-138.08936637378014,11.699801806147477,938.0893629087684,314.2,399.9999982674941,162.94990090307374,,,0.46760546913309414,0.12668463611859837,0.3692722371967655,1.0,0.742,0.7379310344827587,0.8125874418140379,0.08045960674953244,0.12618578170503877,0.5624953790886867,70.84596624147977,-15.2,-15.7,138.08936637378014,-15.75,400.0,70.0,a-15.75_x400_l70
0,grid_scan,-15.8,-15.800000000000011,-134.45040852037093,11.731558510230322,934.4504024622424,314.2,399.99999697093574,162.96577925511517,,,0.46371026780154223,0.12834224598930483,0.37967914438502676,1.0,0.748,0.7620689655172413,0.7828071775435017,0.07965902028589801,0.12493021219858241,0.5710891022651388,70.40149877841729,-15.3,-15.8,134.45040852037093,-15.75,400.0,70.0,a-15.75_x400_l70
0,grid_scan,-13.4,-13.400000000000006,-236.68736083216598,10.83935014407517,1036.6873628585292,314.19999999999993,400.00000101318165,162.51967507203756,,,0.4588583033581399,0.2070063694267516,0.42038216560509556,1.0,0.628,0.6379310344827587,0.6850266352825637,0.1012664618538834,0.1588174261069207,0.3729923588354981,82.95859809193023,-12.9,-13.4,236.68736285852924,-13.5,400.0,85.0,a-13.50_x400_l85
0,grid_scan,-15.9,-15.900000000000006,-130.8568085290581,11.762919382247382,930.8568120522098,314.2,400.00000176157585,162.9814596911237,,,0.4574242355029912,0.1276595744680851,0.38563829787234044,1.0,0.752,0.7620689655172413,0.7522025049360779,0.07886639979067495,0.12368713581745483,0.5797045412439624,69.96278524822469,-15.4,-15.9,130.85681205220976,-16.0,400.0,70.0,a-16.00_x400_l70
0,hough_peak,-16.0,-16.0,-127.30771517388344,11.79389185073505,927.3077142915791,314.2,399.99999955884783,162.99694592536753,221.0,0.7620689655172413,0.45482125769270004,0.1349206349206349,0.4021164021164021,1.0,0.756,0.7620689655172413,0.7210354466978482,0.07808166600115317,0.1224564282529819,0.5883408552574046,69.52971612702476,-15.5,-16.0,127.30771517388344,-16.0,400.0,70.0,a-16.00_x400_l70
0,grid_scan,-13.3,-13.300000000000011,-241.74630719209455,10.795201388031536,1041.7463127839253,314.20000000000005,400.0000027959154,162.4976006940158,,,0.44692810398829524,0.2090032154340836,0.4180064308681672,1.0,0.622,0.6379310344827587,0.6381065824689187,0.10228420671553744,0.16041356777517274,0.36521235382750766,83.58313879016146,-12.8,-13.3,241.7463127839253,-13.25,400.0,85.0,a-13.25_x400_l85
0,grid_scan,-16.1,-16.099999999999994,-123.8022747895444,11.824483365517565,923.8022771173149,314.2,400.00000116388526,163.01224168275877,,,0.44335645058571405,0.12073490813648294,0.3963254593175853,1.0,0.762,0.7620689655172413,0.6895489199671183,0.07730474044329974,0.12123796643338162,0.5969972205341018,69.10218460693946,-15.600000000000001,-16.1,123.80227711731493,-16.0,400.0,70.0,a-16.00_x400_l70
0,grid_scan,-16.2,-16.19999999999999,-120.33967266064663,11.854701036508452,920.3396723214958,314.2,399.99999983042454,163.02735051825422,,,0.4380453936105146,0.13020833333333334,0.4010416666666667,1.0,0.768,0.7620689655172413,0.6579656215958469,0.07653554542391151,0.12003162851145673,0.6056728423791552,68.68008659429096,-15.7,-16.2,120.33967266064663,-16.25,400.0,70.0,a-16.25_x400_l70
0,grid_scan,-13.2,-13.199999999999989,-246.88201894942475,10.750382710513868,1046.8820264199487,314.20000000000005,400.000003735262,162.47519135525695,,,0.434637030659965,0.20454545454545456,0.42207792207792205,1.0,0.616,0.6137931034482759,0.5900512471651035,0.1033121800831002,0.1620257509338808,0.3574802689629863,84.21741281914996,-12.7,-13.2,246.88202641994872,-13.25,400.0,85.0,a-13.25_x400_l85
0,grid_scan,-16.3,-16.30000000000001,-116.91910437969884,11.884551883665544,916.9191020240412,314.20000000000005,399.99999882217116,163.0422759418328,,,0.4304515195731751,0.12435233160621761,0.4119170984455959,1.0,0.772,0.7103448275862069,0.6264873917719704,0.07577400402284548,0.11883729385240965,0.6143669229665215,68.2633205699504,-15.8,-16.3,116.91910437969884,-16.25,400.0,70.0,a-16.25_x400_l70
0,grid_scan,-16.4,-16.400000000000006,-113.53978506271788,11.914042756567596,913.5397884914464,314.2,400.00000171436426,163.0570213782838,,,0.4242752458038388,0.13624678663239073,0.41131105398457585,1.0,0.778,0.7103448275862069,0.5952950133374434,0.07502004008532698,0.11765484302177924,0.6230786949453768,67.85178752889853,-15.899999999999999,-16.4,113.53978849144642,-16.5,400.0,70.0,a-16.50_x400_l70
0,grid_scan,-13.1,-13.099999999999994,-252.09629537854468,10.704878409492466,1052.0962899562703,314.2,399.9999972888628,162.4524392047462,,,0.4229877130838219,0.20261437908496732,0.42483660130718953,1.0,0.612,0.6137931034482759,0.5414491049848491,0.104350484754765,0.16365413680270405,0.3497973714915398,84.8616473838652,-12.6,-13.1,252.09629537854468,-13.0,400.0,85.0,a-13.00_x400_l85
0,grid_scan,-16.5,-16.5,-110.20095975933454,11.943180243566665,910.2009628307442,314.2,400.0000015357048,163.07159012178332,,,0.4156936670170587,0.12531969309462915,0.4143222506393862,1.0,0.782,0.7103448275862069,0.5645483822488133,0.07427357821433388,0.11648415777349697,0.631807399781421,67.44539092432846,-16.0,-16.5,110.20096283074417,-16.5,400.0,65.0,a-16.50_x400_l65
0,grid_scan,-16.6,-16.599999999999994,-106.90188380946184,11.971970843212876,906.9018828888577,314.2,399.9999995396979,163.08598542160644,,,0.41089519570149136,0.1319796954314721,0.4213197969543147,1.0,0.788,0.7103448275862069,0.5343869860487762,0.07353454376305707,0.11532512103806251,0.6405522936899899,67.0440365556093,-16.1,-16.6,106.90188380946184,-16.5,400.0,65.0,a-16.50_x400_l65
0,grid_scan,-13.0,-13.0,-257.39096747633323,10.658672506099649,1057.390969411682,314.2,400.00000096767434,162.42933625304983,,,0.4085622708886111,0.1875,0.4243421052631579,1.0,0.608,0.6137931034482759,0.49289133852196665,0.10539922456186433,0.16529888822158653,0.34216494168655226,85.51607675739072,-12.5,-13.0,257.3909694116819,-13.0,400.0,85.0,a-13.00_x400_l85
0,grid_scan,-16.7,-16.69999999999999,-103.64182594572837,12.0004209371799,903.6418291316533,314.2,400.00000159296246,163.10021046858995,,,0.40643011406059215,0.13383838383838384,0.4318181818181818,1.0,0.792,0.7103448275862069,0.5049306421552323,0.07280286282743559,0.1141776169108365,0.6493126385867846,66.6476325040147,-16.2,-16.7,103.64182913165325,-16.75,400.0,65.0,a-16.75_x400_l65
0,grid_scan,-16.8,-16.80000000000001,-100.42008740529398,12.028536623478661,900.4200850125383,314.2,399.99999880362213,163.11426831173932,,,0.40192659071368436,0.14786967418546365,0.43859649122807015,1.0,0.798,0.6724137931034483,0.4762804419991803,0.0720784622387661,0.11304153064044985,0.6580877283030382,66.25608910138746,-16.3,-16.8,100.42008740529398,-16.75,400.0,65.0,a-16.75_x400_l65
0,grid_scan,-16.9,-16.900000000000006,-97.23596697291428,12.056324021521895,897.2359698740252,314.2,400.00000145055543,163.12816201076095,,,0.3966977508997388,0.1546134663341646,0.44139650872817954,1.0,0.802,0.6724137931034483,0.4485198425092846,0.07136126955638608,0.11191674861732888,0.6668768555496017,65.86931879708787,-16.4,-16.9,97.23596987402516,-17.0,400.0,65.0,a-17.00_x400_l65
0,grid_scan,-12.9,-12.900000000000006,-262.76795462011626,10.611748250183247,1062.7679604589164,314.2,400.00000291940006,162.40587412509163,,,0.39453631335967426,0.18272425249169436,0.4186046511627907,1.0,0.602,0.6137931034482759,0.444956800345393,0.10645850437925285,0.16696016966704072,0.33458427032761634,86.18094269523623,-12.4,-12.9,262.7679604589164,-13.0,400.0,85.0,a-13.00_x400_l85
0,grid_scan,-17.0,-17.0,-94.08880127107578,12.08378892051745,894.0887988247571,314.2,399.99999877684064,163.14189446025873,,,0.3914821210483835,0.16584158415841585,0.4405940594059406,1.0,0.808,0.6724137931034483,0.4217158793736701,0.0706512130604296,0.11080315836233387,0.6756793350188334,65.48723617191142,-16.5,-17.0,94.08880127107578,-17.0,400.0,65.0,a-17.00_x400_l65
0,grid_scan,-12.8,-12.800000000000011,-268.2292330356959,10.564088395481953,1068.2292233592239,314.2,399.999995161764,162.38204419774098,,,0.38233676854660364,0.17391304347826086,0.4214046822742475,1.0,0.598,0.6137931034482759,0.39819700580080575,0.10752843013579495,0.1686381472685955,0.32705667524349613,86.85649464880626,-12.3,-12.8,268.2292330356959,-12.75,400.0,85.0,a-12.75_x400_l85
0,grid_scan,-17.1,-17.099999999999994,-90.9779221858061,12.110937151007636,890.9779231219026,314.2,400.00000046804826,163.15546857550382,,,0.38232183472173326,0.16953316953316952,0.4275184275184275,1.0,0.814,0.6724137931034483,0.3959204410792714,0.06994822174465536,0.10970064851551141,0.6844944929315059,65.10975779573647,-16.6,-17.1,90.97792312190256,-17.0,400.0,65.0,a-17.00_x400_l65
0,grid_scan,-17.2,-17.19999999999999,-87.90269214533359,12.13777427699701,887.9026949745603,314.19999999999993,400.00000141461334,163.16888713849846,,,0.37977206103005534,0.18092909535452323,0.4352078239608802,1.0,0.818,0.6724137931034483,0.3711715918589493,0.069252225309346,0.10860910882495801,0.6933216617848962,64.7368022356641,-16.7,-17.2,87.90269497456029,-17.25,400.0,65.0,a-17.25_x400_l65
0,grid_scan,-17.3,-17.30000000000001,-84.86248486647114,12.164305763976145,884.8624853465051,314.2,400.00000024001696,163.18215288198806,,,0.3741061718634633,0.18932038834951456,0.4344660194174757,1.0,0.824,0.6448275862068965,0.3474948966556637,0.06856315415427791,0.10752843013579495,0.7021602048583722,64.36828996252407,-16.8,-17.3,84.86248534650508,-17.25,400.0,65.0,a-17.25_x400_l65
0,grid_scan,-12.7,-12.699999999999989,-273.77681256007406,10.51567540241399,1073.7768100821622,314.2,399.9999987610441,162.357837701207,,,0.37031996131361683,0.1554054054054054,0.42905405405405406,1.0,0.592,0.6137931034482759,0.35312176753633595,0.10860910882495801,0.17033298882540943,0.3195834918366302,87.54299000988694,-12.2,-12.7,273.77681256007406,-12.75,400.0,90.0,a-12.75_x400_l90
