Frame,Time,FL,PEN,ANG,FL_px,TimTrackAlpha,RawTimTrackAlpha,FascicleCandidateIdx,FascicleRawRejected,FascicleSelectionReason,SuperApoRejected,DeepApoRejected,SuperApoSoftDownweighted,DeepApoSoftDownweighted,SuperApoGateReason,DeepApoGateReason,R_t_x_variance,R_t_alpha_variance,R_t_length_variance,R_t_theta_variance,kalman_measurement_r_scale,kalman_measurement_r_scale_theta,kalman_measurement_r_scale_length
21,1.9090909090909092,82.8146081474893,-13.674593718456439,-13.667734969213058,1306.7393790530855,-17.5,-10.5,6,True,raw alpha jump 8.00deg; selected candidate -17.50deg near previous -18.50deg,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
22,2.0,83.1701376950246,-13.686221287029781,-13.69408106561923,1312.3493127420054,-17.5,-12.0,2,True,raw alpha jump 5.50deg; selected candidate -17.50deg near previous -17.50deg,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
23,2.090909090909091,84.30722327076239,-13.698276010628579,-13.680866909928909,1330.2914914518722,-17.0,-13.0,4,True,raw alpha jump 4.50deg; selected candidate -17.00deg near previous -17.50deg,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
24,2.1818181818181817,84.71814885643039,-13.676324815611165,-13.63572355323899,1336.7755243618208,-17.5,-12.0,7,True,raw alpha jump 5.00deg; selected candidate -17.50deg near previous -17.00deg,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
25,2.272727272727273,84.32307957309865,-13.658926257592427,-13.65149290895289,1330.5416895163496,-17.0,-12.5,2,True,raw alpha jump 5.00deg; selected candidate -17.00deg near previous -17.50deg,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
26,2.3636363636363638,84.56726831279529,-13.587037539121148,-13.58256790001198,1334.3947662768487,-16.5,-16.5,6,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
27,2.4545454545454546,85.51634816422177,-13.481483498667586,-13.485472275528565,1349.3703852342685,-16.5,-11.5,4,True,raw alpha jump 5.00deg; selected candidate -16.50deg near previous -16.50deg,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
28,2.5454545454545454,86.95460563845816,-13.56864602851669,-13.560636106162917,1372.064783249833,-17.0,-11.5,5,True,raw alpha jump 5.00deg; selected candidate -17.00deg near previous -16.50deg,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
29,2.6363636363636362,85.58090381895032,-13.733373290302978,-13.751865790108468,1350.3890148946796,-18.0,-11.0,2,True,raw alpha jump 6.00deg; selected candidate -18.00deg near previous -17.00deg,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
30,2.727272727272727,85.94288858838901,-13.728359267347685,-13.73504625316329,1356.1008061284263,-17.5,-10.5,3,True,raw alpha jump 7.50deg; selected candidate -17.50deg near previous -18.00deg,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
31,2.8181818181818183,87.6081831132239,-13.566350784731384,-13.568220797200127,1382.3776428122114,-18.0,-9.5,8,True,raw alpha jump 8.00deg; selected candidate -18.00deg near previous -17.50deg,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
32,2.909090909090909,87.72977418183133,-13.554068112611775,-13.553088876869992,1384.296239555524,-14.0,-14.0,3,False,raw alpha jump 4.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
33,3.0,87.31918052596987,-13.644745743254322,-13.621361484668114,1377.8174441967633,-13.0,-13.0,1,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
34,3.090909090909091,88.4408011958321,-13.582458664258866,-13.585253831266954,1395.5156007231888,-13.5,-13.5,6,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
35,3.1818181818181817,88.28898701876717,-13.612330715342852,-13.591178598458725,1393.120110749778,-14.0,-14.0,4,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
36,3.272727272727273,88.0525653036916,-13.644942600576371,-13.67023937841492,1389.3895905907943,-14.0,-14.0,0,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
37,3.3636363636363638,87.64975052226428,-13.688136757989298,-13.729469820732248,1383.0335388128487,-12.5,-12.5,6,False,raw alpha jump 1.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
38,3.4545454545454546,87.60234925120787,-13.656498278554352,-13.678987955174591,1382.285589762649,-14.5,-14.5,1,False,raw alpha jump 2.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
39,3.5454545454545454,86.66799194977527,-13.774668417192503,-13.774108454204026,1367.542279286395,-13.5,-13.5,2,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
40,3.6363636363636362,86.29255678107722,-13.81181407181048,-13.80664731095456,1361.6182529558537,-10.0,-10.0,9,False,raw alpha jump 3.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
41,3.727272727272727,86.69345499370644,-13.729812521939493,-13.746496433518956,1367.944063017064,-7.0,-7.0,7,False,raw alpha jump 3.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
42,3.8181818181818183,87.54163429286118,-13.569592219776524,-13.621738448147653,1381.327562806488,-11.0,-11.0,9,False,raw alpha jump 4.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
43,3.909090909090909,87.76442184547925,-13.49739382903985,-13.55615298214309,1384.842948252138,-7.0,-7.0,6,False,raw alpha jump 4.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
44,4.0,87.770638180258,-13.51131123278094,-13.581387577267435,1384.9410363748798,-9.0,-9.0,4,False,raw alpha jump 2.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
45,4.090909090909091,86.89106010794026,-13.695264343374163,-13.700969720743103,1371.0620924329824,-10.5,-13.5,9,True,raw alpha jump 4.50deg; selected candidate -10.50deg near previous -9.00deg,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
46,4.181818181818182,86.49806028112285,-13.752638519658804,-13.736535493801,1364.860911733694,-12.5,-12.5,2,False,raw alpha jump 2.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
47,4.2727272727272725,86.117337231946,-13.758886508963656,-13.759182676402418,1358.8534474468795,-9.5,-9.5,5,False,raw alpha jump 3.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
48,4.363636363636363,85.67001460211357,-13.725042966549012,-13.738937429113406,1351.7951022029754,-9.0,-9.0,1,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
49,4.454545454545454,85.14750037413963,-13.788844369274244,-13.819728756405112,1343.550301761572,-12.5,-12.5,3,False,raw alpha jump 3.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
50,4.545454545454546,84.94837901992298,-13.814734348659186,-13.849898807734348,1340.408347454406,-14.0,-14.0,3,False,raw alpha jump 1.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
51,4.636363636363637,84.91867140714194,-13.830529234637083,-13.839860358412153,1339.9395882783738,-13.0,-13.0,4,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
52,4.7272727272727275,84.83023482642015,-13.803113245008404,-13.810258535001225,1338.5441392729017,-12.5,-12.5,0,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
53,4.818181818181818,84.65679229760794,-13.817786697743411,-13.815036510126362,1335.807373532275,-12.0,-12.0,2,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
54,4.909090909090909,84.80332157910817,-13.786335382690709,-13.794485378527753,1338.1194726486497,-12.0,-12.0,1,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
55,5.0,84.8387008633354,-13.732345297333353,-13.783334397599987,1338.6777256542075,-12.5,-12.5,5,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
56,5.090909090909091,84.87861173610077,-13.712170972169588,-13.758089996936917,1339.3074830153967,-13.0,-13.0,4,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
57,5.181818181818182,84.52081770148534,-13.740958142907886,-13.773003397344382,1333.6618177749167,-12.5,-12.5,2,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
58,5.2727272727272725,84.06502772778487,-13.792028839003223,-13.80386860358172,1326.4698655271773,-12.0,-12.0,2,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
59,5.363636363636363,83.13328738412194,-13.833666004372844,-13.838695798854445,1311.7678482701688,-9.0,-9.0,4,False,raw alpha jump 3.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
60,5.454545454545454,87.46227366667385,-13.034143512411958,-13.037936253344384,1380.075324128976,-10.5,-10.5,2,False,raw alpha jump 1.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
61,5.545454545454546,87.97795996620081,-12.91791086922957,-12.91678859851325,1388.2123860544507,-11.5,-11.5,1,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
62,5.636363636363637,86.89333628119728,-13.070374388048094,-13.129793974814447,1371.098008381811,-15.0,-15.0,6,False,raw alpha jump 3.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
63,5.7272727272727275,84.63611043287582,-13.26851920132665,-13.257192896362653,1335.4810324714133,-13.0,-13.0,7,False,raw alpha jump 2.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
64,5.818181818181818,83.9153741380439,-13.26519862748866,-13.251430112982348,1324.1084676614423,-13.0,-13.0,4,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
65,5.909090909090909,83.40725579755579,-13.255252164061021,-13.252744074813876,1316.0908212632078,-10.0,-10.0,7,False,raw alpha jump 3.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
66,6.0,81.77475140817256,-13.50543269045096,-13.531564101363529,1290.331383166431,-12.5,-12.5,1,False,raw alpha jump 2.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
67,6.090909090909091,81.7130761589835,-13.520874594815353,-13.546658773507886,1289.3582036920473,-14.5,-14.5,1,False,raw alpha jump 2.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
68,6.181818181818182,81.49512190442357,-13.564423021476074,-13.570460442535392,1285.9190833045138,-13.5,-13.5,2,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
69,6.2727272727272725,81.8635708004343,-13.501455336290746,-13.51327347422395,1291.7328725906793,-11.5,-11.5,8,False,raw alpha jump 2.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
70,6.363636363636363,79.39405894721757,-13.665840182217648,-13.585463700948708,1252.7662161296657,-11.0,-11.0,5,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
71,6.454545454545454,79.42459639895559,-13.694930841303163,-13.637166802691183,1253.248069411528,-11.0,-11.0,8,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
72,6.545454545454546,79.25967769023275,-13.676312638256444,-13.650158652412188,1250.6458018182682,-9.0,-9.0,7,False,raw alpha jump 2.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
73,6.636363636363637,79.11075543129402,-13.699770258616374,-13.674272682803888,1248.2959436890576,-10.5,-10.5,8,False,raw alpha jump 1.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
74,6.7272727272727275,77.77968334953765,-13.831653620442033,-13.684618353847412,1227.2928339177538,-10.0,-10.0,2,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
75,6.818181818181818,77.60785801504964,-13.607113233311383,-13.604438659125776,1224.5815860362864,-10.0,-10.0,8,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
76,6.909090909090909,77.82704789483522,-13.612585473362698,-13.59758534091651,1228.0402034688002,-7.0,-7.0,7,False,raw alpha jump 3.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
77,7.0,78.78334971382492,-13.504320542557394,-13.535934670059504,1243.1297785218921,-7.5,-7.5,5,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
78,7.090909090909091,78.90143206181934,-13.481041112760039,-13.526821052193469,1244.993010837386,-9.0,-9.0,2,False,raw alpha jump 1.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
79,7.181818181818182,78.99833610479368,-13.486670443062906,-13.531734832707883,1246.5220687146932,-9.5,-9.5,3,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
80,7.2727272727272725,78.80829356901091,-13.505952558301914,-13.53277070521466,1243.5233699252215,-11.0,-11.0,5,False,raw alpha jump 1.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
81,7.363636363636363,79.46243083817795,-13.388026911079635,-13.417322405206647,1253.8450625353523,-7.0,-7.0,2,False,raw alpha jump 4.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
82,7.454545454545454,78.08943641826963,-13.505620550307643,-13.478502300398532,1232.1804563040573,-8.0,-8.0,8,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
83,7.545454545454546,76.32556837773767,-13.765051227649344,-13.682565139493192,1204.3482189781091,-9.0,-9.0,6,False,raw alpha jump 1.00deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
84,7.636363636363637,76.70204367582163,-13.759386097223882,-13.761007386813958,1210.2886576066528,-7.5,-7.5,8,False,raw alpha jump 1.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
85,7.7272727272727275,76.15216920470776,-13.864150224985181,-13.797748731534398,1201.6121373523906,-8.0,-8.0,7,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
86,7.818181818181818,76.47192090929826,-13.839819445243213,-13.810304668190668,1206.657529140801,-8.5,-8.5,7,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
87,7.909090909090909,76.53067789601766,-13.849554818064364,-13.834908574151541,1207.5846610811466,-8.0,-8.0,6,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
88,8.0,76.59663996717973,-13.846497426124586,-13.84540963103774,1208.6254827168398,-8.5,-8.5,5,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
