time_s,python_time_s,python_frame,matlab_FL_mm,python_normal_FL_mm,python_adaptive_FL_mm,matlab_ANG_deg,python_normal_ANG_deg,python_adaptive_ANG_deg
0.6298549246202523,0.6298551333193365,21,72.20743956047188,75.34290672565538,75.34281535634283,18.485521689582626,17.550754542403013,17.55077964316746
0.6598480162688357,0.6598482349059716,22,72.20156102278727,75.34403794166995,75.34394659588376,18.484643804146152,17.549582711197303,17.54960781196172
0.6898411079174191,0.6898413364926067,23,72.19857401862592,75.34499913260599,75.34490782856089,18.483918701125923,17.54764865079889,17.547673751563337
0.7198341995660026,0.7198344380792417,24,72.19619011222402,75.36547949743985,75.36538815357058,18.482465488717853,17.545559184728432,17.54558428549288
0.7498272912145861,0.7498275396658768,25,72.20832500324991,75.37773333696283,75.3776421980271,18.48088622224865,17.5466399642047,17.546665064969147
0.7798203828631696,0.7798206412525119,26,72.21389702852406,75.40462728341129,75.40453614528649,18.4819677373522,17.547312818490894,17.54733791925534
0.809813474511753,0.809813742839147,27,72.23431438170697,75.43428970438144,75.43419888910893,18.48271734436122,17.552060750158546,17.552085850922992
0.8398065661603364,0.839806844425782,28,72.2739825343652,75.43609581282033,75.43600547583846,18.48770317152911,17.556359876187827,17.556384976952273
0.8697996578089199,0.8697999460124172,29,72.27374024606554,75.44573529470247,75.44564494785266,18.491531288090414,17.558297661026444,17.558322761790862
0.8997927494575033,0.8997930475990522,30,72.27477569506642,75.4508624571709,75.45077209531887,18.49392524733241,17.559729130820983,17.55975423158546
0.9297858411060868,0.9297861491856872,31,72.27051023613951,75.42433929412715,75.42422242278452,18.4961537226629,17.56737960749564,17.567412104819965
0.9597789327546702,0.9597792507723223,32,72.25321779438868,75.39097648345236,75.39082348603753,18.50136191317171,17.57650627052385,17.576548836851316
0.9897720244032536,0.9897723523589574,33,72.23409743676363,75.37064525874516,75.37046306802104,18.506503354123314,17.584750369934397,17.584801027494677
1.019765116051837,1.0197654539455925,34,72.21534122640054,75.36470587074108,75.36452388257106,18.511183533084008,17.58928795539913,17.58933861295941
1.0497582077004206,1.0497585555322275,35,72.2025174414229,75.3679864725401,75.36780456834718,18.514868096388366,17.59132928629279,17.59137994385307
1.0797512993490042,1.0797516571188626,36,72.19474265535695,75.37273680920319,75.37255483353643,18.51703593964422,17.59054164941196,17.59059230697224
1.1097443909975875,1.1097447587054976,37,72.194035106318,75.38129583459582,75.38110380514946,18.516086283845823,17.58553264843789,17.58558600423669
1.139737482646171,1.1397378602921329,38,72.19121720839297,75.37319960146702,75.37300759801978,18.51269644910473,17.5839869605675,17.5840403163663
1.1697305742947544,1.169730961878768,39,72.17608874781914,75.14956079282463,75.14943496821927,18.512338893800862,17.577223669133502,17.577281505530607
1.199723665943338,1.199724063465403,40,71.93077420635991,74.09053938126057,74.06738071125778,18.505892142560043,17.950512243437373,17.957039335105577
1.2297167575919212,1.229717165052038,41,71.07058896325636,72.93982114995192,72.88890678818032,18.7943019080194,18.362910198530898,18.377309734024436
1.2597098492405048,1.259710266638673,42,70.36966840173135,71.76805858614196,71.6979675805097,19.130005678937984,18.688274023583034,18.708416648898037
1.289702940889088,1.289703368225308,43,69.35981732387083,70.13131641883119,70.02342844461,19.427572227768675,19.224017597678994,19.25672177966527
1.3196960325376716,1.319696469811943,44,68.20159988405197,68.85981648525181,68.73697672522385,19.80148425939824,19.532753044592113,19.571151574326763
1.349689124186255,1.3496895713985784,45,67.2142930314959,67.7459633013619,67.61238212539443,20.069319320221126,19.79778587352388,19.84079293205241
1.3796822158348385,1.3796826729852134,46,66.35584349701486,66.82215411611345,66.67509496852828,20.287753212644017,20.088079529234733,20.136577133929904
1.4096753074834218,1.4096757745718485,47,65.64588964999223,65.86098020748584,65.69724494043558,20.518339553038082,20.419701275720485,20.475230381714113
1.4396683991320054,1.4396688761584835,48,64.90440102023953,65.10939033820304,64.93563174793296,20.801812146227192,20.667539454241393,20.72766162715328
1.469661490780589,1.4696619777451185,49,64.26672121895191,64.09532777988066,63.905227407010905,21.024677727262546,20.998575480826588,21.066075103854132
1.4996545824291723,1.4996550793317536,50,63.448594192756445,63.34896540780853,63.148964354977295,21.300789610038706,21.248886511695503,21.321261410355106
1.5296476740777558,1.5296481809183886,51,62.852236682357216,62.90873749533576,62.707922193580806,21.508638380009316,21.34988268839689,21.42333450911204
1.5596407657263391,1.5596412825050239,52,62.40836726034786,62.598795253685054,62.39620467176371,21.613993764873673,21.459227602584406,21.533931729901866
1.5896338573749227,1.589634384091659,53,62.13209800949139,62.17548486468083,61.97059271812388,21.70758124988916,21.590140157765347,21.66658140510046
1.619626949023506,1.619627485678294,54,61.75120037107006,61.809522758460965,61.60206774408619,21.828084598849973,21.723228703166853,21.801491665461043
1.6496200406720896,1.649620587264929,55,61.412760831468674,61.428946844604866,61.2182703033655,21.94999651649764,21.8783283609566,21.95893274337601
1.6796131323206729,1.679613688851564,56,61.08325183790365,61.0882174540024,60.87630935046407,22.081167750181173,21.99937112518836,22.08151690137973
1.7096062239692564,1.709606790438199,57,60.79150705651509,60.869243257110995,60.65680053367873,22.180836161871913,22.085841484247,22.16885288575881
1.7395993156178398,1.7395998920248343,58,60.53619793799151,60.54741983136019,60.33302643866587,22.275394939811783,22.21763864107149,22.302515511293706
1.7695924072664233,1.7695929936114694,59,60.246125010756394,60.26801697538777,60.05177084590787,22.398407655663117,22.34468336377705,22.431314958159874
1.7995854989150066,1.7995860951981044,60,60.020402438251374,60.05725887143989,59.83991556273767,22.5082623353179,22.44599439195244,22.533802112839652
1.8295785905635902,1.8295791967847395,61,59.879360096775926,59.887740709224154,59.67061257633929,22.574828480772183,22.51937204528079,22.607840709384988
1.8595716822121735,1.8595722983713745,62,59.73766642816357,59.77948969166827,59.56268459364965,22.644645314626118,22.55688542143156,22.645544966449165
1.889564773860757,1.8895653999580095,63,59.572000818151004,59.51851967148169,59.30123941189216,22.71268499799808,22.64842148000318,22.73808313718726
1.9195578655093404,1.9195585015446446,64,59.33160887173868,59.367867833465084,59.1511249758276,22.812403445838303,22.692719754948058,22.782647097643263
1.949550957157924,1.9495516031312798,65,59.185321715630714,59.26525030976919,59.04860567282649,22.855092555999025,22.74388601361082,22.834167113963957
1.9795440488065075,1.9795447047179149,66,59.08982587090148,59.234465035604025,59.016970622119445,22.903910459243637,22.802675998444414,22.893416793147736
2.0095371404550906,2.0095378063045497,67,59.044965197733696,59.14486819484508,58.92673325549375,22.97093906929418,22.860930616498138,22.95212952145954
2.039530232103674,2.039530907891185,68,58.959077575923544,59.1280690241605,58.91043183424854,23.030945846340664,22.889880700453375,22.98120194756268
2.0695233237522577,2.0695240094778202,69,58.94628444139975,59.03758951638768,58.820767852053265,23.0613106108782,22.92804591796559,23.019575948294346
2.099516415400841,2.099517111064455,70,58.84429216355917,58.868550335374394,58.65041372802118,23.10348343621796,23.01550550236348,23.107912735735198
2.1295095070494248,2.1295102126510903,71,58.65501074594201,58.72428194533463,58.50516299981591,23.20399134469141,23.108735998331895,23.20210960581926
2.159502598698008,2.159503314237725,72,58.48751369518231,58.517078535301906,58.294847752184545,23.312282269542795,23.250059387111833,23.345394898744587
2.1894956903465914,2.1894964158243604,73,58.29707923848227,58.33915302610424,58.11475607793098,23.445757622103038,23.37665056521098,23.473660598134103
2.219488781995175,2.219489517410995,74,58.10976087009144,58.04404521615045,57.817034568977675,23.57115626444374,23.52356593895678,23.622806070315136
2.2494818736437585,2.2494826189976305,75,57.85996507063801,57.80700345315124,57.57872687379091,23.701710638957334,23.633905058806334,23.73452049632732
2.2794749652923416,2.2794757205842657,76,57.65940867601356,57.66443866898616,57.43673982224057,23.798454598879427,23.67946220452788,23.78036256451699
2.309468056940925,2.3094688221709005,77,57.42663815891562,57.529363592487954,57.30248175129636,23.884949128239064,23.715701572185566,23.816791889400434
2.3394611485895087,2.339461923757536,78,57.26149906194395,57.50014930102519,57.27354749538032,23.939694198833006,23.738120081855527,23.83928725755632
2.3694542402380923,2.3694550253441706,79,57.227765139602276,57.53661300807672,57.309923583712994,23.963020216003816,23.716589041629163,23.817836328211996
2.3994473318866754,2.399448126930806,80,57.24732265690113,57.57148108755056,57.344633957512514,23.948983768617452,23.68441288653827,23.78584833251739
2.429440423535259,2.4294412285174407,81,57.26013097669862,57.582281096510044,57.3560025060643,23.92870346315655,23.69269142857766,23.79413742655376
2.4594335151838425,2.459434330104076,82,57.24412477552388,57.54946363286027,57.32314985209136,23.95065291486421,23.73668253737361,23.83839054323866
2.489426606832426,2.4894274316907112,83,57.18815654358933,57.51727991561447,57.29141305414799,23.987362402757892,23.787287710325273,23.889337732219815
2.5194196984810096,2.519420533277346,84,57.1825627644453,57.52885754460429,57.30347588358015,24.025979236335527,23.82341132172286,23.925642990400377
2.5494127901295927,2.5494136348639813,85,57.1716066403309,57.55037695423861,57.32520517877278,24.077292781996555,23.834387819317072,23.936637881171208
2.579405881778176,2.579406736450616,86,57.16960670693003,57.58799535089289,57.36224177024687,24.10718146766002,23.814475274319136,23.916789710578257
2.6093989734267597,2.6093998380372514,87,57.18267930224096,57.827643007284244,57.60172264939872,24.10155037806727,23.82037180213993,23.922691466234767
2.6393920650753433,2.639392939623886,88,57.33021098376143,57.75011262304411,57.52258064234553,24.129426693935404,23.904039039540493,24.007186590995616
2.6693851567239264,2.6693860412105215,89,57.23577706631805,57.76010625401045,57.529717491919214,24.22708765974893,23.958631133775015,24.062142670637286
2.69937824837251,2.6993791427971567,90,57.256432636439214,57.78081087473492,57.54829302441802,24.294178611438685,24.052768176919187,24.15730055725959
2.7293713400210935,2.7293722443837916,91,57.23144318859941,56.708974432414124,56.46298233991848,24.411504945306014,24.439114852484835,24.554858355370556
2.759364431669677,2.759365345970427,92,56.38697496260356,55.996773535857564,55.74675803577801,24.707805844935727,24.674041653324252,24.79501660040694
2.78935752331826,2.7893584475570616,93,55.71577124687837,55.38344305288648,55.125027403199944,24.90617172011117,24.947309401335303,25.075141085503418
2.8193506149668437,2.819351549143697,94,55.156181829606936,54.57847653880369,54.30791262763694,25.1574925255981,25.303262067348214,25.4419298813375
2.8493437066154272,2.8493446507303317,95,54.44880197019045,54.0338217951183,53.759618550856025,25.466837223300633,25.52211547765438,25.66583069233667
2.879336798264011,2.879337752316967,96,53.8243831859104,53.661846826873315,53.377977002464156,25.72421930008314,25.797937679740016,25.9491223519112
2.9093298899125943,2.9093308539036022,97,53.27193128793724,53.1956114626995,52.9018936198726,26.000128437130865,26.085544981524293,26.24494202525341
2.9393229815611774,2.939323955490237,98,52.88299689608987,52.56567442883354,52.26412950731209,26.26056185834645,26.35472576083515,26.521673087326235
2.969316073209761,2.9693170570768723,99,52.29204392429333,52.081398896799165,51.777307168195975,26.52057160919999,26.525221023747008,26.69582531463405
2.9993091648583445,2.999310158663507,100,51.843950600045446,51.73756396564151,51.43535096649809,26.723218964371043,26.608379117118147,26.780039561399974
3.029302256506928,3.0293032602501424,101,51.445306699694456,51.48509455827694,51.18281387570966,26.843679120799813,26.699965229476902,26.872861065172884
3.059295348155511,3.0592963618367772,102,51.138311673893945,51.14201134977809,50.84167507456442,26.925653992575537,26.79345795034166,26.967611694542768
3.0892884398040947,3.0892894634234125,103,50.859535962640905,50.88028567437197,50.58198932021069,27.012191296411523,26.852324576602086,27.02700298285791
3.1192815314526783,3.1192825650100477,104,50.61094805673196,50.706632059728086,50.40862289069002,27.066428958933173,26.888248105126507,27.063132795295246
3.149274623101262,3.1492756665966826,105,50.47311507521838,50.517683577264044,50.221201148913515,27.088077226595885,26.888722587136073,27.063607277304783
3.179267714749845,3.179268768183318,106,50.34270963118538,50.30061421931636,50.00481782717796,27.10875030650999,26.98317551046503,27.159289508537114
3.2092608063984285,3.2092618697699526,107,50.064711462914524,49.97640047810555,49.678928798098674,27.23937965341459,27.160119525407907,27.339883531371697
3.239253898047012,3.239254971356588,108,49.70195965921959,49.728860933237094,49.43182474689607,27.41634383023125,27.279085136474208,27.460627609666943
3.2692469896955956,3.269248072943223,109,49.44519295528235,49.351054628566864,49.051095691671506,27.545178037015162,27.503302131364677,27.69004968252463
3.2992400813441787,3.299241174529858,110,49.10883121142304,48.98239157014998,48.68134666023678,27.754255830453193,27.70157394917004,27.892684419618234
3.3292331729927622,3.3292342761164933,111,48.707505184972774,48.61063751701865,48.30634708176505,27.977937000528023,27.941103709940762,28.138083583748937
3.3592262646413458,3.359227377703128,112,48.350163111540226,48.28142878455047,47.9758102126546,28.213241732741487,28.1363498198439,28.337416139914325
3.3892193562899293,3.3892204792897633,113,47.97173429889706,47.93154396678834,47.62890423845969,28.432172121910106,28.28719968976796,28.490826432026665
3.419212447938513,3.419213580876398,114,47.74129424781149,47.80166502553314,47.49746984100618,28.598225189961457,28.4222601859517,28.62793531006156
3.449205539587096,3.4492066824630334,115,47.574237482390586,47.517891273230774,47.21204468750138,28.717665561413096,28.621752293427193,28.831336683560153
3.4791986312356795,3.4791997840496687,116,47.2593386510761,47.03807480846293,46.73609413577,28.913442635774285,28.810000676087725,29.02302863850727
3.509191722884263,3.5091928856363035,117,46.748862723674605,46.78057198766929,46.48170443149915,29.09098997465035,28.911757677796913,29.12592133512223
3.5391848145328466,3.5391859872229388,118,46.40968217391925,46.774667488644965,46.47284550307777,29.19518131969384,28.95250308503148,29.166865836878912
3.5691779061814297,3.5691790888095736,119,46.40644178095539,46.79448010978619,46.492368030999145,29.238306668864016,28.96491728374923,29.179299312628103
3.5991709978300133,3.599172190396209,120,46.32496216945938,46.9894450772907,46.68465715897779,29.26445725880239,28.963734387276332,29.178116416155234
3.629164089478597,3.6291652919828437,121,46.55489806817767,47.13474407841148,46.828773374519734,29.279283174657483,28.918827785231144,29.13348526023219
3.6591571811271804,3.659158393569479,122,46.72095683496215,47.24904436750804,46.94086712232358,29.221374788194662,28.903687922934353,29.118372993069386
3.6891502727757635,3.689151495156114,123,46.852627157431584,47.28045604387385,46.9722779403953,29.188114287386696,28.888215825453813,29.102928529890875
3.719143364424347,3.719144596742749,124,46.9183454896617,47.29789342473513,46.98970472544688,29.17997574195118,28.896979031769376,29.111699698194258
3.7491364560729306,3.7491376983293843,125,46.973895591264494,47.31647602666606,47.00764306618613,29.18250696862871,28.91568313309054,29.13043834852516
3.779129547721514,3.779130799916019,126,47.00466574583838,47.387275546574784,47.07747268951503,29.180894947292046,28.89166118078316,29.10647746091911
3.809122639370097,3.8091239015026543,127,47.022975145384514,47.3741139216376,47.064372798877045,29.16806367498004,28.894583121069815,29.109399401205735
3.8391157310186808,3.839117003089289,128,46.99983981429641,47.353637103097405,47.04405615306411,29.175328925687243,28.902249598143953,29.11707111649929
3.8691088226672643,3.8691101046759244,129,46.974116995868926,47.31653928785492,47.00754600998319,29.183923250345835,28.934643677373145,29.149549162860495
3.899101914315848,3.8991032062625597,130,46.91165153629045,47.25639043870362,46.94803592699726,29.218912989076923,28.959999448976617,29.174954309825864
3.9290950059644314,3.9290963078491945,131,46.842828456487894,47.20903682010195,46.90142431974988,29.244096799116146,28.975218234530644,29.1901910825367
3.9590880976130145,3.9590894094358298,132,46.80958671892902,47.246481031702736,46.93929904399778,29.254891941626386,29.000655225435366,29.215676359183817
3.989081189261598,3.9890825110224646,133,46.87243388197081,47.269247878464405,46.96293862552598,29.287636919104944,29.01172186497513,29.22675205376521
4.019074280910181,4.019075612609099,134,46.89783494376315,47.26361603981768,46.95836228462946,29.30842679218893,29.01987334566485,29.234908215222134
4.049067372558764,4.049068714195735,135,46.886223121403496,47.242513962455014,46.938416557958725,29.330218604297805,29.076470098618387,29.291695359599117
4.079060464207348,4.07906181578237,136,46.838819591113015,47.1526624681482,46.84969043086237,29.401809953034903,29.162714940354135,29.37834677107864
4.109053555855931,4.109054917369005,137,46.76089068775151,47.23952855711621,46.936121178261814,29.481890364919018,29.174198835471685,29.389838534439406
4.1390466475045145,4.1390480189556405,138,46.8770502144256,47.256553238688426,46.9529888261401,29.481478405904024,29.165162097906403,29.380806537744206
4.1690397391530984,4.169041120542275,139,46.915963812675614,47.22236726781032,46.91923924531305,29.467226316357596,29.164513611580418,29.38015805141822
4.1990328308016815,4.19903422212891,140,46.897965281658905,47.190342735701165,46.88762171542368,29.46145682395122,29.154338052615117,29.36998784895951
4.2290259224502655,4.229027323715545,141,46.875242693142276,47.14040064980409,46.838306333229376,29.451978684024933,29.167221568040134,29.382878903887075
4.259019014098849,4.259020425302181,142,46.82664501257585,47.11467585343716,46.81313025484779,29.463896896917486,29.192096432886927,29.407779695546026
4.289012105747432,4.289013526888816,143,46.803862882557844,47.110001590928405,46.8088547295989,29.486924327639844,29.213437208794943,29.42913848621717
4.319005197396016,4.31900662847545,144,46.79690464637733,47.092259675720456,46.79149979576427,29.50940194980388,29.239566070661482,29.4552919820934
4.348998289044599,4.3489997300620855,145,46.78205120574857,47.10173977335453,46.800994259164625,29.532355274722555,29.236142191688174,29.451868103120063
4.378991380693183,4.378992831648721,146,46.81798899836311,47.17078709713288,46.869815600489225,29.53697610811296,29.249280820393068,29.46501167494401
4.408984472341766,4.408985933235356,147,46.87305473003398,47.204688895265946,46.903307165785144,29.55348504151059,29.234980168503995,29.450715985671366
4.438977563990349,4.43897903482199,148,46.91799097048531,47.25580898939783,46.95418745666307,29.529668792841537,29.227101817405497,29.44283875580379
4.468970655638933,4.468972136408626,149,46.97716933104865,47.235143396765956,46.933915710415064,29.514803901056535,29.239463432660585,29.455202423058893
4.498963747287516,4.498965237995261,150,47.005466129266566,47.274446538059365,46.9734263289174,29.523063406069202,29.253983956634784,29.46972476997837
4.528956838936099,4.528958339581896,151,47.0471713758191,47.25672628379366,46.955741528584916,29.52976753926221,29.257783277514363,29.473524090857893
4.558949930584683,4.5589514411685315,152,47.022851632977854,47.22743420298408,46.92658611825366,29.5334057910202,29.26809279012204,29.483833435496877
4.588943022233266,4.588944542755166,153,46.98538697476877,47.23796100451498,46.93707343285734,29.547780712753895,29.272867606958386,29.488608252333222
4.61893611388185,4.618937644341801,154,46.98554279385992,47.247673727414885,46.94652849603515,29.554936895540095,29.26235916347619,29.47809836605316
4.648929205530433,4.648930745928436,155,46.976326730681656,47.24604808744351,46.94433501041554,29.55142323787914,29.23552881946958,29.451254011254974
4.6789222971790165,4.678923847515072,156,46.99872079487803,47.26916159897559,46.966271346141944,29.517743635899564,29.200185349594136,29.41588051616003
4.7089153888276005,4.708916949101707,157,47.042068607071194,47.36284750627479,47.05867258446568,29.475240084958543,29.12396114862503,29.33947164528817
4.738908480476184,4.738910050688341,158,47.11719045691495,47.497762637544,47.19231659776817,29.414245872160738,29.008877251346348,29.223896611758022
4.768901572124767,4.7689031522749765,159,47.26033285817953,47.67995852105609,47.372539855660385,29.294171921968523,28.8871958376115,29.10158843973622
4.798894663773351,4.798896253861612,160,47.46992617076176,47.81274683109785,47.503666833207994,29.139184579719384,28.77619535870062,28.990072201374602
4.828887755421934,4.828889355448247,161,47.636424719784515,47.876822135684186,47.56682991419797,28.990621940756064,28.703513790020196,28.91716985766155
4.858880847070518,4.858882457034881,162,47.73586201497891,48.092041127445526,47.78023697211488,28.894492108077237,28.581190487163184,28.794089980274208
4.888873938719101,4.888875558621517,163,47.890920134412866,48.264291609197386,47.950715749708664,28.775107103741917,28.479958959816543,28.692327322840953
4.918867030367684,4.918868660208152,164,48.15555286601102,48.43171281036856,48.116102858227066,28.620243802773476,28.369181101927296,28.580848838179577
4.948860122016268,4.948861761794787,165,48.34542447864083,48.65684189236292,48.339583625027146,28.49641162981677,28.24211422534654,28.452755050428863
4.978853213664851,4.9788548633814225,166,48.616612838717735,48.79430590295064,48.47570187372,28.339350459332685,28.14820741269841,28.358312256577534
5.008846305313435,5.008847964968057,167,48.7656370876063,48.90906098043214,48.58966777173306,28.22069345930742,28.107757983808597,28.317767461070332
5.038839396962018,5.038841066554692,168,48.911563812279034,48.92906243911655,48.60894514371906,28.17310562412021,28.074215138205233,28.284156383367474
5.068832488610601,5.068834168141327,169,48.91049402475094,48.94383822671951,48.62385671679009,28.140120169577795,27.96174109597868,28.170764217192527
5.098825580259185,5.098827269727963,170,48.919645528198274,49.02753645541004,48.70620263667414,28.00847788180002,27.83538717850027,28.043187019066238
5.128818671907768,5.128820371314598,171,48.94167888743299,49.03121704845897,48.708826469876314,27.867655363020635,27.805775786256532,28.013521594239677
5.1588117635563515,5.158813472901232,172,48.9453978813931,49.07560540739833,48.751765614180336,27.83908139306799,27.767538587185783,27.975186761196312
5.1888048552049355,5.1888065744878675,173,48.983186606660574,49.0957079845612,48.77136113965831,27.79449800990868,27.655835823219093,27.862548312837646
5.218797946853519,5.218799676074503,174,48.97733886728205,49.1315792936254,48.80630317737611,27.65854274272865,27.587979407288913,27.794373528174646
5.248791038502103,5.248792777661138,175,49.06632318574716,49.12878577014193,48.80318231382946,27.57240867808868,27.596867506735748,27.80325646807387
5.278784130150686,5.278785879247772,176,49.008177190712544,49.09959267633326,48.774269633701884,27.595286550133988,27.628718549254785,27.83503927605622
5.308777221799269,5.308778980834408,177,48.93592749790055,49.113498954547566,48.787786620243004,27.6336464727056,27.63063915192228,27.836959878723718
5.338770313447853,5.338772082421043,178,48.99305428956028,49.15693310851601,48.830631868997095,27.613571526103954,27.52296413013002,27.728227501840195
5.368763405096436,5.368765184007678,179,49.08263284247313,49.208293240014875,48.8817260887274,27.49180748448889,27.444802015100038,27.649539533473416
5.39875649674502,5.3987582855943135,180,49.15047971491927,49.27712517699764,48.94966269431621,27.40816439377971,27.378958943146642,27.583315018876704
5.428749588393603,5.428751387180948,181,49.22161634001255,49.3825477166062,49.054174407489654,27.34735962400452,27.28481489320299,27.488345990131336
5.458742680042186,5.458744488767583,182,49.29763320824068,49.58342210642631,49.25664022165345,27.258555786465653,27.11727340644447,27.31790864073838
5.48873577169077,5.488737590354218,183,49.51542466192093,49.800687548568405,49.47460501429751,27.060788603093737,26.951225988658877,27.149072155663703
5.518728863339353,5.518730691940854,184,49.802428729935386,49.99395976274876,49.668471227019566,26.86646678521165,26.784538217885427,26.97957268244872
5.548721954987936,5.548723793527489,185,50.00551692710165,50.29536769387069,49.96799829066972,26.69423122715224,26.654494689452264,26.84792975814193
5.57871504663652,5.578716895114123,186,50.18319182097368,50.45975435396346,50.13138455058694,26.547101515817367,26.542068926237278,26.734395695926537
5.608708138285103,5.6087099967007585,187,50.48930441169747,50.69724070305338,50.36998712620867,26.383120042089274,26.38686846851897,26.576971332355924
5.638701229933687,5.638703098287394,188,50.826321564831474,51.386578104438385,51.06885564851795,26.19527937061194,26.114689100278895,26.296595130134534
5.6686943215822705,5.668696199874029,189,51.37262843241151,51.97981837921659,51.68298323446616,25.843322010992882,25.808799882426797,25.980333887533817
5.698687413230854,5.698689301460663,190,52.21841574983994,52.676710246888476,52.384076815422944,25.559038762797194,25.573250652971666,25.7400561850271
5.728680504879438,5.728682403047299,191,53.15522347059255,53.00349130511168,52.71078251967173,25.28587791049539,25.4360719525678,25.601641288247578
5.758673596528021,5.758675504633934,192,53.63440502408463,53.21567224832522,52.9218709155608,25.102172206515327,25.35250854560246,25.51768393628072
5.788666688176605,5.788668606220569,193,53.93656072706495,53.49531241221692,53.19993010721773,24.992401432588302,25.218867756844134,25.38302501256385
5.818659779825188,5.8186617078072045,194,54.31380592527895,53.74411067087055,53.44802393624534,24.818599082506807,25.092926739085385,25.256270861684015
5.848652871473771,5.848654809393839,195,54.55334219603277,53.85091512885672,53.55375263003917,24.69349573495229,25.040503171964446,25.20371615310691
5.878645963122355,5.878647910980474,196,54.675660628256956,53.954092889011555,53.65597234042493,24.63634466253863,24.976279139217297,25.139288278439864
5.908639054770938,5.908641012567109,197,54.84664761935747,54.04143128581267,53.742318537351764,24.545304404261543,24.91630768558113,25.07913149038572
5.938632146419521,5.938634114153745,198,54.94796673467668,54.108511202050764,53.808543860946216,24.48917222913647,24.864670122007055,25.02734951255968
5.968625238068105,5.96862721574038,199,55.04891721071528,54.1758578586904,53.874938983786556,24.420836589050957,24.795300615568095,24.957693945358926
5.998618329716688,5.998620317327014,200,55.13216620135958,54.31138343415394,54.008113260124794,24.340860866237993,24.759828747131422,24.922153488145767
6.028611421365272,6.0286134189136495,201,55.387214190301066,54.60149361723502,54.29299187343376,24.256226776347948,24.72497609411647,24.88723319418682
6.058604513013855,6.058606520500285,202,55.8776008698053,54.54207771544104,54.23094088213951,24.194350963466977,24.665295291910724,24.827359956413602
6.088597604662438,6.08859962208692,203,55.90748061197742,54.7218028196533,54.40722805469229,24.08698215496433,24.550719182523892,24.712045898010842
6.118590696311022,6.1185927236735544,204,56.12595053266383,54.880732764636505,54.56628546756981,23.946600787559433,24.40237222423417,24.562456494378978
6.1485837879596055,6.14858582526019,205,56.37094809160968,55.2095130324499,54.89065085894106,23.750151861183483,24.332513685401466,24.492354323385655
6.178576879608189,6.178578926846825,206,56.80854219785709,55.38677073265554,55.06604462323551,23.65946014809624,24.364268769319608,24.52406579148885
