Frame,Time,FL,PEN,ANG,FL_px,TimTrackAlpha,RawTimTrackAlpha,FascicleCandidateIdx,FascicleRawRejected,FascicleSelectionReason,SuperApoRejected,DeepApoRejected,SuperApoSoftDownweighted,DeepApoSoftDownweighted,SuperApoGateReason,DeepApoGateReason,speckle_zncc,speckle_confidence,forward_backward_error,valid_patch_fraction,n_valid_patches,n_total_patches,motion_consistency,motion_spread_px,n_motion_points,feature_reliability,feature_peak_score,feature_peak_count_score,feature_mask_score,feature_mask_density,geometry_stability,geometry_alpha_score,geometry_pennation_score,geometry_length_score,geometry_angle_jump_deg,geometry_angle_jump_score,geometry_length_jump_px,geometry_length_jump_score,confidence_theta,confidence_length,combined_confidence,r_scale,r_scale_theta,r_scale_length,R_t_x_variance,R_t_alpha_variance,R_t_length_variance,R_t_theta_variance,kalman_measurement_r_scale,kalman_measurement_r_scale_theta,kalman_measurement_r_scale_length,detection_success,fixed_ANG_deg,fixed_PEN_deg,fixed_FL_px,fixed_FL_mm,delta_vs_fixed_ANG_deg,delta_vs_fixed_PEN_deg,delta_vs_fixed_FL_px,delta_vs_fixed_FL_mm
105,4.2,76.07909897647312,12.047489919229744,12.073125071185416,1152.4407892294153,9.0,9.0,9,False,candidate persistence disabled,False,False,False,False,,,0.9988573789596558,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.896195652173913,0.7693236714975845,1.0,1.0,nan,0.9872634612006224,1.0,1.0,1.0,0.5,0.9394130628134758,0.09550315825708822,0.9984095468090323,0.956371555731546,0.9978408249046029,0.9711038317660174,0.5957844471750526,0.6777007258341472,0.5019564394201106,50.19564394201106,2.0705736812968714,50.19564394201106,2.0705736812968714,0.5832462973154078,0.6777007258341472,0.5019564394201106,True,12.081289700457006,12.055654548501334,1151.671844431247,76.02833660503155,-0.008164629271590229,-0.008164629271590229,0.7689447981681496,0.05076237144156437
106,4.24,76.09670094328891,12.049121523253614,12.074041745124845,1152.707422572897,8.5,8.5,7,False,candidate persistence disabled,False,False,False,False,,,0.9987194538116455,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8973300970873785,0.7718446601941747,1.0,1.0,nan,0.9871848233804487,1.0,1.0,1.0,0.5,0.9394130628134758,0.11939980447345988,0.9980119819895171,0.956795097937066,0.9977692923211977,0.971399396096856,0.5943186153449938,0.6751193549643881,0.5020544643271266,50.20544643271266,2.062686839242791,50.20544643271266,2.062686839242791,0.582191279661179,0.6751193549643881,0.5020544643271266,True,12.082206215183561,12.05728599331233,1151.9384221135372,76.04593489733898,-0.008164470058716233,-0.008164470058716233,0.7690004593598587,0.05076604594992773
107,4.28,76.10255934229261,12.052682841730077,12.074592905017681,1152.796165185024,9.0,9.0,7,False,candidate persistence disabled,False,False,False,False,,,0.9984533786773682,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8978260869565218,0.7729468599033816,1.0,1.0,nan,0.9873490705556202,1.0,1.0,1.0,0.5,0.9394130628134758,0.06949014952510879,0.9988425012603038,0.9569801651808993,0.997918698469426,0.9715578457640902,0.5935359027494405,0.6739953809123412,0.5018515571298761,50.18515571298761,2.059252770188542,50.18515571298761,2.059252770188542,0.5815888852180743,0.6739953809123412,0.5018515571298761,True,12.082757172909396,12.060847109621792,1152.0273586160567,76.05180609613814,-0.008164267891714871,-0.008164267891714871,0.768806568967193,0.0507532461544713
108,4.32,76.11223527267074,12.054657824236,12.079555677273135,1152.9427354913437,9.0,9.0,6,False,candidate persistence disabled,False,False,False,False,,,0.9989047050476074,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8962378640776698,0.7694174757281553,1.0,1.0,nan,0.999957624214225,1.0,1.0,1.0,0.0,1.0,0.012713005096202323,0.9997881390274361,0.9623834608586415,0.9999618617119944,0.9729780915063838,0.5866180973511921,0.6422665716342649,0.5000045927880349,50.00045927880349,1.962311989508088,50.00045927880349,1.962311989508088,0.5666888349097394,0.6422665716342649,0.5000045927880349,True,12.087719884568173,12.062822031531038,1152.1739664747847,76.06148450556196,-0.00816420729503875,-0.00816420729503875,0.7687690165589629,0.05075076710878079
109,4.36,76.12137366084599,12.056308592115688,12.084227929070494,1153.0811631465426,9.0,9.0,6,False,candidate persistence disabled,False,False,False,False,,,0.9992642998695374,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8936875,0.76375,1.0,1.0,nan,0.9999644773652342,1.0,1.0,1.0,0.0,1.0,0.010656979712848624,0.9998223994442987,0.9614240664516386,0.9999680295719264,0.9722861665099791,0.589966228843108,0.6477438046804787,0.500003524985123,50.0003524985123,1.9790465364245908,50.0003524985123,1.9790465364245908,0.5690994514384233,0.6477438046804787,0.500003524985123,True,12.092393746984897,12.06447441003009,1152.3122585710655,76.07061394473051,-0.008165817914402851,-0.008165817914402851,0.7689045754771087,0.05075971611547914
110,4.4,76.13265482625859,12.057962105443126,12.089149721308672,1153.252049439183,9.0,9.0,6,False,candidate persistence disabled,False,False,False,False,,,0.9993771910667419,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8926136363636363,0.7613636363636364,1.0,1.0,nan,0.9999313328665572,1.0,1.0,1.0,0.0,1.0,0.02060084734148404,0.9996567114813008,0.9610195686482647,0.9999381993677133,0.9719891249884113,0.5914165073872536,0.6500736938927018,0.5000094737951314,50.000947379513136,1.9861650285543269,50.000947379513136,1.9861650285543269,0.5701254297181868,0.6500736938927018,0.5000094737951314,True,12.097315878464741,12.066128262599195,1152.4831074937647,76.08189264314306,-0.00816615715606872,-0.00816615715606872,0.768941945418419,0.050762183115523385
111,4.44,76.14395595386203,12.059211252732714,12.093526613923672,1153.4232381176732,9.0,9.0,6,False,candidate persistence disabled,False,False,False,False,,,0.998986542224884,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8957720588235294,0.7683823529411765,1.0,1.0,nan,0.9999497461366198,1.0,1.0,1.0,0.0,1.0,0.015076537844379345,0.9997487559363376,0.9622083671009954,0.9999547714093104,0.9728504947373597,0.5872323337301766,0.6432610392491211,0.5000059313587777,50.00059313587777,1.9653503785664572,50.00059313587777,1.9653503785664572,0.5671281469267524,0.6432610392491211,0.5000059313587777,True,12.101693236986591,12.067377875795634,1152.65422016094,76.09318875281207,-0.008166623062919598,-0.008166623062919598,0.7690179567332507,0.05076720104996468
112,4.48,76.13535877899072,12.06273056414753,12.09053172705407,1153.293008723173,9.0,9.0,5,False,candidate persistence disabled,False,False,False,False,,,0.9983221888542175,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8958128078817733,0.7684729064039408,1.0,1.0,nan,0.9999034694711338,1.0,1.0,1.0,0.0,1.0,0.0289605564712474,0.9995174405281049,0.962223686820626,0.9999131221046892,0.9728548048054749,0.5872115619495695,0.6431739367735817,0.500015790596941,50.0015790596941,1.9650842550600882,50.0015790596941,1.9650842550600882,0.5670953398567029,0.6431739367735817,0.500015790596941,True,12.098698610777177,12.070897447870637,1152.52428437834,76.08461096091386,-0.008166883723106366,-0.008166883723106366,0.76872434483289,0.05074781807685724
113,4.52,76.13631660242461,12.06414132261772,12.087477037188478,1153.3075177645385,9.0,9.0,8,False,candidate persistence disabled,False,False,False,False,,,0.998605489730835,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8952586206896551,0.7672413793103449,1.0,1.0,nan,0.999973010067342,1.0,1.0,1.0,0.0,1.0,0.008097089067859997,0.9998650576210777,0.9620152998100155,0.9999757090278268,0.9727144547855532,0.5878888062392376,0.6443602633721865,0.5000023345434218,50.00023345434218,1.9687088293579396,50.00023345434218,1.9687088293579396,0.5676104614725731,0.6443602633721865,0.5000023345434218,True,12.09564388369327,12.072308169122513,1152.5388800446474,76.08557450294744,-0.008166846504792602,-0.008166846504792602,0.7686377198911032,0.05074209947717634
114,4.56,76.13199639593226,12.066871095481183,12.08511369799595,1153.2420755833525,9.0,9.0,7,False,candidate persistence disabled,False,False,False,False,,,0.9985798597335815,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8958955223880596,0.7686567164179104,1.0,1.0,nan,0.9999932463433785,1.0,1.0,1.0,0.0,1.0,0.0020261038282569643,0.9999662321730083,0.9622547821721076,0.9999939217069881,0.9728903631112403,0.5870402565166432,0.6429971939729422,0.5000002922180641,50.00002922180641,1.9645442541756086,50.00002922180641,1.9645442541756086,0.5670086285779665,0.6429971939729422,0.5000002922180641,True,12.093280350378478,12.07503774786371,1152.4736789785095,76.08127021381567,-0.008166652382527673,-0.008166652382527673,0.7683966048430193,0.05072618211659119
115,4.6,76.13363750836692,12.069219524762651,12.082004568142594,1153.266935037984,9.0,9.0,8,False,candidate persistence disabled,False,False,False,False,,,0.9982500672340393,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8975746268656717,0.7723880597014925,1.0,1.0,nan,0.9999717694734596,1.0,1.0,1.0,0.0,1.0,0.008469277508766027,0.9998588553366993,0.9628856147743287,0.9999745924902499,0.9733427597792539,0.5848706229296934,0.6394273644438736,0.500002497340514,50.00024973405141,1.9536373821776365,50.00024973405141,1.9536373821776365,0.565433708837561,0.6394273644438736,0.500002497340514,True,12.0901706845479,12.077385641167957,1152.4987264247065,76.08292373663103,-0.008166116405305957,-0.008166116405305957,0.7682086132774657,0.05071377173588587
116,4.64,76.16945656135995,12.06574835738705,12.080084197581527,1153.8095195093576,8.5,8.5,6,False,candidate persistence disabled,False,False,False,False,,,0.9962685108184814,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8950386597938145,0.7667525773195877,1.0,1.0,nan,0.9871019492064258,1.0,1.0,1.0,0.5,0.9394130628134758,0.1445858641347968,0.9975931367491588,0.9559392363836372,0.9976939055385037,0.970766430911181,0.5974669493014155,0.6803485441288337,0.5021594852921365,50.21594852921365,2.0786635396441326,50.21594852921365,2.0786635396441326,0.5845027585383918,0.6803485441288337,0.5021594852921365,True,12.08825100045155,12.073915160257073,1153.0406572284462,76.11869963734665,-0.008166802870022138,-0.008166802870022138,0.7688622809114349,0.050756924013299454
117,4.68,76.20594777747753,12.062168740802164,12.077809034798008,1154.3622858600145,9.0,9.0,9,False,candidate persistence disabled,False,False,False,False,,,0.9964748620986938,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8954145728643217,0.7675879396984925,1.0,1.0,nan,0.9871900201401612,1.0,1.0,1.0,0.5,0.9394130628134758,0.11782054213745141,0.9980382510474641,0.9560797390910152,0.9977740195507863,0.9708813373668154,0.5968928540343746,0.6794865783447454,0.5020479371759816,50.204793717598164,2.0760299823840085,50.204793717598164,2.0760299823840085,0.5840674918164385,0.6794865783447454,0.5020479371759816,True,12.085975147764742,12.070334853768898,1153.5928851401552,76.15515530808057,-0.008166112966733863,-0.008166112966733863,0.7694007198592772,0.05079246939696702
118,4.72,76.22161078121533,12.061316369556303,12.07713620434717,1154.5995479284688,9.0,9.0,9,False,candidate persistence disabled,False,False,False,False,,,0.9982864856719971,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8976249999999999,0.7725,1.0,1.0,nan,0.9997748521202897,1.0,1.0,1.0,0.0,1.0,0.06755196878975767,0.9988747674030076,0.9629045278965466,0.9997973646269518,0.9733276619950503,0.5849427350323881,0.639320801821663,0.500056248053987,50.005624805398696,1.953311802238663,50.005624805398696,1.953311802238663,0.5654169801675639,0.639320801821663,0.500056248053987,True,12.085303184907104,12.069483350116238,1153.8298513808313,76.1707987825627,-0.0081669805599347,-0.0081669805599347,0.7696965476375226,0.05081199865263386
119,4.76,76.23267393911756,12.060614357887102,12.076380390522218,1154.767131858822,9.0,9.0,7,False,candidate persistence disabled,False,False,False,False,,,0.9985155463218689,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8960227272727272,0.7689393939393939,1.0,1.0,nan,0.9998428783952131,1.0,1.0,1.0,0.0,1.0,0.04714018490381022,0.9992146388092665,0.9623025994121288,0.9998585894447038,0.9729029494880128,0.5869796473889056,0.64272554770221,0.500032791203234,50.0032791203234,1.9637142954676434,50.0032791203234,1.9637142954676434,0.5669072671920544,0.64272554770221,0.500032791203234,True,12.084546753764528,12.068780721129412,1153.9973356284509,76.18185535984696,-0.008166363242310126,-0.008166363242310126,0.7697962303711847,0.0508185792705973
120,4.8,76.24745959850118,12.059138794467852,12.075722172218576,1154.9911039772958,8.5,8.5,5,False,candidate persistence disabled,False,False,False,False,,,0.9983968138694763,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8965000000000001,0.77,1.0,1.0,nan,0.9874414887448849,1.0,1.0,1.0,0.5,0.9394130628134758,0.041410759871268965,0.999310058787782,0.9564852174295901,0.998002764854107,0.971212535177418,0.595244463929724,0.6770067540702033,0.501740517567683,50.1740517567683,2.068453394841199,50.1740517567683,2.068453394841199,0.582822202034206,0.6770067540702033,0.501740517567683,True,12.083889444880128,12.067306067129405,1154.2209757439966,76.19661910184979,-0.00816727266155226,-0.00816727266155226,0.7701282332991468,0.050840496651389344
121,4.84,76.26010693421094,12.057751432612905,12.074796564666144,1155.1826849205916,8.5,8.5,7,False,candidate persistence disabled,False,False,False,False,,,0.9981988072395325,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8984756097560975,0.774390243902439,1.0,1.0,nan,0.9999998144637074,1.0,1.0,1.0,0.0,1.0,5.566089294006815e-05,0.9999990723188813,0.9632237941304528,0.9999998330173351,0.9735910232724313,0.5836877654990462,0.6375260578391481,0.5000000013305822,50.00000013305822,1.9478283351075232,50.00000013305822,1.9478283351075232,0.5645910287702549,0.6375260578391481,0.5000000013305822,True,12.082964842820928,12.06591971076769,1154.4122429221443,76.20924572415719,-0.008168278154784048,-0.008168278154784048,0.7704419984472679,0.050861210053753325
122,4.88,76.25085479097022,12.060836554539229,12.072754414245821,1155.0425341117382,9.0,9.0,7,False,candidate persistence disabled,False,False,False,False,,,0.9984914064407349,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8979268292682927,0.7731707317073171,1.0,1.0,nan,0.9874194484023353,1.0,1.0,1.0,0.5,0.9394130628134758,0.04810703163479957,0.9991985374822113,0.9570177467437538,0.9979827163622803,0.9715954863138457,0.5933502850741184,0.6737674305937208,0.5017667905199173,50.176679051991734,2.058556315378349,50.176679051991734,2.058556315378349,0.5814414168305028,0.6737674305937208,0.5017667905199173,True,12.08092213406016,12.069004274353567,1154.2724412240666,76.20001662768253,-0.00816771981433817,-0.00816771981433817,0.7700928876715807,0.050838163287693305
123,4.92,76.23018024705713,12.064413255160193,12.070605865726833,1154.7293575885576,9.0,9.0,6,False,candidate persistence disabled,False,False,False,False,,,0.9988354444503784,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8978762135922329,0.7730582524271845,1.0,1.0,nan,0.9997455897050883,1.0,1.0,1.0,0.0,1.0,0.07633279881019917,0.9987285956067782,0.9629988383797227,0.9997710278217008,0.9733914812718343,0.5846380519611216,0.6387898317383149,0.5000675629626178,50.00675629626178,1.951689533531804,50.00675629626178,1.951689533531804,0.5651885299638342,0.6387898317383149,0.5000675629626178,True,12.07877272429215,12.072580113725511,1153.9597897621757,76.17937674601863,-0.008166858565317625,-0.008166858565317625,0.7695678263819445,0.05080350103850151
124,4.96,76.19647598939177,12.065708555423893,12.068159382639436,1154.2188078866445,9.0,9.0,7,False,candidate persistence disabled,False,False,False,False,,,0.9989657402038574,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8984223300970873,0.7742718446601942,1.0,1.0,nan,0.9998869462276783,1.0,1.0,1.0,0.0,1.0,0.03391804901434625,0.9994348589354969,0.9632038020145328,0.9998982510297346,0.9735601057749156,0.5838347708210677,0.6376382150254567,0.5000200138041432,50.00200138041432,1.94817100807405,50.00200138041432,1.94817100807405,0.5646519893519176,0.6376382150254567,0.5000200138041432,True,12.076326530111857,12.073875702896313,1153.4496382635443,76.1456987759918,-0.00816714747242031,-0.00816714747242031,0.769169623100197,0.05077721339996799
125,5.0,76.16099880842161,12.067186873270174,12.065412336258817,1153.6814020683983,9.0,9.0,7,False,candidate persistence disabled,False,False,False,False,,,0.9986430406570435,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8984223300970873,0.7742718446601942,1.0,1.0,nan,0.9997969120044818,1.0,1.0,1.0,0.0,1.0,0.06093258620330744,0.9989849723859936,0.9632038020145328,0.9998172189478823,0.9735469557258849,0.5838973222292541,0.6376382150254567,0.5000481871643897,50.00481871643897,1.94817100807405,50.00481871643897,1.94817100807405,0.5646678966350194,0.6376382150254567,0.5000481871643897,True,12.073579406177942,12.075353943189299,1152.9126949741335,76.11025212915179,-0.00816706991912497,-0.00816706991912497,0.7687070942647551,0.050746679269821016
126,5.04,76.16048195170987,12.06483306347059,12.068229781260925,1153.6735727596285,8.0,8.0,1,False,candidate persistence disabled,False,False,False,False,,,0.9980224370956421,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8989684466019416,0.7754854368932039,1.0,1.0,nan,0.9751028390017027,1.0,1.0,1.0,1.0,0.8824969025845955,0.06370129418974102,0.9989388751550604,0.9514410297950837,0.9960666520749805,0.9700490065823741,0.60107679413489,0.7086598128004402,0.5048103663954155,50.48103663954156,2.1651627354704317,50.48103663954156,2.1651627354704317,0.5981127149204377,0.7086598128004402,0.5048103663954155,True,12.076396870213841,12.073000152423507,1152.9047145510287,76.10972529653277,-0.008167088952916401,-0.008167088952916401,0.768858208599795,0.05075665517709638
127,5.08,76.1542219427853,12.063359837803988,12.071097225533634,1153.5787465889368,8.0,8.0,1,False,candidate persistence disabled,False,False,False,False,,,0.9984188079833984,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8983695652173913,0.7741545893719807,1.0,1.0,nan,0.9999613926606459,1.0,1.0,1.0,0.0,1.0,0.011582425390997741,0.9998069782079203,0.9631840022996289,0.9999652533275066,0.973556683455675,0.5838510484183297,0.6377493228627475,0.5000039939667276,50.000399396672755,1.948510474972801,50.000399396672755,1.948510474972801,0.5646921361068789,0.6377493228627475,0.5000039939667276,True,12.079264712911453,12.071527325181806,1152.809817290531,76.10346059457022,-0.008167487377818361,-0.008167487377818361,0.7689292984057374,0.05076134821507594
128,5.12,76.12634044749565,12.065174200328736,12.072728522691534,1153.1563996780405,8.0,8.0,1,False,candidate persistence disabled,False,False,False,False,,,0.9985576868057251,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8993990384615385,0.7764423076923077,1.0,1.0,nan,0.999869463813542,1.0,1.0,1.0,0.0,1.0,0.039163412114248786,0.9993474894424282,0.9635701697513405,0.9998825166653648,0.9738220423037629,0.5825920515034109,0.6355877121593155,0.5000248312743832,50.002483127438325,1.9419061228434344,50.002483127438325,1.9419061228434344,0.5637460762901442,0.6355877121593155,0.5000248312743832,True,12.080895190389384,12.073340868026586,1152.3879479892198,76.07561062897585,-0.008166667697850016,-0.008166667697850016,0.7684516888207327,0.05072981851979819
129,5.16,76.1032624213475,12.066834455670993,12.074412267020449,1152.8068153766246,8.0,8.0,1,False,candidate persistence disabled,False,False,False,False,,,0.9983930587768555,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8994565217391304,0.7765700483091788,1.0,1.0,nan,0.9999689907950764,1.0,1.0,1.0,0.0,1.0,0.009302905715685483,0.9998449635907917,0.9635917239297882,0.9999720916722976,0.9738521416498445,0.5824496462758445,0.6354673966349379,0.5000028749833386,50.00028749833386,1.9415385237709661,50.00028749833386,1.9415385237709661,0.5636803396213553,0.6354673966349379,0.5000028749833386,True,12.082579578938862,12.075001767589406,1152.0386448549705,76.05255116425391,-0.008167311918413134,-0.008167311918413134,0.7681705216541559,0.05071125709358171
130,5.2,76.06502402590593,12.07138891871394,12.07259357832072,1152.227582877628,8.0,8.0,1,False,candidate persistence disabled,False,False,False,False,,,0.9926134347915649,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8969678217821782,0.7710396039603961,1.0,1.0,nan,0.9994821660469024,1.0,1.0,1.0,0.0,1.0,0.15539042262093972,0.9974135103663192,0.9626577292008506,0.9995339373730803,0.9731067234271015,0.5860003440509145,0.6407134779511574,0.5001962009154513,50.01962009154512,1.9575668346303612,50.01962009154512,1.9575668346303612,0.5661116917592276,0.6407134779511574,0.5001962009154513,True,12.08076281643713,12.079558156830348,1151.4599159044183,76.01434601087762,-0.008169238116408906,-0.008169238116408906,0.7676669732097707,0.0506780150283106
131,5.24,76.02731271830132,12.074335548750952,12.07059736718665,1151.6563346677594,8.0,8.0,1,False,candidate persistence disabled,False,False,False,False,,,0.9926019906997681,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8965000000000001,0.77,1.0,1.0,nan,0.9993111591271333,1.0,1.0,1.0,0.0,1.0,0.20672346982473755,0.9965605373857116,0.9624819703707989,0.9993800218564463,0.9729548427333183,0.5867299064914385,0.6417080899832315,0.5003010226539518,50.03010226539518,1.9606056649255168,50.03010226539518,1.9606056649255168,0.56661028376118,0.6417080899832315,0.5003010226539518,True,12.078766526606529,12.08250470817083,1150.889248485988,75.97667304458281,-0.008169159419878724,-0.008169159419878724,0.7670861817714467,0.05063967371850708
132,5.28,76.02372711484337,12.070578148266321,12.069650608343636,1151.6020202011775,8.0,8.0,1,False,candidate persistence disabled,False,False,False,False,,,0.9984435439109802,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8942839195979899,0.7650753768844221,1.0,1.0,nan,0.9994424560151225,1.0,1.0,1.0,0.0,1.0,0.16730984109631208,0.9972153868958913,0.9616485864776095,0.9994981964222615,0.9723721789871724,0.5895477260566488,0.6464558333973894,0.5002191973207543,50.021919732075425,1.975111407924104,50.021919732075425,1.975111407924104,0.5686559751601679,0.6464558333973894,0.5002191973207543,True,12.077819380344067,12.078746920266752,1150.8347605352906,75.97307598846255,-0.00816877200043109,-0.00816877200043109,0.7672596658869679,0.050651126380813594
133,5.32,76.0215234502228,12.067207456144885,12.068711569229691,1151.5686392459784,9.0,9.0,6,False,candidate persistence disabled,False,False,False,False,,,0.9986320734024048,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8952970297029703,0.7673267326732673,1.0,1.0,nan,0.9749238257994512,1.0,1.0,1.0,1.0,0.8824969025845955,0.1187815264713663,0.9980222661900761,0.9500792197524958,0.9959020749250836,0.9690303704643891,0.6062768385355295,0.7174986963949189,0.5051154121636399,50.51154121636399,2.1921681067871703,50.51154121636399,2.1921681067871703,0.6020129979962175,0.7174986963949189,0.5051154121636399,True,12.076880136043371,12.075376022958565,1150.8012002930982,75.97086048809906,-0.008168566813679945,-0.008168566813679945,0.7674389528801839,0.050662962123738
134,5.36,76.02091410488707,12.064422757860765,12.06815131518556,1151.5594089260999,9.0,9.0,6,False,candidate persistence disabled,False,False,False,False,,,0.9986143708229065,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8958955223880596,0.7686567164179104,1.0,1.0,nan,0.9996199292082212,1.0,1.0,1.0,0.0,1.0,0.11404291109647602,0.9981010900302514,0.9622547821721076,0.9996579297860717,0.972835874601013,0.5873028057487574,0.6429971939729422,0.5001233694135394,50.012336941353944,1.9645442541756086,50.012336941353944,1.9645442541756086,0.567078410075008,0.6429971939729422,0.5001233694135394,True,12.076319869270748,12.072591311945953,1150.7917948376669,75.97023958108036,-0.008168554085187907,-0.008168554085187907,0.7676140884329925,0.05067452380670545
135,5.4,76.01653386038234,12.062172988905575,12.067139616769794,1151.4930572933654,9.0,9.0,8,False,candidate persistence disabled,False,False,False,False,,,0.9983524084091187,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8959375,0.76875,1.0,1.0,nan,0.9996304211223809,1.0,1.0,1.0,0.0,1.0,0.11089415661717794,0.998153470992663,0.9622705623491552,0.9996673728628251,0.9728488017028014,0.5872404935284817,0.6429075288985897,0.5001182962910321,50.01182962910321,1.9642703011813025,50.01182962910321,1.9642703011813025,0.5670359935889786,0.6429075288985897,0.5001182962910321,True,12.075308258567645,12.070341630703426,1150.7253317258997,75.96585197721761,-0.008168641797851706,-0.008168641797851706,0.7677255674657317,0.05068188316472799
136,5.44,76.01073029995939,12.061985891567529,12.069612567807411,1151.4051453721659,9.0,9.0,8,False,candidate persistence disabled,False,False,False,False,,,0.998056173324585,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8954145728643217,0.7675879396984925,1.0,1.0,nan,0.9995955305992891,1.0,1.0,1.0,0.0,1.0,0.12136536615662408,0.9979792882898468,0.9620739498565842,0.9996359701764709,0.9727017235391269,0.5879503258764551,0.6440260445801842,0.5001354378525267,50.013543785252665,1.9676876933193685,50.013543785252665,1.9676876933193685,0.5675387632528207,0.6440260445801842,0.5001354378525267,True,12.077781820339283,12.0701551440994,1150.6374087476543,75.96004768685687,-0.008169252531871507,-0.008169252531871507,0.7677366245115991,0.05068261310252353
137,5.48,76.0082321892955,12.061399068075035,12.071407219805934,1151.3673041692098,8.0,8.0,1,False,candidate persistence disabled,False,False,False,False,,,0.9982895851135254,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8970149253731343,0.7711442786069652,1.0,1.0,nan,0.9750099692212271,1.0,1.0,1.0,1.0,0.8824969025845955,0.09227495828372412,0.9984632660153624,0.9507168763769825,0.995981271912674,0.9695077292317337,0.6038291414186447,0.7133447452713624,0.5049678393673681,50.49678393673681,2.1794765726896626,50.49678393673681,2.1794765726896626,0.6001801019225358,0.7133447452713624,0.5049678393673681,True,12.079577193314265,12.069569041583366,1150.599486587359,75.95754423174363,-0.008169973508330486,-0.008169973508330486,0.7678175818507498,0.05068795755187239
138,5.52,75.99574202124705,12.062611938603524,12.073780951476124,1151.1781039904877,10.5,10.5,8,False,candidate persistence disabled,False,False,False,False,,,0.9983196258544922,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8976249999999999,0.7725,1.0,1.0,nan,0.939059559557933,1.0,1.0,1.0,2.5,0.7316156289466418,0.11291192285875695,0.998119904217454,0.9332790700650869,0.9903332901736794,0.9642234861840844,0.6319567589576507,0.8360684534835576,0.5185332948329768,51.853329483297685,2.5544333502297176,51.853329483297685,2.5544333502297176,0.6584294418468395,0.8360684534835576,0.5185332948329768,True,12.08195044897468,12.07078143610208,1150.410536737479,75.94507058931015,-0.008169497498556666,-0.008169497498556666,0.7675672530085649,0.050671431936905265
139,5.56,75.98717917189411,12.06312934864522,12.075517900412478,1151.0483945565024,8.0,8.0,1,False,candidate persistence disabled,False,False,False,False,,,0.9980886578559875,1.0,0.0,1.0,144.0,144.0,1.0,0.0,144.0,0.8960227272727272,0.7689393939393939,1.0,1.0,nan,0.9391267055068675,1.0,1.0,1.0,2.5,0.7316156289466418,0.09146167049175347,0.9984768000735043,0.9326956609732112,0.9903970209212234,0.9638032467328617,0.6342885664041702,0.8404859586522704,0.5183503176070867,51.835031760708674,2.5679301189222272,51.835031760708674,2.5679301189222272,0.6600501220450619,0.8404859586522704,0.5183503176070867,True,12.083688401796167,12.071299850028907,1150.2808534421063,75.93650946551405,-0.008170501383688134,-0.008170501383688134,0.767541114396181,0.05066970638006296
