frame,candidate_source,alpha_deg,segment_angle_deg,x_sup,y_sup,x_deep,y_deep,x_mid,y_mid,peak_weight,peak_weight_norm,score,raw_mask_support,mask_support_score,inside_muscle_score,visible_fraction,hough_score,length_score,phi_score,pennation_score,boundary_score,length_mm,phi_deg,pennation_deep_deg,outside_px,alpha_bin,xmid_bin,length_bin,cluster_id
6,grid_scan,44.4,44.39999999999998,550.6331902873569,18.031922267990012,249.36680876463808,313.0537598963938,399.9999995259975,165.5428410821919,,,0.5101438618638677,0.178,0.556,1.0,1.0,0.8693181818181818,5.769998295353701e-09,0.9863692913901887,1.0,1.0,26.72286495099414,45.13724459621694,44.19006621455844,0.0,44.5,400.0,25.0,a44.50_x400_l25
0,grid_scan,44.5,44.49999999999997,553.0328878036635,18.417508066315577,246.96711708694542,319.18750328302866,400.00000244530446,168.80250567467212,,,0.5063537427497604,0.214,0.54,1.0,1.0,0.7435897435897436,8.285693832695472e-09,0.9745504030887048,1.0,1.0,27.195101303019328,45.25779039372361,42.63940552926628,0.0,44.5,400.0,25.0,a44.50_x400_l25
2,grid_scan,44.4,44.39999999999998,552.0294165340366,18.004235444194933,247.97057838293352,315.7606486393764,399.99999745848504,166.88244204178568,,,0.5035425895625677,0.182,0.544,1.0,1.0,0.7373737373737373,6.9790109012663095e-09,0.9843447974716897,1.0,1.0,26.970560830582997,45.15779039372361,43.32555889263506,0.0,44.5,400.0,25.0,a44.50_x400_l25
1,grid_scan,44.6,44.599999999999994,552.1667603761847,19.023634922117935,247.83323178651972,319.13725777507443,399.9999960813522,169.08044634859618,,,0.5011939868157455,0.196,0.536,1.0,1.0,0.7653061224489796,7.633353284947349e-09,0.9569566769494805,1.0,1.0,27.087685180850674,45.4399715819915,42.74769463617364,0.0,44.5,400.0,25.0,a44.50_x400_l25
7,grid_scan,44.5,44.5,550.0110491081844,18.420589982299248,249.98895542543613,313.2514803185751,400.00000226681027,165.83603515043717,,,0.4968866388772468,0.192,0.506,1.0,1.0,0.8277777777777777,5.489137616842876e-09,0.9729442014302422,1.0,1.0,26.65809774069134,45.27428545377589,44.29006621455844,0.0,44.5,400.0,25.0,a44.50_x400_l25
3,grid_scan,44.6,44.599999999999994,554.190244802654,18.432816090143547,245.80976538254518,322.53727452687787,400.00000509259957,170.4850453085107,,,0.49106423643936203,0.184,0.498,1.0,1.0,0.7727272727272727,1.004226014739904e-08,0.9648534645581567,1.0,1.0,27.447890415369052,45.35779039372361,41.995256920065465,0.0,44.5,400.0,25.0,a44.50_x400_l25
5,grid_scan,44.5,44.5,552.8728387992946,18.460742189983193,247.1271529634679,318.91619087027976,399.99999588138127,168.68846653013148,,,0.49052477462889676,0.186,0.484,1.0,1.0,0.8146067415730337,8.107875093707163e-09,0.9765547529561409,1.0,1.0,27.166660550755466,45.23724459621694,42.664078040002664,0.0,44.5,400.0,25.0,a44.50_x400_l25
9,grid_scan,44.4,44.39999999999998,550.0758446217919,19.453916751387396,249.9241505767411,313.38417175321064,399.9999975992665,166.41904425229902,,,0.48984999087036163,0.154,0.508,1.0,1.0,0.7771739130434783,5.346628978266048e-09,0.9702897678533332,1.0,1.0,26.623990185154923,45.301605223498505,44.17771728882426,0.0,44.5,400.0,25.0,a44.50_x400_l25
10,grid_scan,44.5,44.49999999999997,553.5571669055505,19.508703290359904,246.4428272299753,321.30912435313,399.99999706776293,170.40891382174496,,,0.48398027526877885,0.164,0.48,1.0,1.0,0.8034682080924855,8.895195616782359e-09,0.9606352233517113,1.0,1.0,27.288270620818395,45.40160522349851,41.932131365040526,0.0,44.5,400.0,25.0,a44.50_x400_l25
8,grid_scan,44.4,44.39999999999998,550.0758446217919,19.453916751387396,249.9241505767411,313.38417175321064,399.9999975992665,166.41904425229902,,,0.478920738391338,0.164,0.454,1.0,1.0,0.8128654970760234,5.346628978266048e-09,0.9702897678533332,1.0,1.0,26.623990185154923,45.301605223498505,44.17771728882426,0.0,44.5,400.0,25.0,a44.50_x400_l25
4,grid_scan,44.5,44.5,554.6579560484683,18.439002370523667,245.34204186049752,322.4029046811703,399.9999989544829,170.42095352584698,,,0.4782038398954138,0.158,0.464,1.0,1.0,0.7185929648241206,1.0320182538941548e-08,0.9745504030887048,1.0,1.0,27.483888842844802,45.25779039372361,41.91576410774832,0.0,44.5,400.0,25.0,a44.50_x400_l25
