cluster_id,frame_coverage,n_candidates,cluster_score,mean_score,median_alpha_deg,alpha_std_deg,median_length_mm,length_std_mm,median_x_mid,x_mid_std,mean_mask_support,mean_hough_score,hough_peak_fraction
a44.50_x400_l25,11,31,0.929157770743529,0.4936967886693944,44.5,0.07158188976374476,27.087685180850674,0.31073801305905757,399.9999975992665,2.8305617289842024e-06,0.5063636363636365,0.785709105485894,0.0
a44.75_x400_l25,11,22,0.9284495012020869,0.49176837588481986,44.7,7.105427357601002e-15,27.03901705217514,0.33188746827328564,400.0000031677255,2.378838887348867e-06,0.5092727272727274,0.785709105485894,0.0
a45.25_x400_l25,11,22,0.9264495004531176,0.4904073844961465,45.3,0.038569460791991306,26.752339903045364,0.31864948271889937,399.99999812954877,2.280915611992246e-06,0.523090909090909,0.7706177069388089,0.0
a45.50_x400_l25,11,33,0.9259494076676317,0.49020541366660914,45.4,0.057495957457607716,26.705433709595198,0.3106086849825323,399.9999997550217,3.3690700672122906e-06,0.5274545454545454,0.7779065040003332,0.0
a45.00_x400_l25,11,33,0.9240350058280097,0.4894080058007732,45.0,0.08999540851465278,26.876187328888044,0.35730918024704217,399.99999756433107,1.7577734259596455e-06,0.5139999999999999,0.7223700369514577,0.0
a15.75_x400_l70,8,14,0.9239985765163998,0.6229174710321628,15.7,0.0,69.26485493506905,1.891889451576301,400.00000241444025,2.2654778093982775e-06,0.3474464261098961,0.8419193517501007,0.0
a45.75_x400_l25,11,22,0.9231046527324345,0.48721270719610726,45.7,0.0445361771415098,26.566180509483974,0.32173309208426365,400.000001592572,1.9938016002846875e-06,0.5314545454545455,0.7802336030425732,0.0
a40.75_x400_l30,11,22,0.920576820221085,0.4854273894660002,40.7,0.04979295977319408,29.205613778945406,0.3854710049451358,400.0000002788597,3.474974926083089e-06,0.47563636363636363,0.7269733044053308,0.0
a46.00_x400_l25,11,33,0.9205117959090728,0.48499196612561324,45.9,0.0782029569731159,26.411965823072215,0.2916111077077987,400.0000001815364,2.831177368501506e-06,0.534,0.7599762011623881,0.0
a42.25_x400_l30,11,22,0.9204872927232479,0.48504377266213083,42.3,0.04810456929208073,28.281968371558474,0.3594388553041284,400.00000146226415,2.7084922315538167e-06,0.4738181818181818,0.7638831821255126,0.0
a42.50_x400_l30,11,33,0.9203094652316399,0.48540183996955,42.6,0.07713892158398811,28.172128843066147,0.35495963062304736,400.000001282965,3.7274504649743104e-06,0.47654545454545455,0.7640005929720686,0.0
a40.25_x400_l30,11,22,0.9202126834953316,0.48536391835364084,40.3,0.04810456929208073,29.449676801110606,0.41891434724676546,400.00000072022783,3.43206171402091e-06,0.47454545454545455,0.7257666219425296,0.0
a42.00_x400_l30,11,33,0.9198316875387182,0.48525521449822856,42.0,0.08999540851465279,28.426401968482466,0.3623618789217245,400.0000016644856,2.944041624569996e-06,0.47727272727272735,0.7375978936075737,0.0
a41.00_x400_l30,11,33,0.9195516801745857,0.48425868362046337,40.9,0.044536177141512964,29.026126841499817,0.3816279903047449,400.0000026089008,3.5992343520813587e-06,0.47363636363636363,0.7174104039078032,0.0
a40.00_x400_l30,11,33,0.9192799200742833,0.4851918460878954,40.1,0.08813963377120723,29.5737879787294,0.4149133338188032,399.9999990550024,3.3011985235453983e-06,0.47218181818181826,0.7406369028630646,0.0
a40.50_x400_l30,11,33,0.9192054916202225,0.48496179090140995,40.5,0.07496555682941308,29.326958864924773,0.4256988144599212,399.99999694394194,3.977236536577208e-06,0.476,0.7175139192574723,0.0
a41.75_x400_l30,11,22,0.9191930476775159,0.48391859075113697,41.7,0.0445361771415098,28.618798359412864,0.3834819530790878,399.99999979003354,3.2901435196950787e-06,0.47272727272727283,0.7354679897680856,0.0
a46.25_x400_l25,11,22,0.9189175806191586,0.4828326567423767,46.2,0.04810456929208073,26.294129866266903,0.2952984737376467,400.00000332747794,3.25939372798619e-06,0.538,0.7613395564218473,0.0
a41.25_x400_l30,11,22,0.9184590937336323,0.48330424589953064,41.2,0.04810456929208073,28.908127714826062,0.38830607800567724,400.0000010242878,2.9443794332179627e-06,0.4721818181818182,0.7222625121484192,0.0
