frame,seq_angle_error_deg,seq_length_error_px,seq_length_error_mm,seq_max_endpoint_abs_error_px,one_step_angle_error_deg,one_step_length_error_px,one_step_length_error_mm,one_step_max_endpoint_abs_error_px
719,-8.838639582645072,201.5743193660279,18.18472952287832,221.8345868225876,0.056725573095746995,-1.0392127122256625,-0.09375104005309803,1.223884857099904
720,-8.711404275700119,200.15607434183835,18.056784642582215,220.10074954385072,0.135639272623024,-1.3709459739912973,-0.12367786633693732,1.7284206832000564
721,-8.489432898611796,198.50221410551342,17.907584083895962,217.85813741395114,0.22991752168215385,-1.6508269335924979,-0.14892691376003497,2.259965613392609
722,-8.343569660744805,196.48529035877243,17.725630286814525,215.66832022829908,0.14637410991124966,-2.0141695208292276,-0.18170532865843747,2.190096329012931
723,-8.237048777824668,193.29590493319097,17.437904590948012,212.64834122724596,0.10594186151033114,-3.186964007525148,-0.287507251212678,3.008145283984504
724,-8.059281739710428,191.13427574867,17.242896406508134,210.00394626772848,0.17862552926672493,-2.159525873230905,-0.19481843731816173,2.6347933181479846
725,-7.771011815409793,188.06671617042628,16.966161049538456,206.60294848340564,0.2882908782015079,-3.079223914567706,-0.2777876378444532,3.3988243971485588
726,-7.526922961453977,184.56087402285118,16.6498866778622,202.95592934850808,0.23440960014085022,-3.4261262378178117,-0.3090829186074076,3.6024669909084253
727,-7.2649129116749975,179.01592410240573,16.149657209950128,197.6545146496024,0.26282600731229877,-5.553937697695574,-0.5010402869629281,5.307775160578274
728,-6.972048591612577,174.33584690532018,15.727450957472836,192.66141045477244,0.2934415462038942,-4.69964186405889,-0.42397125001385366,4.998813506104028
729,-6.701116487679684,168.90446339898529,15.237466715887109,187.3002683680107,0.2720850844153233,-5.466815118184741,-0.4931806521209366,5.385285182709509
730,-6.465674379538598,164.08264770548544,14.802473734284899,182.34404597119703,0.23469683631137173,-4.831432163197519,-0.43586051721372643,4.959007884698963
731,-6.129813425685171,157.1046998214647,14.172968471438187,175.3511799100666,0.3348012224684851,-6.945787173507938,-0.6266039318449332,6.973175215360641
732,-5.89408291289655,152.19914776012854,13.730421337079212,170.19711802037278,0.23509962552645902,-4.879953679056257,-0.4402378141070325,5.139577650708759
733,-5.77807696755076,147.63506268282572,13.318679142383033,165.31279294620728,0.11364782987007516,-4.578178559638559,-0.4130136173908807,4.885594199788812
734,-5.603775038091328,141.54017164584775,12.768837548833597,159.807252662752,0.17435747512658395,-6.114564082779793,-0.5516163683219494,5.509819251920845
735,-5.478801189420011,136.0791562369808,12.276180108923358,155.6498314330124,0.12536119129433132,-5.455861760440143,-0.4921925111286749,4.155376773164363
736,-5.360492399787887,133.06941873643598,12.004661085297695,153.06568426795855,0.11855660652074107,-3.0245599821947735,-0.2728562119168595,2.592028668442822
737,-5.129165696174994,127.88993351353793,11.537401475331626,148.70836102936724,0.22993092685834426,-5.216765613135863,-0.4706228053131464,4.380913377065866
738,-4.851091384496385,118.63308719336999,10.702308755700816,141.20958902052547,0.27629335703446145,-9.287908903995117,-0.8378949847554314,7.514707549298748
739,-4.738291544087787,111.07303712752605,10.020290004209201,135.51998375186514,0.10926092175677127,-7.546224585573555,-0.6807715062074364,5.695112721828693
740,-4.683865455127318,108.83191803951206,9.818110755521818,132.96147212495458,0.054082724442537256,-2.253271810686215,-0.20327558861528666,2.573283581832527
741,-4.606251900414918,107.73829164450262,9.719450865438228,130.90207510751645,0.07600490475476818,-1.1138224465788653,-0.10048184704901865,2.083493892727674
742,-4.444858329915377,104.23453134208023,9.403364304347809,126.22858662762007,0.15781651927770213,-3.4748072893090693,-0.31347460777218833,4.649704502445843
743,-4.223023877616328,99.61076090391305,8.98623768296867,121.22718982343117,0.2206170691916043,-4.64626861420038,-0.4191562611031304,5.019824222284157
744,-4.044999479138056,96.36882217526295,8.693770968480129,117.7090576515489,0.17449988134191585,-3.2040455953324454,-0.2890482414294573,3.4969655646986553
745,-3.855758057131453,95.0470752258941,8.574531519489025,114.88495040898086,0.18714453350872873,-1.322117807788004,-0.11927290543567938,2.8203470611119172
746,-3.614292744861018,91.58528631794866,8.26223134576512,109.76580040842494,0.24074167010641645,-3.431861348893108,-0.30960030318306153,5.103157111106313
747,-3.436974521230951,86.86860846050342,7.836723218767836,105.06227348073772,0.17587040963195477,-4.719176602170933,-0.42573354756239556,4.711206934606523
748,-3.349209051448298,81.73854515382857,7.37392213398418,100.50418709254463,0.08771394362992169,-5.093602467588539,-0.45951182403334334,4.53669692539971
749,-3.1896665512746267,75.45965775656316,6.807481580529809,94.31156780332357,0.1604486376814407,-6.331600427141666,-0.5711959815944528,6.229707221090493
750,-3.082642761704051,70.83893713736416,6.3906300940647025,89.70329097090294,0.10834458595545016,-4.649917731203573,-0.4194854608043081,4.628227202314832
751,-3.0147161636201645,69.3786331170977,6.258890923553121,87.51981382024516,0.06758361107924316,-1.4904003873790543,-0.13445426982227413,2.200376227972612
752,-2.893691667883587,65.76683609813517,5.933057989636039,83.6993221526079,0.1204420744930701,-3.5913400312291515,-0.32398743698099286,3.8062339539594774
753,-2.746661294741699,61.9806044598987,5.591488694158122,79.22113165172252,0.14819007263611184,-3.808021188663247,-0.3435350075893712,4.492321641124164
754,-2.634130212052497,58.26002480437296,5.25584209534112,75.1416873260545,0.11301312466071067,-3.743686820069456,-0.33773117754007376,4.093504019160349
755,-2.5084720053422416,53.72575871325637,4.846789976445015,70.39022066652478,0.126281553245434,-4.5169510287672665,-0.40749006611832816,4.740129446390249
756,-2.396415086445927,49.01553325536747,4.421863943144362,64.64331562645958,0.11359194118736582,-4.750493553180718,-0.42855876004673027,5.7670962082572075
757,-2.2772238862577012,42.36180189331105,3.821607395001549,57.50631898371429,0.11947947629727196,-6.670340430052647,-0.6017549106826855,7.148397507984932
758,-2.0342352553705325,34.29576227255302,3.0939415430933064,49.15677481540809,0.24181299688876834,-8.05026155852147,-0.7262424573256914,8.33679741969933
759,-1.7667082441778064,26.39355941301187,2.3810559826329216,40.24351767065586,0.26705218359336413,-7.899621196554676,-0.7126526595468365,8.907260146116599
760,-1.4845242594539911,17.929308838743395,1.6174661176588794,31.909531422931803,0.27741402586713093,-8.467078371545085,-0.7638449705290674,8.31781309000765
761,-1.2953923752346839,11.828263660986522,1.06706933738793,26.109369750049055,0.18776497377896817,-6.120355170397943,-0.5521388027387468,5.810756211254658
762,-1.1885089991315567,7.330079327439762,0.6612722809629822,21.622941310038176,0.10764466382292426,-4.529858974778335,-0.4086545374043801,4.507920925984774
763,-1.0805813016067702,2.336756958020601,0.2108070778854884,16.91697320558023,0.10900021427823958,-5.031237616460885,-0.4538856710935354,4.738873390183929
764,-1.0032744376786127,-2.5826680667446453,-0.23299158538070022,12.527314983684468,0.07153448576511323,-4.871445084715333,-0.4394702238346395,4.360955156009746
765,-0.9433829995720089,-7.172521000977213,-0.6470583892340653,10.960750806086594,0.0529392693511852,-4.529862542843489,-0.4086548592921084,4.0389751712185635
766,-0.8762000524867233,-11.03320852091008,-0.9953446121176888,11.728727181323393,0.06703513542686323,-3.898462079368869,-0.35169399897509196,3.220614116850278
767,-0.9036393233485001,-11.923114488650867,-1.075626164723486,11.803924345248106,-0.043990222867023476,-0.575440144224217,-0.05191248276186442,1.1783560325720828
768,-0.9247491456492014,-10.467637440537032,-0.9443224523758498,11.432071155683047,-0.02400746455236913,1.6468261165368858,0.1485659859580429,1.2013415093607058
769,-0.9727255358719447,-9.776295565137048,-0.8819540661075593,11.169432697697175,-0.0658897298012846,0.9315052321317125,0.08403436880618831,0.8883194895132647
770,-1.0056490973335315,-9.651705021268754,-0.8707143141963094,11.251508562864387,-0.03934869565216559,0.0676368357002275,0.006101757241995613,0.7131232605398736
771,-1.0272746276417024,-9.488793126067208,-0.8560174581701201,11.4030408159947,-0.02454051039899241,0.1448257027894897,0.01306523688866037,0.4961358569822778
772,-1.058960616815284,-8.9592672738479,-0.8082470654521149,11.149710562959854,-0.036739844406952216,0.6131056918094373,0.05531042451021081,0.4443591738254433
773,-1.0822980515904987,-8.403938798712034,-0.7581489272147689,11.0595900391844,-0.030340852330283496,0.5915241505040285,0.05336347763443817,0.588030009336503
774,-1.0976578622433806,-8.269820347757786,-0.7460496292372238,11.261005180180575,-0.015218203453486012,0.16240049132193235,0.01465072048046614,0.24779028372191902
775,-1.1064471655831198,-8.125183250360465,-0.7330014071054726,11.39677638622345,-0.010174946949462083,0.11645288885551963,0.010505625382517519,0.14900416942657557
776,-1.104247615678588,-8.50563086336058,-0.7673229266412481,11.525118886856717,0.0046297929452236986,-0.4138874799707537,-0.03733824774825127,0.3141720165920958
777,-1.080768503586853,-10.899596686335258,-0.9832910177886078,11.76008858394016,0.03637837348236417,-2.53577516895632,-0.228761211861362,2.1895707036196974
778,-1.0249881064305555,-14.730180541330242,-1.3288614829990095,12.02308087146082,0.09891893342623348,-4.561709994332205,-0.41152793009367045,4.589432435671888
779,-0.9630483789480593,-16.808666332557095,-1.5163690090047062,11.847320011917589,0.07599599890306763,-2.411264108880914,-0.21752863046310028,3.0920810370255687
780,-0.9081694445165169,-17.85414477795223,-1.6106853029220252,11.530062581146922,0.05506526888555641,-0.7986532967915991,-0.07204932766429552,0.9949169952385297
781,-0.8837208933119314,-18.359612147675648,-1.6562852951728744,11.378789930084281,0.029437149785536576,-0.5906308200995909,-0.053282887151333204,0.47209265913750187
782,-0.8765917682714246,-18.780080863025773,-1.6942172593512577,11.492433870047535,0.00803218069097511,-0.5192593323258734,-0.04684421378811705,0.4914573075475346
783,-0.883900301075812,-19.018857606012148,-1.7157581505779644,11.5034275379478,-0.008455206200636667,-0.26791878441645167,-0.02416989745536317,0.2074930853371555
784,-0.8932656565201,-19.217356186109328,-1.7336654068251656,11.600829759486146,-0.013279686756590081,-0.16059498392257865,-0.014487839296930139,0.24937256395892504
785,-0.8913264452444878,-19.550543440806905,-1.7637234029340039,11.640101051945862,0.00018977879838644185,-0.24073228317661233,-0.021717307396893676,0.24950500948438759
786,-0.8875895631396702,-19.65540437838365,-1.7731832775516925,11.648539487446442,0.003993620059475234,-0.14783639649022007,-0.013336842174473592,0.0845223544477065
787,-0.8829846868563891,-19.87623909033573,-1.7931055549466577,11.673287651511998,0.003490985636744881,-0.2005233546146883,-0.01808991828997277,0.13509802510634472
788,-0.878870603882774,-20.018643006021534,-1.8059523138884197,11.684379610396036,0.0048709729198606055,-0.1499920235665968,-0.013531308887591563,0.09945254514138924
789,-0.873627858588037,-20.228945833625062,-1.8249244728910867,11.68175097474807,0.007004540485780808,-0.16972125921483894,-0.015311152744114475,0.18556899639402502
790,-0.8681857329551121,-20.36551417681642,-1.8372447842786344,11.66312885402209,0.007470828353120851,-0.14634927886459081,-0.013202684054154368,0.17085919678216754
791,-0.8610863842529284,-20.38622840310586,-1.8391134876111517,11.646638617319695,0.009305883279267846,-0.04132815901414233,-0.003728358829211773,0.06199440371960918
792,-0.8478293417045961,-20.51324103811737,-1.8505717448977772,11.827618942143886,0.014692635864662407,-0.07894858015652062,-0.007122229562162982,0.15903984058138576
793,-0.8470271243184015,-20.482091977843538,-1.847761678428234,11.785853346556223,0.0030778299210965088,-0.033772956111306485,-0.0030467773573723115,0.050113404725358635
794,-0.8468872178332276,-20.47078905999888,-1.8467420023877994,11.732388210028262,0.00037919678177900096,-0.0012391923355608014,-0.00011179190642870576,0.03586871687902615
795,-0.8444450884969115,-20.52822185942364,-1.8519232175672216,11.74792619945299,0.0021336167740457768,-0.07627043550803592,-0.006880624697966942,0.05608642753434623
796,-0.8428433458665552,-20.573276509569155,-1.8559877562903135,11.754653335526655,0.0021354357126028845,-0.051913131703486215,-0.004683266507770021,0.049624047579690966
797,-0.8406883069888238,-20.55513306559658,-1.8543509722878053,11.747119925092875,0.002096566787287202,0.005486881948968403,0.0004949909516240179,0.015245517203311465
798,-0.839354730797595,-20.536470728388963,-1.8526673770984352,11.734187511394452,0.001419230328622234,0.00853994083854559,0.0007704181503812482,0.014529409126566861
799,-0.8393828611268361,-20.52558856704809,-1.8516856589845876,11.716379596223305,0.0008755537046454265,-0.018821049332359507,-0.0016979131693071656,0.022533080198645195
800,-0.839418301460654,-20.521671607189887,-1.8513322962358139,11.700462967414069,0.00030235797669320164,-0.01804296750276535,-0.001627719666174739,0.022407686779530422
801,-0.8367120609153176,-20.521790339382733,-1.8513430074852395,11.704402583240721,0.0019817546718172707,0.01956837294892466,0.0017653318656770114,0.0213923205770854
802,-0.8354136713124944,-20.49178130106145,-1.8486357864124834,11.70132822710616,0.0017806857878213123,0.025185945170392188,0.0022721128472222136,0.019356814744853068
803,-0.8327458717187994,-20.532893277175845,-1.852344642620668,11.716268751738653,0.0027833278978164344,-0.030559038151068307,-0.0027568384951230664,0.02514270119719697
804,-0.829952365561013,-20.52378930993359,-1.8515233416612689,11.714120474341371,0.003182532467604915,0.007538311311918733,0.0006800576219115298,0.02372942832573699
805,-0.8292316256485321,-20.527780247230794,-1.8518833781754473,11.722349174322403,0.0009137194663537684,-0.026947662534098527,-0.002431043577364405,0.018369682134903087
806,-0.8282490280449508,-20.542061224768872,-1.8531717154729217,11.731300579772096,0.0011517806447329804,-0.017520139269208812,-0.0015805534892328948,0.012855755553346171
807,-0.8275676333506397,-20.58139317568987,-1.8567199893371467,11.749220723366307,0.001166216320825697,-0.04519753650515668,-0.004077429005002569,0.024738861113267063
808,-0.8263256263241203,-20.63144727790666,-1.8612355462453163,11.775136430249972,0.0014657664880530774,-0.05634882440858746,-0.005083425974226663,0.03324505926079979
809,-0.8271450266295801,-20.59005343398951,-1.8575012617495876,11.737190646676027,-0.0010349206741864236,0.027719893192283962,0.002500709225709603,0.03160818144897348
810,-0.8282878087070173,-20.583842208893543,-1.8569409252507165,11.7288105324958,-0.00038103073288198175,-0.008611741949721363,-0.0007768955815851835,0.006088244581633262
811,-0.827674878567251,-20.606984568666917,-1.8590286790594535,11.723459170392402,-0.00035303907165484816,-0.01193987923113582,-0.0010771385712074486,0.019110968321907507
812,-0.8281336493033677,-20.628406799797176,-1.8609612540030551,11.71654264166068,-0.0012765620148798007,-0.013614432378403762,-0.0012282059102937204,0.01835390625807065
813,-0.8290351096416089,-20.670956392425296,-1.8647998026618553,11.724578008815797,-0.0015494841590850683,-0.03145043259632985,-0.002837254328530113,0.019801389857004636
814,-0.8315239562742249,-20.697533515326427,-1.8671974185534697,11.719247669807032,-0.002562005246488752,-0.01001345552708699,-0.000903349101820837,0.020264275382942287
815,-0.8383524770694919,-20.7233047790711,-1.869522335051432,11.739455992561261,-0.007234482806126152,-0.020241484124994713,-0.0018260555963295945,0.07117245328583977
816,-0.8418206215117436,-20.684182915270867,-1.8659930138865357,11.744218264745314,-0.0031361468185480135,0.03613514510061577,0.003259878748400747,0.05625145168565382
817,-0.8439678354363025,-20.751204636725674,-1.8720392795053236,11.813075884841737,-0.0020651036309686788,-0.09078829778081854,-0.008190332201935054,0.0760763731229872
818,-0.8448317128350595,-20.816498658409955,-1.8779296832408983,11.877923909980382,-0.001286557226791274,-0.056533901914917806,-0.0051001224681251475,0.06066316779288172
819,-0.8458443760016792,-20.844727688552666,-1.8804763235046624,11.915825651763726,-0.0008762259746788459,-0.05112309413357252,-0.004611994435181721,0.046990202544975546
820,-0.8458390846134307,-20.899515248027456,-1.8854189022686692,11.956137389658124,3.84709325089716e-05,-0.05639904135114193,-0.005087956221535402,0.04347869825187445
821,-0.8469951546671552,-20.883305687315783,-1.8839565806884524,11.964815212305894,-0.00114147878929316,0.014477854385404498,0.0013060982514946763,0.027602091919238347
822,-0.8456578505909818,-20.88828543454281,-1.8844058212301076,11.970974092249435,0.0009266240471674791,0.0006097277675962687,5.5005690066069085e-05,0.01620594918111351
823,-0.8450473585387215,-20.839172341489302,-1.8799751560738571,11.966043241535317,0.000680771300608285,0.03666356572296081,0.003307549434437924,0.02925474122455185
824,-0.8437377212773356,-20.86611241139201,-1.882405514693194,11.994099817615506,0.0009789365680603623,-0.02545652725916625,-0.0022965230107468487,0.028279505115506254
825,-0.8404085667773984,-20.88785005932914,-1.8843665444981983,12.031479196462328,0.002976244463553712,-0.026632985817059307,-0.0024026554820727884,0.03581269255607822
826,-0.8381743735380098,-20.93791053126438,-1.8888826760411106,12.069297962244491,0.0024396464977769483,-0.016372660504771375,-0.001477035387174215,0.024986438806990918
827,-0.8347714910800335,-20.94273967306094,-1.8893183299362808,12.080894005704295,0.003937424997758399,-0.004800281659413486,-0.00043305032052004224,0.031908479512054555
828,-0.8312110753823561,-20.95562417269673,-1.890480686042214,12.096957740870948,0.005447651549445709,-0.03472010331927322,-0.0031322228439273174,0.033815634328334454
829,-0.8279725250477838,-20.928028313496384,-1.8879911663599054,12.073100889978605,0.004486455818749846,0.03073227901654718,0.0027724671639482957,0.03622352419813524
830,-0.8241253249324529,-20.943148438812955,-1.8893552061349055,12.073802620214337,0.004990766118766032,-0.06153262080977129,-0.0055510745107747415,0.0643835651432525
831,-0.8201990046095773,-20.958014183801993,-1.8906962973643437,12.075536697308848,0.004097936406253666,0.0006539737024695569,5.899727173524295e-05,0.03996544959863968
832,-0.820077130934834,-20.913325546049236,-1.8866647779087125,12.051806051824315,-0.0004666351413504799,0.05726568642717211,0.005166139327148801,0.033887307550685364
833,-0.8526762700384154,-20.785020211084884,-1.875089901604989,11.974476439335035,-0.03257887482484989,0.11533813475170973,0.010405059487387338,0.331122476242399
834,-0.9253229069643396,-20.483252163336715,-1.8478663428490598,12.656221387685775,-0.07272739721230437,0.31243818734344586,0.028186149641125813,0.7079792001857754
835,-0.9355654079328133,-17.932499153897197,-1.6177539272288042,12.177143994174457,-0.01019573217675429,2.5237731218045383,0.2276784649030073,1.8856514266506537
836,-1.0927439050501278,-10.482581664724307,-0.9456706234902534,11.441641770750948,-0.15678270046058174,7.434773537103865,0.6707171144682669,5.92470346643006
837,-1.385051498722163,-2.2614764304405526,-0.2040157562692812,11.270764123351162,-0.29206107587245356,8.195658945102082,0.7393592678232662,6.77441621914584
838,-1.7269952334659138,6.405528582790112,0.5778653009741258,18.65354681559046,-0.34293202010385926,8.670003134907347,0.782151528362638,7.383962398247322
839,-2.0340081385327267,15.006639291167517,1.3538018008224078,26.29342262808616,-0.30743229414645157,8.605265495741492,0.7763113178542592,7.644910741489479
840,-2.2713648096590475,22.624306427500414,2.0410183912353577,32.96443982077212,-0.2383203661104858,7.621999547247583,0.6876074324652179,6.677478265291164
841,-2.408587909332084,28.129637815797423,2.5376737317810134,37.392497389946534,-0.13664005818185387,5.480270599982077,0.49439451853930844,4.411799758110597
842,-2.5476807392179808,31.433820281883868,2.83575567311657,40.06413707602033,-0.1383841536236048,3.2948029354848813,0.2972357808346682,2.6689058290720915
843,-2.677134070950416,34.82453497340623,3.1416439913731247,42.94301731930113,-0.13062141057912413,3.3824887163151516,0.3051462240519185,2.8778422628436076
844,-2.7634891453176635,37.33979384696181,3.368554355944776,45.03575249064732,-0.08637688855264969,2.5319523165296687,0.2284163388755413,2.0995780979471235
845,-2.812037244378871,40.13740821144529,3.6209370041286055,47.04224949481315,-0.049108234822398344,2.7992494635984713,0.25253015623566283,2.0072238981944963
846,-2.9420616339819503,43.39065786161609,3.914424116697395,49.79295485054804,-0.13077229349141817,3.261725628110071,0.29425176040067724,2.7572159055407184
847,-3.1086781266196226,47.02454032502442,4.242249456367862,53.091752660902266,-0.16718063090607416,3.6155539940953076,0.3261718638801283,3.292145383985762
848,-3.284205912008076,50.046193786777735,4.514843460835643,55.97362369513713,-0.1754180766543243,3.0155542312687658,0.272043771397378,2.878818931343183
849,-3.3584686724309165,53.50131091339665,4.8265417496605165,58.810007149641116,-0.07390834640844446,3.43903197776217,0.3102471908764093,2.829620415632327
850,-3.4813476569824786,57.725531185779005,5.207623542916362,62.17140248814551,-0.12334022947720769,4.228587546294079,0.38147578042190367,3.3630509714218775
851,-3.5365765011403028,60.01579268010994,5.414236101212765,64.39491547448924,-0.05500081237542531,2.2792833390913074,0.20562218023474965,2.220058334901843
852,-3.6037997156779795,63.98138034778151,5.77198573600093,67.84411957489124,-0.06719242131350711,3.957296171957182,0.3570016297477387,3.4451174996959253
853,-3.6867635028323775,67.8891389292487,6.124518405183113,71.3408244561603,-0.08359266354963779,3.903273120730546,0.35212801996626103,3.498318047468892
854,-3.8201605975161215,72.40427834220395,6.531845039056479,75.2400094415771,-0.13326855754982603,4.528082670996582,0.40849429078207605,3.9043628122436047
855,-3.900876544313519,76.47533649003924,6.899109537446601,78.6602544817229,-0.08141240092444946,4.076494087832998,0.3677548936888488,3.424687388827394
856,-4.035713826161754,80.77352875680629,7.286864604928966,82.40052204619316,-0.1356595339103137,4.309382308811109,0.3887645605991517,3.7544372607317342
857,-4.197095876900676,84.36698727952137,7.61104315849063,85.99839633517196,-0.16082970075879643,3.561135116236869,0.32126254518364644,3.5756372790806523
858,-4.324494403867277,89.00760647538971,8.029689765662383,90.25353803179405,-0.1294800892449075,4.674464643312035,0.42169992422761604,4.272763152338484
859,-4.4569392781261,93.70686117177797,8.453626087916627,94.4424135405096,-0.1326987406342255,4.690653541990628,0.42316038181303356,4.188374729779625
860,-4.568616327158281,97.5070783798609,8.796457070923395,98.01561756537524,-0.11157474070387252,3.7881743951368207,0.34174455842248547,3.5687448541935964
861,-4.671356685589956,100.11385042145685,9.031623160796908,100.87400576995563,-0.1030913207634967,2.5943260476867636,0.23404329291409062,2.8581108801240873
862,-4.80064770487968,103.25926950480346,9.315382498031202,104.38063377774365,-0.1287788225385782,3.1247645314795136,0.2818960173416572,3.494978374606447
863,-4.964659612176263,106.95660955743654,9.648932570395077,108.3827474775929,-0.1638269703906019,3.686058692642405,0.33253234113339847,3.99538404375501
864,-5.122729471130953,110.91637108669715,10.006156608710937,112.72780897865567,-0.1571758569688484,3.9470813151557422,0.35608011152739527,4.335326221087314
865,-5.265647453966352,116.02062914331827,10.466629710971953,118.2740034724626,-0.14175928473781596,5.097427983733951,0.45985693732261806,5.530982461110057
866,-5.443687822623048,120.74942361150022,10.89323092011221,124.13505994628328,-0.17669866501125853,4.711629620580084,0.4250527077640752,5.845566385492262
867,-5.604909366776184,124.85214342015513,11.26335172847307,130.67858706162514,-0.161234698426739,4.1051008712944395,0.3703356124103703,6.537698847513809
868,-5.780533472284503,129.7783882040144,11.707765626234039,136.68825371823868,-0.1749767031002989,4.948599250491611,0.44643057295360267,6.018358546119529
869,-5.953335047305131,132.42333055166637,11.946375193895882,141.17198941655323,-0.17198936365815598,2.6109403335987054,0.2355421261805238,4.465872740222665
870,-6.081532661701772,133.89210232890025,12.078878270596519,144.1806909275347,-0.1284006439547909,1.4962417980027567,0.1349812440546971,3.0260068607622372
871,-6.109312890271951,135.82164460103945,12.25294907699769,147.00013850622543,-0.027269280647004734,1.929096118451639,0.1740305573051568,2.8134786932981797
872,-6.113437743695414,136.60962914728395,12.324035939087718,148.1070386581106,-0.0036298272556791744,0.7870685705680671,0.07100422869715482,1.110889595000259
873,-6.158289467467313,136.8474113182433,12.345487106467859,148.90420579489447,-0.045601485023581745,0.24393382223070148,0.0220061295144067,0.7993798213837238
874,-6.238460138000903,137.16617678539296,12.374244062312142,150.15092788885812,-0.08028169159501886,0.331165964096499,0.029875648362442175,1.2556918735382965
875,-6.32952065331088,138.55435745564614,12.499476731318968,152.14752990938953,-0.09210201679971419,1.4091452263014617,0.12712395546883296,2.0091670248680487
876,-6.335536753617788,138.92166131628358,12.532612506646936,152.5376500494547,-0.005763635623907248,0.3576599459247518,0.03226576380495537,0.38560193849278335
877,-6.358371924735621,138.28421466505984,12.475106198431556,152.32586689292543,-0.02326763678203747,-0.6366721049136004,-0.05743643366391378,0.3781600700818899
878,-6.451652026024163,139.2383272579376,12.561180056899355,153.5697886343954,-0.0927583896287274,0.9510616479553846,0.08579862197746976,1.243555724239144
879,-6.569210337741282,140.79590147638464,12.701694314684524,155.73317813539967,-0.11812278226872763,1.5483330064099619,0.1396805754892973,2.15827178621754
880,-6.812497623331183,144.53130868074868,13.038678558921635,160.12863345655788,-0.24296673350252718,3.715080442075873,0.3351504953972363,4.385444598525652
881,-7.072670426459382,148.2795246285192,13.376818325028335,165.08938636500847,-0.25928211425639347,3.7447361106362678,0.33782583773889463,4.957948109698407
882,-7.384431615760349,153.7402821513292,13.86945250012881,171.32410748475382,-0.31086028291915113,5.435305971857588,0.4903381010198928,6.2213528918583165
883,-7.601762897316007,158.54397356902064,14.302810426956134,176.64986168194247,-0.21775195458045005,4.789948682016984,0.43211814622466393,5.316933978085046
884,-7.721054815543823,161.57181940000032,14.575963066868358,179.7413998176957,-0.12043075862101205,3.014676298202062,0.27196456996235685,3.08973222278604
885,-7.873633568846316,164.7701797200399,14.864498419583672,183.2836416814029,-0.15257442140566013,3.2063747219769994,0.2892583601498824,3.545524463385334
886,-8.034259616303615,169.0727403270621,15.252647570430693,187.54206725054755,-0.15983428583220416,4.3131676199121785,0.3891060468497286,4.2657258122540895
887,-8.222891327026502,174.65959658043346,15.75665755627754,193.31023511190614,-0.18858420546553134,5.587275226964721,0.5040477829308031,5.764067738248912
888,-8.415434473729249,179.9332058322833,16.232408426506698,198.5742488319419,-0.19304909196040398,5.275907200251936,0.4759581762504861,5.265446227266608
889,-8.622528219897077,185.0705688772847,16.695868046402733,203.44905494893266,-0.2076537587565781,5.126336499389026,0.4624648763683695,4.869796030170448
890,-8.770475443711007,188.6355255867419,17.01747535097476,206.67254165423702,-0.14793330336678423,3.582094094759782,0.32315332847743944,3.234995877869835
891,-8.91670437519113,191.70282967627065,17.294187659407335,209.6986584866658,-0.1466434965986423,3.050402482707682,0.275187554934661,3.017177125276646
892,-9.151390811920436,197.2411723336063,17.793821062836017,214.81229500849935,-0.2344224940259494,5.516839233125211,0.49769350377126015,5.105716753799641
893,-9.326877556224701,201.38689449851893,18.16782126525785,218.71663932286341,-0.17653498761129072,4.14005956561698,0.37348935938928984,3.9033592172725946
894,-9.448514398274511,203.76693897188682,18.382533462410432,221.3720722227185,-0.12308139232013104,2.373915077957008,0.21415924279790094,2.65545749951292
895,-9.664757126703023,205.9988206768095,18.58387937422463,224.7054395409894,-0.21720881546403348,2.2385941399588773,0.20195146422760693,3.3405751916241684
896,-9.746351618805107,205.2143803224775,18.513112246173684,225.65752336307622,-0.0822188964768884,-0.7760277419222348,-0.07000819664672119,1.2511604274377532
897,-9.774535251919445,205.98937084559293,18.583026871657584,226.66821469286165,-0.027636343598118174,0.7776422442179864,0.07015384658692513,1.0065888307400712
898,-9.869839923089103,207.66830690322877,18.734489608529714,228.3408957972253,-0.09179905885338258,1.6845197453230867,0.15196646101046352,1.6623879923546951
899,-9.821653419889543,206.09552500399445,18.592603412282063,226.72196187464615,0.16474763776997747,-1.5930602835923082,-0.14371558074400362,2.054602723437341
900,-9.64546551566977,197.97686136474874,17.8601901622647,219.398762222946,0.5237318575376548,-9.577334309219054,-0.8640050702444948,9.042412761032267
901,-9.08280599975231,185.59735627875466,16.743391393830716,207.04807305931436,0.9990643513055772,-13.906737045631303,-1.254575744152148,13.524462455517181
902,-8.462904256610727,172.8092419068755,15.589730542132722,193.02066897057745,1.0293114932699439,-11.960685051028918,-1.0790155375216481,14.363451970584663
903,-7.98030473185122,161.67623117871983,14.58538242128309,180.33078972879738,0.9075599665008554,-12.331419227289757,-1.1124607737074568,13.809488133751444
904,-7.384195373274451,151.45878777208532,13.66363085417211,164.77584301736195,0.9272605834073033,-10.617481215225212,-0.957840387209819,16.400838501192737
905,-6.844967999297921,139.79332377325989,12.611248247872378,147.96779506573353,0.8244824071332175,-9.427549690851833,-0.8504924721106548,16.054002114442255
906,-6.474932695688892,128.86819151689735,11.625653576346435,132.87307938405596,0.642447373350393,-10.292649895859995,-0.9285362094663733,14.881566917213576
