frame,candidate_source,alpha_deg,segment_angle_deg,x_sup,y_sup,x_deep,y_deep,x_mid,y_mid,peak_weight,peak_weight_norm,score,raw_mask_support,mask_support_score,inside_muscle_score,visible_fraction,hough_score,length_score,phi_score,pennation_score,boundary_score,length_mm,phi_deg,pennation_deep_deg,outside_px,alpha_bin,xmid_bin,length_bin,cluster_id
8,grid_scan,45.8,45.80000000000001,520.8523094845102,87.54970130681613,279.14770544628095,336.1,400.0000074653956,211.82485065340808,,,0.5524709086238698,0.228,0.574,1.0,1.0,0.6045627376425855,1.247161385674756e-10,0.9704455335485085,0.9231163463866361,1.0,21.971881865863086,45.3,45.8,0.0,45.75,400.0,20.0,a45.75_x400_l20
9,grid_scan,45.7,45.69999999999999,521.4728592931036,86.44428585067897,278.527153728271,335.4,400.0000065106873,210.92214292533947,,,0.5498598443865611,0.194,0.576,1.0,1.0,0.6224899598393574,1.3267039733442533e-10,0.980198673306755,0.9323938199059479,1.0,22.045170561623188,45.2,45.7,0.0,45.75,400.0,20.0,a45.75_x400_l20
10,grid_scan,45.7,45.69999999999999,521.6198521260216,86.94300306365994,278.3801370040394,336.2,399.9999945650305,211.57150153182997,,,0.5409060901963668,0.206,0.534,1.0,1.0,0.6942148760330579,1.356873921342544e-10,0.980198673306755,0.9323938199059479,1.0,22.071849324349365,45.2,45.7,0.0,45.75,400.0,20.0,a45.75_x400_l20
4,grid_scan,45.7,45.69999999999999,522.7958951654615,85.3327398915385,277.20410273146086,337.0,399.9999989484612,211.16636994576925,,,0.5375134566320015,0.166,0.558,1.0,1.0,0.6023622047244095,1.6236386253174855e-10,0.980198673306755,0.9323938199059479,1.0,22.285279503726354,45.2,45.7,0.0,45.75,400.0,20.0,a45.75_x400_l20
5,grid_scan,45.8,45.80000000000001,521.3406064534204,84.14544000372587,278.6594009711752,333.7,400.0000037122978,208.92272000186293,,,0.5364099897872412,0.164,0.562,1.0,1.0,0.5977443609022557,1.344138072273916e-10,0.9704455335485085,0.9231163463866361,1.0,22.06065870833711,45.3,45.8,0.0,45.75,400.0,20.0,a45.75_x400_l20
0,grid_scan,45.7,45.69999999999999,521.374855173314,86.64514111967537,278.6251560556902,335.4,400.00000561450213,211.02257055983767,,,0.5242353463945142,0.174,0.518,1.0,1.0,0.588,1.3069562006326407e-10,0.980198673306755,0.9323938199059479,1.0,22.027384712929752,45.2,45.7,0.0,45.75,400.0,20.0,a45.75_x400_l20
1,grid_scan,45.7,45.69999999999999,522.6488910188062,84.83402277729112,277.35110823830513,336.2,399.99999962855566,210.51701138864556,,,0.5208884556393346,0.16,0.506,1.0,1.0,0.6554621848739496,1.5876784295112977e-10,0.980198673306755,0.9323938199059479,1.0,22.258600732257264,45.2,45.7,0.0,45.75,400.0,20.0,a45.75_x400_l20
3,grid_scan,45.8,45.80000000000001,522.4148655210566,85.33606508686955,277.5851368132974,337.1,400.00000116717706,211.2180325434348,,,0.5159582556140563,0.154,0.51,1.0,1.0,0.5887096774193549,1.584171981381632e-10,0.9704455335485085,0.9231163463866361,1.0,22.25596776620508,45.3,45.8,0.0,45.75,400.0,20.0,a45.75_x400_l20
2,grid_scan,45.7,45.69999999999999,522.2078746431538,85.83787146889483,277.79212085666813,336.3,399.99999774991096,211.06893573444742,,,0.5138470063142524,0.162,0.49,1.0,1.0,0.6194331983805668,1.484407275379107e-10,0.980198673306755,0.9323938199059479,1.0,22.17856441480864,45.2,45.7,0.0,45.75,400.0,20.0,a45.75_x400_l20
6,grid_scan,45.7,45.69999999999999,522.9429016518872,84.6314569853671,277.0570995444611,336.6,400.0000005981741,210.61572849268356,,,0.5130237114149394,0.14,0.5,1.0,1.0,0.6121673003802282,1.6603948400683744e-10,0.980198673306755,0.9323938199059479,1.0,22.311958277003544,45.2,45.7,0.0,45.75,400.0,20.0,a45.75_x400_l20
7,grid_scan,45.7,45.69999999999999,522.3058792296815,85.63701619582548,277.69411899201236,336.3,399.99999911084694,210.96850809791275,,,0.4932946446409276,0.132,0.456,1.0,1.0,0.5543859649122806,1.5067729827114866e-10,0.980198673306755,0.9323938199059479,1.0,22.19635026386274,45.2,45.7,0.0,45.75,400.0,20.0,a45.75_x400_l20
