cluster_id,frame_coverage,n_candidates,cluster_score,mean_score,median_alpha_deg,alpha_std_deg,median_length_mm,length_std_mm,median_x_mid,x_mid_std,mean_mask_support,mean_hough_score,hough_peak_fraction
a45.75_x400_l20,11,22,0.96509970568678,0.527127973604006,45.7,0.0445361771415098,22.17856441480864,0.11375443743957084,400.0000005981741,3.827323164861779e-06,0.5258181818181819,0.612684769555277,0.0
a45.50_x400_l20,11,33,0.9650871419455089,0.5277617574761861,45.5,0.07496555682941307,22.234585957141785,0.11753043940888348,399.99999993853015,3.0268097938637634e-06,0.5187272727272728,0.613643440694282,0.0
a46.00_x400_l20,11,33,0.9632517270280194,0.5253279816886196,45.9,0.04810456929208414,22.065135281523393,0.11141632747584293,399.9999984624177,2.1027685792942064e-06,0.5327272727272727,0.5984820151693632,0.0
a45.25_x400_l20,11,21,0.9628615488134282,0.5245119448983525,45.3,0.028747978728801814,22.332588296614936,0.10754365103484036,399.99999544089474,4.1463370478990076e-06,0.5054545454545455,0.6114528601904486,0.0
a35.75_x400_l25,11,22,0.9603221149713839,0.5228063176787647,35.7,0.04979295977319408,27.184281791832124,0.14883435119169025,399.9999982160623,2.6283543992542793e-06,0.49200000000000005,0.621726346881181,0.0
a36.00_x400_l25,11,33,0.9591393486218044,0.5222439302901953,36.0,0.08331955809010737,27.052304449214525,0.14381905065887302,400.0000018914154,2.7667301582621834e-06,0.49127272727272736,0.6142604181541941,0.0
a35.50_x400_l25,11,26,0.9589139126135205,0.5214130939189828,35.6,0.061657545301139684,27.317887673183336,0.12660303994395025,400.0000005134124,3.7868639651416224e-06,0.4881818181818183,0.6160073256282851,0.0
a46.25_x400_l20,11,22,0.9586103630111543,0.5206028161642263,46.2,0.04810456929208073,21.99049184760292,0.103036176723052,400.0000020530495,2.616000441697511e-06,0.5332727272727272,0.5960697096530625,0.0
a36.25_x400_l25,11,22,0.9584710390439652,0.5210379604751714,36.2,0.04810456929208073,26.9219288336005,0.16048300453644945,399.9999978751791,3.4813073628084047e-06,0.4874545454545455,0.6129410224463933,0.0
a36.50_x400_l25,11,33,0.955656407410692,0.518715363701839,36.5,0.08331955809010737,26.72931151961353,0.13925651293448882,399.9999966992483,3.5888860567546868e-06,0.48327272727272724,0.5879072694032311,0.0
