Frame,Time,FL,PEN,ANG,FL_px,TimTrackAlpha,RawTimTrackAlpha,HoughBaselineAlpha,HoughPeakSource,HoughLocalmaxFallbackUsed,HoughFallbackMassBelow10Deg,HoughFallbackGapToLowerDeg,FascicleCandidateIdx,FascicleRawRejected,FascicleSelectionReason,SuperApoRejected,DeepApoRejected,SuperApoSoftDownweighted,DeepApoSoftDownweighted,SuperApoGateReason,DeepApoGateReason,speckle_zncc,speckle_confidence,forward_backward_error,valid_patch_fraction,n_valid_patches,n_total_patches,motion_consistency,motion_spread_px,n_motion_points,feature_reliability,feature_peak_score,feature_peak_count_score,feature_mask_score,feature_mask_density,geometry_stability,geometry_alpha_score,geometry_pennation_score,geometry_length_score,geometry_angle_jump_deg,geometry_angle_jump_score,geometry_length_jump_px,geometry_length_jump_score,confidence_theta,confidence_length,combined_confidence,r_scale,r_scale_theta,r_scale_length,R_t_x_variance,R_t_alpha_variance,R_t_length_variance,R_t_theta_variance,kalman_measurement_r_scale,kalman_measurement_r_scale_theta,kalman_measurement_r_scale_length,detection_success,fixed_ANG_deg,fixed_PEN_deg,fixed_FL_px,fixed_FL_mm,delta_vs_fixed_ANG_deg,delta_vs_fixed_PEN_deg,delta_vs_fixed_FL_px,delta_vs_fixed_FL_mm
21,1.9090909090909092,22.443287661318443,44.47233830373068,44.41825088712673,354.13471654940344,21.0,21.0,21.0,houghpeaks,False,0.0,2.0,4,False,raw alpha jump 0.50deg within limit,False,False,False,True,,mid jump/innovation 1.8/12.0px; filtered jump 12.1px,0.8043017983436584,0.7873373296525743,1.0,1.0,144.0,144.0,0.6100587591368638,1.4826,144.0,0.894758064516129,0.7661290322580645,1.0,1.0,nan,0.9824059653051079,1.0,1.0,1.0,0.5,0.9394130628134758,1.5751948296899059,0.9740883732543844,0.8053000245401399,0.9934211515189828,0.7884411192329923,2.3974987675990276,2.1752647736449218,0.5104054157602597,51.040541576025966,6.646069302371738,51.040541576025966,6.646069302371738,1.0536920428573442,2.1752647736449218,0.5104054157602597,True,43.842512728490675,43.896600145094624,357.81537361972096,22.676549303149816,0.5757381586360566,0.5757381586360566,-3.6806570703175225,-0.23326164183137266
22,2.0,22.524052639327618,44.625536562412236,44.53169344028197,355.4091146244989,19.5,19.5,19.5,houghpeaks,False,0.0,2.0,5,False,raw alpha jump 1.50deg within limit,False,False,False,True,,mid jump/innovation 0.2/10.3px; filtered jump 10.7px,0.8040747046470642,0.7868326769934759,1.0,1.0,144.0,144.0,0.6350184783833819,1.3623035420894622,144.0,0.8992277992277993,0.7760617760617761,1.0,1.0,nan,0.9597121050883328,1.0,1.0,1.0,1.5,0.8290291181804004,1.0865790088199674,0.9820533441608468,0.8046081926764568,0.9911546156173521,0.7944087215542315,2.3177813447406574,2.1842018357748185,0.5162221972098069,51.62221972098069,6.673374637793214,51.62221972098069,6.673374637793214,1.0618537897532647,2.1842018357748185,0.5162221972098069,True,43.93405354621325,44.027896668343516,359.2251490450678,22.765893820731172,0.5976398940687204,0.5976398940687204,-3.816034420568883,-0.24184118140355437
23,2.090909090909091,22.4914891245523,44.56163225854016,44.48909857897391,354.89529190615065,20.0,22.5,22.5,houghpeaks,False,0.1968503937007874,2.5,5,True,raw alpha jump 3.00deg; selected candidate 20.00deg near previous 19.50deg,False,False,False,True,,mid jump/innovation 14.4/6.0px,0.8062962293624878,0.7917693985833062,1.0,1.0,144.0,144.0,0.6100587591368638,1.4826,144.0,0.8921874999999999,0.7604166666666666,1.0,1.0,nan,0.9809340760055726,1.0,1.0,1.0,0.5,0.9394130628134758,2.0250067453990255,0.9668130690292045,0.8053932134276189,0.9920814975969061,0.789246151593066,2.38667841954057,2.174062174274445,0.5137403941434125,51.374039414341254,6.642395010002361,51.374039414341254,6.642395010002361,1.0568365806992288,2.174062174274445,0.5137403941434125,True,43.12790685947766,43.20044053904391,363.77313919086686,23.05412269622119,1.3611917194962473,1.3611917194962473,-8.87784728471621,-0.5626335716688899
24,2.1818181818181817,22.17108915781249,44.668741005246346,44.688444769133866,349.8396711291911,21.0,16.5,16.5,houghpeaks,False,0.09878277153558053,2.5,4,True,raw alpha jump 3.50deg; selected candidate 21.00deg near previous 20.00deg,False,False,False,False,,,0.7552133798599243,0.6782519552442762,1.0,1.0,144.0,144.0,0.468960499960125,2.271710207748413,144.0,0.8879999999999999,0.7511111111111111,1.0,1.0,nan,0.9743979787533726,1.0,1.0,1.0,1.0,0.8824969025845955,0.28063691359290033,0.9953336395555397,0.7254009732146958,0.9954186159626224,0.6985293084298613,3.7277675948462017,3.3059705069377348,0.5060468564510725,50.60468564510725,10.100705609225184,50.60468564510725,10.100705609225184,1.2934357280343693,3.3059705069377348,0.5060468564510725,True,43.20383930547115,43.18413554158363,359.3797296652752,22.775690367536814,1.4846054636627173,1.4846054636627173,-9.540058536084075,-0.6046012097243256
25,2.272727272727273,22.55574181208807,43.45068471096684,43.42530179874646,355.90914101914115,19.5,19.5,19.5,houghpeaks,False,0.0,6.5,3,False,raw alpha jump 1.50deg within limit,False,False,False,False,,,0.7223732471466064,0.6052738825480143,2.1180340051651,1.0,144.0,144.0,0.38399036730529773,2.8714134355545045,144.0,0.8947115384615385,0.766025641025641,1.0,1.0,nan,0.9454789501636358,1.0,1.0,1.0,1.5,0.8290291181804004,5.569096293332564,0.9113591051206468,0.6720730973381458,0.9779152306997926,0.6368421483800955,4.7675416529095385,4.161846893363261,0.5639991066441763,56.39991066441763,12.715657980708793,56.39991066441763,12.715657980708793,1.5320828730348497,4.161846893363261,0.5639991066441763,True,41.468150383658354,41.493533295878734,369.4433817323928,23.413474317290394,1.9571514150881058,1.9571514150881058,-13.534240713251677,-0.8577325052023248
26,2.3636363636363638,22.675990218774217,43.19934419453543,43.151295785784924,357.80655177553007,19.5,23.0,23.0,houghpeaks,False,0.20029673590504452,2.0,3,True,raw alpha jump 3.50deg; selected candidate 19.50deg near previous 19.50deg,False,False,False,False,,,0.7351844906806946,0.6337433126237657,1.0,1.0,144.0,144.0,0.5051157870768611,2.0489027839422227,144.0,0.8911627906976745,0.7581395348837209,1.0,1.0,nan,0.997017292392726,1.0,1.0,1.0,0.0,1.0,0.8961494234122824,0.9851751624479262,0.7391207234583312,0.9973151623704157,0.6979303539124243,3.7373916443959168,3.098328060675125,0.5027127617327488,50.271276173274885,9.466297281239008,50.271276173274885,9.466297281239008,1.248026063884911,3.098328060675125,0.5027127617327488,True,41.14127699327284,41.18932540202334,371.9266930201041,23.570854170149097,2.010018792512085,2.010018792512085,-14.120141244574029,-0.8948639513748802
27,2.4545454545454546,22.64860600196216,43.27303376584322,43.23388147777942,357.3744536798763,19.5,23.0,23.0,houghpeaks,False,0.1945392491467577,0.5,3,True,raw alpha jump 3.50deg; selected candidate 19.50deg near previous 19.50deg,False,False,False,False,,,0.8295958042144775,0.8435462315877278,1.0,1.0,144.0,144.0,0.6100587591368638,1.4826,144.0,0.891031390134529,0.757847533632287,1.0,1.0,nan,0.9939895567235205,1.0,1.0,1.0,0.0,1.0,1.8085736085361077,0.9703068731204084,0.8204030119113346,0.9945889718129018,0.8082794781051523,2.1369579188323216,1.984168415034826,0.507761654481755,50.776165448175504,6.062214105459101,50.776165448175504,6.062214105459101,1.0037353422035735,1.984168415034826,0.507761654481755,True,41.21117153228343,41.25032382034723,371.53401110016733,23.545967953473106,2.02270994549599,2.02270994549599,-14.159557420291037,-0.8973619515109448
28,2.5454545454545454,23.034979769853642,42.33012296439989,42.27422356933491,363.47108118112254,20.0,22.0,22.0,houghpeaks,False,0.09681945743685688,2.0,4,True,raw alpha jump 2.50deg; selected candidate 20.00deg near previous 19.50deg,False,False,False,False,,,0.8080604672431946,0.795689927207099,1.0,1.0,144.0,144.0,0.6100587591368638,1.4826,144.0,0.8912037037037037,0.7582304526748971,1.0,1.0,nan,0.9825108350383347,1.0,1.0,1.0,0.5,0.9394130628134758,1.5431721812068986,0.9746083935050565,0.8058779857113187,0.9935165920322884,0.7905841730109966,2.368739920282504,2.167810850608414,0.51017980917306,51.017980917306005,6.62329539012189,51.017980917306005,6.62329539012189,1.0516526641846584,2.167810850608414,0.51017980917306,True,39.97670734994202,40.032606745007,380.5227603240914,24.115629935539292,2.2975162193928895,2.2975162193928895,-17.05167914296885,-1.0806501656856504
29,2.6363636363636362,23.14598508675467,41.904749838862244,41.84339734782381,365.2226443669376,21.5,23.5,23.5,houghpeaks,False,0.19305753685211602,1.5,1,True,raw alpha jump 3.50deg; selected candidate 21.50deg near previous 20.00deg,False,False,False,False,,,0.8695671558380127,0.9323714574178059,0.0,1.0,144.0,144.0,0.6100587591368638,1.4826,144.0,0.8986607142857144,0.7748015873015873,1.0,1.0,nan,0.9588287056456706,1.0,1.0,1.0,1.5,0.8290291181804004,1.362851319573565,0.9775418363928983,0.8239032272963753,0.9903334702260483,0.834370901099264,1.8144363780045096,1.9409924539823118,0.5185327770329974,51.85327770329974,5.9302989322681645,51.85327770329974,5.9302989322681645,1.0032288908138265,1.9409924539823118,0.5185327770329974,True,39.462579103502065,39.5239315945405,383.29494936041846,24.29131741571652,2.3808182443217447,2.3808182443217447,-18.072304993480884,-1.1453323289618496
30,2.727272727272727,23.086289624288952,42.11540031997589,42.073651289789666,364.2807041307921,22.0,24.0,24.0,houghpeaks,False,0.0,1.0,4,True,raw alpha jump 2.50deg; selected candidate 22.00deg near previous 21.50deg,False,False,False,False,,,0.8473896980285645,0.8830882178412542,1.0,1.0,144.0,144.0,0.6100587591368638,1.4826,144.0,0.8920731707317073,0.7601626016260162,1.0,1.0,nan,0.9807077453291447,1.0,1.0,1.0,0.5,0.9394130628134758,2.094233657765187,0.9656982209052553,0.823132144157211,0.9918754827736191,0.819927416977123,1.9900677072573716,1.9504674183611117,0.5142800904127569,51.42800904127569,5.9592477161872335,51.42800904127569,5.9592477161872335,1.0015420911084512,1.9504674183611117,0.5142800904127569,True,39.571287910309195,39.61303694049542,383.14778332665793,24.281990768326946,2.502363379480471,2.502363379480471,-18.867079195865813,-1.1957011440379937
31,2.8181818181818183,23.050848822766206,42.173458221260944,42.13271755789265,363.7214804381255,22.0,22.0,22.0,houghpeaks,False,0.21759697256385999,2.5,9,False,raw alpha jump 0.00deg within limit,False,False,False,False,,,0.7147058248519897,0.588235166337755,1.7071067690849304,1.0,144.0,144.0,0.34348987676198833,3.205792915821075,144.0,0.8992469879518072,0.7761044176706827,1.0,1.0,nan,0.9981855841567298,1.0,1.0,1.0,0.0,1.0,0.5448191668476738,0.9909607821538698,0.6633554927177105,0.9983668774976858,0.6189745204297596,5.086333576058331,4.308832819692618,0.5012869532046508,50.12869532046508,13.164742921858892,50.12869532046508,13.164742921858892,1.4696808075401668,4.308832819692618,0.5012869532046508,True,39.63150479348056,39.672245456848856,382.5104324705466,24.24159865782089,2.501212764412088,2.501212764412088,-18.788952032421093,-1.1907498350546852
32,2.909090909090909,23.768035427064472,40.57513594131137,40.53538120533506,375.0380343521021,22.5,18.5,18.5,houghpeaks,False,0.10945751320211233,1.5,2,True,raw alpha jump 3.50deg; selected candidate 22.50deg near previous 22.00deg,False,False,False,False,,,0.7618162631988525,0.6929250293307834,1.0,1.0,144.0,144.0,0.39353945857552636,2.7977218206882477,144.0,0.8879934210526315,0.7510964912280702,1.0,1.0,nan,0.974116809175226,1.0,1.0,1.0,0.5,0.9394130628134758,4.117216573703274,0.9336811537020788,0.7016384687452534,0.985874070855517,0.6735678515733274,4.136838336697759,3.6779631161895248,0.5327386032317118,53.273860323171185,11.2372516936427,53.273860323171185,11.2372516936427,1.3997831736581783,3.6779631161895248,0.5327386032317118,True,37.53988648494905,37.57964122092537,399.99062291295155,25.349405727108305,2.995494720386006,2.995494720386006,-24.95258856084945,-1.581370300043833
33,3.0,23.814214523492698,40.823775109937856,40.766578897861166,375.7666985955455,22.0,15.0,15.0,houghpeaks,False,0.0,3.5,3,True,raw alpha jump 7.50deg; selected candidate 22.00deg near previous 22.50deg,False,False,False,False,,,0.803347110748291,0.7852158016628689,1.0,1.0,144.0,144.0,0.8148882183362806,0.6141129916906356,144.0,0.8943777292576418,0.7652838427947598,1.0,1.0,nan,0.9810013862335589,1.0,1.0,1.0,0.5,0.9394130628134758,2.004421900695945,0.9671448208828349,0.8651478185916762,0.9921427650193397,0.8465475511053191,1.6721828060718333,1.4656540705840595,0.5135812337355885,51.358123373558854,4.47800131939016,51.358123373558854,4.47800131939016,0.8676015363057793,1.4656540705840595,0.5135812337355885,True,37.68251845745411,37.7397146695308,401.3397675151961,25.434907766275554,3.0840604404070575,3.0840604404070575,-25.57306891965061,-1.6206932427828562
34,3.090909090909091,23.759706886235946,41.02429295885793,41.00216470965037,374.906617534295,21.5,13.5,13.5,houghpeaks,False,0.0,3.5,5,True,raw alpha jump 8.50deg; selected candidate 21.50deg near previous 22.00deg,False,False,False,False,,,0.7178057432174683,0.5951238738165961,1.0,1.0,144.0,144.0,0.4051051316960605,2.7108259833812713,144.0,0.9061792452830189,0.7915094339622641,1.0,1.0,nan,0.9662481860444915,1.0,1.0,1.0,0.5,0.9394130628134758,6.550366919146029,0.8965754920205535,0.6904369240327259,0.9787039322218353,0.6457603091071552,4.611312055538119,3.858600446744122,0.5606015513484429,56.060155134844294,11.789151504648075,56.060155134844294,11.789151504648075,1.4707608223224298,3.858600446744122,0.5606015513484429,True,37.5756008837086,37.59772913291616,403.3339085314527,25.561286453180816,3.42656382594177,3.42656382594177,-28.42729099715774,-1.80157956694487
35,3.1818181818181817,23.881751927769837,40.868107204000694,40.83219764460506,376.8323775584984,21.5,14.5,14.5,houghpeaks,False,0.0,1.5,6,True,raw alpha jump 7.00deg; selected candidate 21.50deg near previous 21.50deg,False,False,False,False,,,0.6887699961662292,0.5305999914805094,1.7071067690849304,1.0,144.0,144.0,0.34348987676198833,3.205792915821075,144.0,0.8894736842105262,0.7543859649122807,1.0,1.0,nan,0.9736689878211445,1.0,1.0,1.0,0.0,1.0,8.005164400203284,0.8750979931969878,0.6473341512053112,0.9762705840847283,0.5931875066810851,5.559714756417493,4.583943452321654,0.5712795885359859,57.12795885359859,14.005286267397553,57.12795885359859,14.005286267397553,1.6182439029128277,4.583943452321654,0.5712795885359859,True,36.5393534915475,36.575263050943136,413.7881909769563,26.223826603164603,4.292844153057558,4.292844153057558,-36.955813418457865,-2.342074675394766
36,3.272727272727273,24.30066404908574,39.95029194790334,39.8982715654374,383.44243075480455,22.0,11.5,11.5,houghpeaks,False,0.0,2.0,6,True,raw alpha jump 10.00deg; selected candidate 22.00deg near previous 21.50deg,False,False,False,False,,,0.7718108296394348,0.7151351769765217,1.0,1.0,144.0,144.0,0.49712969531348106,2.0967129916906355,144.0,0.8894736842105262,0.7543859649122807,1.0,1.0,nan,0.9843874019136172,1.0,1.0,1.0,0.5,0.9394130628134758,0.9707274834342456,0.9839513822917811,0.7489922094676594,0.9952242578447299,0.7234548939387111,3.335852101512377,2.9522537803315805,0.5064357018753777,50.64357018753777,9.019997684877437,50.64357018753777,9.019997684877437,1.2227537427284616,2.9522537803315805,0.5064357018753777,True,35.38125541281897,35.433275795284914,424.68842050594293,26.914628649564133,4.5170161526184245,4.5170161526184245,-41.24598975113838,-2.6139646004783934
37,3.3636363636363638,24.1882252371636,40.19273871064098,40.17746634273925,381.6682483181633,22.5,14.0,14.0,houghpeaks,False,0.0,1.5,8,True,raw alpha jump 8.00deg; selected candidate 22.50deg near previous 22.00deg,False,False,False,False,,,0.7916228771209717,0.7591619491577148,1.0,1.0,144.0,144.0,0.6100587591368638,1.4826,144.0,0.889977973568282,0.7555066079295154,1.0,1.0,nan,0.9793853377400503,1.0,1.0,1.0,0.5,0.9394130628134758,2.4990331444300296,0.959204913861496,0.797954637491995,0.9906716818097943,0.7770479558161847,2.5528243914395117,2.2709566940672925,0.5175687004719252,51.756870047192514,6.938436071929847,51.756870047192514,6.938436071929847,1.0841476398426684,2.2709566940672925,0.5175687004719252,True,35.513142683759355,35.528415051661085,423.8650260371739,26.862446025105896,4.664323658979896,4.664323658979896,-42.19677771901058,-2.6742207879422963
38,3.4545454545454546,24.19164769766905,40.239120583252515,40.195864420580705,381.7222516397483,22.5,17.5,17.5,houghpeaks,False,0.0,4.5,2,True,raw alpha jump 5.00deg; selected candidate 22.50deg near previous 22.50deg,False,False,False,False,,,0.6645519733428955,0.4767821629842122,1.2071067690849304,1.0,144.0,144.0,0.22704659914300812,4.4478,144.0,0.8889737991266375,0.7532751091703057,1.0,1.0,nan,0.9997993574180248,1.0,1.0,1.0,0.0,1.0,0.06019881401726934,0.9989971895838156,0.5712206335621073,0.999819419864504,0.5171897609917909,7.04183097530352,5.975016454153031,0.5000473194374775,50.00473194374775,18.25542063579364,50.00473194374775,18.25542063579364,1.7285227685784312,5.975016454153031,0.5000473194374775,True,35.55021271345856,35.59346887613037,423.6576619632784,26.849304326922766,4.645651707122141,4.645651707122141,-41.93541032353005,-2.657656629253715
39,3.5454545454545454,23.814077288618993,40.493627313860344,40.37279905055871,375.76453315375136,22.5,16.5,16.5,houghpeaks,False,0.09613615455381785,0.5,0,True,raw alpha jump 6.00deg; selected candidate 22.50deg near previous 22.50deg,False,False,False,False,,,0.6416511535644531,0.42589145236545134,1.4142135381698608,1.0,144.0,144.0,0.22063946474793764,4.533675872540473,144.0,0.8908088235294118,0.7573529411764706,1.0,1.0,nan,0.9886423456931869,1.0,1.0,1.0,0.0,1.0,3.426793507749551,0.9444871236356027,0.5548877818501078,0.989772281970614,0.49303463728328156,7.538855400625388,6.290804255013752,0.5201698528994454,52.01698528994454,19.220244612530603,52.01698528994454,19.220244612530603,1.8089463021189183,6.290804255013752,0.5201698528994454,True,35.716386339206935,35.83721460250857,416.7533042707476,26.41174065815863,4.656412711351777,4.656412711351777,-40.98877111699625,-2.5976633695396387
40,3.6363636363636362,24.119751801693262,39.94014280201358,39.87136498767558,380.58779963224083,23.5,15.0,19.0,angle_profile_localmax,True,0.2913998170173833,4.0,2,True,raw alpha jump 7.50deg; selected candidate 23.50deg near previous 22.50deg,False,False,False,False,,,0.6765010356903076,0.5033356348673502,1.0,1.0,144.0,144.0,0.37217168959961,2.9652,144.0,0.8875,0.75,1.0,1.0,nan,0.9710208632366336,1.0,1.0,1.0,1.0,0.8824969025845955,1.3221973743395665,0.9782044097073876,0.6448929285431695,0.9923131043397202,0.5935569514274249,5.552823889227976,4.626421546294802,0.5131419887336471,51.31419887336472,14.135069252806337,51.31419887336472,14.135069252806337,1.5407826430051417,4.626421546294802,0.5131419887336471,True,35.061460570949976,35.13023838528798,424.59358525579086,26.908618465585747,4.809904416725601,4.809904416725601,-44.005785623550025,-2.7888666638924846
41,3.727272727272727,24.111631415084698,40.14189389066033,40.09584370852912,380.4596672991668,23.0,18.5,18.5,houghpeaks,False,0.19982118909253466,3.0,8,True,raw alpha jump 5.00deg; selected candidate 23.00deg near previous 23.50deg,False,False,False,False,,,0.7159016132354736,0.590892473856608,1.4142135381698608,1.0,144.0,144.0,0.5082414680651841,2.030395840501785,144.0,0.8968750000000001,0.7708333333333334,1.0,1.0,nan,0.9823172718585405,1.0,1.0,1.0,0.5,0.9394130628134758,1.60228061305628,0.9736487400493038,0.7270445894186952,0.9933404320282483,0.6816575217421725,4.002486747387147,3.280815480670461,0.5105975065900231,51.05975065900231,10.023849655917417,51.05975065900231,10.023849655917417,1.2942859823131383,3.280815480670461,0.5105975065900231,True,35.24583016151038,35.291880343641594,424.53491428616275,26.904900192885563,4.850013547018733,4.850013547018733,-44.07524698699592,-2.793268777800865
42,3.8181818181818183,24.907538133315278,38.46556423539349,38.45158526151195,393.01835318840676,23.5,19.5,19.5,houghpeaks,False,0.1943711521547933,1.0,9,True,raw alpha jump 3.50deg; selected candidate 23.50deg near previous 23.00deg,False,False,False,False,,,0.7161641120910645,0.5914758046468098,2.0,1.0,144.0,144.0,0.4567150208153159,2.351087008309364,144.0,0.9056578947368421,0.7903508771929825,1.0,1.0,nan,0.976766136782197,1.0,1.0,1.0,0.5,0.9394130628134758,3.30240728714017,0.9464471743565164,0.7104308990176563,0.9882869167128372,0.664965175418768,4.28154731206669,3.5385258683117238,0.5247196011107457,52.471960111074566,10.811230170214525,52.471960111074566,10.811230170214525,1.362620226673809,3.5385258683117238,0.5247196011107457,True,33.56667548796446,33.580654461845995,441.9923134368973,28.011262864063365,4.884909773547491,4.884909773547491,-48.97396024849053,-3.1037247307480875
43,3.909090909090909,24.6136161662072,38.77866198608152,38.76371829256905,388.38053122220435,24.0,18.5,18.5,houghpeaks,False,0.10004426737494466,2.0,5,True,raw alpha jump 5.00deg; selected candidate 24.00deg near previous 23.50deg,False,False,False,False,,,0.7442418336868286,0.6538707415262858,1.0,1.0,144.0,144.0,0.33118941692673665,3.3151944321155544,144.0,0.893843984962406,0.7640977443609023,1.0,1.0,nan,0.9642993250354732,1.0,1.0,1.0,0.5,0.9394130628134758,7.15605882566598,0.8875702133798657,0.6658014792707228,0.9769271678165588,0.6322494921279939,4.848750914851527,4.267397074622917,0.5683417306323182,56.834173063231816,13.038144616831774,56.834173063231816,13.038144616831774,1.5573502620433466,4.267397074622917,0.5683417306323182,True,33.7512300931202,33.76617378663266,437.64213424238557,27.735570257611187,5.012488199448853,5.012488199448853,-49.26160302018121,-3.1219540914039854
44,4.0,24.594162078781522,38.888057135248175,38.87502488894569,388.07356337327843,23.5,18.5,18.5,houghpeaks,False,0.19366515837104073,1.5,6,True,raw alpha jump 5.50deg; selected candidate 23.50deg near previous 24.00deg,False,False,False,False,,,0.8203870058059692,0.8230822351243761,0.0,1.0,144.0,144.0,0.6100587591368638,1.4826,144.0,0.896087786259542,0.7690839694656488,1.0,1.0,nan,0.9859287670858221,1.0,1.0,1.0,0.5,0.9394130628134758,0.5013513972346004,0.9916789565173446,0.8129052290204133,0.9966266483869957,0.8015165918008395,2.2243321450028697,2.0780729879925066,0.5038205600321797,50.38205600321797,6.349120006408629,50.38205600321797,6.349120006408629,1.0232184012214254,2.0780729879925066,0.5038205600321797,True,33.85203302197854,33.86506526828103,437.2081012692619,27.70806341793947,5.022991866967146,5.022991866967146,-49.13453789598344,-3.113901339157948
45,4.090909090909091,24.613383428581795,38.623055903375004,38.625467662831,388.37685883363775,18.5,18.5,18.5,houghpeaks,False,0.3005249343832021,1.5,4,False,raw alpha jump 5.00deg; no candidate within 2.00deg of previous,False,False,False,False,,,0.715316891670227,0.5895930926005045,2.0,1.0,144.0,144.0,0.2673910184926569,3.957129609489441,144.0,0.8902439024390243,0.7560975609756098,1.0,1.0,nan,0.8814158036931319,1.0,1.0,1.0,5.0,0.5352614285189903,0.36773895544337165,0.9938897613098453,0.5835551804749464,0.9803425604994905,0.5696845168736332,6.004464438921048,5.740476855443986,0.5537433869998191,55.374338699981905,17.538833650128044,55.374338699981905,17.538833650128044,1.7829052405912165,5.740476855443986,0.5537433869998191,True,33.70687879755718,33.704467038101185,436.86230879022776,27.686148819580684,4.9185888652738186,4.9185888652738186,-48.48544995659,-3.072765390998889
46,4.181818181818182,25.496521568898363,37.057854840689544,37.047821044997136,402.3119774185146,18.0,18.0,18.0,houghpeaks,False,0.3196405648267009,2.0,3,False,raw alpha jump 0.50deg within limit,False,True,False,False,,mid jump/innovation 32.7/32.4px; filtered jump 31.8px; giant mid displacement,0.7779428958892822,0.7287619908650715,1.0,1.0,144.0,144.0,0.5428811765530864,1.8325944321155547,144.0,0.893443396226415,0.7632075471698113,1.0,1.0,nan,0.9798827764274542,1.0,1.0,1.0,0.5,0.9394130628134758,2.346699108727023,0.9616433339313158,0.769754901832059,0.9911245243229445,0.7447732591326948,3.0143392415435515,2.654369543861255,0.5163050475103477,51.63050475103476,8.109874327182204,51.63050475103476,8.109874327182204,1.170668353315022,2.654369543861255,0.5163050475103477,True,32.06744545804892,32.07747925374133,456.5135959320126,28.9315491421913,4.980375586948213,4.980375586948213,-54.20161851349803,-3.4350275732929383
47,4.2727272727272725,25.233730512524396,37.202947366917556,37.200775456413794,398.1653729786887,19.5,19.5,19.5,houghpeaks,False,0.09111012826183104,1.5,0,False,raw alpha jump 1.50deg within limit,False,False,False,False,,,0.7148430943489075,0.5885402096642388,2.0,1.0,144.0,144.0,0.38828940409029367,2.8380129916906354,144.0,0.9078859060402684,0.7953020134228188,1.0,1.0,nan,0.948584029708568,1.0,1.0,1.0,1.5,0.8290291181804004,4.585470397165523,0.926422850441752,0.6736154463509454,0.9808052008123955,0.6350087703752413,4.799899001494888,4.1360429729301655,0.5518573083289421,55.18573083289421,12.636819466175282,55.18573083289421,12.636819466175282,1.5107963271646105,4.1360429729301655,0.5518573083289421,True,32.119113912145735,32.1212858226495,452.76939118938486,28.694260166627267,5.081661544268059,5.081661544268059,-54.604018210696154,-3.4605296541028707
48,4.363636363636363,25.037050786770436,37.55858644411123,37.549275420589936,395.06194535337966,19.5,16.0,16.0,houghpeaks,False,0.19264367816091954,3.0,0,True,raw alpha jump 3.50deg; selected candidate 19.50deg near previous 19.50deg,False,False,False,False,,,0.7564142346382141,0.6809205214182535,1.0,1.0,144.0,144.0,0.4522756570968189,2.38039027261734,144.0,0.8942669172932332,0.7650375939849624,1.0,1.0,nan,0.991182686111506,1.0,1.0,1.0,0.0,1.0,2.656924926950637,0.9566840559449442,0.7302702281312926,0.9920609076108317,0.6961845782271294,3.765497336707785,3.231668149690891,0.5137940213966354,51.37940213966354,9.87369020329616,51.37940213966354,9.87369020329616,1.2885696622414742,3.231668149690891,0.5137940213966354,True,32.34190764528228,32.35121866880357,450.0328321308077,28.52083073628994,5.2073677753076595,5.2073677753076595,-54.97088677742806,-3.483779949519505
49,4.454545454545454,25.066462535258708,37.52356579047819,37.50971712655388,395.526036059309,19.5,17.0,17.0,houghpeaks,False,0.2023701002734731,1.5,2,True,raw alpha jump 2.50deg; selected candidate 19.50deg near previous 19.50deg,False,False,False,False,,,0.791422963142395,0.7587176958719889,0.0,1.0,144.0,144.0,0.6100587591368638,1.4826,144.0,0.9055,0.79,1.0,1.0,nan,0.9960293211043418,1.0,1.0,1.0,0.0,1.0,1.1935748913217594,0.9803036436437412,0.8077368912145235,0.9964256784757114,0.7822290195796769,2.481684994572526,2.1439119476873874,0.5041670147333583,50.416701473335834,6.550277260564424,50.416701473335834,6.550277260564424,1.0396584470472645,2.1439119476873874,0.5041670147333583,True,32.35532180960436,32.36917047352867,449.9805692303527,28.517518574973604,5.154395316949518,5.154395316949518,-54.45453317104375,-3.4510560397148957
50,4.545454545454546,26.85271174123701,34.5544931957422,34.51055045011398,423.71142786961747,19.0,19.0,19.0,houghpeaks,False,0.20038816108685104,2.0,0,False,raw alpha jump 0.50deg within limit,False,False,False,False,,,0.7276309728622437,0.6169577174716525,1.0,1.0,144.0,144.0,0.34348987676198833,3.205792915821075,144.0,0.8905000000000001,0.7566666666666667,1.0,1.0,nan,0.9610192661044844,1.0,1.0,1.0,0.5,0.9394130628134758,8.17824667118174,0.8725772316379748,0.6632650276213597,0.9739359473138044,0.6242897019682991,4.990702241640497,4.3103682208413385,0.5820535789721653,58.20535789721652,13.169434020875881,58.20535789721652,13.169434020875881,1.5839397872484249,4.3103682208413385,0.5820535789721653,True,29.617134515143903,29.661077260772117,485.6267048959807,30.776592422782777,4.893415934970079,4.893415934970079,-61.91527702636324,-3.923880681545768
