variant,description,comparison,unit,n,bias,mae,rmse,corr,target_rmse,passes
image_alpha_py_masks_matlab_klt_prior_matlab_apo,image-derived TimTrack alpha + Python-geofeature KLT masks + MATLAB raw KLT prior + MATLAB aponeuroses,image_alpha_py_masks_matlab_klt_prior_matlab_apo_FL_mm,mm,2666,-0.7822263351271505,0.841727693403453,1.0430768508744328,0.9974216382225923,2.0,True
image_alpha_py_masks_matlab_klt_prior_matlab_apo,image-derived TimTrack alpha + Python-geofeature KLT masks + MATLAB raw KLT prior + MATLAB aponeuroses,image_alpha_py_masks_matlab_klt_prior_matlab_apo_PEN_deg,deg,2666,0.4171708128742156,0.4406619520068858,0.5094966221206031,0.9978702660715559,1.0,True
image_alpha_py_masks_matlab_klt_prior_matlab_apo,image-derived TimTrack alpha + Python-geofeature KLT masks + MATLAB raw KLT prior + MATLAB aponeuroses,image_alpha_py_masks_matlab_klt_prior_matlab_apo_ANG_deg,deg,2666,0.41717081287421565,0.4406619520068859,0.5094966221206031,0.9980979735736064,1.0,True
strict_image_timtrack_prior_python_apo,image-derived TimTrack alpha + Python-geofeature KLT masks + Python TimTrack prior + Python aponeuroses,strict_image_timtrack_prior_python_apo_FL_mm,mm,2666,-0.5667181110369315,2.3144227103475927,3.965089363367776,0.9255742023639801,2.0,False
strict_image_timtrack_prior_python_apo,image-derived TimTrack alpha + Python-geofeature KLT masks + Python TimTrack prior + Python aponeuroses,strict_image_timtrack_prior_python_apo_PEN_deg,deg,2666,0.4145734454048153,1.303183891553651,2.0603763553792382,0.9204918168238806,1.0,False
strict_image_timtrack_prior_python_apo,image-derived TimTrack alpha + Python-geofeature KLT masks + Python TimTrack prior + Python aponeuroses,strict_image_timtrack_prior_python_apo_ANG_deg,deg,2666,0.4698743150963429,1.3226975961012062,2.0676036175316597,0.9276293489720036,1.0,False
