cluster_id,frame_coverage,n_candidates,cluster_score,mean_score,median_alpha_deg,alpha_std_deg,median_length_mm,length_std_mm,median_x_mid,x_mid_std,mean_mask_support,mean_hough_score,hough_peak_fraction
a15.50_x400_l85,11,24,1.0672132983547653,0.6300425059393209,15.5,0.07158188976374348,82.68996014193166,0.13975697892806316,399.9999926528356,8.268436570245867e-06,0.39450104082841436,0.7741453107324051,0.0
a18.75_x400_l70,11,22,1.0500557856558532,0.6130326555349567,18.7,3.552713678800501e-15,68.74484252784313,0.2976869879103599,399.99999677564574,3.962325518143468e-06,0.3720883390304763,1.0,0.0
a15.25_x400_l85,11,22,1.0462227208508226,0.6098509423937477,15.3,3.552713678800501e-15,83.7865031618134,0.3628221542925082,399.999994202716,6.247940249473916e-06,0.3979674489118239,0.7741453107324051,0.0
a19.00_x400_l70,11,24,1.033086559107386,0.5960326229914105,18.9,3.552713678800501e-15,68.0334371181545,0.29460638840245224,399.99999614825305,7.236378055262415e-06,0.3637637288683251,0.9646984788552699,0.0
a15.00_x400_l85,11,33,1.0291249624861953,0.5928009277602097,15.1,0.0,84.88904713531326,0.36759652740144405,399.99999583854776,8.10248381751707e-06,0.4036140561656596,0.8337433280898993,0.0
a19.25_x400_l65,11,21,1.0108844070047664,0.5739081932109313,19.2,0.028747978728803858,66.99502422140445,0.2448826631588666,400.0000028885714,6.6795512115046755e-06,0.352915819758336,0.9539378109517448,0.0
a17.75_x400_l70,8,13,0.9983622246350078,0.6806334183915022,17.7,0.0484122918275934,72.33980892801456,0.13029479199425853,399.9999987723414,5.614268293537622e-06,0.38543877852247327,0.9129073922761534,0.0
a14.75_x400_l85,11,18,0.9968887844827559,0.560638855789484,14.8,3.552713678800501e-15,86.60037871354983,0.37500713067282415,400.000001383234,5.75397702887013e-06,0.4044606344763075,0.8337433280898991,0.0
a19.50_x400_l65,11,33,0.9935512135277903,0.5564231310897507,19.4,3.552713678800501e-15,66.32118046744242,0.28719175619602977,399.99999576310944,7.761201880227452e-06,0.33897863260960587,0.8579165520332616,0.0
a19.75_x400_l65,11,22,0.9738840218052696,0.5367133181381479,19.7,3.552713678800501e-15,65.33692601868971,0.2829296332878366,399.9999998445132,6.680099570489098e-06,0.32871162958998484,0.8579165520332616,0.0
a14.50_x400_l90,11,31,0.9726896302154943,0.5365325310141784,14.6,0.03856946079199336,87.94692199807369,0.3071511582844251,400.0000002333941,6.79488435758257e-06,0.3960962405937121,0.8443819446860796,0.09090909090909091
a20.00_x400_l65,11,33,0.9628214951985513,0.5256231154107986,19.9,3.552713678800501e-15,64.69780160495647,0.2801620212247189,400.00000009821696,5.3186439629328766e-06,0.3309428992050059,0.8007104449321175,0.0
a20.25_x400_l65,11,22,0.9519764112275266,0.514737580050276,20.2,3.552713678800501e-15,63.76365862248135,0.2761168822749218,400.00000278727236,7.19205317908883e-06,0.3352101398761429,0.8007104449321175,0.0
a20.50_x400_l65,11,28,0.9445371281447225,0.5082451057894676,20.4,0.028747978728803854,63.156691293334696,0.3133018070169073,400.0000007214566,5.6221336350072795e-06,0.33771995514103653,0.7926841913327465,0.0
a14.25_x400_l90,11,22,0.9432965960329786,0.5071772917250867,14.3,3.552713678800501e-15,89.61688578232459,0.38806956921080205,400.000001977917,9.445381050501669e-06,0.3831875874868467,0.8443819446860796,0.0
a21.00_x400_l60,11,33,0.9261683875231496,0.4902611766623622,20.9,0.038569460791994054,61.69188048763553,0.3321399923372803,400.0000017784907,5.8015342813630955e-06,0.3402859292803529,0.737993122417021,0.0
a14.00_x400_l90,11,22,0.9256447116615941,0.4895803268181638,14.1,0.0,90.8851396735415,0.3935615156569689,400.00000066054577,8.877834367857381e-06,0.37204513553956925,0.8805509213696703,0.0
a21.25_x400_l60,11,22,0.918448680588055,0.48108356391765184,21.2,3.552713678800501e-15,60.847348087066784,0.2634883329596704,400.0000027121196,5.009465355148482e-06,0.3387774460725376,0.7379931224170211,0.0
