comparison,n,bias,mae,rmse,corr
alpha: Python notebook23 weighted median,2666,2.3193923480870215,2.5268192048012,3.5372442344561885,0.8660614541395094
alpha: selected OpenCV line angle,2666,-11.390792896044674,11.65960253295555,18.967959787452248,-0.09626183762945523
alpha: nearest Python peak to MATLAB alpha,2666,0.25375093773443363,0.5935858964741185,1.0980187435969946,0.9804525199820492
alpha: Python first/strongest peak,2666,3.210240060015004,3.488184546136534,4.62803396969017,0.7813622538340376
alpha: MATLAB weightedMedian(MATLAB peaks/ws),2666,0.0,0.0,0.0,0.9999999999999999
alpha: Python weightedMedian(Python peaks/ws),2666,0.0,0.0,0.0,1.0
alpha: MATLAB first/strongest peak,2666,-0.5378844711177795,2.575768942235559,5.172711014043671,0.6462657914169637
alpha: nearest MATLAB peak to Python alpha,2666,-0.21792948237059265,0.47074268567141786,0.7284024591773657,0.9908592887743902
