Frame,Time,FL,PEN,ANG,FL_px,TimTrackAlpha,RawTimTrackAlpha,HoughBaselineAlpha,HoughPeakSource,HoughLocalmaxFallbackUsed,HoughFallbackMassBelow10Deg,HoughFallbackGapToLowerDeg,FascicleCandidateIdx,FascicleRawRejected,FascicleSelectionReason,SuperApoRejected,DeepApoRejected,SuperApoSoftDownweighted,DeepApoSoftDownweighted,SuperApoGateReason,DeepApoGateReason,R_t_x_variance,R_t_alpha_variance,R_t_length_variance,R_t_theta_variance,kalman_measurement_r_scale,kalman_measurement_r_scale_theta,kalman_measurement_r_scale_length
14,1.2727272727272727,91.34121055056967,14.364906685761184,14.315648762392527,1059.028528122547,15.0,15.0,15.0,houghpeaks,False,nan,nan,4,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
15,1.3636363636363635,91.11220096795847,14.546201301485524,14.494518090370121,1056.3733445560404,14.5,14.5,14.5,houghpeaks,False,nan,nan,4,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
16,1.4545454545454546,90.08559873716013,14.624669140663201,14.587341478929261,1044.4707099960594,14.5,14.5,14.5,houghpeaks,False,nan,nan,2,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
17,1.5454545454545454,90.4407380649072,14.612334424715527,14.57163613103063,1048.588267419214,14.5,14.5,14.5,houghpeaks,False,nan,nan,3,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
18,1.6363636363636365,89.82016012970324,14.622013721171783,14.554948183864951,1041.3931609240956,14.5,14.5,14.5,houghpeaks,False,nan,nan,5,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
19,1.7272727272727273,89.28123908510986,14.752475583738743,14.675147908916188,1035.144800986781,14.5,14.5,14.5,houghpeaks,False,nan,nan,5,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
20,1.8181818181818181,89.70685864940621,14.86433029759317,14.781406001574283,1040.0795205728257,15.0,15.0,15.0,houghpeaks,False,nan,nan,5,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
21,1.9090909090909092,89.50497876498122,14.889396811000665,14.76939045661996,1037.7388842316664,16.5,16.5,16.5,houghpeaks,False,nan,nan,3,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
22,2.0,90.20763337174363,14.712749967311254,14.645204412364961,1045.8856043100711,16.5,16.5,16.5,houghpeaks,False,nan,nan,2,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
23,2.090909090909091,90.36775675203482,14.806216427916922,14.785143386214855,1047.742107269969,16.0,16.0,16.0,houghpeaks,False,nan,nan,9,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
24,2.1818181818181817,90.50623821138961,14.76663431860436,14.748949846716357,1049.3476894074158,15.5,15.5,15.5,houghpeaks,False,nan,nan,2,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
25,2.272727272727273,91.09131575712658,14.620561372572041,14.598946977003976,1056.1311971840764,12.0,12.0,12.0,houghpeaks,False,nan,nan,3,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
26,2.3636363636363638,90.98338394064953,14.741076146847501,14.772726465204812,1054.8798138046322,11.5,11.5,11.5,houghpeaks,False,nan,nan,7,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
27,2.4545454545454546,91.89987812505532,14.749527406493304,14.750439157223667,1065.5058333339748,10.5,10.5,10.5,houghpeaks,False,nan,nan,0,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
28,2.5454545454545454,93.64870665975043,14.52477298108588,14.525929746722227,1085.782106200005,14.0,14.0,14.0,houghpeaks,False,nan,nan,3,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
29,2.6363636363636362,94.68577217643133,14.415956173243917,14.421190901518884,1097.8060542194937,18.0,18.0,18.0,houghpeaks,False,nan,nan,5,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
30,2.727272727272727,93.48531027988373,14.562044845548789,14.61453484104814,1083.887655418942,16.5,16.5,16.5,houghpeaks,False,nan,nan,4,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
31,2.8181818181818183,90.35460272997767,14.977825267906368,14.986494230675987,1047.5895968693064,16.0,16.0,16.0,houghpeaks,False,nan,nan,1,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
32,2.909090909090909,93.10792371343787,14.543378506731813,14.49828794637665,1079.5121589963812,16.0,16.0,16.0,houghpeaks,False,nan,nan,3,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
33,3.0,91.86988349734779,14.811735126385393,14.819265017960731,1065.1580695344671,15.5,15.5,15.5,houghpeaks,False,nan,nan,4,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
34,3.090909090909091,89.70899398146763,15.077389133778265,15.093716666927747,1040.1042780460016,17.5,17.5,17.5,houghpeaks,False,nan,nan,3,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
35,3.1818181818181817,90.2585295319476,14.966139746132605,14.969728998590654,1046.4757047182331,15.0,15.0,15.0,houghpeaks,False,nan,nan,9,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
36,3.272727272727273,90.72559121675768,14.929822925069715,14.885590516029026,1051.8909126580602,10.5,10.5,10.5,houghpeaks,False,nan,nan,3,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
37,3.3636363636363638,90.21089254940063,14.989365034077963,14.980044393736762,1045.9233918771088,16.0,16.0,16.0,houghpeaks,False,nan,nan,2,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
38,3.4545454545454546,89.64679156054682,14.795578651079051,14.807197273972264,1039.3830905570646,17.0,17.0,17.0,houghpeaks,False,nan,nan,2,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
39,3.5454545454545454,90.07005554681669,14.678564205296826,14.689342127713758,1044.290499093527,13.0,13.0,13.0,houghpeaks,False,nan,nan,6,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
40,3.6363636363636362,89.8611966528611,14.696170765969127,14.726564673668236,1041.868946699839,13.0,13.0,13.0,houghpeaks,False,nan,nan,2,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
41,3.727272727272727,90.19621551796286,14.491206483607206,14.492715666020985,1045.7532233966708,16.0,16.0,16.0,houghpeaks,False,nan,nan,4,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
42,3.8181818181818183,90.06199585114308,14.493106411871098,14.503989150040155,1044.1970533465865,13.0,13.0,13.0,houghpeaks,False,nan,nan,9,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
43,3.909090909090909,90.74677456858281,14.36562947238785,14.372629627390069,1052.136516737192,16.0,16.0,16.0,houghpeaks,False,nan,nan,7,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
44,4.0,91.06465371689218,14.25499792243114,14.264323334602267,1055.8220720799095,17.5,17.5,17.5,houghpeaks,False,nan,nan,0,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
45,4.090909090909091,90.83391778615918,14.153392625356831,14.16979116757642,1053.146872883005,15.5,15.5,15.5,houghpeaks,False,nan,nan,5,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
46,4.181818181818182,90.54523732759544,14.212217187174254,14.2290025232586,1049.7998530735704,16.0,16.0,16.0,houghpeaks,False,nan,nan,2,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
47,4.2727272727272725,90.75533223145938,14.28606150183586,14.260042970444829,1052.2357360169203,13.5,13.5,13.5,houghpeaks,False,nan,nan,2,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
48,4.363636363636363,90.91931643437894,14.296285656586377,14.247190726189359,1054.137002137727,12.0,12.0,12.0,houghpeaks,False,nan,nan,3,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
49,4.454545454545454,90.24116105900235,14.414725279827962,14.377101963487661,1046.2743311188678,12.0,12.0,12.0,houghpeaks,False,nan,nan,2,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
50,4.545454545454546,91.39027119618517,14.198998766740345,14.18002580087591,1059.597347202147,17.5,17.5,17.5,houghpeaks,False,nan,nan,0,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
51,4.636363636363637,90.61363002333981,14.31779099777691,14.258234210981527,1050.5928118648094,16.0,16.0,16.0,houghpeaks,False,nan,nan,1,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
52,4.7272727272727275,91.80255651539457,14.129780253306308,14.09969073273649,1064.3774668451545,13.5,13.5,13.5,houghpeaks,False,nan,nan,6,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
53,4.818181818181818,90.79771144794317,14.448940435316729,14.330563789658214,1052.727089251515,14.5,14.5,14.5,houghpeaks,False,nan,nan,5,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
54,4.909090909090909,89.12866086073942,14.734486798957676,14.67986621013614,1033.3757780955295,11.0,11.0,11.0,houghpeaks,False,nan,nan,4,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
55,5.0,87.211162385546,15.005154270704452,14.789486486736052,1011.1439117164755,15.0,15.0,15.0,houghpeaks,False,nan,nan,2,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
56,5.090909090909091,88.21858116734818,14.820938864158222,14.73896766895561,1022.8241294765006,15.5,15.5,15.5,houghpeaks,False,nan,nan,0,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
57,5.181818181818182,88.44137960703158,14.777046345684113,14.712838103981795,1025.4072997916705,16.0,16.0,16.0,houghpeaks,False,nan,nan,2,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
58,5.2727272727272725,88.84252802060041,14.71906711658275,14.670313680454655,1030.0582958910193,14.5,14.5,14.5,houghpeaks,False,nan,nan,2,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
59,5.363636363636363,89.5312095113472,14.632055125728982,14.623384889792959,1038.043008827214,9.0,9.0,9.0,houghpeaks,False,nan,nan,2,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
60,5.454545454545454,90.50674137506005,14.472061039957952,14.505355150487048,1049.3535231891021,13.5,13.5,13.5,houghpeaks,False,nan,nan,9,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
61,5.545454545454546,90.47102715521031,14.411910614278389,14.432965240373647,1048.9394452778008,12.5,12.5,12.5,houghpeaks,False,nan,nan,8,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
62,5.636363636363637,90.96999678820211,14.3046472799487,14.345008243737993,1054.724600442923,14.0,14.0,14.0,houghpeaks,False,nan,nan,7,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
63,5.7272727272727275,92.88006749791082,14.070791338654331,14.119414648286607,1076.8703478018647,13.0,13.0,13.0,houghpeaks,False,nan,nan,4,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
64,5.818181818181818,94.29750296495214,13.886240680393671,13.907911030663541,1093.3043822023437,10.5,10.5,10.5,houghpeaks,False,nan,nan,0,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
65,5.909090909090909,94.05117552595163,13.935118256441202,13.970233569745744,1090.4484118950916,13.5,13.5,13.5,houghpeaks,False,nan,nan,0,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
66,6.0,94.0915510788683,13.836817047814856,13.89467962241207,1090.9165342477486,13.0,13.0,13.0,houghpeaks,False,nan,nan,3,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
67,6.090909090909091,95.09491729689786,13.655066713099028,13.706669654718553,1102.5497657611347,13.0,13.0,13.0,houghpeaks,False,nan,nan,7,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
68,6.181818181818182,96.92233718507273,13.43478908233632,13.498462114066939,1123.737242725481,12.5,12.5,12.5,houghpeaks,False,nan,nan,2,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
69,6.2727272727272725,97.59403105885659,13.356111311860698,13.40480420089628,1131.5249977838446,10.0,10.0,10.0,houghpeaks,False,nan,nan,5,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
70,6.363636363636363,98.1672506144732,13.095191215692328,13.143199571609443,1138.1710216170807,12.5,12.5,12.5,houghpeaks,False,nan,nan,3,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
71,6.454545454545454,99.57481103386176,12.914064502476029,12.923818520110956,1154.4905627114408,12.5,12.5,12.5,houghpeaks,False,nan,nan,2,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
72,6.545454545454546,101.62204609200133,12.885913394262793,12.917484948661496,1178.2266213565372,13.0,13.0,13.0,houghpeaks,False,nan,nan,0,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
73,6.636363636363637,103.74279747147915,12.523685685861684,12.537587720379918,1202.8150431475844,12.0,12.0,12.0,houghpeaks,False,nan,nan,6,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
74,6.7272727272727275,103.71489436008773,12.317538831826141,12.31219821365633,1202.4915288126115,11.0,11.0,11.0,houghpeaks,False,nan,nan,4,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
75,6.818181818181818,103.7754857537658,12.314000128682181,12.304497520035227,1203.194037724821,11.0,11.0,11.0,houghpeaks,False,nan,nan,0,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
76,6.909090909090909,102.72210595859896,12.383561555709889,12.374429274564392,1190.9809386504228,9.5,9.5,9.5,houghpeaks,False,nan,nan,4,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
77,7.0,102.45586775431293,12.428073691408798,12.41248537668534,1187.8941188905849,11.0,11.0,11.0,houghpeaks,False,nan,nan,0,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
78,7.090909090909091,103.2057683275014,12.4783618789444,12.52452190003558,1196.5886182898714,9.5,9.5,9.5,houghpeaks,False,nan,nan,5,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
79,7.181818181818182,103.3992013522526,12.462837764282435,12.486925789363,1198.8313200261173,10.0,10.0,10.0,houghpeaks,False,nan,nan,8,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
80,7.2727272727272725,102.67395236343658,12.843575568281947,12.876489878059289,1190.4226360978155,11.0,11.0,11.0,houghpeaks,False,nan,nan,8,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
81,7.363636363636363,99.67545758945555,13.277875857974186,13.33900890535321,1155.6574792980355,13.5,13.5,13.5,houghpeaks,False,nan,nan,6,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
82,7.454545454545454,99.57318693988195,13.248519283705233,13.284112926514752,1154.4717326363125,10.0,10.0,10.0,houghpeaks,False,nan,nan,0,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
83,7.545454545454546,99.19592232785162,13.242797180477346,13.300854991923558,1150.0976501779899,10.0,10.0,10.0,houghpeaks,False,nan,nan,0,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
