frame,time_s,MATLAB_ANG_deg,Python_normal_ANG_deg,Python_adaptive_ANG_deg,MATLAB_PEN_deg,Python_normal_PEN_deg,Python_adaptive_PEN_deg,MATLAB_FL_mm,Python_normal_FL_mm,Python_adaptive_FL_mm,Python_normal_minus_MATLAB_ANG_deg,Python_adaptive_minus_MATLAB_ANG_deg,Python_normal_minus_MATLAB_PEN_deg,Python_adaptive_minus_MATLAB_PEN_deg,Python_normal_minus_MATLAB_FL_mm,Python_adaptive_minus_MATLAB_FL_mm
684,20.54526777927966,31.746219982146577,32.96400016301945,33.242890845116364,32.497986396945755,32.899386840503475,33.17827752260039,43.64335213076282,42.76220330458258,42.44377951916519,1.2177801808728717,1.4966708629697862,0.4014004435577192,0.6802911256546338,-0.8811488261802438,-1.199572611597631
685,20.575260870928243,31.74335311217163,32.96683559128968,33.24577753828464,32.522189315499546,32.91676415266842,33.19570609966338,43.58801029082203,42.76159708472895,42.44332646610865,1.2234824791180507,1.5024244261130129,0.3945748371688751,0.6735167841638372,-0.8264132060930791,-1.1446838247133755
686,20.60525396257683,31.768383765263255,32.992468988823816,33.27150155547997,32.581133538857024,32.95622534511702,33.235257911773175,43.50969514466034,42.73380719583956,42.416117383189516,1.2240852235605608,1.5031177902167165,0.37509180625999505,0.6541243729161508,-0.775887948820781,-1.0935777614708257
687,20.63524705422541,31.74374888250592,32.94877349006825,33.227199262185906,32.55931822956783,32.90113291746232,33.17955868957998,43.54217684334226,42.821852368938146,42.50352718161594,1.2050246075623292,1.4834503796799865,0.341814687894491,0.6202404600121483,-0.7203244744041157,-1.0386496617263248
688,20.665240145873994,31.7008418961572,32.90536118330789,33.18332413288735,32.523386765086784,32.85933697644859,33.13729992602805,43.599474046325795,42.90550820258376,42.58657291526283,1.2045192871506885,1.4824822367301493,0.3359502113618049,0.6139131609412658,-0.6939658437420348,-1.0129011310629679
689,20.695233237522576,31.622663421283164,32.79353915328812,33.07114415117525,32.444588701138,32.748114520201085,33.02571951808821,43.73347935024557,42.99546136308301,42.67490477476624,1.1708757320049585,1.4484807298920828,0.30352581906308274,0.581130816950207,-0.7380179871625572,-1.0585745754793265
690,20.72522632917116,31.561327896630424,32.713936300879595,32.99106194633282,32.36487253385379,32.66504511072132,32.94217075617455,43.869315754360954,43.07305022580877,42.75144444065589,1.1526084042491718,1.4297340497023967,0.3001725768675314,0.5772982223207563,-0.7962655285521834,-1.1178713137050664
691,20.755219420819746,31.51409261882323,32.64119879796311,32.91769144194501,32.29737044706994,32.59157610048985,32.86806874447175,44.01476932510331,43.167292692102926,42.84479823896367,1.1271061791398829,1.4035988231217793,0.29420565341991534,0.5706982974018118,-0.8474766330003831,-1.1699710861396397
692,20.785212512468327,31.436249098438967,32.55089247486936,32.82686395253063,32.200944042267544,32.511721445199456,32.78769292286073,44.19178722258713,43.2852772359057,42.96150825315406,1.11464337643039,1.3906148540916625,0.3107774029319117,0.5867488805931842,-0.9065099866814279,-1.2302789694330727
693,20.815205604116912,31.333289040240555,32.45651856465878,32.73219610753034,32.10237736718624,32.42982077459798,32.70549831746954,44.324130384928914,43.36152780873907,43.03650920310998,1.1232295244182247,1.3989070672897874,0.32744340741173517,0.6031209502832979,-0.9626025761898447,-1.2876211818189347
694,20.845198695765493,31.259440511027055,32.36362574078365,32.63880631082827,32.02801873958131,32.33547485213357,32.6106554221782,44.426281090557055,43.45340794638271,43.127103834371134,1.1041852297565917,1.3793657998012172,0.30745611255225924,0.5826366825968847,-0.9728731441743435,-1.2991772561859207
695,20.875191787414078,31.153724621385514,32.23241385436546,32.50742523848788,31.92370414552795,32.20300856016969,32.478019944292114,44.554082084208474,43.586106162851635,43.257335487874364,1.0786892329799471,1.353700617102369,0.27930441464174294,0.5543157987641649,-0.9679759213568389,-1.2967465963341098
696,20.905184879062663,31.03237868151438,32.09540378865512,32.370268451952285,31.81324875651232,32.07140713599957,32.34627179929674,44.70986558991449,43.73818275152765,43.40676258342944,1.0630251071407386,1.3378897704379042,0.2581583794872522,0.5330230427844178,-0.9716828383868403,-1.3031030064850526
697,20.935177970711244,30.98442294944183,31.994394968783183,32.26876011530558,31.76526612633637,31.96237102533095,32.236736171853345,44.79590152647142,43.87567440420988,43.542412252099865,1.0099720193413546,1.2843371658637537,0.19710489899457784,0.47147004551697336,-0.9202271222615366,-1.253489274371553
698,20.96517106235983,30.9174674760859,31.908728651610033,32.18281528386879,31.678767664475124,31.8556747909016,32.12976142316035,44.92599489866681,44.002513989245855,43.66724593071409,0.9912611755241336,1.2653478077828915,0.17690712642647455,0.45099375868522884,-0.9234809094209524,-1.2587489679527195
699,20.99516415400841,30.808669436409343,31.813547539009363,32.08752347032595,31.57105197057221,31.77021846632388,32.04419439764047,45.03997180338911,44.072982433464645,43.736195752977665,1.0048781026000206,1.2788540339166055,0.199166495751669,0.4731424270682574,-0.9669893699244625,-1.303776050411443
700,21.025157245656995,30.686862493447254,31.693065154395555,31.966939369066438,31.444513218328765,31.65765168113268,31.931525895803563,45.192309111296005,44.192337801102056,43.85328323468006,1.0062026609483006,1.2800768756191836,0.21313846280391502,0.48701267747479804,-0.9999713101939491,-1.339025876615942
701,21.05515033730558,30.590743579042794,31.585472711875923,31.859009188564556,31.351078730302632,31.552732102995055,31.82626857968369,45.30120975124909,44.30115734761563,43.96029234012309,0.9947291328331289,1.2682656095217624,0.201653372692423,0.47518984938105646,-1.000052403633461,-1.340917411126
702,21.08514342895416,30.426196104744648,31.41408652586358,31.687467896398914,31.190762976879892,31.389031200341538,31.66241257087687,45.49582599658843,44.4792886242938,44.13505243927314,0.9878904211189337,1.2612717916542664,0.1982682234616462,0.4716495939969789,-1.0165373722946285,-1.3607735573152908
703,21.115136520602746,30.242694723815347,31.189859599690095,31.464081185521252,31.015131062961206,31.169522042734936,31.443743628566093,45.722804394430675,44.72930541181229,44.3790824034065,0.9471648758747477,1.2213864617059045,0.15439097977372995,0.4286125656048867,-0.9934989826183838,-1.343721991024175
704,21.145129612251328,30.154696903395102,31.090153364691616,31.36402114319864,30.942190809204472,31.07298370120578,31.346851479712804,45.812866368698366,44.830266870502626,44.478370103092246,0.9354564612965142,1.2093242398035393,0.13079289200130617,0.4046606705083313,-0.9825994981957393,-1.33449626560612
705,21.175122703899913,30.082389177321858,31.02469970162923,31.29797029431606,30.880349041259727,31.013054904569586,31.286325497256414,45.907944192923786,44.90511039777425,44.552557890942246,0.9423105243073735,1.2155811169942012,0.13270586330985878,0.4059764559966865,-1.0028337951495345,-1.3553863019815395
706,21.205115795548497,29.964721081968012,30.870947036950724,31.144198261179127,30.772684935984707,30.852488730380113,31.125739954608516,46.07180674285094,45.116617698269785,44.76018164975288,0.9062259549827125,1.1794771792111156,0.07980379439540641,0.3530550186238095,-0.9551890445811537,-1.3116250930980584
707,21.23510888719708,29.82298904868334,30.67029462707231,30.943007282496694,30.58755194839509,30.63723580758443,30.909948463008817,46.26537690022626,45.37077355926319,45.009974257639385,0.8473055783889691,1.1200182338133544,0.04968385918934004,0.3223965146137253,-0.8946033409630658,-1.2554026425868727
708,21.265101978845664,29.669393073112165,30.52802600365746,30.800096059128208,30.426567638947613,30.50322094669854,30.77529100216929,46.47002234513532,45.558971681829284,45.19559285492963,0.8586329305452942,1.1307029860160434,0.07665330775092727,0.3487233632216764,-0.9110506633060353,-1.2744294902056907
709,21.295095070494245,29.566558557943388,30.42729768995042,30.6981841111473,30.230247910365527,30.415521859231838,30.686408280428715,46.758244768180205,45.788168041280464,45.42323737208337,0.8607391320070334,1.1316255532039108,0.18527394886631043,0.45616037006318777,-0.970076726899741,-1.3350073960968345
710,21.32508816214283,29.503587344100097,30.36572468592857,30.636200106095828,30.167339048533556,30.368564416380963,30.63903983654822,46.85802363321778,45.871083011226006,45.50535642264542,0.8621373418284719,1.1326127619957305,0.20122536784740674,0.4717007880146653,-0.9869406219917778,-1.3526672105723634
711,21.355081253791415,29.428350373403312,30.288127086037008,30.558007544017897,30.12750708905257,30.30716632421496,30.57704678219585,47.12753651714158,45.98752228623887,45.62076803461318,0.8597767126336961,1.1296571706145855,0.17965923516239002,0.44953969314327935,-1.1400142309027075,-1.5067684825284005
712,21.385074345439996,29.447032305497817,30.308134821447425,30.577787023145504,30.12333156018707,30.310230879596702,30.57988308129478,47.14411778362034,46.05163841861375,45.68472954673607,0.8611025159496073,1.1307547176476866,0.18689931940963334,0.4565515211077127,-1.0924793650065894,-1.4593882368842657
713,21.41506743708858,29.519490713202405,30.372305756955,30.641984011588733,30.159571899260506,30.355903637845774,30.625581892479506,47.02724685109464,46.05907550523459,45.69273287433251,0.8528150437525959,1.1224932983863276,0.1963317385852683,0.46600999321900005,-0.9681713458600498,-1.3345139767621248
714,21.445060528737162,29.52927483035426,30.35272393461176,30.6221009164081,30.1271046699814,30.32763751274698,30.59701449454332,47.23639626088758,46.2157218245053,45.84810298728249,0.8234491042574987,1.0928260860538401,0.20053284276557903,0.46990982456192043,-1.0206744363822793,-1.3882932736050932
715,21.475053620385747,29.426487520233543,30.263199399239824,30.53235225281051,30.04704978911313,30.255887888205116,30.525040741775804,47.43385357895518,46.36235760510741,45.992804663982916,0.8367118790062804,1.1058647325769684,0.20883809909198447,0.47799095266267244,-1.0714959738477674,-1.4410489149722636
716,21.505046712034332,29.39548790988056,30.248929936691525,30.51776912398074,30.023975229992026,30.237344877148026,30.506184064437242,47.451838383059474,46.37427888132779,46.004792731818206,0.8534420268109635,1.1222812141001803,0.21336964715600004,0.4822088344452169,-1.0775595017316846,-1.4470456512412682
717,21.535039803682913,29.37447764988717,30.202666495240777,30.471075050573205,30.025662405126255,30.190407116428812,30.45881567176124,47.48485784785031,46.47077678798249,46.10042430312732,0.8281888453536084,1.0965974006860364,0.16474471130255708,0.4331532666349851,-1.01408105986782,-1.384433544722988
718,21.5650328953315,29.3415927151713,30.15768439266705,30.42537132385462,30.03924328806093,30.165054292649927,30.432741223837496,47.531893547585156,46.550031585583234,46.179662983619345,0.8160916774957521,1.0837786086833212,0.1258110045889964,0.39349793577656555,-0.981861962001922,-1.3522305639658114
719,21.59502598698008,29.298531326880294,30.127782231398243,30.394936147417127,30.094440730593835,30.164450772213854,30.43160468823274,47.59861483052898,46.60277384852526,46.23270668261988,0.8292509045179486,1.0964048205368329,0.07001004162001934,0.3371639576389036,-0.9958409820037204,-1.3659081479091029
720,21.625019078628664,29.16611279192832,30.008083678489953,30.273754499667604,30.036355393052716,30.060780643001664,30.326451464179314,47.70361242090927,46.72785451064631,46.357312852417394,0.8419708865616329,1.1076417077392833,0.02442524994894768,0.2900960711265981,-0.9757579102629634,-1.3462995684918795
721,21.65501217027725,28.921296986111088,29.80425842793275,30.067965033859366,29.83866511626384,29.852468568479253,30.116175174405868,47.898032282639086,46.93298053257932,46.56046553122482,0.8829614418216636,1.1466680477482782,0.013803452215412904,0.27751005814202756,-0.9650517500597644,-1.3375667514142648
722,21.68500526192583,28.754581275644522,29.60412185858152,29.865096049401075,29.648620090923295,29.632841654870845,29.893815845690398,48.140485823944616,47.219291417377846,46.84506325124171,0.8495405829369993,1.1105147737565524,-0.015778436052450218,0.24519575476710287,-0.9211944065667694,-1.295422572702904
723,21.714998353574416,28.62621564392311,29.457417062673045,29.71578855694142,29.510221827556258,29.475696287734962,29.734067782003336,48.39412036062,47.49884508207999,47.12375167628571,0.8312014187499344,1.0895729130183085,-0.03452553982129558,0.22384595444707855,-0.8952752785400122,-1.2703686843342936
724,21.744991445222997,28.422963595665085,29.270707848972535,29.52648257299012,29.36155919376255,29.304517236467348,29.560291960484932,48.57803732443704,47.70438288151278,47.32883474434268,0.8477442533074502,1.1035189773250345,-0.05704195729520123,0.19873276672238305,-0.8736544429242628,-1.2492025800943622
725,21.77498453687158,28.09547819478733,28.96315495457233,29.21663017058944,29.025005417392222,28.99426385808482,29.24773907410193,49.003718463144516,48.082410204025386,47.70248175727074,0.8676767597850024,1.1211519758021105,-0.03074155930740119,0.2227336567097069,-0.9213082591191295,-1.3012367058737766
726,21.804977628520163,27.811825446167255,28.66678287487298,28.917158950903968,28.746776443240513,28.667740199334588,28.918116275365577,49.387964352021484,48.501860861010236,48.11814653224114,0.854957428705724,1.1053335047367128,-0.07903624390592512,0.17133983212506365,-0.886103491011248,-1.269817819780343
727,21.834970720168748,27.502015723118816,28.31880057240133,28.564701943583458,28.296189462989286,28.297274559685373,28.543175930867502,49.81459788794375,49.034444108688,48.64746565126966,0.8167848492825129,1.0626862204646415,0.001085096696087362,0.24698646787821588,-0.7801537792557482,-1.1671322366740853
728,21.864963811817333,27.160217985873963,27.980271702301877,28.222335048332837,27.981542299118473,27.979487729096558,28.22155107512752,50.31507600157525,49.546391362557536,49.15628065088841,0.820053716427914,1.0621170624588743,-0.002054570021915225,0.24000877600904502,-0.7686846390177138,-1.1587953506868374
729,21.894956903465914,26.842706415054373,27.66319255712,27.900758598733574,27.638322989663692,27.64690039142691,27.884466433040487,50.920438001278164,50.1105667012417,49.717814687733856,0.8204861420656258,1.0580521836792016,0.008577401763218973,0.24614344337679483,-0.8098713000364626,-1.2026233135443078
730,21.9249499951145,26.569300290979555,27.3459360681955,27.57991687119042,27.36280205652078,27.321902099486586,27.555882902481507,51.437449512101104,50.6709648940281,50.274322935925206,0.7766357772159438,1.0106165802108649,-0.04089995703419547,0.1930808459607256,-0.766484618073001,-1.1631265761758982
731,21.95494308676308,26.18819231084729,26.926211081339062,27.14974515307574,26.97461702444388,26.886215859644036,27.109749931380716,52.10034957622593,51.352331479647646,50.960880053256275,0.7380187704917738,0.9615528422284534,-0.08840116479984417,0.13513290693683544,-0.748018096578285,-1.1394695229696552
732,21.984936178411665,25.92329373788882,26.63910478706927,26.85672877954073,26.709625257019788,26.604233495517825,26.821857487989284,52.57766890842573,51.86478799063656,51.475080544207096,0.7158110491804521,0.9334350416519115,-0.10539176150196283,0.11223223096949653,-0.7128809177891711,-1.102588364218633
733,22.01492927006025,25.780417263557474,26.480405817813562,26.692936091196202,26.603572978835338,26.458564780439595,26.671095053822235,52.896953861870244,52.243657933654944,51.85778426744294,0.6999885542560875,0.9125188276387277,-0.1450081983957432,0.067522074986897,-0.6532959282153001,-1.0391695944273067
734,22.04492236170883,25.57399626207058,26.274146972452087,26.481053756681348,26.413998776562853,26.257677810628373,26.464584594857634,53.33600886453764,52.69675958063976,52.314403482544996,0.7001507103815072,0.9070574946107683,-0.15632096593447997,0.05058581829478115,-0.6392492838978825,-1.021605381992643
735,22.074915453357416,25.426764698791168,26.103518409641538,26.30646012782202,26.266750597802115,26.07634048693252,26.279282205113002,53.7235136834112,53.15354192892736,52.7721156673376,0.6767537108503703,0.8796954290308534,-0.19041011086959614,0.012531607310886983,-0.5699717544838379,-0.9513980160735969
736,22.104908545005998,25.294763500871,25.937510083597516,26.137881954673418,26.085592408638025,25.89153395703097,26.09190582810687,54.03512673765286,53.53882065266917,53.156336801847125,0.6427465827265166,0.8431184538024183,-0.19405845160705582,0.006313419468845893,-0.49630608498368645,-0.8787899358057345
737,22.134901636654583,25.03048892908071,25.62981188796303,25.825579008234172,25.781966244606423,25.563112597817135,25.758879718088277,54.59253756679782,54.22005539585534,53.83592659761834,0.5993229588823183,0.7950900791534607,-0.2188536467892881,-0.02308652651814569,-0.37248217094248304,-0.7566109691794836
738,22.164894728303167,24.7051103423861,25.257817704657896,25.44694057932969,25.0799613965668,25.175547191568114,25.36467006623991,55.801078648597894,55.10577007406882,54.72174416139089,0.5527073622717964,0.7418302369435921,0.09558579500131259,0.28470866967310826,-0.6953085745290721,-1.0793344872070065
739,22.19488781995175,24.560374986576942,25.06846629615424,25.253071309159708,24.69458757951419,25.02232899689016,25.206934009895626,56.39736696383045,55.85195904660504,55.469216296727275,0.5080913095772992,0.6926963225827656,0.32774141737596807,0.5123464303814345,-0.5454079172254112,-0.928150667103175
740,22.224880911600334,24.491704618756113,24.978902337029382,25.161933101341333,24.62400656778311,24.959809989777597,25.142840754089548,56.464176982701424,56.05659662593609,55.67460806304261,0.4871977182732685,0.6702284825852196,0.33580342199448765,0.5188341863064387,-0.40758035676533666,-0.7895689196588123
741,22.254874003248915,24.400184929220636,24.895649270495937,25.077883175882874,24.54383129972308,24.887995968043644,25.07022987343058,56.54933050259363,56.16469421688832,55.78235949480346,0.4954643412753015,0.6776982466622385,0.3441646683205626,0.5263985737074997,-0.38463628570530517,-0.7669710077901684
742,22.2848670948975,24.22022156470233,24.68631490241043,24.86618925135801,24.64321237621889,24.679009948141033,24.85888429708861,56.601160897196266,56.50424943120128,56.12090586212561,0.4660933377080987,0.6459676866556769,0.03579757192214217,0.21567192086972042,-0.09691146599498524,-0.48025503507065537
743,22.314860186546085,23.967728690401184,24.41631385915079,24.59252438639092,24.290135960046097,24.40191771615023,24.57812824339036,57.12776750220703,57.04823375535205,56.664164118256124,0.44858516874960586,0.6247956959897358,0.11178175610413277,0.28799228334426275,-0.0795337468549775,-0.46360338395090395
744,22.344853278194666,23.770370228058425,24.27883854171762,24.453199014179887,24.255746709874863,24.27066650078216,24.445026973244428,57.35112341883526,57.27855868017199,56.89462304157786,0.5084683136591934,0.6828287861214619,0.014919790907296004,0.1892802633695645,-0.07256473866326729,-0.4565003772573988
745,22.37484636984325,23.56488289209433,24.096994608694985,24.269941952616477,24.24101643071146,24.08587496873806,24.258822312659554,57.39338646289684,57.45728429735934,57.07192019677743,0.532111716600653,0.7050590605221458,-0.1551414619734004,0.017805881948092406,0.06389783446249453,-0.3214662661194154
746,22.404839461491832,23.302406436670424,23.809247518098573,23.97945592353787,24.10729339829943,23.79691458824508,23.967122993684377,57.66879022666292,57.846789990450354,57.45969639014297,0.5068410814281492,0.6770494868674461,-0.310378810054349,-0.14017040461505204,0.1779997637874331,-0.20909383651994773
747,22.434832553140417,23.10255712256969,23.606824716630513,23.774623812988125,23.928053259309028,23.597714597007737,23.76551369336535,58.0011735868783,58.24245940156408,57.85455613383683,0.5042675940608241,0.6720666904184363,-0.3303386623012905,-0.16253956594367835,0.24128581468578147,-0.1466174530414719
748,22.464825644789002,22.9999440429116,23.498760516971714,23.66450334906341,23.84501514914582,23.492132403933528,23.657875236025223,58.324788557466235,58.623001963780716,58.23536571591271,0.49881647406011353,0.6645593061518085,-0.3528827452122911,-0.1871399131205962,0.29821340631448123,-0.08942284155352809
749,22.494818736437583,22.81519279706746,23.26708121577471,23.42966911241473,23.645357782129185,23.259427185847443,23.422015082487462,58.853915036882235,59.27932248508386,58.89043888835437,0.4518884187072487,0.6144763153472681,-0.3859305962817423,-0.22334269964172293,0.425407448201625,0.03652385147213266
750,22.524811828086168,22.694935758128942,23.106815454312567,23.267692228734745,23.506079643875484,23.096795977203946,23.257672751626124,59.30919541000055,59.85527851166112,59.46367584581848,0.4118796961836253,0.5727564706058033,-0.4092836666715378,-0.24840689224935986,0.546083101660571,0.15448043581793058
751,22.55480491973475,22.61945006334794,22.995740586247223,23.156071471127973,23.49675508988464,23.015049613650177,23.175380498530927,59.36491402354508,60.09733494959565,59.70390680609098,0.3762905228992821,0.5366214077800322,-0.48170547623446325,-0.32137459135371316,0.7324209260505654,0.33899278254589404
752,22.584798011383334,22.48648640680412,22.854132995989318,23.013544324880428,23.403480075521298,22.889182442000703,23.048593770891813,59.61161605514522,60.39821200805063,60.002646983070804,0.367646589185199,0.5270579180763093,-0.5142976335205951,-0.3548863046294848,0.7865959529054081,0.39103092792558414
753,22.61479110303192,22.321693275008467,22.69545258057309,22.853425513623023,23.24785127426983,22.728745384971347,22.88671831802128,59.979295915020046,60.78264712649974,60.385032834534286,0.3737593055646222,0.5317322386145555,-0.5191058892984834,-0.36113295624855013,0.8033512114796935,0.40573691951423996
754,22.6447841946805,22.195549991810744,22.592719072430583,22.74959289868019,23.16935648084676,22.646327819504876,22.803201645754484,60.21592824653142,61.01880468509964,60.620771690882094,0.3971690806198396,0.5540429068694479,-0.5230286613418826,-0.3661548350922743,0.8028764385682194,0.404843444350675
755,22.674777286329086,22.056834087106385,22.472469444331892,22.62790977322865,23.08299320267975,22.529594927607974,22.685035256504733,60.55857799327446,61.375863847476545,60.97684815296237,0.4156353572255078,0.571075686122267,-0.5533982750717747,-0.39795794617501556,0.8172858542020833,0.41827015968790704
756,22.704770377977667,21.928372043226656,22.3335117915463,22.487260584418124,22.94213131719378,22.339640755760257,22.49338954863208,61.038531799632054,61.968258834731564,61.565973535982145,0.4051397483196446,0.5588885411914681,-0.6024905614335232,-0.44874176856169967,0.9297270350995106,0.5274417363500916
757,22.73476346962625,21.790411842035333,22.148033009245438,22.299467318711635,22.707979396848476,22.071335247194256,22.222769556660452,61.737525433727356,62.8556226722792,62.44830449584331,0.3576211672101053,0.509055476676302,-0.6366441496542201,-0.4852098401880234,1.1180972385518473,0.7107790621159538
758,22.764756561274837,21.516179823145865,21.85743352017502,22.006697434321808,22.394239758673248,21.78453119801987,21.933795112166656,62.44461618443733,63.75306165756389,63.33998982510808,0.3412536970291562,0.4905176111759424,-0.6097085606533774,-0.4604446465065912,1.308445473126561,0.8953736406707478
759,22.794749652923418,21.20047408351396,21.539656586373724,21.687338284102623,22.074748123398162,21.465850782833513,21.613532480562412,63.19015034486178,64.43383725951713,64.0139886148233,0.3391825028597637,0.48686420058866275,-0.6088973405646492,-0.4612156428357501,1.2436869146553562,0.8238382699615272
760,22.824742744572003,20.88233202692476,21.230682325622723,21.377026949940074,21.982126505309115,21.16044692013783,21.30679154445518,63.686036483400734,65.01412844494045,64.587664553084,0.3483502986979623,0.49469492301531304,-0.8216795851712853,-0.6753349608539345,1.3280919615397195,0.9016280696832624
761,22.854735836220584,20.67428145798695,21.034720050541182,21.17983460207455,21.695447997078368,20.99189642123421,21.137010972767577,64.26376460077992,65.51107957138221,65.08119463498379,0.3604385925542317,0.5055531440875995,-0.7035515758441591,-0.5584370243107912,1.2473149706022895,0.8174300342038663
762,22.88472892786917,20.544644451234326,20.891524349835123,21.035657846113622,21.569568632853183,20.87982468555826,21.023958181836758,64.58953515029448,65.84970010301393,65.4179656052049,0.3468798986007968,0.4910133948792961,-0.6897439472949252,-0.5456104510164259,1.2601649527194496,0.8284304549104178
763,22.914722019517754,20.414809195907154,20.77116409572298,20.91452371267144,21.469082317730308,20.790428141791807,20.933787758740266,64.91874175337449,66.1581113564546,65.7246276729742,0.3563548998158268,0.4997145167642856,-0.678654175938501,-0.5352945589900422,1.2393696030801067,0.805885919599703
764,22.944715111166335,20.31170676255878,20.692183619545318,20.83474781529395,21.385215403582908,20.745063300948658,20.88762749669729,65.29387127339301,66.38784180802602,65.95420098582447,0.38047685698653666,0.5230410527351701,-0.64015210263425,-0.4975879068856166,1.0939705346330157,0.6603297124314622
765,22.97470820281492,20.23236937796695,20.64211682349,20.784246267391183,21.36885380258429,20.69509391954793,20.837223363449112,65.60366304075966,66.7632702398184,66.32733385713598,0.409747445523049,0.5518768894242321,-0.6737598830363609,-0.5316304391351778,1.1596071990587404,0.7236708163763268
766,23.0047012944635,20.129968121032974,20.603166967786876,20.745096814671484,21.284008066193447,20.64041789970733,20.782347746591938,66.26613887251146,67.26771653021632,66.82777449801934,0.47319884675390256,0.6151286936385105,-0.643590166486117,-0.501660319601509,1.001577657704857,0.5616356255078756
767,23.034694386112086,20.154050652642702,20.674005220917422,20.816146988848374,21.35414222210793,20.69220816320467,20.83434993113562,66.41632159733038,67.47609320852834,67.03530807120288,0.51995456827472,0.6620963362056713,-0.6619340589032632,-0.5197922909723118,1.0597716111979594,0.6189864738724964
768,23.06468747776067,20.153578388163517,20.71612480362711,20.858499657883982,21.398825998241033,20.72073133306813,20.863106187325002,66.64101799469978,67.80225162753182,67.35928509369073,0.5625464154635935,0.7049212697204652,-0.6780946651729032,-0.5357198109160315,1.1612336328320367,0.7182670989909496
769,23.094680569409253,20.161018789274095,20.765629367047865,20.908408804130346,21.697734164110845,20.772096107420566,20.914875544503047,66.54709774907545,67.93589930361462,67.49197299286462,0.6046105777737694,0.7473900148562507,-0.9256380566902784,-0.7828586196077971,1.388801554539171,0.9448752437891699
770,23.124673661057837,20.167931413072157,20.76676504323754,20.90959563247452,21.81920104022263,20.776335434184887,20.919166023421866,66.59709178855452,68.18458114838093,67.73895701950309,0.5988336301653838,0.741664219402363,-1.0428656060377435,-0.9000350168007643,1.5874893598264066,1.141865230948568
771,23.15466675270642,20.175183667968042,20.77510286874525,20.917974722842217,21.919592242386727,20.78963439309132,20.932506247188286,66.66636506234818,68.37505498206608,67.92837569050471,0.5999192007772081,0.742791054874175,-1.1299578492954083,-0.9870859951984414,1.708689919717898,1.2620106281565313
772,23.184659844355004,20.183462117208997,20.78532699417289,20.928295053371016,21.942623756953957,20.797572994003644,20.94054105320177,66.77258057848154,68.4586414887537,68.01129205142877,0.6018648769638943,0.7448329361620196,-1.1450507629503122,-1.0020827037521869,1.686060910272161,1.2387114729472302
773,23.214652936003585,20.194187773796468,20.80610532209144,20.949172414956394,21.92583207179453,20.82060434820741,20.963671441072364,66.89073884084421,68.48399719445496,68.03670870775332,0.6119175482949721,0.7549846411599255,-1.1052277235871202,-0.9621606307221668,1.59325835361075,1.1459698669091125
774,23.24464602765217,20.205838663769672,20.8244800209595,20.967657073412653,21.946850140405033,20.844900424988282,20.988077477441436,66.93200513797748,68.47745476844354,68.03042775275482,0.6186413571898264,0.7618184096429808,-1.101949715416751,-0.9587726629635966,1.5454496304660523,1.0984226147773342
775,23.274639119300755,20.214702461902153,20.836223325088582,20.9794756690184,21.977703179720816,20.862575234845764,21.00582757877558,66.94826751135584,68.483157913915,68.03626661957182,0.6215208631864293,0.7647732071162459,-1.1151279448750522,-0.9718756009452356,1.5348904025591565,1.087999108215982
776,23.304632210949336,20.2174509554882,20.840030509081004,20.98333984524865,22.00193611146758,20.87512999363605,21.018439329803698,66.97282749378859,68.49909190506648,68.05220811408915,0.6225795535928036,0.7658888897604506,-1.1268061178315278,-0.9834967816638809,1.526264411277893,1.0793806203005687
777,23.33462530259792,20.21714890834467,20.841602177507326,20.984950096819176,22.012627527467295,20.88165922803634,21.02500714734819,67.01400259245939,68.52696140832676,68.07992766763209,0.6244532691626574,0.7678011884745075,-1.130968299430954,-0.9876203801191039,1.5129588158673641,1.0659250751727
778,23.364618394246502,20.215916725728697,20.8409015216848,20.984289585913274,22.019499791936525,20.884719433304298,21.028107497532773,67.04675649424621,68.54548572143167,68.09827419870003,0.6249847959561023,0.7683728601845772,-1.1347803586322271,-0.9913922944037523,1.4987292271854642,1.0515177044538149
779,23.394611485895087,20.206192785250806,20.827580120020116,20.97096704805807,22.023153176449405,20.872418802028136,21.01580573006609,67.09591559831301,68.61193250796782,68.16400311018614,0.6213873347693095,0.7647742628072649,-1.150734374421269,-1.0073474463833136,1.5160169096548088,1.0680875118731308
780,23.424604577543672,20.19800128957402,20.816472074262037,20.959855091991557,22.021752580552008,20.86056699994623,21.00395001767575,67.13628795131322,68.67030621481108,68.2217341036961,0.618470784688018,0.7618538024175372,-1.1611855806057783,-1.017802562876259,1.534018263497856,1.0854461523828718
781,23.454597669192253,20.19611318102338,20.815798366576843,20.959191848063114,22.02405829687405,20.860135967978124,21.003529449464395,67.15337146336093,68.68538626359594,68.23667671513726,0.6196851855534611,0.763078667039732,-1.163922328895925,-1.020528847409654,1.532014800235018,1.0833052517763377
782,23.484590760840838,20.193987279900337,20.814899402785528,20.958300768243816,22.027227954567813,20.86011995336858,21.00352131882687,67.1708934580277,68.70638199248224,68.25751617733603,0.6209121228851906,0.764313488343479,-1.1671080011992316,-1.0237066357409432,1.5354885344545295,1.0866227193083233
