mode,offset_px,box_size_px,frame,time_s,point_id,x,y,dx,dy,cumulative_dx,cumulative_dy,d_parallel_px,d_perpendicular_px,signed_offset_px,zncc,forward_backward_error,valid,fallback_used,strain_back_front_percent,strain_back_center_percent,strain_center_front_percent,dx_mm,dy_mm,cumulative_dx_mm,cumulative_dy_mm,d_parallel_mm,d_perpendicular_mm
independent,25.0,41,51,4.636363636363637,front,243.5,249.0,3.5,-1.0,-70.07397330069017,12.944898592664174,71.18995048042886,3.1500927469338027,47.107816437857785,0.8173388838768005,4.123105625617661,False,True,10.556226464986555,-67.31881282145781,88.43126575143093,0.2218125,-0.063375,-4.440938057931239,0.8203829483100921,4.511663111697179,0.19963712783692975
independent,25.0,41,52,4.7272727272727275,back,305.0,233.0,8.0,-2.0,-57.29247650025576,8.192451481800674,57.66697462043963,4.905523717156893,-8.170296794635554,0.7726922631263733,1.0,True,False,24.1228415280045,-67.31881282145781,115.56449587746684,0.507,-0.12675,-3.6309106982037087,0.5191966126591178,3.654644516570362,0.31088756557481806
independent,25.0,41,52,4.7272727272727275,center,298.0,239.0,8.0,-2.0,-39.933224900472965,8.568675037232424,40.83727141507516,0.6339607376881364,0.0,0.7558308243751526,1.4142135623730951,True,False,24.1228415280045,-67.31881282145781,115.56449587746684,0.507,-0.12675,-2.530768128067474,0.5430397804846049,2.588062075930388,0.04017726175098565
independent,25.0,41,52,4.7272727272727275,front,245.0,249.0,1.5,0.0,-68.57397330069017,12.944898592664174,69.7283953844419,2.812666160259708,53.891123969366774,0.9061166048049927,0.5,True,False,24.1228415280045,-67.31881282145781,115.56449587746684,0.0950625,0.0,-4.345875557931239,0.8203829483100921,4.419037057489005,0.178252717906459
independent,25.0,41,53,4.818181818181818,back,313.0,231.0,8.0,-2.0,-49.29247650025576,6.192451481800674,49.42211199294368,5.054655382877676,-8.170296794635554,0.7751395106315613,12.36931687685298,False,True,24.1228415280045,-67.31881282145781,115.56449587746684,0.507,-0.12675,-3.1239106982037086,0.39244661265911773,3.1321263475528056,0.3203387848898727
independent,25.0,41,53,4.818181818181818,center,306.0,237.0,8.0,-2.0,-31.933224900472965,6.568675037232424,32.59240878757921,0.7830924034089186,0.0,0.8437227606773376,2.23606797749979,False,True,24.1228415280045,-67.31881282145781,115.56449587746684,0.507,-0.12675,-2.023768128067474,0.41628978048460485,2.0655439069128323,0.04962848106604022
independent,25.0,41,53,4.818181818181818,front,253.0,247.0,8.0,-2.0,-60.57397330069017,10.944898592664174,61.48353275694595,2.96179782598049,53.891123969366774,0.9066300988197327,5.0990195135927845,False,True,24.1228415280045,-67.31881282145781,115.56449587746684,0.507,-0.12675,-3.8388755579312397,0.693632948310092,3.8965188884714497,0.18770393722151354
independent,25.0,41,54,4.909090909090909,back,313.0,232.0,0.0,1.0,-49.29247650025576,7.192451481800674,49.64706305072641,4.080285318886365,-8.170296794635554,0.7726985216140747,1.4142135623730951,True,False,24.1228415280045,-67.31881282145781,115.56449587746684,0.0,0.063375,-3.1239106982037086,0.45582161265911775,3.1463826208397863,0.2585880820844234
independent,25.0,41,54,4.909090909090909,center,306.0,238.0,0.0,1.0,-31.933224900472965,7.568675037232424,32.817359845361935,-0.1912776605823927,0.0,0.796775221824646,4.123105625617661,False,True,24.1228415280045,-67.31881282145781,115.56449587746684,0.0,0.063375,-2.023768128067474,0.47966478048460487,2.0798001801998125,-0.012122221739409137
independent,25.0,41,54,4.909090909090909,front,253.0,248.0,0.0,1.0,-60.57397330069017,11.944898592664174,61.70848381472868,1.9874277619891796,53.891123969366774,0.9034060835838318,3.1622776601683795,False,True,24.1228415280045,-67.31881282145781,115.56449587746684,0.0,0.063375,-3.8388755579312397,0.757007948310092,3.9107751617584303,0.12595323441606426
independent,25.0,41,55,5.0,back,314.0,233.0,1.0,1.0,-48.29247650025576,8.192451481800674,48.89764404451783,2.8809641971123234,-8.170296794635554,0.820331871509552,7.0710678118654755,False,True,24.1228415280045,-67.31881282145781,115.56449587746684,0.063375,0.063375,-3.060535698203709,0.5191966126591178,3.0988881913213175,0.1825811059919935
independent,25.0,41,55,5.0,center,307.0,239.0,1.0,1.0,-30.933224900472965,8.568675037232424,32.06794083915336,-1.3905987823564327,0.0,0.8413025736808777,6.082762530298219,False,True,24.1228415280045,-67.31881282145781,115.56449587746684,0.063375,0.063375,-1.9603931280674742,0.5430397804846049,2.0323057506813442,-0.08812919783183892
independent,25.0,41,55,5.0,front,254.0,249.0,1.0,1.0,-59.57397330069017,12.944898592664174,60.9590648085201,0.7881066402151387,53.891123969366774,0.9446669220924377,0.0,True,False,24.1228415280045,-67.31881282145781,115.56449587746684,0.063375,0.063375,-3.7755005579312395,0.8203829483100921,3.863280732239961,0.04994625832363441
independent,25.0,41,56,5.090909090909091,back,314.0,233.0,0.0,0.0,-48.29247650025576,8.192451481800674,48.89764404451783,2.8809641971123234,-8.170296794635554,0.9136810302734375,0.0,True,False,22.1741014000219,-67.31881282145781,111.66701562150159,0.0,0.0,-3.060535698203709,0.5191966126591178,3.0988881913213175,0.1825811059919935
independent,25.0,41,56,5.090909090909091,center,307.0,239.0,0.0,0.0,-30.933224900472965,8.568675037232424,32.06794083915336,-1.3905987823564327,0.0,0.9252237677574158,0.0,True,False,22.1741014000219,-67.31881282145781,111.66701562150159,0.0,0.0,-1.9603931280674742,0.5430397804846049,2.0323057506813442,-0.08812919783183892
independent,25.0,41,56,5.090909090909091,front,255.0,249.0,1.0,0.0,-58.57397330069017,12.944898592664174,59.98469474452878,0.5631555824324099,52.91675390537546,0.9563664197921753,0.0,True,False,22.1741014000219,-67.31881282145781,111.66701562150159,0.063375,0.0,-3.7121255579312398,0.8203829483100921,3.8015300294345113,0.03568998503665398
independent,25.0,41,57,5.181818181818182,back,314.0,233.0,0.0,0.0,-48.29247650025576,8.192451481800674,48.89764404451783,2.8809641971123234,-8.170296794635554,0.8963354229927063,0.0,True,False,22.1741014000219,-67.31881282145781,111.66701562150159,0.0,0.0,-3.060535698203709,0.5191966126591178,3.0988881913213175,0.1825811059919935
independent,25.0,41,57,5.181818181818182,center,307.0,239.0,0.0,0.0,-30.933224900472965,8.568675037232424,32.06794083915336,-1.3905987823564327,0.0,0.9107257723808289,1.0,True,False,22.1741014000219,-67.31881282145781,111.66701562150159,0.0,0.0,-1.9603931280674742,0.5430397804846049,2.0323057506813442,-0.08812919783183892
independent,25.0,41,57,5.181818181818182,front,255.0,249.0,0.0,0.0,-58.57397330069017,12.944898592664174,59.98469474452878,0.5631555824324099,52.91675390537546,0.9756731390953064,0.0,True,False,22.1741014000219,-67.31881282145781,111.66701562150159,0.0,0.0,-3.7121255579312398,0.8203829483100921,3.8015300294345113,0.03568998503665398
independent,25.0,41,58,5.2727272727272725,back,314.0,233.0,0.0,0.0,-48.29247650025576,8.192451481800674,48.89764404451783,2.8809641971123234,-7.195926730644244,0.8261422514915466,1.0,True,False,22.1741014000219,-71.21629307742306,115.56449587746684,0.0,0.0,-3.060535698203709,0.5191966126591178,3.0988881913213175,0.1825811059919935
independent,25.0,41,58,5.2727272727272725,center,308.0,239.0,1.0,0.0,-29.933224900472965,8.568675037232424,31.093570775162046,-1.6155498401391624,0.0,0.8757410049438477,0.0,True,False,22.1741014000219,-71.21629307742306,115.56449587746684,0.063375,0.0,-1.897018128067474,0.5430397804846049,1.9705550478758946,-0.10238547111881942
independent,25.0,41,58,5.2727272727272725,front,255.0,249.0,0.0,0.0,-58.57397330069017,12.944898592664174,59.98469474452878,0.5631555824324099,53.891123969366774,0.959256112575531,1.0,True,False,22.1741014000219,-71.21629307742306,115.56449587746684,0.0,0.0,-3.7121255579312398,0.8203829483100921,3.8015300294345113,0.03568998503665398
independent,25.0,41,59,5.363636363636363,back,321.5,233.5,7.5,0.5,-40.79247650025576,8.692451481800674,41.70234409347436,0.7066462317461966,-7.795587291531263,0.7857427000999451,3.0,False,True,20.974780278247852,-68.81765083387499,110.76721139037066,0.4753125,0.0316875,-2.5852231982037086,0.5508841126591177,2.6428860569239374,0.044783704936915206
independent,25.0,41,59,5.363636363636363,center,315.0,240.0,7.0,1.0,-22.933224900472965,9.568675037232424,24.4979313850056,-4.164577308609582,0.0,0.8015157580375671,1.0,True,False,20.974780278247852,-68.81765083387499,110.76721139037066,0.443625,0.063375,-1.4533931280674741,0.6064147804846048,1.55255640152473,-0.26393008693313225
independent,25.0,41,59,5.363636363636363,front,263.0,249.0,8.0,0.0,-50.57397330069017,12.944898592664174,52.1897342325983,-1.2364528798294288,52.691802847592726,0.9184075593948364,0.0,True,False,20.974780278247852,-68.81765083387499,110.76721139037066,0.507,0.0,-3.2051255579312397,0.8203829483100921,3.3075244069909173,-0.07836020125919005
independent,25.0,41,60,5.454545454545454,back,330.0,235.0,8.5,1.5,-32.29247650025576,10.192451481800674,33.757625136222316,-2.666992855393974,-8.170296794635554,0.8342314958572388,0.7071067811865476,True,False,21.724199284456436,-67.31881282145781,110.76721139037066,0.5386875,0.0950625,-2.0465356982037086,0.6459466126591177,2.1393894930080894,-0.1690206722105931
independent,25.0,41,60,5.454545454545454,center,323.0,241.0,8.0,1.0,-14.933224900472965,10.568675037232424,16.927921930857842,-6.938555834862731,0.0,0.8901517391204834,0.0,True,False,21.724199284456436,-67.31881282145781,110.76721139037066,0.507,0.063375,-0.9463931280674741,0.6697897804846049,1.0728070523681157,-0.43973097603442557
independent,25.0,41,60,5.454545454545454,front,271.0,250.0,8.0,1.0,-42.57397330069017,13.944898592664174,44.619724778450546,-4.010431406082578,52.691802847592726,0.9088727235794067,0.0,True,False,21.724199284456436,-67.31881282145781,110.76721139037066,0.507,0.063375,-2.6981255579312395,0.883757948310092,2.8277750578343035,-0.2541610903604834
independent,25.0,41,61,5.545454545454546,back,334.0,234.0,4.0,-1.0,-28.29247650025576,9.192451481800674,29.635193822474342,-2.592427022533583,-7.195926730644244,0.8608365654945374,2.0,True,False,26.07158165598713,-71.21629307742306,123.35945638939731,0.2535,-0.063375,-1.7930356982037088,0.5825716126591177,1.8781304084993113,-0.1642950625530658
independent,25.0,41,61,5.545454545454546,center,328.0,240.0,5.0,-1.0,-9.933224900472965,9.568675037232424,11.83112055311856,-7.0889410597850695,0.0,0.8925572037696838,0.0,True,False,26.07158165598713,-71.21629307742306,123.35945638939731,0.316875,-0.063375,-0.6295181280674741,0.6064147804846048,0.7497972650538887,-0.4492616396638788
independent,25.0,41,61,5.545454545454546,front,273.0,250.0,2.0,0.0,-40.57397330069017,13.944898592664174,42.67098465046792,-4.460333521648039,55.83986409734939,0.9245667457580566,1.0,True,False,26.07158165598713,-71.21629307742306,123.35945638939731,0.12675,0.0,-2.5713755579312396,0.883757948310092,2.7042736522234048,-0.28267363693444447
independent,25.0,41,62,5.636363636363637,back,334.0,234.0,0.0,0.0,-28.29247650025576,9.192451481800674,29.635193822474342,-2.592427022533583,-7.195926730644244,0.9233459830284119,1.0,True,False,21.724199284456436,-71.21629307742306,114.66469164633592,0.0,0.0,-1.7930356982037088,0.5825716126591177,1.8781304084993113,-0.1642950625530658
independent,25.0,41,62,5.636363636363637,center,328.0,240.0,0.0,0.0,-9.933224900472965,9.568675037232424,11.83112055311856,-7.0889410597850695,0.0,0.9376081228256226,0.0,True,False,21.724199284456436,-71.21629307742306,114.66469164633592,0.0,0.0,-0.6295181280674741,0.6064147804846048,0.7497972650538887,-0.4492616396638788
independent,25.0,41,62,5.636363636363637,front,275.0,249.0,2.0,-1.0,-38.57397330069017,12.944898592664174,40.497293464702565,-3.9358655732221877,53.66617291158404,0.9472809433937073,0.0,True,False,21.724199284456436,-71.21629307742306,114.66469164633592,0.12675,-0.063375,-2.4446255579312397,0.8203829483100921,2.566515973325525,-0.24943548070295615
independent,25.0,41,63,5.7272727272727275,back,336.0,232.5,2.0,-1.5,-26.29247650025576,7.692451481800674,27.349027107817626,-1.5807740421120773,-6.109081137761568,0.8573570847511292,4.123105625617661,False,True,23.897890470221782,-75.56367544895376,123.35945638939731,0.12675,-0.0950625,-1.6662856982037089,0.4875091126591177,1.733244592957942,-0.1001815549188529
independent,25.0,41,63,5.7272727272727275,center,331.0,238.0,3.0,-2.0,-6.933224900472965,7.568675037232424,8.458108245579169,-5.815054105150638,0.0,0.8895301818847656,1.0,True,False,23.897890470221782,-75.56367544895376,123.35945638939731,0.190125,-0.12675,-0.43939312806747416,0.47966478048460487,0.5360326100635798,-0.3685290539139217
independent,25.0,41,63,5.7272727272727275,front,276.0,248.0,1.0,-1.0,-37.57397330069017,11.944898592664174,39.29797234292853,-3.186446567013606,55.83986409734939,0.93949294090271,1.0,True,False,23.897890470221782,-75.56367544895376,123.35945638939731,0.063375,-0.063375,-2.3812505579312395,0.757007948310092,2.490508997233096,-0.20194105118448727
independent,25.0,41,64,5.818181818181818,back,343.0,233.0,7.0,0.5,-19.29247650025576,8.192451481800674,20.640912188769818,-3.6426164785868407,-5.247186602661622,0.7293460369110107,1.118033988749895,True,False,22.1741014000219,-79.01125358935353,123.35945638939731,0.443625,0.0316875,-1.2226606982037087,0.5191966126591178,1.3081178099632873,-0.23085081933044102
independent,25.0,41,64,5.818181818181818,center,339.0,239.0,8.0,1.0,1.0667750995270353,8.568675037232424,0.8880987914314113,-8.589032631403787,0.0,0.7681493759155273,0.0,True,False,22.1741014000219,-79.01125358935353,123.35945638939731,0.507,0.063375,0.06760687193252586,0.5430397804846049,0.05628326090696569,-0.5443299430152151
independent,25.0,41,64,5.818181818181818,front,284.0,249.0,8.0,1.0,-29.57397330069017,12.944898592664174,31.727962888780773,-5.960425093266756,55.83986409734939,0.8926692605018616,0.0,True,False,22.1741014000219,-79.01125358935353,123.35945638939731,0.507,0.063375,-1.8742505579312396,0.8203829483100921,2.0107596480764816,-0.3777419402857807
independent,25.0,41,65,5.909090909090909,back,345.0,232.0,2.0,-1.0,-17.29247650025576,7.192451481800674,18.467221003004468,-3.1181485301609895,-1.1247552889136492,0.8325624465942383,2.0,True,False,18.726523259622105,-95.50097884434541,132.95402536358964,0.12675,-0.063375,-1.0959106982037088,0.45582161265911775,1.1703601310654081,-0.1976126630989527
independent,25.0,41,65,5.909090909090909,center,345.0,237.0,6.0,-2.0,7.066775099527035,6.568675037232424,-5.408023708081913,-7.989998850117544,0.0,0.8385157585144043,1.0,True,False,18.726523259622105,-95.50097884434541,132.95402536358964,0.38025,-0.12675,0.4478568719325259,0.41628978048460485,-0.34273350249969126,-0.5063661771261994
independent,25.0,41,65,5.909090909090909,front,288.0,249.0,4.0,0.0,-25.57397330069017,12.944898592664174,27.83048263281553,-6.860229324397675,58.23850634089747,0.937921404838562,2.0,True,False,18.726523259622105,-95.50097884434541,132.95402536358964,0.2535,0.0,-1.6207505579312396,0.8203829483100921,1.7637568368546843,-0.43476703343370265
independent,25.0,41,66,6.0,back,350.0,230.0,5.0,-2.0,-12.29247650025576,5.192451481800674,13.145468567482451,-2.2941636910920176,-1.1247552889136492,0.9178544282913208,0.0,True,False,25.022645759135433,-95.50097884434541,145.54627036261627,0.316875,-0.12675,-0.7790356982037088,0.3290716126591177,0.8330940704642004,-0.14539262392295663
independent,25.0,41,66,6.0,center,350.0,235.0,5.0,-2.0,12.066775099527035,4.568675037232424,-10.729776143603926,-7.166014011048573,0.0,0.9096127152442932,0.0,True,False,25.022645759135433,-95.50097884434541,145.54627036261627,0.316875,-0.12675,0.7647318719325259,0.2895397804846049,-0.6799995631008988,-0.4541461379502033
independent,25.0,41,66,6.0,front,290.0,248.0,2.0,-1.0,-23.57397330069017,11.944898592664174,25.65679144705018,-6.335761375971824,61.38656759065414,0.9569320678710938,0.0,True,False,25.022645759135433,-95.50097884434541,145.54627036261627,0.12675,-0.063375,-1.4940005579312396,0.757007948310092,1.6259991579568052,-0.40152887720221436
independent,25.0,41,67,6.090909090909091,back,350.0,230.0,0.0,0.0,-12.29247650025576,5.192451481800674,13.145468567482451,-2.2941636910920176,-1.1247552889136492,0.8885642886161804,1.0,True,False,25.022645759135433,-95.50097884434541,145.54627036261627,0.0,0.0,-0.7790356982037088,0.3290716126591177,0.8330940704642004,-0.14539262392295663
independent,25.0,41,67,6.090909090909091,center,350.0,235.0,0.0,0.0,12.066775099527035,4.568675037232424,-10.729776143603926,-7.166014011048573,0.0,0.8871545791625977,1.0,True,False,25.022645759135433,-95.50097884434541,145.54627036261627,0.0,0.0,0.7647318719325259,0.2895397804846049,-0.6799995631008988,-0.4541461379502033
independent,25.0,41,67,6.090909090909091,front,290.0,248.0,0.0,0.0,-23.57397330069017,11.944898592664174,25.65679144705018,-6.335761375971824,61.38656759065414,0.9409378170967102,0.0,True,False,25.022645759135433,-95.50097884434541,145.54627036261627,0.0,0.0,-1.4940005579312396,0.757007948310092,1.6259991579568052,-0.40152887720221436
independent,25.0,41,68,6.181818181818182,back,357.0,230.0,7.0,0.0,-5.292476500255759,5.192451481800674,6.324878119543277,-3.8688210955711266,-1.1247552889136492,0.9158934354782104,0.0,True,False,26.971385887118043,-95.50097884434541,149.44375061858148,0.443625,0.0,-0.3354106982037087,0.3290716126591177,0.40083915082605515,-0.24518653693182016
independent,25.0,41,68,6.181818181818182,center,357.0,235.0,7.0,0.0,19.066775099527035,4.568675037232424,-17.550366591543103,-8.740671415527682,0.0,0.9054484367370605,1.0,True,False,26.971385887118043,-95.50097884434541,149.44375061858148,0.443625,0.0,1.208356871932526,0.2895397804846049,-1.1122544827390441,-0.5539400509590668
independent,25.0,41,68,6.181818181818182,front,296.0,248.0,6.0,0.0,-17.57397330069017,11.944898592664174,19.810571063102316,-7.6854677226682035,62.36093765464544,0.9527446627616882,0.0,True,False,26.971385887118043,-95.50097884434541,149.44375061858148,0.38025,0.0,-1.1137505579312394,0.757007948310092,1.2554949411241092,-0.4870665169240974
independent,25.0,41,69,6.2727272727272725,back,364.0,230.0,7.0,0.0,1.7075234997442408,5.192451481800674,-0.4957123283958982,-5.443478500050236,-1.1247552889136492,0.9262937307357788,1.0,True,False,25.022645759135433,-95.50097884434541,145.54627036261627,0.443625,0.0,0.10821430179629125,0.3290716126591177,-0.031415768812090045,-0.34498044994068366
independent,25.0,41,69,6.2727272727272725,center,364.0,235.0,7.0,0.0,26.066775099527035,4.568675037232424,-24.370957039482278,-10.31532882000679,0.0,0.9207717776298523,1.0,True,False,25.022645759135433,-95.50097884434541,145.54627036261627,0.443625,0.0,1.6519818719325259,0.2895397804846049,-1.5445094023771893,-0.6537339639679304
independent,25.0,41,69,6.2727272727272725,front,304.0,248.0,8.0,0.0,-9.57397330069017,11.944898592664174,12.015610551171829,-9.485076184930042,61.38656759065414,0.9521872997283936,0.0,True,False,25.022645759135433,-95.50097884434541,145.54627036261627,0.507,0.0,-0.6067505579312396,0.757007948310092,0.7614893186805146,-0.6011167032199415
independent,25.0,41,70,6.363636363636363,back,366.0,229.0,2.0,-1.0,3.707523499744241,4.192451481800674,-2.6694035141612495,-4.919010551624384,-1.1247552889136492,0.9200714826583862,1.0,True,False,16.777783131639488,-95.50097884434541,129.0565451076244,0.12675,-0.063375,0.23496430179629127,0.2656966126591177,-0.1691734477099692,-0.3117422937091953
independent,25.0,41,70,6.363636363636363,center,366.0,234.0,2.0,-1.0,28.066775099527035,3.568675037232424,-26.544648225247627,-9.79086087158094,0.0,0.9188347458839417,1.0,True,False,16.777783131639488,-95.50097884434541,129.0565451076244,0.12675,-0.063375,1.7787318719325258,0.22616478048460487,-1.6822670812750684,-0.6204958077364421
independent,25.0,41,70,6.363636363636363,front,310.0,246.0,6.0,-2.0,-3.57397330069017,9.944898592664174,5.719488051658505,-8.886042403643799,57.264136276906164,0.9389631152153015,1.0,True,False,16.777783131639488,-95.50097884434541,129.0565451076244,0.38025,-0.12675,-0.22650055793123955,0.6302579483100921,0.36247255527385774,-0.5631529373309258
independent,25.0,41,71,6.454545454545454,back,369.0,229.0,3.0,0.0,6.707523499744241,4.192451481800674,-5.592513706135182,-5.593863724972573,-0.1503852249223384,0.9286259412765503,3.1622776601683795,False,True,18.726523259622105,-99.39845910031065,136.85150561955487,0.190125,0.0,0.4250893017962913,0.2656966126591177,-0.35442555612631715,-0.3545111135701368
independent,25.0,41,71,6.454545454545454,center,370.0,234.0,4.0,0.0,32.066775099527035,3.568675037232424,-30.44212848121287,-10.69066510271186,0.0,0.9265870451927185,0.0,True,False,18.726523259622105,-99.39845910031065,136.85150561955487,0.2535,0.0,2.032231871932526,0.22616478048460487,-1.9292698924968656,-0.6775209008843641
independent,25.0,41,71,6.454545454545454,front,312.0,246.0,2.0,0.0,-1.5739733006901702,9.944898592664174,3.770747923675883,-9.335944519209258,59.21287640488878,0.9436753392219543,0.0,True,False,18.726523259622105,-99.39845910031065,136.85150561955487,0.12675,0.0,-0.09975055793123953,0.6302579483100921,0.2389711496629591,-0.5916654839048867
independent,25.0,41,72,6.545454545454546,back,369.0,229.0,0.0,0.0,6.707523499744241,4.192451481800674,-5.592513706135182,-5.593863724972573,-0.1503852249223384,0.9196496605873108,4.123105625617661,False,True,18.726523259622105,-99.39845910031065,136.85150561955487,0.0,0.0,0.4250893017962913,0.2656966126591177,-0.35442555612631715,-0.3545111135701368
independent,25.0,41,72,6.545454545454546,center,370.0,234.0,0.0,0.0,32.066775099527035,3.568675037232424,-30.44212848121287,-10.69066510271186,0.0,0.9103953242301941,4.123105625617661,False,True,18.726523259622105,-99.39845910031065,136.85150561955487,0.0,0.0,2.032231871932526,0.22616478048460487,-1.9292698924968656,-0.6775209008843641
independent,25.0,41,72,6.545454545454546,front,312.0,246.0,0.0,0.0,-1.5739733006901702,9.944898592664174,3.770747923675883,-9.335944519209258,59.21287640488878,0.9233163595199585,0.0,True,False,18.726523259622105,-99.39845910031065,136.85150561955487,0.0,0.0,-0.09975055793123953,0.6302579483100921,0.2389711496629591,-0.5916654839048867
independent,25.0,41,73,6.636363636363637,back,367.0,226.0,-2.0,-3.0,4.707523499744241,1.1924514818006742,-4.31862675150075,-2.220851417433182,-0.1503852249223384,0.9279301762580872,3.1622776601683795,False,True,18.726523259622105,-99.39845910031065,136.85150561955487,-0.12675,-0.190125,0.29833930179629126,0.07557161265911773,-0.27369297037636003,-0.1407464585798279
independent,25.0,41,73,6.636363636363637,center,368.0,231.0,-2.0,-3.0,30.066775099527035,0.5686750372324241,-29.168241526578438,-7.317652795172466,0.0,0.9155369400978088,3.1622776601683795,False,True,18.726523259622105,-99.39845910031065,136.85150561955487,-0.12675,-0.190125,1.905481871932526,0.03603978048460488,-1.8485373067469084,-0.46375624589405506
independent,25.0,41,73,6.636363636363637,front,310.0,243.0,-2.0,-3.0,-3.57397330069017,6.944898592664174,5.044634878310315,-5.962932211669868,59.21287640488878,0.9098008871078491,1.0,True,False,18.726523259622105,-99.39845910031065,136.85150561955487,-0.12675,-0.190125,-0.22650055793123955,0.44013294831009203,0.31970373541291625,-0.3779008289145779
independent,25.0,41,74,6.7272727272727275,back,367.0,225.0,0.0,-1.0,4.707523499744241,0.19245148180067417,-4.543577809283479,-1.2464813534418708,0.9364603679603374,0.9513248205184937,0.0,True,False,14.37914088809141,-103.74584147184135,132.50412324802417,0.0,-0.063375,0.29833930179629126,0.012196612659117726,-0.2879492436633405,-0.07899575577437856
independent,25.0,41,74,6.7272727272727275,center,369.0,229.5,1.0,-1.5,31.066775099527035,-0.9313249627675759,-30.480038177243845,-6.081048756968231,0.0,0.9501510858535767,3.1622776601683795,False,True,14.37914088809141,-103.74584147184135,132.50412324802417,0.063375,-0.0950625,1.968856871932526,-0.059022719515395124,-1.9316724194828288,-0.38538646497286166
independent,25.0,41,74,6.7272727272727275,front,312.0,241.0,2.0,-2.0,-1.5739733006901702,4.944898592664174,2.6459926347622336,-4.464094199252705,58.12603081200611,0.9350835084915161,0.0,True,False,14.37914088809141,-103.74584147184135,132.50412324802417,0.12675,-0.12675,-0.09975055793123953,0.313382948310092,0.16768978322805655,-0.2829119698776402
independent,25.0,41,75,6.818181818181818,back,369.0,225.0,2.0,0.0,6.707523499744241,0.19245148180067417,-6.492317937266101,-1.6963834690073305,0.8239848390689724,0.9744006991386414,0.0,True,False,14.37914088809141,-103.2959393562759,132.0542211324587,0.12675,0.0,0.4250893017962913,0.012196612659117726,-0.41145064927423913,-0.10750830234833957
independent,25.0,41,75,6.818181818181818,center,371.0,230.0,2.0,0.5,33.066775099527035,-0.4313249627675759,-32.3163027763351,-7.018135904529346,0.0,0.9721994996070862,0.5,True,False,14.37914088809141,-103.2959393562759,132.0542211324587,0.12675,0.0316875,2.095606871932526,-0.027335219515395123,-2.048045688450237,-0.4447743629495473
independent,25.0,41,75,6.818181818181818,front,314.0,241.0,2.0,0.0,0.42602669930982984,4.944898592664174,0.6972525067796121,-4.9139963148181645,58.01355528311474,0.9709926247596741,0.0,True,False,14.37914088809141,-103.2959393562759,132.0542211324587,0.12675,0.0,0.026999442068760465,0.313382948310092,0.04418837761715792,-0.3114245164516012
independent,25.0,41,76,6.909090909090909,back,371.0,225.0,2.0,0.0,8.70752349974424,0.19245148180067417,-8.441058065248722,-2.14628558457279,1.798354903060283,0.9715882539749146,0.0,True,False,12.430400760108782,-107.19341961224112,132.0542211324587,0.12675,0.0,0.5518393017962913,0.012196612659117726,-0.5349520548851378,-0.13602084892230057
independent,25.0,41,76,6.909090909090909,center,374.0,230.0,3.0,0.0,36.066775099527035,-0.4313249627675759,-35.23941296830903,-7.692989077877535,0.0,0.9673053622245789,0.0,True,False,12.430400760108782,-107.19341961224112,132.0542211324587,0.190125,0.0,2.285731871932526,-0.027335219515395123,-2.233297796866585,-0.4875431828104888
independent,25.0,41,76,6.909090909090909,front,317.0,241.0,3.0,0.0,3.42602669930983,4.944898592664174,-2.2258576851943204,-5.588849488166354,58.01355528311474,0.9569664597511292,0.0,True,False,12.430400760108782,-107.19341961224112,132.0542211324587,0.190125,0.0,0.21712444206876047,0.313382948310092,-0.14106373079919005,-0.3541933363125427
independent,25.0,41,77,7.0,back,372.0,225.0,1.0,0.0,9.70752349974424,0.19245148180067417,-9.415428129240034,-2.3712366423555196,1.798354903060283,0.9686623811721802,0.0,True,False,12.430400760108782,-107.19341961224112,132.0542211324587,0.063375,0.0,0.6152143017962912,0.012196612659117726,-0.5967027576905871,-0.15027712220928105
independent,25.0,41,77,7.0,center,375.0,230.0,1.0,0.0,37.066775099527035,-0.4313249627675759,-36.21378303230034,-7.917940135660266,0.0,0.9648247361183167,0.0,True,False,12.430400760108782,-107.19341961224112,132.0542211324587,0.063375,0.0,2.349106871932526,-0.027335219515395123,-2.295048499672034,-0.5017994560974693
independent,25.0,41,77,7.0,front,318.0,241.0,1.0,0.0,4.42602669930983,4.944898592664174,-3.200227749185631,-5.813800545949084,58.01355528311474,0.9660579562187195,0.0,True,False,12.430400760108782,-107.19341961224112,132.0542211324587,0.063375,0.0,0.2804994420687605,0.313382948310092,-0.20281443360463935,-0.36844960959952316
independent,25.0,41,78,7.090909090909091,back,374.0,226.0,2.0,1.0,11.70752349974424,1.1924514818006742,-11.139217199439924,-3.79550882191229,1.798354903060283,0.9432564973831177,0.0,True,False,10.481660632126182,-107.19341961224112,128.15674087649347,0.12675,0.063375,0.7419643017962912,0.07557161265911773,-0.7059478900145052,-0.24054037158869138
independent,25.0,41,78,7.090909090909091,center,377.0,231.0,2.0,1.0,39.066775099527035,0.5686750372324241,-37.93757210250024,-9.342212315217036,0.0,0.9365865588188171,0.0,True,False,10.481660632126182,-107.19341961224112,128.15674087649347,0.12675,0.063375,2.475856871932526,0.03603978048460488,-2.404293631995953,-0.5920627054768797
