frame,time_s,success,klt_dx,klt_dy,klt_n_points,klt_affine_used,fascicle_length_px,fascicle_angle_deg,deep_apo_angle_deg,pennation_angle_deg,error
621,18.625715255737305,True,2.0592997074127197,0.06123058870434761,119,True,759.7591552734375,15.768452644348145,-4.49859619140625,20.267047882080078,
622,18.65570831298828,True,2.099022150039673,-0.0915852040052414,119,True,759.3845825195312,15.712471961975098,-4.5545654296875,20.26703643798828,
623,18.685701370239258,True,1.9936878681182861,-0.05526214838027954,119,True,759.0463256835938,15.666646957397461,-4.6003875732421875,20.26703453063965,
624,18.715696334838867,True,2.1691787242889404,-0.18038375675678253,119,True,758.614990234375,15.606576919555664,-4.66046142578125,20.267038345336914,
625,18.745689392089844,True,1.7149405479431152,-0.25550413131713867,119,True,758.4008178710938,15.58161449432373,-4.6854248046875,20.267040252685547,
626,18.77568244934082,True,1.3836588859558105,-0.19426706433296204,119,True,758.4527587890625,15.563372611999512,-4.703643798828125,20.267017364501953,
627,18.805675506591797,True,0.9772895574569702,-0.0475572869181633,119,True,758.6590576171875,15.572089195251465,-4.6949462890625,20.26703643798828,
628,18.835668563842773,True,1.0976585149765015,-0.06340187042951584,119,True,758.9487915039062,15.566476821899414,-4.7005462646484375,20.26702308654785,
629,18.86566162109375,True,1.2358872890472412,0.22407874464988708,119,True,759.207763671875,15.546269416809082,-4.72076416015625,20.267032623291016,
630,18.895654678344727,True,0.9601542949676514,0.16364313662052155,119,True,759.48583984375,15.546445846557617,-4.720611572265625,20.267057418823242,
631,18.925647735595703,True,0.988994300365448,0.05283963307738304,119,True,759.5162353515625,15.513476371765137,-4.753570556640625,20.267047882080078,
632,18.95564079284668,True,1.2085318565368652,0.030137743800878525,119,True,759.661865234375,15.477069854736328,-4.7899627685546875,20.267032623291016,
633,18.985633850097656,True,0.5508803725242615,0.09140187501907349,119,True,759.9450073242188,15.448602676391602,-4.8184356689453125,20.267038345336914,
634,19.015626907348633,True,-0.1417451798915863,0.2270154356956482,119,True,759.9705810546875,15.461336135864258,-4.8057098388671875,20.267045974731445,
635,19.04561996459961,True,-0.1451723426580429,0.1443766951560974,119,True,759.8375854492188,15.486146926879883,-4.7808990478515625,20.267045974731445,
636,19.075613021850586,True,0.22241275012493134,-0.03623904660344124,119,True,760.0107421875,15.5089750289917,-4.758087158203125,20.26706314086914,
637,19.105606079101562,True,0.6660227179527283,-0.054063260555267334,119,True,759.9769897460938,15.480878829956055,-4.786163330078125,20.26704216003418,
638,19.13559913635254,True,0.6661537289619446,-0.015801357105374336,119,True,760.2565307617188,15.469779968261719,-4.7972564697265625,20.26703643798828,
639,19.165592193603516,True,1.2977489233016968,-0.3005734086036682,119,True,760.6058959960938,15.435769081115723,-4.831268310546875,20.26703643798828,
640,19.195585250854492,True,2.4398033618927,-0.5739241242408752,119,True,759.8489379882812,15.309718132019043,-4.95733642578125,20.26705551147461,
641,19.22557830810547,True,3.6005783081054688,-0.5737331509590149,119,True,759.9403076171875,15.24635124206543,-5.020721435546875,20.267072677612305,
642,19.255571365356445,True,2.7559962272644043,-0.5772907733917236,119,True,760.1050415039062,15.221219062805176,-5.045867919921875,20.267086029052734,
643,19.285564422607422,True,0.8655166029930115,0.27921828627586365,119,True,760.406005859375,15.230110168457031,-5.0369873046875,20.26709747314453,
644,19.3155574798584,True,-0.728877604007721,0.9464455246925354,119,True,760.6109008789062,15.185041427612305,-5.0820465087890625,20.267087936401367,
645,19.345550537109375,True,0.09067272394895554,-0.026107659563422203,119,True,760.83642578125,15.164651870727539,-5.102447509765625,20.267099380493164,
646,19.37554359436035,True,0.18511392176151276,0.022861897945404053,119,True,760.9970703125,15.15144157409668,-5.11566162109375,20.26710319519043,
647,19.405536651611328,True,0.10952553898096085,0.1576085388660431,119,True,760.8770141601562,15.149428367614746,-5.1176910400390625,20.267120361328125,
648,19.435529708862305,True,0.0036449271719902754,0.017214221879839897,119,True,760.8355712890625,15.155696868896484,-5.111419677734375,20.26711654663086,
649,19.46552276611328,True,-0.036079246550798416,-0.12779584527015686,119,True,760.7109375,15.143322944641113,-5.1237945556640625,20.26711654663086,
650,19.495515823364258,True,0.046437494456768036,0.007848226465284824,119,True,760.8565063476562,15.122702598571777,-5.144439697265625,20.26714324951172,
651,19.525508880615234,True,0.11476157605648041,0.19008006155490875,119,True,761.2173461914062,15.147436141967773,-5.1197052001953125,20.267141342163086,
652,19.55550193786621,True,0.15507888793945312,0.10367454588413239,119,True,761.3121948242188,15.160211563110352,-5.1069183349609375,20.26712989807129,
653,19.585494995117188,True,0.8145998120307922,-0.1771286427974701,119,True,761.6033935546875,15.157563209533691,-5.10955810546875,20.267120361328125,
654,19.615488052368164,True,0.7028161287307739,0.016925588250160217,119,True,761.8597412109375,15.138264656066895,-5.1288604736328125,20.26712417602539,
655,19.64548110961914,True,0.03191022947430611,0.38594913482666016,119,True,762.0515747070312,15.144034385681152,-5.123077392578125,20.267112731933594,
656,19.675474166870117,True,-0.7286326885223389,0.09227579832077026,119,True,761.9733276367188,15.163023948669434,-5.104095458984375,20.267120361328125,
657,19.705467224121094,True,-0.18942885100841522,-0.1576365977525711,119,True,762.0144653320312,15.166275024414062,-5.100830078125,20.267105102539062,
658,19.73546028137207,True,-0.06812741607427597,-0.1158313974738121,119,True,762.0657348632812,15.142904281616211,-5.1242218017578125,20.267126083374023,
659,19.765453338623047,True,0.11195232719182968,-0.026917001232504845,119,True,761.845703125,15.164755821228027,-5.102386474609375,20.26714324951172,
660,19.795446395874023,True,-0.06781316548585892,-0.12139523774385452,119,True,761.8807373046875,15.193425178527832,-5.0737152099609375,20.267139434814453,
661,19.825439453125,True,-0.006552079226821661,-0.1194559633731842,119,True,761.7734375,15.178496360778809,-5.0886383056640625,20.267135620117188,
662,19.855432510375977,True,0.025692209601402283,-0.04396696761250496,119,True,761.675537109375,15.163948059082031,-5.1031951904296875,20.26714324951172,
663,19.885425567626953,True,0.025552188977599144,0.01709034852683544,119,True,761.8934936523438,15.187891006469727,-5.0792694091796875,20.267160415649414,
664,19.91541862487793,True,-0.23197446763515472,0.0029390559066087008,119,True,761.8599243164062,15.19677734375,-5.07037353515625,20.26715087890625,
665,19.945411682128906,True,0.6851679682731628,-0.2034454196691513,119,True,762.0491943359375,15.179191589355469,-5.0879364013671875,20.267127990722656,
666,19.975404739379883,True,1.6699504852294922,-0.35060617327690125,118,True,762.0969848632812,15.171164512634277,-5.095977783203125,20.26714324951172,
667,20.005399703979492,True,1.8483259677886963,-0.24354290962219238,118,True,762.7529907226562,15.187810897827148,-5.079315185546875,20.267126083374023,
668,20.03539276123047,True,0.8627724647521973,-0.2553596794605255,118,True,762.8340454101562,15.214652061462402,-5.0524749755859375,20.267127990722656,
669,20.065385818481445,True,-1.7051870822906494,0.7729052901268005,118,True,762.66064453125,15.160941123962402,-5.106201171875,20.26714324951172,
670,20.095378875732422,True,-0.7928030490875244,-0.06735114753246307,118,True,762.157470703125,15.143312454223633,-5.1238250732421875,20.26713752746582,
671,20.1253719329834,True,-0.10993220657110214,-0.1374191790819168,118,True,761.8533325195312,15.109500885009766,-5.1576385498046875,20.267139434814453,
672,20.155364990234375,True,0.05059155076742172,0.029167095199227333,118,True,762.0643310546875,15.138394355773926,-5.1287384033203125,20.267131805419922,
673,20.18535804748535,True,-0.5986005067825317,0.01914520561695099,118,True,761.9381713867188,15.164726257324219,-5.1024169921875,20.26714324951172,
674,20.215351104736328,True,-0.21779878437519073,-0.18181739747524261,118,True,761.69140625,15.154853820800781,-5.1122894287109375,20.26714324951172,
675,20.245344161987305,True,0.05532148480415344,-0.1652737259864807,118,True,761.5595092773438,15.11085033416748,-5.156280517578125,20.267131805419922,
676,20.27533721923828,True,-0.1899397224187851,-0.015775680541992188,118,True,761.7681884765625,15.137055397033691,-5.1300506591796875,20.267105102539062,
677,20.305330276489258,True,-0.21251128613948822,0.07911890745162964,118,True,761.624755859375,15.143595695495605,-5.1234893798828125,20.267086029052734,
678,20.335323333740234,True,0.026213759556412697,-0.08697573095560074,118,True,761.6898803710938,15.140689849853516,-5.1263885498046875,20.267078399658203,
679,20.36531639099121,True,-0.012021856382489204,0.021140776574611664,118,True,761.5513305664062,15.1583833694458,-5.10870361328125,20.267086029052734,
680,20.395309448242188,True,-0.26656949520111084,-0.048454754054546356,118,True,761.4315185546875,15.146732330322266,-5.1203460693359375,20.267078399658203,
681,20.425302505493164,True,-0.35754522681236267,0.12611930072307587,118,True,761.5089721679688,15.17462158203125,-5.0924530029296875,20.267074584960938,
682,20.45529556274414,True,-0.46559572219848633,0.05740690976381302,118,True,761.6089477539062,15.214879035949707,-5.0522308349609375,20.267108917236328,
683,20.485288619995117,True,-0.6897868514060974,0.02690989337861538,118,True,761.5875244140625,15.25383472442627,-5.013275146484375,20.267108917236328,
684,20.515281677246094,True,-0.628770112991333,-0.052659034729003906,118,True,761.2852172851562,15.29002857208252,-4.977081298828125,20.267108917236328,
685,20.54527473449707,True,0.023303339257836342,-0.011292182840406895,118,True,761.3812255859375,15.295239448547363,-4.9718475341796875,20.267086029052734,
686,20.575267791748047,True,0.13240504264831543,0.02321285381913185,118,True,761.0076293945312,15.279745101928711,-4.9873504638671875,20.2670955657959,
687,20.605260848999023,True,-0.5174004435539246,0.10612216591835022,118,True,760.787841796875,15.29582691192627,-4.9712677001953125,20.267093658447266,
688,20.63525390625,True,-0.49160298705101013,0.12684020400047302,118,True,760.8008422851562,15.32599925994873,-4.94110107421875,20.267101287841797,
689,20.665246963500977,True,-0.5007116794586182,-0.026836588978767395,118,True,761.0823974609375,15.349466323852539,-4.917633056640625,20.267099380493164,
690,20.695240020751953,True,-0.35362303256988525,0.05555398762226105,118,True,760.928955078125,15.37393856048584,-4.893157958984375,20.26709747314453,
691,20.72523307800293,True,-0.6577422618865967,0.2015291452407837,118,True,760.8275146484375,15.385053634643555,-4.882049560546875,20.26710319519043,
692,20.755226135253906,True,-0.7224158644676208,0.21660982072353363,118,True,761.0078735351562,15.414684295654297,-4.8524322509765625,20.26711654663086,
693,20.785219192504883,True,-0.57863849401474,0.024462247267365456,118,True,761.5643310546875,15.419404029846191,-4.8477020263671875,20.267105102539062,
694,20.81521224975586,True,-0.7117582559585571,0.003537210403010249,118,True,761.951416015625,15.466636657714844,-4.8004608154296875,20.26709747314453,
695,20.845205307006836,True,-0.7285709977149963,-0.036677200347185135,118,True,762.290771484375,15.521158218383789,-4.7459564208984375,20.267114639282227,
696,20.875198364257812,True,-0.6669722199440002,0.03166903555393219,118,True,762.4503173828125,15.541882514953613,-4.7252349853515625,20.26711654663086,
697,20.90519142150879,True,-0.5966305732727051,0.1347556710243225,118,True,763.168212890625,15.586019515991211,-4.6811065673828125,20.267126083374023,
698,20.935184478759766,True,-0.4323195219039917,-0.030422493815422058,118,True,763.2968139648438,15.63504695892334,-4.6320648193359375,20.267112731933594,
699,20.965177536010742,True,-0.6180270314216614,-0.05446828529238701,118,True,763.4758911132812,15.667159080505371,-4.5999603271484375,20.267120361328125,
700,20.99517059326172,True,-0.667968213558197,0.06631021201610565,118,True,763.5802612304688,15.713286399841309,-4.5538330078125,20.267120361328125,
701,21.025163650512695,True,-1.0561553239822388,0.04119451344013214,118,True,764.0687866210938,15.72496223449707,-4.5421295166015625,20.267091751098633,
702,21.055156707763672,True,-0.9833916425704956,-0.07669773697853088,118,True,764.7381591796875,15.76923942565918,-4.4978485107421875,20.267087936401367,
703,21.08514976501465,True,-0.9489131569862366,-0.061458587646484375,118,True,765.4654541015625,15.819302558898926,-4.447784423828125,20.267086029052734,
704,21.115142822265625,True,-0.6284821033477783,-0.10177437961101532,118,True,765.4335327148438,15.83720874786377,-4.42987060546875,20.267078399658203,
705,21.1451358795166,True,-0.6735244393348694,0.004064091015607119,118,True,765.9979248046875,15.887185096740723,-4.3798828125,20.267066955566406,
706,21.175128936767578,True,-0.7275559902191162,0.04274015873670578,118,True,766.8922119140625,15.944028854370117,-4.32305908203125,20.267087936401367,
707,21.205121994018555,True,-1.1418397426605225,0.16155140101909637,118,True,767.6375122070312,15.988706588745117,-4.27838134765625,20.267087936401367,
708,21.23511505126953,True,-0.95653235912323,0.07900556176900864,118,True,767.523193359375,15.97997760772705,-4.2870941162109375,20.267070770263672,
709,21.265108108520508,True,-0.9876876473426819,0.6771721839904785,118,True,767.4180908203125,15.954120635986328,-4.3129730224609375,20.267093658447266,
710,21.295103073120117,True,-0.4435451626777649,0.742030680179596,118,True,767.7577514648438,15.906529426574707,-4.3605804443359375,20.267108917236328,
711,21.325096130371094,True,-0.36180612444877625,0.4749617576599121,118,True,768.3014526367188,15.917975425720215,-4.34912109375,20.26709747314453,
712,21.35508918762207,True,-0.32203754782676697,0.4667395353317261,118,True,768.5076293945312,15.926304817199707,-4.3408203125,20.26712417602539,
713,21.385082244873047,True,0.215508833527565,0.31119558215141296,118,True,768.47412109375,15.969805717468262,-4.297332763671875,20.267139434814453,
714,21.415075302124023,True,-0.18871740996837616,0.09084019064903259,118,True,768.4063720703125,15.990265846252441,-4.2768707275390625,20.267135620117188,
715,21.445068359375,True,-0.56232750415802,-0.00864121038466692,118,True,768.363525390625,15.987081527709961,-4.280059814453125,20.267141342163086,
716,21.475061416625977,True,-0.2214762419462204,0.060055360198020935,118,True,768.3930053710938,16.00629425048828,-4.2608489990234375,20.26714324951172,
717,21.505054473876953,True,-0.3240724205970764,0.08075754344463348,118,True,768.5772705078125,16.010404586791992,-4.256744384765625,20.267148971557617,
718,21.53504753112793,True,-0.49598971009254456,0.1753035932779312,118,True,768.7962036132812,15.994210243225098,-4.27294921875,20.26715850830078,
719,21.565040588378906,True,-0.8462070822715759,0.2902878522872925,118,True,769.806396484375,15.95716667175293,-4.3099822998046875,20.267148971557617,
720,21.595033645629883,True,-0.6830058097839355,0.189103364944458,118,True,770.2393188476562,15.921399116516113,-4.34576416015625,20.267162322998047,
721,21.62502670288086,True,-0.7524139881134033,0.06266326457262039,118,True,770.5086669921875,15.912222862243652,-4.354949951171875,20.267173767089844,
722,21.655019760131836,True,-1.3180814981460571,0.039017848670482635,118,True,770.8174438476562,15.923982620239258,-4.34320068359375,20.267183303833008,
723,21.685012817382812,True,-1.9998105764389038,0.1916162520647049,118,True,770.53857421875,15.927679061889648,-4.339508056640625,20.267187118530273,
724,21.71500587463379,True,-1.5413646697998047,-0.11112101376056671,118,True,770.7127685546875,15.904704093933105,-4.36248779296875,20.267192840576172,
725,21.744998931884766,True,-1.9596413373947144,-0.25737541913986206,118,True,772.9357299804688,15.780482292175293,-4.4867095947265625,20.267192840576172,
726,21.774991989135742,True,-1.8975341320037842,-0.17900072038173676,118,True,773.5654907226562,15.76015853881836,-4.5070343017578125,20.267192840576172,
727,21.80498504638672,True,-2.9014766216278076,-0.059206120669841766,118,True,774.6498413085938,15.764100074768066,-4.5030670166015625,20.267166137695312,
728,21.834978103637695,True,-2.6648333072662354,-0.35436296463012695,118,True,776.56591796875,15.884102821350098,-4.3830718994140625,20.267173767089844,
729,21.864971160888672,True,-2.9175188541412354,0.04316525533795357,118,True,776.3238525390625,15.87865924835205,-4.3885040283203125,20.267162322998047,
730,21.89496421813965,True,-3.0156912803649902,0.36967796087265015,118,True,777.3935546875,15.895596504211426,-4.37158203125,20.26717758178711,
731,21.924957275390625,True,-4.438422679901123,-0.1319420039653778,118,True,778.8187255859375,15.987168312072754,-4.279998779296875,20.267166137695312,
732,21.9549503326416,True,-3.104555368423462,-0.11515992134809494,118,True,780.3195190429688,16.075197219848633,-4.191986083984375,20.267183303833008,
733,21.984943389892578,True,-3.382899045944214,0.07177327573299408,118,True,782.88330078125,16.21412467956543,-4.0530548095703125,20.267179489135742,
734,22.014936447143555,True,-3.34980845451355,-0.028695808723568916,118,True,784.1515502929688,16.321365356445312,-3.9458160400390625,20.267181396484375,
735,22.04492950439453,True,-1.781149983406067,0.5643196702003479,118,True,785.8373413085938,16.349172592163086,-3.91802978515625,20.267202377319336,
736,22.074922561645508,True,-2.41630482673645,0.41529273986816406,118,True,787.0103149414062,16.343523025512695,-3.9236907958984375,20.267213821411133,
737,22.104915618896484,True,-2.7014100551605225,0.45218682289123535,117,True,788.9125366210938,16.36472511291504,-3.902496337890625,20.267221450805664,
738,22.13490867614746,True,-2.3119711875915527,0.869178831577301,117,True,790.7106323242188,16.608997344970703,-3.6582183837890625,20.267215728759766,
739,22.164901733398438,True,-2.8308932781219482,1.1153470277786255,117,True,789.6702270507812,16.743709564208984,-3.5235137939453125,20.267223358154297,
740,22.194894790649414,True,-1.8646135330200195,-0.22619791328907013,117,True,789.8557739257812,16.691551208496094,-3.57568359375,20.267234802246094,
741,22.22488784790039,True,-1.9135009050369263,-0.3202844560146332,117,True,790.4776000976562,16.688575744628906,-3.578643798828125,20.26721954345703,
742,22.254880905151367,True,-2.5109498500823975,-0.09861698001623154,117,True,792.6408081054688,16.77948570251465,-3.48773193359375,20.2672176361084,
743,22.284873962402344,True,-2.831908702850342,-0.4314967691898346,117,True,793.0219116210938,16.839448928833008,-3.427764892578125,20.267213821411133,
744,22.31486701965332,True,-2.064702272415161,-0.17493820190429688,117,True,793.6151733398438,16.888010025024414,-3.37921142578125,20.267221450805664,
745,22.344860076904297,True,-2.3927159309387207,-0.4471434950828552,117,True,793.1660766601562,16.91252326965332,-3.3546905517578125,20.267213821411133,
746,22.374853134155273,True,-3.208975076675415,-0.38742557168006897,117,True,794.195556640625,16.945384979248047,-3.3218231201171875,20.267208099365234,
747,22.40484619140625,True,-2.156203269958496,0.004791455343365669,117,True,795.502197265625,16.957246780395508,-3.3099822998046875,20.267229080200195,
748,22.434839248657227,True,-1.5817371606826782,0.7401439547538757,117,True,796.3287353515625,17.030961990356445,-3.2362518310546875,20.267213821411133,
749,22.464832305908203,True,-2.6723763942718506,0.6198976039886475,117,True,797.0057373046875,17.080217361450195,-3.1869964599609375,20.267213821411133,
750,22.49482536315918,True,-2.301771402359009,0.686859667301178,117,True,798.9522705078125,17.186941146850586,-3.080291748046875,20.26723289489746,
751,22.524818420410156,True,-1.8733888864517212,0.09841373562812805,117,True,801.74072265625,17.251041412353516,-3.0161895751953125,20.267230987548828,
752,22.554811477661133,True,-1.7607346773147583,0.14522865414619446,117,True,803.5576782226562,17.319019317626953,-2.948211669921875,20.267230987548828,
753,22.584806442260742,True,-2.0031545162200928,-0.034569062292575836,117,True,805.7998657226562,17.475093841552734,-2.7921295166015625,20.267223358154297,
754,22.61479949951172,True,-2.079352855682373,-0.21533137559890747,117,True,804.6096801757812,17.46450424194336,-2.802734375,20.26723861694336,
755,22.644792556762695,True,-1.8636401891708374,0.2736237049102783,117,True,806.0814208984375,17.542892456054688,-2.724334716796875,20.267227172851562,
756,22.674785614013672,True,-2.5933680534362793,0.1683642417192459,117,True,805.65869140625,17.740571975708008,-2.5266571044921875,20.267229080200195,
757,22.70477867126465,True,-3.0579421520233154,0.7225390076637268,117,True,808.698486328125,18.023496627807617,-2.2437286376953125,20.26722526550293,
758,22.734771728515625,True,-2.847982883453369,0.49832987785339355,117,True,816.2804565429688,18.391992568969727,-1.8752288818359375,20.267221450805664,
759,22.7647647857666,True,-3.4907639026641846,0.09390121698379517,117,True,815.7919311523438,18.455768585205078,-1.81146240234375,20.267230987548828,
760,22.794757843017578,True,-3.396570920944214,0.3660888671875,117,True,818.96728515625,18.5864200592041,-1.6808013916015625,20.267221450805664,
761,22.824750900268555,True,-2.9208176136016846,0.21725891530513763,117,True,820.5630493164062,18.629154205322266,-1.6380615234375,20.267215728759766,
762,22.85474395751953,True,-1.6332532167434692,0.2660156786441803,117,True,821.8703002929688,18.644254684448242,-1.6229400634765625,20.267194747924805,
763,22.884737014770508,True,-2.0959079265594482,-0.09214433282613754,117,True,822.9613037109375,18.71306037902832,-1.5541229248046875,20.267183303833008,
764,22.914730072021484,True,-2.515223741531372,-0.3670797049999237,117,True,821.3634033203125,18.82615852355957,-1.4410400390625,20.26719856262207,
765,22.94472312927246,True,-2.6697890758514404,-0.18979041278362274,117,True,817.2390747070312,18.7564697265625,-1.5107269287109375,20.267196655273438,
766,22.974716186523438,True,-2.7515528202056885,-0.28169333934783936,117,True,813.0426025390625,18.94976043701172,-1.3174285888671875,20.267189025878906,
767,23.004709243774414,True,-2.9318172931671143,0.05827431008219719,117,True,807.10302734375,18.939653396606445,-1.327545166015625,20.26719856262207,
768,23.03470230102539,True,-2.111985206604004,0.19406995177268982,117,True,804.9131469726562,18.795516967773438,-1.4716949462890625,20.2672119140625,
769,23.064695358276367,True,-1.5199861526489258,0.12456630170345306,117,True,801.6775512695312,18.71746253967285,-1.5497589111328125,20.267221450805664,
770,23.094688415527344,True,-0.6949178576469421,0.07142914831638336,117,True,800.1958618164062,18.65108299255371,-1.6161346435546875,20.2672176361084,
771,23.12468147277832,True,-0.7153091430664062,0.13916580379009247,117,True,799.2957763671875,18.56730079650879,-1.6999053955078125,20.2672061920166,
772,23.154674530029297,True,-0.20338329672813416,0.1442052721977234,117,True,798.85546875,18.543058395385742,-1.72418212890625,20.267240524291992,
773,23.184667587280273,True,-0.06036874279379845,0.15770377218723297,117,True,798.232421875,18.512752532958984,-1.7544708251953125,20.267223358154297,
774,23.21466064453125,True,0.13987216353416443,0.18787960708141327,117,True,798.5112915039062,18.50748062133789,-1.7597503662109375,20.267230987548828,
775,23.244653701782227,True,0.23936514556407928,0.14735297858715057,117,True,798.6682739257812,18.513830184936523,-1.753387451171875,20.2672176361084,
776,23.274646759033203,True,0.19875362515449524,0.13652008771896362,117,True,799.1354370117188,18.517541885375977,-1.7496795654296875,20.267221450805664,
777,23.30463981628418,True,0.1532357633113861,0.13821981847286224,117,True,799.5591430664062,18.514768600463867,-1.7524261474609375,20.267194747924805,
778,23.334632873535156,True,0.14572133123874664,0.12269550561904907,117,True,799.86669921875,18.505779266357422,-1.7613983154296875,20.26717758178711,
779,23.364625930786133,True,0.1268181949853897,0.09624423831701279,117,True,800.0753173828125,18.499666213989258,-1.7675018310546875,20.267168045043945,
780,23.39461898803711,True,0.058138612657785416,0.07676520198583603,117,True,800.0910034179688,18.49387550354004,-1.773284912109375,20.267160415649414,
781,23.424612045288086,True,0.05994703993201256,0.05431215092539787,117,True,800.1963500976562,18.48943519592285,-1.7777557373046875,20.26719093322754,
782,23.454605102539062,True,0.030449222773313522,0.04462102800607681,117,True,800.27392578125,18.484617233276367,-1.782562255859375,20.267179489135742,
783,23.48459815979004,True,0.02787810191512108,0.04575827345252037,117,True,800.2607421875,18.47829246520996,-1.7888946533203125,20.267187118530273,
784,23.514591217041016,True,0.014380153268575668,0.04073274880647659,117,True,800.3026733398438,18.47381591796875,-1.793365478515625,20.267181396484375,
785,23.544584274291992,True,0.008691168390214443,0.044672779738903046,117,True,800.2952270507812,18.470073699951172,-1.7971038818359375,20.26717758178711,
786,23.57457733154297,True,0.032783377915620804,0.02635197713971138,117,True,800.38330078125,18.471986770629883,-1.79522705078125,20.267213821411133,
787,23.604570388793945,True,0.01790325529873371,0.043316423892974854,117,True,800.4203491210938,18.4661922454834,-1.8010101318359375,20.267202377319336,
788,23.634563446044922,True,0.03024815209209919,0.03378891572356224,117,True,800.4821166992188,18.46373176574707,-1.8034820556640625,20.267213821411133,
789,23.6645565032959,True,0.013351081870496273,0.0395253486931324,117,True,800.486083984375,18.460668563842773,-1.806549072265625,20.2672176361084,
790,23.694549560546875,True,0.014431375078856945,0.0336342416703701,117,True,800.5537719726562,18.457307815551758,-1.809906005859375,20.267213821411133,
791,23.72454261779785,True,0.019670486450195312,0.025757528841495514,117,True,800.4548950195312,18.456295013427734,-1.8109130859375,20.267208099365234,
792,23.754535675048828,True,0.13848662376403809,0.05051290988922119,117,True,800.6111450195312,18.45537567138672,-1.81182861328125,20.26720428466797,
793,23.784528732299805,True,-0.03168223425745964,0.019193224608898163,117,True,800.5515747070312,18.449399948120117,-1.8177947998046875,20.267194747924805,
794,23.81452178955078,True,-0.004405144136399031,0.014679037034511566,117,True,800.5244140625,18.448650360107422,-1.8185577392578125,20.267208099365234,
795,23.844514846801758,True,5.849202352692373e-05,0.030542194843292236,117,True,800.4732666015625,18.446762084960938,-1.8204345703125,20.267196655273438,
796,23.874509811401367,True,-0.0013730301288887858,0.024541471153497696,117,True,800.5546264648438,18.447179794311523,-1.8200225830078125,20.267202377319336,
797,23.904502868652344,True,0.03819692134857178,0.03549521043896675,117,True,800.67529296875,18.44770622253418,-1.8195037841796875,20.267210006713867,
798,23.93449592590332,True,0.007465101778507233,0.01138119027018547,117,True,800.6507568359375,18.447298049926758,-1.819915771484375,20.267213821411133,
799,23.964488983154297,True,0.010429838672280312,0.020980337634682655,117,True,800.6377563476562,18.443235397338867,-1.8239898681640625,20.26722526550293,
800,23.994482040405273,True,0.03818118944764137,0.021988339722156525,117,True,800.6592407226562,18.44428062438965,-1.82293701171875,20.2672176361084,
801,24.02447509765625,True,0.005382488947361708,0.0212088692933321,117,True,800.7227783203125,18.444232940673828,-1.822998046875,20.267230987548828,
802,24.054468154907227,True,0.02247573994100094,0.015041318722069263,117,True,800.7139892578125,18.4468936920166,-1.820343017578125,20.267236709594727,
803,24.084461212158203,True,-0.009218509308993816,0.018252380192279816,117,True,800.775634765625,18.441186904907227,-1.8260498046875,20.267236709594727,
804,24.11445426940918,True,0.021332617849111557,0.011422776617109776,117,True,800.7526245117188,18.44148063659668,-1.82574462890625,20.26722526550293,
805,24.144447326660156,True,-0.0048421877436339855,0.009948493912816048,117,True,800.8168334960938,18.4392147064209,-1.828033447265625,20.267248153686523,
806,24.174440383911133,True,-0.0027507226914167404,0.006739176344126463,117,True,800.8069458007812,18.437265396118164,-1.829986572265625,20.26725196838379,
807,24.20443344116211,True,-0.002580610103905201,0.019276993349194527,117,True,800.8068237304688,18.435123443603516,-1.8321380615234375,20.267261505126953,
808,24.234426498413086,True,0.02617606148123741,0.005104765761643648,117,True,800.8265380859375,18.43633460998535,-1.8309326171875,20.26726722717285,
809,24.264419555664062,True,-0.010717196390032768,0.012843645177781582,117,True,800.8616333007812,18.43526268005371,-1.83203125,20.26729393005371,
810,24.29441261291504,True,0.01804930530488491,0.0036551321391016245,117,True,800.8935546875,18.435806274414062,-1.8314666748046875,20.26727294921875,
811,24.324405670166016,True,0.013317662291228771,0.016863195225596428,117,True,800.8758544921875,18.434253692626953,-1.8330230712890625,20.267276763916016,
812,24.354398727416992,True,0.0003877949493471533,0.008313252590596676,117,True,800.8800048828125,18.434890747070312,-1.8323822021484375,20.26727294921875,
813,24.38439178466797,True,0.03926205262541771,0.003762872889637947,117,True,800.9425659179688,18.439224243164062,-1.8280487060546875,20.26727294921875,
814,24.414384841918945,True,0.014200047589838505,0.020503802224993706,117,True,800.9854125976562,18.44434356689453,-1.8229217529296875,20.26726531982422,
815,24.444377899169922,True,0.10118050873279572,0.045132432132959366,117,True,801.1017456054688,18.452693939208984,-1.8145599365234375,20.267253875732422,
816,24.4743709564209,True,0.06487301737070084,0.04362694174051285,117,True,801.1728515625,18.45742416381836,-1.8098297119140625,20.267253875732422,
817,24.504364013671875,True,0.03726760298013687,0.06408364325761795,117,True,801.181640625,18.456575393676758,-1.810699462890625,20.267274856567383,
818,24.53435707092285,True,0.036553896963596344,0.05920808017253876,117,True,801.2412719726562,18.45620346069336,-1.8110504150390625,20.267253875732422,
819,24.564350128173828,True,0.04578468203544617,0.055117420852184296,117,True,801.2782592773438,18.454727172851562,-1.8125457763671875,20.26727294921875,
820,24.594343185424805,True,0.05173107609152794,0.04250878468155861,117,True,801.3297729492188,18.451339721679688,-1.815948486328125,20.267288208007812,
821,24.62433624267578,True,0.06068314611911774,0.03853233903646469,117,True,801.3648071289062,18.449499130249023,-1.8177947998046875,20.26729393005371,
