frame,time_s,success,kalman_length_px,kalman_pennation_angle_deg,kalman_angle_uncertainty,kalman_length_uncertainty,used_timtrack_measurement,used_klt_prediction,timtrack_length_px,timtrack_pennation_angle_deg,klt_length_px,klt_pennation_angle_deg,error
293,8.787979125976562,True,805.3895874023438,16.627676010131836,0.18019406497478485,0.18019406497478485,True,True,813.7328491210938,20.161022186279297,818.6490478515625,20.26711654663086,
294,8.817972183227539,True,805.3377075195312,16.98499870300293,0.18019402027130127,0.18019402027130127,True,True,794.246337890625,20.645883560180664,819.18701171875,20.26711654663086,
295,8.847965240478516,True,806.048828125,17.209190368652344,0.1801939606666565,0.1801939606666565,True,True,811.31298828125,20.194744110107422,819.64208984375,20.267120361328125,
296,8.877958297729492,True,807.3052978515625,17.360593795776367,0.1801939159631729,0.1801939159631729,True,True,824.0440063476562,19.868379592895508,819.8175048828125,20.267135620117188,
297,8.907951354980469,True,807.9556884765625,17.52024269104004,0.18019387125968933,0.18019387125968933,True,True,811.5746459960938,20.11764144897461,819.7537841796875,20.267131805419922,
298,8.937944412231445,True,807.7691650390625,17.721433639526367,0.18019381165504456,0.18019381165504456,True,True,793.5883178710938,20.566370010375977,819.6102905273438,20.267127990722656,
299,8.967937469482422,True,808.4139404296875,17.605754852294922,0.18019376695156097,0.18019376695156097,True,True,812.0848388671875,20.103191375732422,819.1351928710938,20.26712989807129,
300,8.997930526733398,True,807.9720458984375,16.46883201599121,0.1801937222480774,0.1801937222480774,True,True,788.5482177734375,20.53263282775879,817.1331787109375,20.267126083374023,
301,9.027923583984375,True,809.5579223632812,15.948006629943848,0.1801936775445938,0.1801936775445938,True,True,833.4354858398438,19.291505813598633,816.991943359375,20.267122268676758,
302,9.057916641235352,True,810.5614624023438,15.474252700805664,0.18019361793994904,0.18019361793994904,True,True,821.70556640625,19.390779495239258,814.4647827148438,20.267120361328125,
303,9.087909698486328,True,809.1490478515625,14.887091636657715,0.18019357323646545,0.18019357323646545,True,True,768.898193359375,20.631319046020508,810.1784057617188,20.267118453979492,
304,9.117902755737305,True,805.3277587890625,14.5615234375,0.18019352853298187,0.18019352853298187,True,True,714.6671752929688,22.33542823791504,806.7781982421875,20.26712417602539,
305,9.147895812988281,True,805.07861328125,14.438714981079102,0.1801934838294983,0.1801934838294983,True,True,791.6168212890625,20.1193904876709,804.5553588867188,20.267122268676758,
306,9.177888870239258,True,806.0352783203125,12.764511108398438,0.1801934391260147,0.1801934391260147,True,True,818.3529663085938,-19.48883056640625,803.9037475585938,20.267105102539062,
307,9.207881927490234,True,807.0202026367188,12.743734359741211,0.18019339442253113,0.18019339442253113,True,True,819.7374877929688,19.24514389038086,804.257568359375,20.267114639282227,
308,9.237874984741211,True,806.3568115234375,12.87002944946289,0.18019334971904755,0.18019334971904755,True,True,783.9244384765625,20.1788330078125,803.4592895507812,20.267107009887695,
309,9.267868041992188,True,806.4290161132812,12.965871810913086,0.18019330501556396,0.18019330501556396,True,True,799.9556884765625,19.811986923217773,802.3258666992188,20.267107009887695,
310,9.297861099243164,True,808.1994018554688,11.204753875732422,0.18019327521324158,0.18019327521324158,True,True,837.8296508789062,-18.872955322265625,801.41259765625,20.267114639282227,
311,9.32785415649414,True,807.8819580078125,11.695250511169434,0.180193230509758,0.180193230509758,True,True,792.7720947265625,20.059560775756836,800.7093505859375,20.267099380493164,
312,9.357848167419434,True,808.078369140625,10.405478477478027,0.18019318580627441,0.18019318580627441,True,True,804.1072387695312,-19.7169189453125,800.4794311523438,20.267099380493164,
313,9.38784122467041,True,807.1495361328125,8.909337997436523,0.18019315600395203,0.18019315600395203,True,True,779.3885498046875,-20.278732299804688,800.20166015625,20.267105102539062,
314,9.417834281921387,True,806.4853515625,7.458580493927002,0.18019311130046844,0.18019311130046844,True,True,784.7871704101562,-20.179092407226562,798.7477416992188,20.26708984375,
315,9.447827339172363,True,803.5643920898438,6.401996612548828,0.18019308149814606,0.18019308149814606,True,True,734.3790283203125,-21.596908569335938,798.4275512695312,20.2670841217041,
316,9.47782039642334,True,803.5101928710938,6.929195404052734,0.18019303679466248,0.18019303679466248,True,True,796.2203369140625,19.9422607421875,797.4104614257812,20.2670955657959,
317,9.507813453674316,True,799.7667236328125,5.765872001647949,0.1801930069923401,0.1801930069923401,True,True,714.3895263671875,-22.212265014648438,795.0762939453125,20.267074584960938,
318,9.537806510925293,True,797.8640747070312,4.877630233764648,0.1801929771900177,0.1801929771900177,True,True,752.8970336914062,-20.98638916015625,795.3812255859375,20.267066955566406,
319,9.56779956817627,True,790.385498046875,5.955916881561279,0.18019293248653412,0.18019293248653412,True,True,627.9496459960938,25.62390899658203,795.4270629882812,20.267072677612305,
320,9.597792625427246,True,791.5197143554688,6.6829752922058105,0.18019290268421173,0.18019290268421173,True,True,814.3038940429688,19.4454402923584,794.3788452148438,20.267072677612305,
321,9.627785682678223,True,789.652587890625,5.508032321929932,0.18019287288188934,0.18019287288188934,True,True,748.4424438476562,-21.174453735351562,793.9929809570312,20.267066955566406,
322,9.6577787399292,True,784.8103637695312,4.338681221008301,0.18019284307956696,0.18019284307956696,True,True,681.2020874023438,-23.335540771484375,793.5075073242188,20.26706314086914,
323,9.687771797180176,True,780.6885375976562,5.233492374420166,0.18019281327724457,0.18019281327724457,True,True,694.0382690429688,22.90737533569336,793.814697265625,20.267053604125977,
324,9.717764854431152,True,777.6210327148438,6.083067893981934,0.18019278347492218,0.18019278347492218,True,True,714.72900390625,22.217607498168945,793.3551025390625,20.267059326171875,
325,9.747757911682129,True,778.0260620117188,6.91087007522583,0.1801927536725998,0.1801927536725998,True,True,789.7698974609375,20.047698974609375,792.7798461914062,20.267074584960938,
326,9.777750968933105,True,775.4044189453125,7.852222919464111,0.1801927238702774,0.1801927238702774,True,True,722.7962036132812,22.021682739257812,792.413818359375,20.267066955566406,
327,9.807744026184082,True,774.0304565429688,6.700441360473633,0.18019269406795502,0.18019269406795502,True,True,748.7273559570312,-21.116592407226562,792.0211791992188,20.267078399658203,
328,9.837737083435059,True,772.234375,5.3459038734436035,0.18019267916679382,0.18019267916679382,True,True,738.3941040039062,-21.436126708984375,792.145751953125,20.26706314086914,
329,9.867730140686035,True,771.4598999023438,4.096043109893799,0.18019264936447144,0.18019264936447144,True,True,759.8272705078125,-20.811141967773438,791.8275756835938,20.267080307006836,
330,9.897723197937012,True,771.688232421875,4.858072757720947,0.18019261956214905,0.18019261956214905,True,True,781.5016479492188,20.33863639831543,791.8194580078125,20.2670841217041,
331,9.927716255187988,True,769.7717895507812,5.845341682434082,0.18019260466098785,0.18019260466098785,True,True,733.9598388671875,21.69821548461914,791.92333984375,20.26708221435547,
332,9.957709312438965,True,769.932373046875,4.905905246734619,0.18019257485866547,0.18019257485866547,True,True,778.7337646484375,-20.198348999023438,792.1585693359375,20.267080307006836,
333,9.987702369689941,True,761.2140502929688,5.944210529327393,0.18019255995750427,0.18019255995750427,True,True,581.6528930664062,27.74286651611328,791.9319458007812,20.267093658447266,
334,10.017696380615234,True,759.2048950195312,6.963683605194092,0.18019254505634308,0.18019254505634308,True,True,724.7879638671875,21.94486427307129,792.47900390625,20.267072677612305,
335,10.047689437866211,True,755.6783447265625,7.896224021911621,0.1801925152540207,0.1801925152540207,True,True,689.654541015625,23.113750457763672,791.8107299804688,20.26705551147461,
336,10.077682495117188,True,755.29150390625,6.7462687492370605,0.1801925003528595,0.1801925003528595,True,True,756.8993530273438,-20.9268798828125,791.3683471679688,20.26704978942871,
337,10.107675552368164,True,752.889892578125,7.623622894287109,0.1801924854516983,0.1801924854516983,True,True,711.760498046875,22.510330200195312,791.3399658203125,20.26704978942871,
338,10.13766860961914,True,751.4620361328125,8.384615898132324,0.18019245564937592,0.18019245564937592,True,True,731.64453125,21.918415069580078,790.6043090820312,20.267047882080078,
339,10.167661666870117,True,748.144287109375,9.001448631286621,0.18019244074821472,0.18019244074821472,True,True,688.5853881835938,23.333608627319336,790.4678955078125,20.267066955566406,
340,10.197654724121094,True,750.4821166992188,9.410295486450195,0.18019242584705353,0.18019242584705353,True,True,811.7836303710938,19.69146156311035,789.5713500976562,20.267065048217773,
341,10.22764778137207,True,748.23681640625,9.566139221191406,0.18019241094589233,0.18019241094589233,True,True,711.3842163085938,22.606781005859375,789.7034912109375,20.267066955566406,
342,10.257640838623047,True,749.5454711914062,9.716200828552246,0.18019239604473114,0.18019239604473114,True,True,788.6315307617188,20.264863967895508,789.7371215820312,20.26705551147461,
343,10.287633895874023,True,752.9448852539062,9.919156074523926,0.18019238114356995,0.18019238114356995,True,True,835.7160034179688,18.994380950927734,789.842041015625,20.267061233520508,
344,10.317626953125,True,755.0764770507812,10.313677787780762,0.18019236624240875,0.18019236624240875,True,True,809.6239624023438,19.674509048461914,790.246337890625,20.267026901245117,
345,10.347620010375977,True,749.107177734375,10.810153007507324,0.18019235134124756,0.18019235134124756,True,True,631.0423583984375,25.502790451049805,789.7708129882812,20.267038345336914,
346,10.377613067626953,True,747.1221923828125,11.087843894958496,0.18019233644008636,0.18019233644008636,True,True,715.4391479492188,22.322265625,789.4494018554688,20.267019271850586,
347,10.40760612487793,True,745.059814453125,11.2901611328125,0.18019232153892517,0.18019232153892517,True,True,712.2503051757812,22.409072875976562,789.6079711914062,20.26700782775879,
348,10.437599182128906,True,738.5013427734375,11.776479721069336,0.18019230663776398,0.18019230663776398,True,True,610.9161987304688,26.184654235839844,789.6792602539062,20.267024993896484,
349,10.467592239379883,True,738.817138671875,11.964677810668945,0.18019230663776398,0.18019230663776398,True,True,759.0306396484375,20.965852737426758,789.8140258789062,20.267019271850586,
350,10.49758529663086,True,739.1463012695312,12.108987808227539,0.18019229173660278,0.18019229173660278,True,True,759.3153076171875,20.92607307434082,789.781982421875,20.267005920410156,
351,10.527578353881836,True,740.6893310546875,12.047013282775879,0.1801922768354416,0.1801922768354416,True,True,786.2626342773438,20.16766357421875,790.0411376953125,20.267011642456055,
352,10.557571411132812,True,743.0763549804688,11.767083168029785,0.1801922619342804,0.1801922619342804,True,True,805.7984008789062,19.601924896240234,790.2568969726562,20.26703643798828,
353,10.587564468383789,True,745.513427734375,11.657026290893555,0.1801922619342804,0.1801922619342804,True,True,808.27685546875,19.442821502685547,790.5711059570312,20.267030715942383,
354,10.617557525634766,True,745.6887817382812,11.680990219116211,0.1801922470331192,0.1801922470331192,True,True,759.4866943359375,20.635175704956055,790.1190185546875,20.267019271850586,
355,10.647551536560059,True,740.0670776367188,11.895987510681152,0.1801922470331192,0.1801922470331192,True,True,630.75048828125,25.2412052154541,790.1849975585938,20.267044067382812,
356,10.677544593811035,True,735.113037109375,12.203570365905762,0.180192232131958,0.180192232131958,True,True,641.7286376953125,24.622188568115234,790.1542358398438,20.26704216003418,
357,10.707537651062012,True,732.1587524414062,10.45512580871582,0.18019221723079681,0.18019221723079681,True,True,682.6857299804688,-22.09503173828125,790.16455078125,20.26703453063965,
358,10.737530708312988,True,726.4413452148438,10.878561973571777,0.18019221723079681,0.18019221723079681,True,True,619.1987915039062,25.57977294921875,790.5264282226562,20.26704216003418,
359,10.767523765563965,True,727.343505859375,11.191963195800781,0.18019220232963562,0.18019220232963562,True,True,762.1703491210938,20.45772361755371,790.360107421875,20.26704216003418,
360,10.797516822814941,True,725.5838623046875,11.629697799682617,0.18019220232963562,0.18019220232963562,True,True,703.417724609375,22.259403228759766,790.4172973632812,20.267051696777344,
361,10.827509880065918,True,728.8505859375,11.980130195617676,0.18019218742847443,0.18019218742847443,True,True,813.596435546875,19.250606536865234,790.74169921875,20.267040252685547,
362,10.857502937316895,True,732.4490356445312,12.285154342651367,0.18019218742847443,0.18019218742847443,True,True,822.8484497070312,18.98564910888672,790.89306640625,20.26704216003418,
363,10.887495994567871,True,734.7112426757812,10.776604652404785,0.18019218742847443,0.18019218742847443,True,True,795.3139038085938,-18.775711059570312,790.569091796875,20.26702880859375,
364,10.917489051818848,True,737.4638061523438,11.078510284423828,0.18019217252731323,0.18019217252731323,True,True,807.4754028320312,19.29185676574707,790.6521606445312,20.26702308654785,
365,10.947482109069824,True,735.633544921875,11.427592277526855,0.18019217252731323,0.18019217252731323,True,True,707.3567504882812,22.13617515563965,791.0841064453125,20.267030715942383,
366,10.9774751663208,True,727.0968017578125,11.965367317199707,0.18019215762615204,0.18019215762615204,True,True,557.1134033203125,28.24705696105957,791.3735961914062,20.26703453063965,
367,11.007468223571777,True,727.8121337890625,10.122560501098633,0.18019215762615204,0.18019215762615204,True,True,756.7237548828125,-19.794937133789062,792.0165405273438,20.26702117919922,
368,11.037461280822754,True,722.80859375,10.391520500183105,0.18019215762615204,0.18019215762615204,True,True,630.0188598632812,24.9304256439209,792.1022338867188,20.267017364501953,
369,11.06745433807373,True,724.7206420898438,10.235507011413574,0.18019214272499084,0.18019214272499084,True,True,780.0394897460938,20.05117416381836,791.5694580078125,20.267011642456055,
370,11.097447395324707,True,725.8768920898438,8.5255126953125,0.18019214272499084,0.18019214272499084,True,True,764.2739868164062,-18.62628173828125,791.7644653320312,20.267019271850586,
371,11.127440452575684,True,727.1841430664062,8.828516960144043,0.18019214272499084,0.18019214272499084,True,True,768.1593017578125,20.289470672607422,791.8737182617188,20.267005920410156,
372,11.15743350982666,True,727.3610229492188,9.241645812988281,0.18019214272499084,0.18019214272499084,True,True,743.7061767578125,21.217967987060547,790.9114379882812,20.26700782775879,
373,11.187426567077637,True,730.556640625,9.722786903381348,0.18019212782382965,0.18019212782382965,True,True,810.6286010742188,19.32346534729004,790.7113037109375,20.267017364501953,
374,11.217419624328613,True,731.786376953125,10.192139625549316,0.18019212782382965,0.18019212782382965,True,True,768.8818969726562,20.324647903442383,790.6295166015625,20.267024993896484,
375,11.24741268157959,True,732.181640625,10.401402473449707,0.18019212782382965,0.18019212782382965,True,True,750.9856567382812,20.900325775146484,790.4081420898438,20.267005920410156,
376,11.277405738830566,True,732.3134155273438,10.652695655822754,0.18019212782382965,0.18019212782382965,True,True,745.2244873046875,20.843643188476562,790.0436401367188,20.26700782775879,
377,11.30739974975586,True,735.44287109375,11.040897369384766,0.18019211292266846,0.18019211292266846,True,True,811.691162109375,19.44002914428711,790.0933837890625,20.267009735107422,
378,11.337392807006836,True,737.38623046875,11.538664817810059,0.18019211292266846,0.18019211292266846,True,True,787.249755859375,20.038223266601562,790.289306640625,20.267000198364258,
379,11.367385864257812,True,737.3868408203125,12.085515975952148,0.18019211292266846,0.18019211292266846,True,True,745.257568359375,21.217967987060547,790.1721801757812,20.267024993896484,
380,11.397378921508789,True,736.9974365234375,12.375935554504395,0.18019211292266846,0.18019211292266846,True,True,736.4713134765625,21.366151809692383,790.3824462890625,20.267024993896484,
381,11.427371978759766,True,739.9822998046875,12.688105583190918,0.18019211292266846,0.18019211292266846,True,True,810.99365234375,19.370357513427734,790.2715454101562,20.26702880859375,
382,11.457365036010742,True,739.8646240234375,13.03335189819336,0.18019211292266846,0.18019211292266846,True,True,743.9533081054688,21.217967987060547,790.2264404296875,20.267051696777344,
383,11.487358093261719,True,743.2427368164062,13.137661933898926,0.18019209802150726,0.18019209802150726,True,True,821.3692016601562,19.172557830810547,790.4451293945312,20.267086029052734,
384,11.517351150512695,True,743.9653930664062,13.265741348266602,0.18019209802150726,0.18019209802150726,True,True,764.5303344726562,20.527690887451172,790.2633666992188,20.26708221435547,
385,11.547344207763672,True,746.4176635742188,13.58303165435791,0.18019209802150726,0.18019209802150726,True,True,803.3121948242188,19.48866844177246,790.2084350585938,20.26708984375,
386,11.577337265014648,True,747.43359375,13.92863655090332,0.18019209802150726,0.18019209802150726,True,True,772.9544067382812,19.97211265563965,790.4591674804688,20.26708984375,
387,11.607330322265625,True,750.2335205078125,14.1544828414917,0.18019209802150726,0.18019209802150726,True,True,813.1590576171875,19.244338989257812,790.6188354492188,20.267086029052734,
388,11.637323379516602,True,751.7002563476562,14.440275192260742,0.18019209802150726,0.18019209802150726,True,True,785.339111328125,19.742061614990234,790.7124633789062,20.267101287841797,
389,11.667316436767578,True,754.4385375976562,14.68625259399414,0.18019209802150726,0.18019209802150726,True,True,814.4845581054688,19.244338989257812,790.7685546875,20.26709747314453,
390,11.697309494018555,True,754.4149780273438,15.132473945617676,0.18019209802150726,0.18019209802150726,True,True,754.9381103515625,20.82088851928711,790.9164428710938,20.267108917236328,
391,11.727302551269531,True,754.42626953125,15.39462661743164,0.18019209802150726,0.18019209802150726,True,True,755.6806030273438,20.82088851928711,791.0172729492188,20.267120361328125,
392,11.757295608520508,True,754.3587036132812,15.501391410827637,0.18019208312034607,0.18019208312034607,True,True,753.9202880859375,20.82088851928711,791.1458740234375,20.267108917236328,
393,11.787288665771484,True,752.7393798828125,15.831451416015625,0.18019208312034607,0.18019208312034607,True,True,719.4120483398438,21.88838768005371,791.2344970703125,20.26711082458496,
394,11.817281723022461,True,750.17919921875,16.21184539794922,0.18019208312034607,0.18019208312034607,True,True,697.4508666992188,22.55659294128418,791.337646484375,20.26711082458496,
395,11.847274780273438,True,751.302001953125,16.07108497619629,0.18019208312034607,0.18019208312034607,True,True,777.50390625,19.93864631652832,791.1885986328125,20.267099380493164,
396,11.877267837524414,True,750.6377563476562,15.252750396728516,0.18019208312034607,0.18019208312034607,True,True,738.5308837890625,21.163972854614258,790.2177734375,20.26710319519043,
397,11.90726089477539,True,749.8473510742188,12.884090423583984,0.18019208312034607,0.18019208312034607,True,True,735.2633666992188,-19.018386840820312,789.96826171875,20.267108917236328,
398,11.937254905700684,True,748.7532958984375,13.508882522583008,0.18019208312034607,0.18019208312034607,True,True,727.9695434570312,21.561052322387695,789.837890625,20.26709747314453,
399,11.96724796295166,True,747.2029418945312,13.95053768157959,0.18019208312034607,0.18019208312034607,True,True,717.0836181640625,21.876510620117188,789.6388549804688,20.267120361328125,
400,11.997241020202637,True,743.3536987304688,12.045621871948242,0.18019208312034607,0.18019208312034607,True,True,664.992919921875,-21.973861694335938,789.6416625976562,20.267086029052734,
401,12.027234077453613,True,742.949951171875,12.289713859558105,0.18019208312034607,0.18019208312034607,True,True,738.9020385742188,21.24029541015625,789.6571044921875,20.267105102539062,
402,12.05722713470459,True,741.416015625,12.708568572998047,0.18019208312034607,0.18019208312034607,True,True,713.47509765625,21.916662216186523,789.2828369140625,20.267093658447266,
403,12.087220191955566,True,741.0358276367188,12.94966983795166,0.18019208312034607,0.18019208312034607,True,True,738.0086669921875,21.05851936340332,789.2078247070312,20.267099380493164,
404,12.117213249206543,True,739.0447387695312,13.473917961120605,0.18019208312034607,0.18019208312034607,True,True,701.9166259765625,22.0659122467041,789.1736450195312,20.267105102539062,
405,12.14720630645752,True,741.1799926757812,13.977103233337402,0.18019208312034607,0.18019208312034607,True,True,792.1290283203125,19.64141845703125,789.3716430664062,20.267122268676758,
406,12.177199363708496,True,738.7900390625,14.44881820678711,0.18019208312034607,0.18019208312034607,True,True,692.9827880859375,22.755346298217773,789.2059936523438,20.267105102539062,
407,12.207192420959473,True,736.5487670898438,14.978639602661133,0.18019208312034607,0.18019208312034607,True,True,694.63818359375,22.5009822845459,789.37060546875,20.26711082458496,
408,12.23718547821045,True,736.97314453125,15.40815258026123,0.18019208312034607,0.18019208312034607,True,True,752.2511596679688,20.710939407348633,789.5175170898438,20.267127990722656,
409,12.267178535461426,True,736.6603393554688,15.901792526245117,0.18019208312034607,0.18019208312034607,True,True,736.0645141601562,21.27202796936035,789.542236328125,20.267120361328125,
410,12.297171592712402,True,739.570068359375,16.47873878479004,0.18019208312034607,0.18019208312034607,True,True,807.2955322265625,19.44002914428711,789.547119140625,20.267127990722656,
411,12.327164649963379,True,743.2086181640625,16.898439407348633,0.18019208312034607,0.18019208312034607,True,True,825.2826538085938,18.858179092407227,789.5489501953125,20.267131805419922,
412,12.357157707214355,True,743.2149658203125,17.29319190979004,0.18019208312034607,0.18019208312034607,True,True,746.9564819335938,20.924495697021484,789.3905029296875,20.26713752746582,
413,12.387150764465332,True,741.631591796875,15.92305850982666,0.18019208312034607,0.18019208312034607,True,True,711.613525390625,-18.92962646484375,789.44482421875,20.26712417602539,
414,12.417143821716309,True,740.2791137695312,16.205049514770508,0.18019206821918488,0.18019206821918488,True,True,715.64208984375,22.013690948486328,789.5880737304688,20.267131805419922,
415,12.447136878967285,True,743.4558715820312,16.378721237182617,0.18019206821918488,0.18019206821918488,True,True,815.2349243164062,19.24303436279297,789.7658081054688,20.267166137695312,
416,12.477129936218262,True,740.7612915039062,16.796035766601562,0.18019206821918488,0.18019206821918488,True,True,686.9075927734375,23.00787925720215,789.8349609375,20.26716423034668,
417,12.507122993469238,True,742.3935546875,15.238646507263184,0.18019206821918488,0.18019206821918488,True,True,781.1390380859375,-17.773025512695312,790.1383666992188,20.267166137695312,
418,12.537116050720215,True,740.397216796875,15.199881553649902,0.18019206821918488,0.18019206821918488,True,True,701.5913696289062,22.43684196472168,789.7276611328125,20.267166137695312,
419,12.567109107971191,True,740.2705688476562,15.117499351501465,0.18019206821918488,0.18019206821918488,True,True,741.7306518554688,21.217967987060547,789.380126953125,20.26715087890625,
420,12.597103118896484,True,741.0695190429688,15.342599868774414,0.18019206821918488,0.18019206821918488,True,True,762.1270751953125,20.389522552490234,788.8914794921875,20.26715087890625,
421,12.627096176147461,True,741.878173828125,15.82078742980957,0.18019206821918488,0.18019206821918488,True,True,762.7994384765625,20.36362648010254,788.4564819335938,20.26714324951172,
422,12.657089233398438,True,742.3582763671875,16.072717666625977,0.18019206821918488,0.18019206821918488,True,True,755.9734497070312,20.652414321899414,788.220703125,20.267133712768555,
423,12.687082290649414,True,738.8033447265625,16.336288452148438,0.18019206821918488,0.18019206821918488,True,True,666.6607666015625,23.483413696289062,787.8677978515625,20.267127990722656,
424,12.71707534790039,True,740.658935546875,16.543832778930664,0.18019206821918488,0.18019206821918488,True,True,784.3855590820312,19.945274353027344,787.2869262695312,20.267120361328125,
425,12.747068405151367,True,741.6827392578125,15.018867492675781,0.18019206821918488,0.18019206821918488,True,True,767.0639038085938,-18.625320434570312,787.5999755859375,20.267108917236328,
426,12.777061462402344,True,739.398193359375,15.435601234436035,0.18019206821918488,0.18019206821918488,True,True,694.2355346679688,22.645809173583984,787.8095703125,20.26708984375,
427,12.80705451965332,True,733.3494262695312,15.894641876220703,0.18019206821918488,0.18019206821918488,True,True,609.1259765625,26.211711883544922,787.8530883789062,20.26712417602539,
428,12.837047576904297,True,734.5905151367188,16.30240821838379,0.18019206821918488,0.18019206821918488,True,True,766.9212036132812,20.421281814575195,787.9210205078125,20.267118453979492,
429,12.867040634155273,True,734.6920776367188,14.787124633789062,0.18019206821918488,0.18019206821918488,True,True,742.3400268554688,-18.812286376953125,789.2864990234375,20.267112731933594,
430,12.89703369140625,True,738.1627197265625,13.210890769958496,0.18019206821918488,0.18019206821918488,True,True,817.1057739257812,-16.833023071289062,789.5040283203125,20.267093658447266,
431,12.927026748657227,True,730.954345703125,13.932952880859375,0.18019206821918488,0.18019206821918488,True,True,582.2354125976562,26.84916877746582,789.9032592773438,20.267114639282227,
432,12.957019805908203,True,721.4924926757812,14.670421600341797,0.18019206821918488,0.18019206821918488,True,True,527.4207763671875,29.879549026489258,790.3599243164062,20.267120361328125,
433,12.98701286315918,True,722.4439697265625,13.20512580871582,0.18019206821918488,0.18019206821918488,True,True,752.2762451171875,-18.300277709960938,790.3272705078125,20.26711654663086,
434,13.017005920410156,True,725.7447509765625,11.785146713256836,0.18019206821918488,0.18019206821918488,True,True,804.8941040039062,-17.151580810546875,790.0808715820312,20.267120361328125,
435,13.046998977661133,True,722.5050048828125,12.028336524963379,0.18019206821918488,0.18019206821918488,True,True,661.7169799804688,23.270357131958008,789.9368286132812,20.267120361328125,
436,13.07699203491211,True,716.0719604492188,12.018179893493652,0.18019206821918488,0.18019206821918488,True,True,588.5797729492188,26.294294357299805,789.6544799804688,20.26711654663086,
437,13.106985092163086,True,719.78955078125,10.341986656188965,0.18019206821918488,0.18019206821918488,True,True,809.5502319335938,-17.815475463867188,788.970703125,20.267133712768555,
438,13.136978149414062,True,720.81787109375,10.842976570129395,0.18019206821918488,0.18019206821918488,True,True,752.1087646484375,20.866464614868164,788.7781372070312,20.26714324951172,
439,13.166971206665039,True,720.3817749023438,11.434293746948242,0.18019206821918488,0.18019206821918488,True,True,720.120849609375,21.642454147338867,789.1812744140625,20.267139434814453,
440,13.196964263916016,True,724.0293579101562,11.88589859008789,0.18019206821918488,0.18019206821918488,True,True,810.3411865234375,19.25031089782715,789.6273193359375,20.267120361328125,
441,13.226958274841309,True,722.5350952148438,12.342597007751465,0.18019206821918488,0.18019206821918488,True,True,698.4425659179688,22.132776260375977,789.740966796875,20.26711654663086,
442,13.256951332092285,True,722.1441650390625,12.706284523010254,0.18019206821918488,0.18019206821918488,True,True,721.8323364257812,21.69341468811035,789.6041259765625,20.267118453979492,
443,13.286944389343262,True,720.3779907226562,13.189186096191406,0.18019206821918488,0.18019206821918488,True,True,690.9195556640625,22.34367561340332,789.5822143554688,20.267118453979492,
444,13.316937446594238,True,721.4406127929688,11.7482328414917,0.18019206821918488,0.18019206821918488,True,True,752.4259643554688,-18.411041259765625,789.6912231445312,20.26713752746582,
445,13.346930503845215,True,722.5941162109375,12.120059967041016,0.18019206821918488,0.18019206821918488,True,True,755.00341796875,20.533849716186523,789.6299438476562,20.267131805419922,
446,13.376923561096191,True,720.0885009765625,12.611660957336426,0.18019206821918488,0.18019206821918488,True,True,674.4017333984375,23.081390380859375,790.20849609375,20.267127990722656,
447,13.406916618347168,True,719.1250610351562,12.985319137573242,0.18019206821918488,0.18019206821918488,True,True,706.8729858398438,21.824848175048828,790.1962890625,20.267133712768555,
448,13.436909675598145,True,722.6629028320312,11.59299373626709,0.18019206821918488,0.18019206821918488,True,True,806.0318603515625,-16.619049072265625,790.3562622070312,20.267122268676758,
449,13.466902732849121,True,725.7777099609375,11.853734970092773,0.18019206821918488,0.18019206821918488,True,True,798.822265625,19.614734649658203,790.89013671875,20.26712417602539,
450,13.496895790100098,True,723.8338623046875,11.997264862060547,0.18019206821918488,0.18019206821918488,True,True,688.4534301757812,22.867403030395508,791.4409790039062,20.267120361328125,
451,13.526888847351074,True,724.3574829101562,12.019363403320312,0.18019206821918488,0.18019206821918488,True,True,741.8602905273438,20.679067611694336,791.8843383789062,20.267127990722656,
452,13.55688190460205,True,725.642578125,12.600275039672852,0.18019206821918488,0.18019206821918488,True,True,759.0029296875,20.469385147094727,791.91845703125,20.267120361328125,
453,13.586874961853027,True,728.615234375,13.41671085357666,0.18019206821918488,0.18019206821918488,True,True,797.2058715820312,19.684185028076172,792.4232177734375,20.267118453979492,
454,13.616868019104004,True,721.2906494140625,14.636273384094238,0.18019206821918488,0.18019206821918488,True,True,570.4801025390625,27.721982955932617,793.0953979492188,20.26714515686035,
455,13.64686107635498,True,726.4791870117188,13.698972702026367,0.18019206821918488,0.18019206821918488,True,True,843.3811645507812,-15.206512451171875,794.536376953125,20.26715660095215,
456,13.676854133605957,True,727.2901611328125,14.201309204101562,0.18019206821918488,0.18019206821918488,True,True,749.493408203125,20.87264633178711,793.5780029296875,20.26716423034668,
457,13.706847190856934,True,726.0592651367188,14.384367942810059,0.18019206821918488,0.18019206821918488,True,True,704.6156005859375,22.40743637084961,792.8479614257812,20.267135620117188,
458,13.73684024810791,True,727.8576049804688,13.056699752807617,0.18019206821918488,0.18019206821918488,True,True,770.9793090820312,-16.403961181640625,793.535400390625,20.267122268676758,
459,13.766833305358887,True,726.9815063476562,13.414891242980957,0.18019206821918488,0.18019206821918488,True,True,712.70654296875,21.852718353271484,794.5011596679688,20.26713752746582,
460,13.796826362609863,True,724.3927612304688,14.028435707092285,0.18019206821918488,0.18019206821918488,True,True,674.044189453125,23.89947509765625,796.2280883789062,20.267135620117188,
