frame,time_s,success,fascicle_length_px,fascicle_angle_deg,deep_apo_angle_deg,pennation_angle_deg,n_fascicle_candidates,error
428,12.83704747907981,True,766.9212036132812,17.241456985473633,-3.1798248291015625,20.421281814575195,81,
429,12.867040580666446,True,742.3400268554688,-21.595306396484375,-2.78302001953125,-18.812286376953125,53,
430,12.897033682253081,True,817.1057739257812,-19.536651611328125,-2.7036285400390625,-16.833023071289062,36,
431,12.927026783839716,True,582.2354125976562,24.145540237426758,-2.7036285400390625,26.84916877746582,35,
432,12.957019885426352,True,527.4207763671875,27.255327224731445,-2.6242218017578125,29.879549026489258,41,
433,12.987012987012987,True,752.2762451171875,-20.92449951171875,-2.6242218017578125,-18.300277709960938,35,
434,13.017006088599622,True,804.8941040039062,-19.855209350585938,-2.7036285400390625,-17.151580810546875,42,
435,13.046999190186257,True,661.7169799804688,20.725557327270508,-2.5447998046875,23.270357131958008,52,
436,13.076992291772893,True,588.5797729492188,23.749494552612305,-2.5447998046875,26.294294357299805,54,
437,13.106985393359526,True,809.5502319335938,-19.486129760742188,-1.670654296875,-17.815475463867188,84,
438,13.136978494946161,True,752.1087646484375,18.083444595336914,-2.78302001953125,20.866464614868164,79,
439,13.166971596532797,True,720.120849609375,19.65382194519043,-1.9886322021484375,21.642454147338867,62,
440,13.196964698119432,True,810.3411865234375,17.10272789001465,-2.1475830078125,19.25031089782715,83,
441,13.226957799706067,True,698.4425659179688,19.746835708618164,-2.3859405517578125,22.132776260375977,72,
442,13.256950901292702,True,721.8323364257812,19.06919288635254,-2.6242218017578125,21.69341468811035,107,
443,13.286944002879338,True,690.9195556640625,19.79887580871582,-2.5447998046875,22.34367561340332,51,
444,13.316937104465973,True,752.4259643554688,-21.194061279296875,-2.78302001953125,-18.411041259765625,87,
445,13.346930206052608,True,755.00341796875,17.35402488708496,-3.1798248291015625,20.533849716186523,98,
446,13.376923307639242,True,674.4017333984375,20.695449829101562,-2.3859405517578125,23.081390380859375,87,
447,13.406916409225877,True,706.8729858398438,20.472278594970703,-1.352569580078125,21.824848175048828,100,
448,13.436909510812512,True,806.0318603515625,-19.798873901367188,-3.1798248291015625,-16.619049072265625,95,
449,13.466902612399148,True,798.822265625,15.642245292663574,-3.9724884033203125,19.614734649658203,107,
450,13.496895713985783,True,688.4534301757812,18.103761672973633,-4.763641357421875,22.867403030395508,102,
451,13.526888815572418,True,741.8602905273438,17.10272789001465,-3.5763397216796875,20.679067611694336,87,
452,13.556881917159053,True,759.0029296875,18.083444595336914,-2.3859405517578125,20.469385147094727,99,
453,13.586875018745689,True,797.2058715820312,16.50436019897461,-3.1798248291015625,19.684185028076172,89,
454,13.616868120332324,True,570.4801025390625,23.749494552612305,-3.9724884033203125,27.721982955932617,80,
455,13.646861221918957,True,843.3811645507812,-19.179000854492188,-3.9724884033203125,-15.206512451171875,102,
456,13.676854323505593,True,749.493408203125,16.50436019897461,-4.3682861328125,20.87264633178711,122,
457,13.706847425092228,True,704.6156005859375,18.434947967529297,-3.9724884033203125,22.40743637084961,100,
458,13.736840526678863,True,770.9793090820312,-20.772247314453125,-4.3682861328125,-16.403961181640625,97,
459,13.766833628265498,True,712.70654296875,18.434947967529297,-3.4177703857421875,21.852718353271484,105,
460,13.796826729852134,True,674.044189453125,20.323135375976562,-3.5763397216796875,23.89947509765625,105,
461,13.826819831438769,True,734.741455078125,-22.306198120117188,-3.9724884033203125,-18.333709716796875,91,
462,13.856812933025404,True,682.7855224609375,-23.749496459960938,-3.1798248291015625,-20.569671630859375,90,
463,13.88680603461204,True,737.53515625,-21.801406860351562,-1.9886322021484375,-19.812774658203125,98,
464,13.916799136198675,True,769.489013671875,-21.037506103515625,-2.3859405517578125,-18.651565551757812,94,
465,13.946792237785308,True,727.9808959960938,18.434947967529297,-3.1798248291015625,21.61477279663086,106,
466,13.976785339371943,True,505.00897216796875,29.054601669311523,-2.78302001953125,31.837621688842773,87,
467,14.006778440958579,True,713.4612426757812,19.486127853393555,-2.3859405517578125,21.872068405151367,119,
468,14.036771542545214,True,796.431884765625,16.699243545532227,-3.1798248291015625,19.87906837463379,93,
469,14.06676464413185,True,754.0747680664062,18.060470581054688,-2.78302001953125,20.843490600585938,95,
470,14.096757745718485,True,772.2659912109375,17.241456985473633,-3.1798248291015625,20.421281814575195,100,
471,14.12675084730512,True,730.9859619140625,-22.166351318359375,-3.1798248291015625,-18.986526489257812,91,
472,14.156743948891755,True,739.8778686523438,-21.447738647460938,-2.3859405517578125,-19.061798095703125,93,
473,14.18673705047839,True,683.9961547851562,20.095230102539062,-2.9417724609375,23.037002563476562,100,
474,14.216730152065024,True,762.7364501953125,18.778032302856445,-1.8296661376953125,20.607698440551758,106,
475,14.246723253651659,True,748.9014892578125,19.025606155395508,-1.9886322021484375,21.014238357543945,83,
476,14.276716355238294,True,786.2392578125,17.81888771057129,-2.22705078125,20.04593849182129,117,
477,14.30670945682493,True,675.5963745117188,22.479433059692383,-0.5669708251953125,23.046403884887695,117,
478,14.336702558411565,True,816.666015625,17.592422485351562,-1.5059356689453125,19.098358154296875,91,
479,14.3666956599982,True,709.9495239257812,20.2248592376709,-1.897796630859375,22.122655868530273,131,
480,14.396688761584835,True,686.5772094726562,21.801406860351562,-0.9419708251953125,22.743377685546875,138,
481,14.42668186317147,True,713.1648559570312,18.970407485961914,-3.1798248291015625,22.150232315063477,119,
482,14.456674964758106,True,732.0682373046875,19.65382194519043,-1.909149169921875,21.562971115112305,130,
483,14.48666806634474,True,669.0946044921875,22.69379425048828,-0.6078643798828125,23.301658630371094,143,
484,14.516661167931375,True,770.7320556640625,19.65382194519043,-0.4662933349609375,20.120115280151367,84,
485,14.54665426951801,True,692.6118774414062,22.306203842163086,-0.163970947265625,22.47017478942871,97,
486,14.576647371104645,True,731.9028930664062,-21.801406860351562,-0.3183135986328125,-21.48309326171875,95,
487,14.60664047269128,True,784.1829833984375,19.65382194519043,-0.131195068359375,19.785017013549805,102,
488,14.636633574277916,True,788.7465209960938,19.536653518676758,0.5000003576278687,19.036653518676758,130,
489,14.666626675864551,True,807.6983642578125,19.025606155395508,0.5000003576278687,18.525606155395508,128,
490,14.696619777451186,True,808.4539794921875,-19.358993530273438,0.5000003576278687,-19.858993530273438,115,
491,14.726612879037821,True,666.8495483398438,22.98871612548828,-0.640899658203125,23.629615783691406,111,
492,14.756605980624457,True,813.1908569335938,18.434947967529297,-0.7860870361328125,19.22103500366211,143,
493,14.78659908221109,True,785.171875,19.093490600585938,-0.9210968017578125,20.01458740234375,95,
494,14.816592183797725,True,828.7813720703125,-19.855209350585938,-1.08502197265625,-18.770187377929688,136,
495,14.84658528538436,True,775.5633544921875,19.20397186279297,-1.239288330078125,20.443260192871094,92,
496,14.876578386970996,True,773.5784301757812,-21.447738647460938,-1.253753662109375,-20.193984985351562,85,
497,14.906571488557631,True,805.5654907226562,18.434947967529297,-1.205535888671875,19.640483856201172,133,
498,14.936564590144267,True,840.4141845703125,-19.798873901367188,-1.1476898193359375,-18.65118408203125,112,
499,14.966557691730902,True,680.6683959960938,-24.443954467773438,-1.07537841796875,-23.368576049804688,98,
500,14.996550793317537,True,789.8521728515625,18.970407485961914,-1.05126953125,20.021677017211914,102,
501,15.026543894904172,True,542.3645629882812,-30.963760375976562,-1.1091156005859375,-29.854644775390625,88,
502,15.056536996490806,True,747.6339111328125,-22.380126953125,-1.1959075927734375,-21.184219360351562,99,
503,15.086530098077441,True,698.533203125,21.801406860351562,-1.1428680419921875,22.94427490234375,94,
504,15.116523199664076,True,787.381591796875,19.093490600585938,-1.1284027099609375,20.221893310546875,110,
505,15.146516301250712,True,735.7686157226562,20.55604362487793,-1.244110107421875,21.800153732299805,110,
506,15.176509402837347,True,828.8920288085938,17.969139099121094,-1.427276611328125,19.39641571044922,115,
507,15.206502504423982,True,664.0820922851562,22.932098388671875,-1.547760009765625,24.4798583984375,109,
508,15.236495606010617,True,833.6803588867188,17.81888771057129,-1.562225341796875,19.381113052368164,80,
509,15.266488707597253,True,836.0718994140625,17.744670867919922,-1.673065185546875,19.417736053466797,72,
510,15.296481809183888,True,783.8180541992188,19.093490600585938,-1.673065185546875,20.766555786132812,69,
511,15.326474910770523,True,544.0729370117188,28.810791015625,-1.6296844482421875,30.440475463867188,76,
512,15.356468012357157,True,807.8272094726562,18.434947967529297,-1.653778076171875,20.088726043701172,114,
513,15.386461113943792,True,789.5770874023438,18.970407485961914,-1.62005615234375,20.590463638305664,89,
514,15.416454215530427,True,794.1319580078125,-21.801406860351562,-1.6537933349609375,-20.147613525390625,90,
515,15.446447317117062,True,783.8676147460938,19.093490600585938,-1.6971588134765625,20.7906494140625,74,
516,15.476440418703698,True,810.281494140625,18.434947967529297,-1.7019805908203125,20.13692855834961,74,
517,15.506433520290333,True,809.4075317382812,18.434947967529297,-1.6537933349609375,20.088741302490234,81,
518,15.536426621876968,True,832.2308959960938,17.878694534301758,-1.7019805908203125,19.58067512512207,70,
519,15.566419723463603,True,833.6878662109375,17.81888771057129,-1.7019805908203125,19.5208683013916,81,
520,15.596412825050239,True,831.2197875976562,17.878694534301758,-1.663421630859375,19.542116165161133,66,
521,15.626405926636872,True,810.3914184570312,18.434947967529297,-1.658599853515625,20.093547821044922,128,
522,15.656399028223507,True,750.5338745117188,20.2248592376709,-1.72607421875,21.9509334564209,69,
523,15.686392129810143,True,774.6776733398438,-22.380126953125,-1.7019805908203125,-20.678146362304688,75,
524,15.716385231396778,True,789.2000732421875,18.970407485961914,-1.6537933349609375,20.62420082092285,83,
525,15.746378332983413,True,808.9298095703125,18.434947967529297,-1.72607421875,20.161022186279297,90,
526,15.776371434570049,True,789.6556396484375,18.92464256286621,-1.769439697265625,20.694082260131836,62,
527,15.806364536156684,True,790.4910888671875,18.92464256286621,-1.7357025146484375,20.66034507751465,75,
528,15.836357637743319,True,801.4326782226562,-21.801406860351562,-1.769439697265625,-20.031967163085938,114,
529,15.866350739329954,True,785.2610473632812,19.093490600585938,-1.750152587890625,20.843643188476562,89,
530,15.896343840916588,True,808.7243041992188,18.434947967529297,-1.7357025146484375,20.170650482177734,73,
531,15.926336942503223,True,808.5670776367188,18.434947967529297,-1.7357025146484375,20.170650482177734,106,
532,15.956330044089858,True,833.7066650390625,17.81888771057129,-1.7357025146484375,19.554590225219727,93,
533,15.986323145676494,True,787.2701416015625,19.025606155395508,-1.706787109375,20.732393264770508,66,
534,16.01631624726313,True,840.2619018554688,-20.806793212890625,-1.7838897705078125,-19.022903442382812,99,
535,16.046309348849764,True,807.1517944335938,18.434947967529297,-1.7838897705078125,20.21883773803711,99,
536,16.076302450436398,True,807.0253295898438,18.434947967529297,-1.750152587890625,20.185100555419922,67,
537,16.106295552023035,True,831.8989868164062,17.81888771057129,-1.7838897705078125,19.6027774810791,112,
538,16.136288653609668,True,830.6954956054688,17.81888771057129,-1.8176116943359375,19.636499404907227,91,
539,16.166281755196305,True,786.9246215820312,18.970407485961914,-1.7838897705078125,20.754297256469727,119,
540,16.19627485678294,True,806.5634155273438,18.434947967529297,-1.8176116943359375,20.252559661865234,109,
541,16.226267958369576,True,832.3760986328125,-21.037506103515625,-1.8176116943359375,-19.219894409179688,104,
542,16.25626105995621,True,807.5863037109375,18.434947967529297,-1.8224334716796875,20.257381439208984,87,
543,16.286254161542846,True,807.1273803710938,18.434947967529297,-1.841705322265625,20.276653289794922,123,
544,16.31624726312948,True,789.886962890625,-22.166351318359375,-1.8176116943359375,-20.348739624023438,112,
545,16.346240364716113,True,833.27978515625,-21.037506103515625,-1.841705322265625,-19.19580078125,144,
546,16.37623346630275,True,829.48583984375,17.878694534301758,-1.841705322265625,19.720399856567383,109,
547,16.406226567889384,True,739.9156494140625,20.323135375976562,-1.841705322265625,22.164840698242188,106,
548,16.43621966947602,True,786.6317749023438,18.970407485961914,-1.846527099609375,20.81693458557129,119,
549,16.466212771062654,True,807.7216796875,18.434947967529297,-1.846527099609375,20.281475067138672,117,
550,16.49620587264929,True,785.2777099609375,18.970407485961914,-1.846527099609375,20.81693458557129,118,
551,16.526198974235925,True,806.20556640625,18.434947967529297,-1.846527099609375,20.281475067138672,140,
552,16.556192075822562,True,830.9880981445312,17.81888771057129,-1.846527099609375,19.665414810180664,126,
553,16.586185177409195,True,806.5599975585938,18.434947967529297,-1.846527099609375,20.281475067138672,121,
554,16.61617827899583,True,827.5379028320312,17.878694534301758,-1.846527099609375,19.725221633911133,110,
555,16.646171380582466,True,830.8412475585938,17.81888771057129,-1.841705322265625,19.660593032836914,121,
556,16.6761644821691,True,828.9917602539062,17.878694534301758,-1.846527099609375,19.725221633911133,132,
557,16.706157583755736,True,828.5885009765625,17.878694534301758,-1.846527099609375,19.725221633911133,117,
558,16.73615068534237,True,805.63720703125,18.434947967529297,-1.846527099609375,20.281475067138672,96,
559,16.766143786929007,True,808.0152587890625,18.434947967529297,-1.8224334716796875,20.257381439208984,125,
560,16.79613688851564,True,782.4119873046875,18.996652603149414,-1.909149169921875,20.90580177307129,133,
561,16.826129990102277,True,818.1875610351562,18.060470581054688,-1.976593017578125,20.037063598632812,130,
562,16.85612309168891,True,778.5368041992188,19.093490600585938,-2.044036865234375,21.137527465820312,123,
563,16.886116193275544,True,826.4664306640625,17.8402042388916,-2.097015380859375,19.937219619750977,158,
564,16.91610929486218,True,804.63330078125,18.434947967529297,-2.1307373046875,20.565685272216797,156,
565,16.946102396448815,True,825.1965942382812,17.927919387817383,-2.1644439697265625,20.092363357543945,160,
566,16.976095498035452,True,828.8838500976562,17.81888771057129,-2.12591552734375,19.94480323791504,148,
567,17.006088599622085,True,805.9544067382812,18.434947967529297,-2.2174072265625,20.652355194091797,219,
568,17.036081701208722,True,806.2297973632812,18.434947967529297,-2.202972412109375,20.637920379638672,160,
569,17.066074802795356,True,802.6068115234375,18.434947967529297,-2.26556396484375,20.700511932373047,153,
570,17.096067904381993,True,792.1567993164062,18.657886505126953,-2.289642333984375,20.947528839111328,140,
571,17.126061005968626,True,778.1284790039062,18.996652603149414,-2.2174224853515625,21.214075088500977,153,
572,17.156054107555263,True,800.6426391601562,18.434947967529297,-2.16925048828125,20.604198455810547,178,
573,17.186047209141897,True,799.2650146484375,18.434947967529297,-2.16925048828125,20.604198455810547,142,
574,17.21604031072853,True,822.3571166992188,17.891876220703125,-2.145172119140625,20.03704833984375,131,
575,17.246033412315168,True,804.6663818359375,18.434947967529297,-1.976593017578125,20.411540985107422,181,
576,17.2760265139018,True,786.8244018554688,19.025606155395508,-1.7453460693359375,20.770952224731445,132,
577,17.306019615488438,True,816.71240234375,18.434947967529297,-1.4947509765625,19.929698944091797,131,
578,17.33601271707507,True,780.2325439453125,19.133642196655273,-1.571868896484375,20.70551109313965,123,
579,17.36600581866171,True,803.89208984375,18.71173667907715,-1.3790740966796875,20.090810775756836,149,
580,17.395998920248342,True,841.9590454101562,-20.136306762695312,-1.2874908447265625,-18.84881591796875,109,
581,17.42599202183498,True,791.8875732421875,-21.501434326171875,-1.3453369140625,-20.156097412109375,119,
582,17.455985123421613,True,776.0958862304688,19.65382194519043,-1.3115997314453125,20.965421676635742,108,
583,17.485978225008246,True,733.3119506835938,20.854455947875977,-1.244110107421875,22.09856605529785,92,
584,17.515971326594883,True,842.1321411132812,17.969139099121094,-1.1284027099609375,19.09754180908203,79,
585,17.545964428181517,True,715.1946411132812,21.501432418823242,-1.08984375,22.591276168823242,84,
586,17.575957529768154,True,820.0899047851562,18.434947967529297,-1.1669769287109375,19.601924896240234,83,
587,17.605950631354787,True,686.830810546875,22.479433059692383,-1.07537841796875,23.554811477661133,110,
588,17.635943732941424,True,753.622314453125,20.323135375976562,-1.05126953125,21.374404907226562,121,
589,17.665936834528058,True,697.4620971679688,22.166345596313477,-0.93072509765625,23.097070693969727,96,
590,17.695929936114695,True,820.0321655273438,18.434947967529297,-0.8150177001953125,19.24996566772461,141,
591,17.725923037701328,True,811.5089111328125,18.824708938598633,-0.7716064453125,19.596315383911133,181,
592,17.75591613928796,True,784.1286010742188,19.536653518676758,-0.76678466796875,20.303438186645508,105,
593,17.7859092408746,True,787.413818359375,19.334808349609375,-0.78125,20.116058349609375,126,
594,17.815902342461232,True,701.7222900390625,22.011281967163086,-0.6751708984375,22.686452865600586,124,
595,17.84589544404787,True,681.2753295898438,22.750974655151367,-0.62213134765625,23.373106002807617,110,
596,17.875888545634503,True,683.7269287109375,22.5572452545166,-0.761962890625,23.3192081451416,112,
597,17.90588164722114,True,797.9878540039062,19.093490600585938,-0.8921661376953125,19.98565673828125,126,
598,17.935874748807773,True,672.977294921875,22.932098388671875,-0.8728790283203125,23.804977416992188,104,
599,17.96586785039441,True,801.5905151367188,19.025606155395508,-0.9162750244140625,19.94188117980957,118,
600,17.995860951981044,True,786.5362548828125,19.358993530273438,-0.8873443603515625,20.246337890625,135,
601,18.025854053567677,True,729.9088745117188,21.03750991821289,-0.8198394775390625,21.857349395751953,139,
602,18.055847155154314,True,763.565185546875,19.983104705810547,-0.8487701416015625,20.83187484741211,131,
603,18.085840256740948,True,791.4611206054688,-20.376434326171875,-0.9452056884765625,-19.431228637695312,98,
604,18.115833358327585,True,768.5982666015625,19.79887580871582,-0.93072509765625,20.72960090637207,106,
605,18.14582645991422,True,777.2007446289062,19.536653518676758,-0.96929931640625,20.505952835083008,114,
606,18.175819561500855,True,778.1112060546875,19.5024471282959,-1.031982421875,20.5344295501709,135,
607,18.20581266308749,True,772.4216918945312,19.65382194519043,-1.05126953125,20.70509147644043,150,
608,18.235805764674126,True,773.2994995117188,19.65382194519043,-0.9355621337890625,20.589384078979492,115,
609,18.26579886626076,True,778.4469604492188,19.358993530273438,-0.9644775390625,20.323471069335938,105,
610,18.295791967847393,True,816.2474975585938,18.434947967529297,-0.9018096923828125,19.33675765991211,121,
611,18.32578506943403,True,759.1907958984375,20.136301040649414,-0.71856689453125,20.854867935180664,96,
612,18.355778171020663,True,803.3613891601562,18.970407485961914,-0.5980224609375,19.568429946899414,76,
613,18.3857712726073,True,721.529541015625,21.501432418823242,-0.120574951171875,21.622007369995117,53,
614,18.415764374193934,True,764.1515502929688,19.536653518676758,-0.9534149169921875,20.490068435668945,68,
615,18.44575747578057,True,825.446533203125,17.81888771057129,-1.127197265625,18.94608497619629,54,
616,18.475750577367204,True,778.025390625,19.093490600585938,-0.915069580078125,20.008560180664062,56,
617,18.50574367895384,True,804.8079223632812,17.969139099121094,-1.4491424560546875,19.41828155517578,45,
618,18.535736780540475,True,678.85693359375,-23.629379272460938,-0.8752899169921875,-22.75408935546875,71,
619,18.56572988212711,True,833.6077880859375,17.81888771057129,-0.7028961181640625,18.52178382873535,94,
620,18.595722983713745,True,715.0742797851562,20.55604362487793,-1.3355255126953125,21.891569137573242,63,
621,18.62571608530038,True,812.20068359375,17.81888771057129,-1.5059356689453125,19.3248233795166,80,
622,18.655709186887016,True,643.8137817382812,22.932098388671875,-1.5059356689453125,24.438034057617188,65,
623,18.68570228847365,True,636.09912109375,23.198589324951172,-1.5911407470703125,24.789730072021484,43,
624,18.715695390060286,True,684.5797119140625,21.801406860351562,-1.1366729736328125,22.938079833984375,43,
625,18.74568849164692,True,742.7593994140625,19.5024471282959,-1.619537353515625,21.121984481811523,69,
626,18.775681593233557,True,677.4161987304688,21.124717712402344,-2.0908203125,23.215538024902344,73,
627,18.80567469482019,True,783.1928100585938,-20.556045532226562,-1.613861083984375,-18.942184448242188,51,
628,18.835667796406828,True,765.330810546875,18.85315704345703,-1.5570526123046875,20.41020965576172,37,
629,18.86566089799346,True,598.3729858398438,24.567169189453125,-1.613861083984375,26.1810302734375,37,
630,18.895653999580095,True,717.2075805664062,19.983104705810547,-2.022705078125,22.005809783935547,48,
631,18.92564710116673,True,681.138427734375,21.801406860351562,-1.2048492431640625,23.006256103515625,50,
632,18.955640202753365,True,811.5708618164062,17.10272789001465,-2.3065032958984375,19.409231185913086,64,
633,18.985633304340002,True,643.6927490234375,22.306203842163086,-2.3065032958984375,24.612707138061523,47,
634,19.015626405926636,True,766.3515625,18.434947967529297,-2.3065032958984375,20.741451263427734,62,
635,19.045619507513273,True,797.9198608398438,17.70042610168457,-2.1475830078125,19.84800910949707,70,
636,19.075612609099906,True,623.5440063476562,23.629375457763672,-2.068115234375,25.697490692138672,64,
637,19.105605710686543,True,776.9934692382812,17.927919387817383,-2.3859405517578125,20.313859939575195,55,
638,19.135598812273177,True,762.0914306640625,18.434947967529297,-2.3859405517578125,20.82088851928711,74,
639,19.16559191385981,True,745.0841674804688,18.799884796142578,-2.3065032958984375,21.106388092041016,84,
640,19.195585015446447,True,766.8949584960938,-21.1612548828125,-2.3065032958984375,-18.854751586914062,91,
641,19.22557811703308,True,776.7689208984375,17.744670867919922,-2.4653778076171875,20.21004867553711,129,
642,19.255571218619718,True,802.022705078125,17.81888771057129,-1.5343475341796875,19.353235244750977,107,
643,19.28556432020635,True,814.3543701171875,16.821409225463867,-2.3859405517578125,19.20734977722168,115,
644,19.315557421792988,True,692.4429931640625,20.376434326171875,-2.3859405517578125,22.762374877929688,112,
645,19.34555052337962,True,744.9744262695312,18.434947967529297,-2.8624114990234375,21.297359466552734,128,
646,19.37554362496626,True,819.738037109375,16.46001434326172,-2.78302001953125,19.24303436279297,102,
647,19.405536726552892,True,787.0853881835938,17.35402488708496,-2.6242218017578125,19.978246688842773,137,
648,19.435529828139526,True,746.83154296875,18.758649826049805,-2.3859405517578125,21.144590377807617,107,
649,19.465522929726163,True,834.046142578125,16.50436019897461,-2.3065032958984375,18.810863494873047,114,
650,19.495516031312796,True,752.6920776367188,18.434947967529297,-2.5447998046875,20.979747772216797,118,
651,19.525509132899433,True,795.5040893554688,17.241456985473633,-2.5447998046875,19.786256790161133,100,
652,19.555502234486067,True,809.6878662109375,17.10272789001465,-2.3065032958984375,19.409231185913086,129,
653,19.585495336072704,True,757.9534912109375,18.970407485961914,-1.56964111328125,20.540048599243164,106,
654,19.615488437659337,True,727.399658203125,19.79887580871582,-1.727447509765625,21.526323318481445,99,
655,19.645481539245974,True,792.7987670898438,17.878694534301758,-1.8275146484375,19.706209182739258,102,
656,19.675474640832608,True,793.2276000976562,18.060470581054688,-1.56964111328125,19.630111694335938,119,
657,19.70546774241924,True,732.3223876953125,-21.801406860351562,-1.1934814453125,-20.607925415039062,119,
658,19.73546084400588,True,838.9640502929688,16.8583984375,-1.7200775146484375,18.578475952148438,118,
659,19.765453945592512,True,760.575439453125,-21.037506103515625,-1.6771087646484375,-19.360397338867188,109,
660,19.79544704717915,True,748.0755004882812,-21.317916870117188,-1.26873779296875,-20.049179077148438,107,
661,19.825440148765782,True,784.3189086914062,19.057703018188477,-0.6667022705078125,19.72440528869629,102,
662,19.85543325035242,True,831.679443359375,-19.093490600585938,-1.3117218017578125,-17.781768798828125,93,
663,19.885426351939053,True,707.176025390625,19.983104705810547,-2.3065032958984375,22.289608001708984,114,
664,19.91541945352569,True,833.6751708984375,16.50436019897461,-2.3065032958984375,18.810863494873047,111,
665,19.945412555112323,True,799.3009033203125,19.093490600585938,-0.1705169677734375,19.264007568359375,93,
666,19.975405656698957,True,725.5971069335938,19.65382194519043,-1.931854248046875,21.585676193237305,139,
667,20.005398758285594,True,804.1065063476562,17.650123596191406,-1.7047271728515625,19.35485076904297,96,
668,20.035391859872227,True,818.2337036132812,17.1759033203125,-1.79559326171875,18.97149658203125,110,
669,20.065384961458864,True,769.0642700195312,17.592422485351562,-2.78302001953125,20.375442504882812,119,
670,20.095378063045498,True,707.8309936523438,19.79887580871582,-2.3859405517578125,22.184816360473633,109,
671,20.125371164632135,True,723.1787719726562,19.093490600585938,-2.78302001953125,21.876510620117188,116,
672,20.15536426621877,True,749.531982421875,-21.124725341796875,-2.113525390625,-19.011199951171875,90,
673,20.185357367805405,True,760.1954956054688,17.878694534301758,-2.78302001953125,20.661714553833008,107,
674,20.21535046939204,True,735.5101928710938,-21.801406860351562,-2.3859405517578125,-19.41546630859375,110,
675,20.245343570978676,True,744.6740112304688,18.92464256286621,-2.13623046875,21.06087303161621,97,
676,20.27533667256531,True,741.6049194335938,18.758649826049805,-2.3859405517578125,21.144590377807617,101,
677,20.305329774151943,True,760.4571533203125,18.434947967529297,-2.204345703125,20.639293670654297,92,
678,20.33532287573858,True,673.07666015625,-23.749496459960938,-1.909149169921875,-21.840347290039062,116,
679,20.365315977325213,True,761.1887817382812,18.434947967529297,-2.13623046875,20.571178436279297,117,
680,20.39530907891185,True,716.5208740234375,19.79887580871582,-2.04541015625,21.84428596496582,88,
681,20.425302180498484,True,738.7899169921875,-21.801406860351562,-2.78302001953125,-19.018386840820312,115,
682,20.45529528208512,True,721.2505493164062,19.093490600585938,-2.78302001953125,21.876510620117188,142,
683,20.485288383671755,True,703.2045288085938,19.65382194519043,-2.78302001953125,22.43684196472168,149,
684,20.51528148525839,True,774.0081787109375,19.025606155395508,-1.0230255126953125,20.04863166809082,127,
685,20.545274586845025,True,747.0113525390625,19.358993530273438,-1.5343475341796875,20.893341064453125,126,
686,20.57526768843166,True,750.0781860351562,19.025606155395508,-1.6479339599609375,20.673540115356445,109,
687,20.605260790018296,True,682.3231811523438,20.323135375976562,-2.78302001953125,23.106155395507812,118,
688,20.63525389160493,True,699.6525268554688,19.536653518676758,-2.78302001953125,22.319673538208008,116,
689,20.665246993191566,True,709.71484375,-22.306198120117188,-2.22705078125,-20.079147338867188,150,
690,20.6952400947782,True,644.8387451171875,21.801406860351562,-2.6242218017578125,24.425628662109375,87,
691,20.725233196364837,True,665.8178100585938,21.250503540039062,-2.4653778076171875,23.71588134765625,79,
692,20.75522629795147,True,726.1224365234375,-21.801406860351562,-1.909149169921875,-19.892257690429688,83,
693,20.785219399538107,True,745.908935546875,-21.1612548828125,-1.909149169921875,-19.252105712890625,100,
694,20.81521250112474,True,712.39111328125,19.885164260864258,-2.1475830078125,22.032747268676758,108,
695,20.845205602711374,True,710.501953125,-22.47943115234375,-2.3859405517578125,-20.093490600585938,110,
696,20.87519870429801,True,761.7657470703125,17.878694534301758,-2.6242218017578125,20.50291633605957,84,
697,20.905191805884645,True,695.6328735351562,-22.98870849609375,-2.3859405517578125,-20.602767944335938,76,
698,20.93518490747128,True,731.8397216796875,19.093490600585938,-2.3859405517578125,21.47943115234375,70,
699,20.965178009057915,True,695.656005859375,19.983104705810547,-2.6242218017578125,22.60732650756836,70,
700,20.995171110644552,True,667.0745849609375,-23.962493896484375,-2.3859405517578125,-21.576553344726562,64,
701,21.025164212231186,True,707.263427734375,-22.7509765625,-2.78302001953125,-19.96795654296875,100,
702,21.055157313817823,True,678.9859619140625,-23.629379272460938,-3.9724884033203125,-19.656890869140625,63,
703,21.085150415404456,True,614.8342895507812,22.932098388671875,-3.0211334228515625,25.953231811523438,57,
704,21.11514351699109,True,762.6439819335938,-21.1612548828125,-3.9724884033203125,-17.188766479492188,76,
705,21.145136618577727,True,648.3951416015625,22.479433059692383,-1.6018829345703125,24.081315994262695,82,
706,21.17512972016436,True,809.6780395507812,16.699243545532227,-2.6128692626953125,19.31211280822754,85,
707,21.205122821750997,True,714.312744140625,21.03750991821289,-0.6069183349609375,21.644428253173828,90,
708,21.23511592333763,True,829.224853515625,17.744670867919922,-0.8092041015625,18.553874969482422,93,
709,21.265109024924268,True,683.1945190429688,21.03750991821289,-1.750152587890625,22.787662506103516,99,
710,21.2951021265109,True,694.1854248046875,-23.025482177734375,-1.909149169921875,-21.1163330078125,71,
711,21.32509522809754,True,758.815185546875,18.824708938598633,-1.6365814208984375,20.46129035949707,78,
712,21.355088329684172,True,647.8935546875,22.98871612548828,-1.363922119140625,24.352638244628906,65,
713,21.385081431270805,True,667.3872680664062,22.306203842163086,-1.25030517578125,23.556509017944336,79,
714,21.415074532857442,True,753.4371948242188,-21.037506103515625,-0.808990478515625,-20.228515625,97,
