frame,candidate_source,alpha_deg,segment_angle_deg,x_sup,y_sup,x_deep,y_deep,x_mid,y_mid,peak_weight,peak_weight_norm,score,raw_mask_support,mask_support_score,inside_muscle_score,visible_fraction,hough_score,length_score,phi_score,pennation_score,boundary_score,length_px,length_mm,phi_deg,pennation_deep_deg,outside_px,alpha_bin,xmid_bin,length_bin_px,length_bin,cluster_id
0,grid_scan,-45.2,-45.19999999999999,275.6044964610594,94.96601517072358,524.3955011900464,345.4999999999999,399.9999988255529,220.23300758536175,,,0.5468860461128837,0.172,0.53,1.0,1.0,1.0,1.0,0.9334179354028612,0.980198673306755,1.0,353.0782372059978,,-45.68902230520474,-45.2,0.0,-45.25,400.0,350.0,350.0,a-45.25_x400_lp350
0,grid_scan,-42.4,-42.400000000000006,262.8746343908751,95.07466780995816,537.1253672800365,345.5,400.0000008354558,220.28733390497908,,,0.5468216091954023,0.188,0.532,1.0,1.0,0.735632183908046,1.0,1.0,1.0,1.0,371.3843177797562,,-42.88902230520473,-42.4,0.0,-42.5,400.0,350.0,350.0,a-42.50_x400_lp350
0,grid_scan,-39.3,-39.30000000000001,247.10225310819504,95.2092891313777,552.897746091237,345.5,399.99999959971603,220.35464456568886,,,0.5461919540229886,0.18,0.522,1.0,1.0,0.8218390804597702,1.0,1.0,1.0,1.0,395.16619728395534,,-39.78902230520473,-39.3,0.0,-39.25,400.0,400.0,400.0,a-39.25_x400_lp400
0,grid_scan,-39.1,-39.099999999999994,246.01438811589617,95.21857433823166,553.9856133502968,345.5,400.0000007330965,220.35928716911582,,,0.5460181609195403,0.188,0.51,1.0,1.0,0.8735632183908046,1.0,1.0,1.0,1.0,396.8464030373278,,-39.589022305204736,-39.1,0.0,-39.0,400.0,400.0,400.0,a-39.00_x400_lp400
0,grid_scan,-43.0,-43.0,265.71286482265134,95.05044278493682,534.2871334196216,345.5,399.99999912113645,220.2752213924684,,,0.5458183908045977,0.19,0.524,1.0,1.0,0.764367816091954,1.0,1.0,1.0,1.0,367.22897279710753,,-43.489022305204735,-43.0,0.0,-43.0,400.0,350.0,350.0,a-43.00_x400_lp350
0,grid_scan,-38.0,-38.0,239.86080548169727,95.27109674501561,560.139196335766,345.50000000000006,400.00000090873164,220.38554837250783,,,0.5457983908045977,0.186,0.526,1.0,1.0,0.764367816091954,1.0,1.0,1.0,1.0,406.43911188794806,,-38.489022305204735,-38.0,0.0,-38.0,400.0,400.0,400.0,a-38.00_x400_lp400
0,grid_scan,-37.9,-37.89999999999998,239.28656024447756,95.27599807546582,560.7134439305764,345.5,400.000002087527,220.38799903773292,,,0.5454383908045977,0.184,0.526,1.0,1.0,0.764367816091954,1.0,1.0,1.0,1.0,407.34173944648273,,-38.38902230520473,-37.9,0.0,-38.0,400.0,400.0,400.0,a-38.00_x400_lp400
0,grid_scan,-43.7,-43.70000000000002,268.9453198184448,95.02285295210405,531.0546820101002,345.5,400.0000009142725,220.261426476052,,,0.5453698850574713,0.188,0.518,1.0,1.0,0.8045977011494253,1.0,1.0,1.0,1.0,362.54671277198156,,-44.18902230520474,-43.7,0.0,-43.75,400.0,350.0,350.0,a-43.75_x400_lp350
0,hough_peak,-39.0,-39.0,245.46697542430718,95.22324664601973,554.5330264879618,345.5,400.0000009561345,220.36162332300987,152.0,0.8735632183908046,0.5453181609195402,0.188,0.508,1.0,1.0,0.8735632183908046,1.0,1.0,1.0,1.0,397.6936976989837,,-39.489022305204735,-39.0,0.0,-39.0,400.0,400.0,400.0,a-39.00_x400_lp400
0,grid_scan,-42.6,-42.599999999999994,263.8278251401485,95.06653208232564,536.1721755207938,345.50000000000006,400.00000033047115,220.28326604116285,,,0.5450816091954023,0.19,0.526,1.0,1.0,0.735632183908046,1.0,1.0,1.0,1.0,369.98427944647665,,-43.089022305204736,-42.6,0.0,-42.5,400.0,350.0,350.0,a-42.50_x400_lp350
0,grid_scan,-42.5,-42.5,263.35212801657985,95.07059227933854,536.6478695798803,345.49999999999994,399.9999987982301,220.28529613966924,,,0.5450616091954023,0.186,0.528,1.0,1.0,0.735632183908046,1.0,1.0,1.0,1.0,370.6824120564065,,-42.989022305204735,-42.5,0.0,-42.5,400.0,350.0,350.0,a-42.50_x400_lp350
0,grid_scan,-41.7,-41.69999999999999,259.480640773182,95.10363641637935,540.5193583375428,345.5,399.9999995553624,220.30181820818967,,,0.5450457471264368,0.188,0.522,1.0,1.0,0.7701149425287356,1.0,1.0,1.0,1.0,376.40549898496613,,-42.18902230520474,-41.7,0.0,-41.75,400.0,400.0,400.0,a-41.75_x400_lp400
0,grid_scan,-43.6,-43.60000000000002,268.48858947477703,95.0267512627837,531.5114118787845,345.5000000000001,400.0000006767808,220.2633756313919,,,0.5450298850574713,0.19,0.516,1.0,1.0,0.8045977011494253,1.0,1.0,1.0,1.0,363.20497441299665,,-44.089022305204736,-43.6,0.0,-43.5,400.0,350.0,350.0,a-43.50_x400_lp350
0,grid_scan,-38.1,-38.099999999999994,240.43251431110468,95.26621706345688,559.5674875016331,345.5,400.0000009063689,220.38310853172845,,,0.5447783908045977,0.192,0.52,1.0,1.0,0.764367816091954,1.0,1.0,1.0,1.0,405.5417083803493,,-38.589022305204736,-38.1,0.0,-38.0,400.0,400.0,400.0,a-38.00_x400_lp400
0,grid_scan,-41.6,-41.599999999999994,258.9882607863596,95.10783900591093,541.0117391472852,345.49999999999994,399.99999996682243,220.30391950295544,,,0.5446857471264368,0.186,0.522,1.0,1.0,0.7701149425287356,1.0,1.0,1.0,1.0,377.13853772067006,,-42.089022305204736,-41.6,0.0,-41.5,400.0,400.0,400.0,a-41.50_x400_lp400
0,grid_scan,-38.8,-38.80000000000001,244.3650970827626,95.23265146040532,555.634901961428,345.5,399.9999995220953,220.36632573020268,,,0.5446181609195402,0.188,0.506,1.0,1.0,0.8735632183908046,1.0,1.0,1.0,1.0,399.402850733744,,-39.28902230520473,-38.8,0.0,-38.75,400.0,400.0,400.0,a-38.75_x400_lp400
0,grid_scan,-44.5,-44.5,272.5406874530209,94.9921655667764,527.4593117697063,345.49999999999994,399.9999996113636,220.24608278338818,,,0.5445889655172413,0.174,0.532,1.0,1.0,0.7413793103448276,1.0,1.0,1.0,1.0,357.4040852255815,,-44.989022305204735,-44.5,0.0,-44.5,400.0,350.0,350.0,a-44.50_x400_lp350
0,grid_scan,-40.7,-40.70000000000002,254.46855439470278,95.14641585971428,545.5314479886964,345.5,400.0000011916996,220.32320792985715,,,0.5445593103448276,0.146,0.534,1.0,1.0,0.8275862068965517,1.0,1.0,1.0,1.0,383.9199462377483,,-41.18902230520474,-40.7,0.0,-40.75,400.0,400.0,400.0,a-40.75_x400_lp400
0,grid_scan,-44.6,-44.599999999999994,272.9829697816171,94.98839057361278,527.0170296975259,345.50000000000006,399.99999973957154,220.24419528680642,,,0.5442254387586423,0.174,0.534,1.0,1.0,0.7413793103448276,1.0,0.991137277011674,1.0,1.0,356.776358598434,,-45.089022305204736,-44.6,0.0,-44.5,400.0,350.0,350.0,a-44.50_x400_lp350
0,grid_scan,-42.9,-42.900000000000006,265.24424026477567,95.05444261578671,534.7557580697699,345.50000000000006,399.9999991672728,220.2772213078934,,,0.5440783908045977,0.192,0.518,1.0,1.0,0.764367816091954,1.0,1.0,1.0,1.0,367.9122659589389,,-43.38902230520473,-42.9,0.0,-43.0,400.0,350.0,350.0,a-43.00_x400_lp350
0,grid_scan,-36.5,-36.5,230.9688062314037,95.34699224029195,569.031193837505,345.5,400.0000000344544,220.42349612014598,,,0.5440687356321839,0.168,0.518,1.0,1.0,0.8505747126436781,1.0,1.0,1.0,1.0,420.5504787836609,,-36.989022305204735,-36.5,0.0,-36.5,400.0,400.0,400.0,a-36.50_x400_lp400
0,grid_scan,-44.4,-44.39999999999998,272.0968432732583,94.9959538907406,527.9031528495466,345.5,399.99999806140244,220.24797694537028,,,0.5439289655172413,0.182,0.526,1.0,1.0,0.7413793103448276,1.0,1.0,1.0,1.0,358.0351171828677,,-44.88902230520473,-44.4,0.0,-44.5,400.0,350.0,350.0,a-44.50_x400_lp350
0,grid_scan,-40.1,-40.099999999999994,251.36351764385432,95.17291814513106,548.6364840325934,345.5,400.00000083822385,220.33645907256553,,,0.5433604597701149,0.156,0.532,1.0,1.0,0.7816091954022989,1.0,1.0,1.0,1.0,388.6320424971861,,-40.589022305204736,-40.1,0.0,-40.0,400.0,400.0,400.0,a-40.00_x400_lp400
0,grid_scan,-42.7,-42.69999999999999,264.30173407183526,95.06248714798929,535.6982672862086,345.5,400.0000006790219,220.28124357399463,,,0.5433416091954023,0.192,0.52,1.0,1.0,0.735632183908046,1.0,1.0,1.0,1.0,369.28989437064416,,-43.18902230520474,-42.7,0.0,-42.75,400.0,350.0,350.0,a-42.75_x400_lp350
0,grid_scan,-41.4,-41.400000000000006,257.99771754331937,95.11629354666232,542.0022843959548,345.5,400.0000009696371,220.30814677333115,,,0.5432257471264368,0.174,0.524,1.0,1.0,0.7701149425287356,1.0,1.0,1.0,1.0,378.61668538307214,,-41.88902230520473,-41.4,0.0,-41.5,400.0,400.0,400.0,a-41.50_x400_lp400
0,grid_scan,-38.9,-38.900000000000006,244.91721816579945,95.22793896528809,555.0827834728498,345.5,400.0000008193246,220.36396948264405,,,0.5432181609195402,0.188,0.502,1.0,1.0,0.8735632183908046,1.0,1.0,1.0,1.0,398.5458348004714,,-39.38902230520473,-38.9,0.0,-39.0,400.0,400.0,400.0,a-39.00_x400_lp400
0,grid_scan,-36.4,-36.400000000000006,230.3539161147189,95.3522404852178,569.6460832519405,345.49999999999994,399.9999996833297,220.42612024260887,,,0.5430287356321839,0.17,0.514,1.0,1.0,0.8505747126436781,1.0,1.0,1.0,1.0,421.53656575786823,,-36.88902230520473,-36.4,0.0,-36.5,400.0,400.0,400.0,a-36.50_x400_lp400
0,grid_scan,-42.8,-42.80000000000001,264.77386683849795,95.05845737367716,535.2261310511186,345.50000000000006,399.9999989448083,220.27922868683862,,,0.5430183908045977,0.19,0.516,1.0,1.0,0.764367816091954,1.0,1.0,1.0,1.0,368.5992315385173,,-43.28902230520473,-42.8,0.0,-42.75,400.0,350.0,350.0,a-42.75_x400_lp350
0,grid_scan,-41.5,-41.5,258.4939579833601,95.11205800717198,541.5060432305257,345.5,400.0000006069429,220.306029003586,,,0.5429057471264368,0.18,0.52,1.0,1.0,0.7701149425287356,1.0,1.0,1.0,1.0,377.87559049421645,,-41.989022305204735,-41.5,0.0,-41.5,400.0,400.0,400.0,a-41.50_x400_lp400
0,grid_scan,-41.3,-41.30000000000001,257.4995218297167,95.12054577491429,542.5004738828017,345.5,399.99999785625914,220.31027288745713,,,0.5428257471264368,0.164,0.528,1.0,1.0,0.7701149425287356,1.0,1.0,1.0,1.0,379.3618507035422,,-41.78902230520473,-41.3,0.0,-41.25,400.0,400.0,400.0,a-41.25_x400_lp400
0,grid_scan,-41.2,-41.19999999999999,256.99936344763034,95.12481475504535,543.0006335482478,345.49999999999994,399.9999984979391,220.31240737752265,,,0.5427689655172414,0.16,0.534,1.0,1.0,0.7413793103448276,1.0,1.0,1.0,1.0,380.1111151829313,,-41.68902230520474,-41.2,0.0,-41.25,400.0,400.0,400.0,a-41.25_x400_lp400
0,grid_scan,-38.2,-38.19999999999999,241.0017040380033,95.26135888308448,558.99829421507,345.5,399.99999912653664,220.38067944154224,,,0.5426783908045977,0.192,0.514,1.0,1.0,0.764367816091954,1.0,1.0,1.0,1.0,404.64948890648776,,-38.68902230520474,-38.2,0.0,-38.25,400.0,400.0,400.0,a-38.25_x400_lp400
0,grid_scan,-40.9,-40.900000000000006,255.48694182207416,95.13772366170487,544.513058957799,345.5,400.0000003899366,220.31886183085243,,,0.5423689655172413,0.15,0.538,1.0,1.0,0.7413793103448276,1.0,1.0,1.0,1.0,382.383793850951,,-41.38902230520473,-40.9,0.0,-41.0,400.0,400.0,400.0,a-41.00_x400_lp400
0,grid_scan,-44.7,-44.69999999999999,273.42370053571955,94.98462882353567,526.576295114328,345.5,399.9999978250238,220.24231441176784,,,0.5423420010766027,0.174,0.532,1.0,1.0,0.7413793103448276,1.0,0.9812752963280108,1.0,1.0,356.1519160941901,,-45.18902230520474,-44.7,0.0,-44.75,400.0,350.0,350.0,a-44.75_x400_lp350
0,grid_scan,-37.8,-37.80000000000001,238.70975271492836,95.28092127573856,561.2902452506623,345.5,399.9999989827953,220.3904606378693,,,0.5422783908045977,0.182,0.518,1.0,1.0,0.764367816091954,1.0,1.0,1.0,1.0,408.24963138037845,,-38.28902230520473,-37.8,0.0,-37.75,400.0,400.0,400.0,a-37.75_x400_lp400
0,grid_scan,-41.1,-41.099999999999994,256.49722373524116,95.129100646339,543.5027741536279,345.5,399.99999894443454,220.3145503231695,,,0.5420489655172414,0.156,0.534,1.0,1.0,0.7413793103448276,1.0,1.0,1.0,1.0,380.86450768497997,,-41.589022305204736,-41.1,0.0,-41.0,400.0,400.0,400.0,a-41.00_x400_lp400
0,grid_scan,-40.3,-40.30000000000001,252.40696796998412,95.16401202884961,547.5930328351134,345.49999999999994,400.0000004025487,220.3320060144248,,,0.5417793103448276,0.15,0.524,1.0,1.0,0.8275862068965517,1.0,1.0,1.0,1.0,387.0438215035246,,-40.78902230520473,-40.3,0.0,-40.25,400.0,400.0,400.0,a-40.25_x400_lp400
0,grid_scan,-41.0,-41.0,255.9930889778872,95.13340356585333,544.0069117391818,345.5,400.00000035853446,220.31670178292666,,,0.5416889655172414,0.154,0.534,1.0,1.0,0.7413793103448276,1.0,1.0,1.0,1.0,381.62205742277695,,-41.489022305204735,-41.0,0.0,-41.0,400.0,400.0,400.0,a-41.00_x400_lp400
0,grid_scan,-40.6,-40.599999999999994,253.95628052853854,95.15078824861081,546.0437176973692,345.5,399.99999911295384,220.3253941243054,,,0.5413993103448276,0.144,0.526,1.0,1.0,0.8275862068965517,1.0,1.0,1.0,1.0,384.694422595906,,-41.089022305204736,-40.6,0.0,-40.5,400.0,400.0,400.0,a-40.50_x400_lp400
0,grid_scan,-37.7,-37.70000000000002,238.130371113759,95.28586644637309,561.869629951012,345.5,400.0000005323855,220.39293322318656,,,0.5413078160919541,0.178,0.514,1.0,1.0,0.7873563218390804,1.0,1.0,1.0,1.0,409.1628286421998,,-38.18902230520474,-37.7,0.0,-37.75,400.0,400.0,400.0,a-37.75_x400_lp400
0,grid_scan,-36.6,-36.599999999999994,231.58082858045768,95.34176847249866,568.4191730805337,345.49999999999994,400.0000008304957,220.4208842362493,,,0.5412887356321839,0.172,0.508,1.0,1.0,0.8505747126436781,1.0,1.0,1.0,1.0,419.5702695932099,,-37.089022305204736,-36.6,0.0,-36.5,400.0,400.0,400.0,a-36.50_x400_lp400
0,grid_scan,-40.8,-40.80000000000001,254.97876926310963,95.14206104489202,545.0212331445376,345.50000000000006,400.0000012038236,220.32103052244605,,,0.5409489655172414,0.146,0.536,1.0,1.0,0.7413793103448276,1.0,1.0,1.0,1.0,383.14974677305884,,-41.28902230520473,-40.8,0.0,-40.75,400.0,400.0,400.0,a-40.75_x400_lp400
0,grid_scan,-36.7,-36.69999999999999,232.19000388786174,95.3365690049364,567.8099942235606,345.5,399.99999905571116,220.4182845024682,,,0.5409287356321839,0.17,0.508,1.0,1.0,0.8505747126436781,1.0,1.0,1.0,1.0,418.59589118881297,,-37.18902230520474,-36.7,0.0,-36.75,400.0,400.0,400.0,a-36.75_x400_lp400
0,grid_scan,-40.2,-40.20000000000002,251.88630959856619,95.16845598164988,548.1136887121717,345.5,399.9999991553689,220.33422799082496,,,0.5409004597701149,0.154,0.526,1.0,1.0,0.7816091954022989,1.0,1.0,1.0,1.0,387.835715306271,,-40.68902230520474,-40.2,0.0,-40.25,400.0,400.0,400.0,a-40.25_x400_lp400
0,grid_scan,-40.5,-40.5,253.44193604880985,95.1551783107254,546.558061902218,345.5,399.9999989755139,220.32758915536272,,,0.5406993103448277,0.144,0.524,1.0,1.0,0.8275862068965517,1.0,1.0,1.0,1.0,385.4732065681682,,-40.989022305204735,-40.5,0.0,-40.5,400.0,400.0,400.0,a-40.50_x400_lp400
0,grid_scan,-44.2,-44.19999999999999,271.2044347857676,95.00357082617205,528.7955656641989,345.50000000000006,400.00000022498324,220.25178541308605,,,0.5405416091954023,0.192,0.512,1.0,1.0,0.735632183908046,1.0,1.0,1.0,1.0,359.30718297310415,,-44.68902230520474,-44.2,0.0,-44.25,400.0,350.0,350.0,a-44.25_x400_lp350
0,grid_scan,-44.0,-44.0,270.3056494305473,95.01124218980604,529.6943514067474,345.4999999999999,400.00000041864735,220.25562109490295,,,0.5405416091954023,0.192,0.512,1.0,1.0,0.735632183908046,1.0,1.0,1.0,1.0,360.59272940838935,,-44.489022305204735,-44.0,0.0,-44.0,400.0,350.0,350.0,a-44.00_x400_lp350
0,grid_scan,-38.3,-38.30000000000001,241.56839863324836,95.256521999301,558.4316004201015,345.5,399.99999952667497,220.3782609996505,,,0.540327816091954,0.192,0.504,1.0,1.0,0.7873563218390804,1.0,1.0,1.0,1.0,403.76241396210014,,-38.78902230520473,-38.3,0.0,-38.25,400.0,400.0,400.0,a-38.25_x400_lp400
0,grid_scan,-44.3,-44.30000000000001,271.65143018481984,94.99975560574279,528.3485678961486,345.5,399.9999990404842,220.2498778028714,,,0.5400889655172414,0.184,0.514,1.0,1.0,0.7413793103448276,1.0,1.0,1.0,1.0,358.6694759116971,,-44.78902230520473,-44.3,0.0,-44.25,400.0,350.0,350.0,a-44.25_x400_lp350
0,grid_scan,-36.3,-36.30000000000001,229.73613493730323,95.3575134060889,570.2638660038687,345.5,400.000000470586,220.42875670304446,,,0.5398487356321839,0.164,0.508,1.0,1.0,0.8505747126436781,1.0,1.0,1.0,1.0,422.52857799766406,,-36.78902230520473,-36.3,0.0,-36.25,400.0,400.0,400.0,a-36.25_x400_lp400
0,grid_scan,-43.8,-43.80000000000001,269.40039908058634,95.01896873382896,530.5996033579867,345.5,400.0000012192865,220.25948436691448,,,0.5398216091954023,0.188,0.512,1.0,1.0,0.735632183908046,1.0,1.0,1.0,1.0,361.89193323326737,,-44.28902230520473,-43.8,0.0,-43.75,400.0,350.0,350.0,a-43.75_x400_lp350
0,grid_scan,-40.4,-40.400000000000006,252.92550346943918,95.15958619530625,547.0744946115935,345.50000000000006,399.99999904051634,220.32979309765315,,,0.5393193103448276,0.148,0.518,1.0,1.0,0.8275862068965517,1.0,1.0,1.0,1.0,386.2563291052362,,-40.88902230520473,-40.4,0.0,-40.5,400.0,400.0,400.0,a-40.50_x400_lp400
0,grid_scan,-43.9,-43.900000000000006,269.85383783046365,95.01509851774696,530.1461630915148,345.5,400.0000004609892,220.2575492588735,,,0.5387816091954023,0.19,0.508,1.0,1.0,0.735632183908046,1.0,1.0,1.0,1.0,361.2406129719897,,-44.38902230520473,-43.9,0.0,-44.0,400.0,350.0,350.0,a-44.00_x400_lp350
0,grid_scan,-36.2,-36.19999999999999,229.1154356883806,95.36281123344904,570.8845635385502,345.49999999999994,399.9999996134654,220.43140561672448,,,0.5387034482758621,0.17,0.5,1.0,1.0,0.8620689655172413,1.0,1.0,1.0,1.0,423.52656345912794,,-36.68902230520474,-36.2,0.0,-36.25,400.0,400.0,400.0,a-36.25_x400_lp400
