Frame,Time,FL,PEN,ANG,FL_px,TimTrackAlpha,RawTimTrackAlpha,HoughBaselineAlpha,HoughPeakSource,HoughLocalmaxFallbackUsed,HoughFallbackMassBelow10Deg,HoughFallbackGapToLowerDeg,FascicleCandidateIdx,FascicleRawRejected,FascicleSelectionReason,SuperApoRejected,DeepApoRejected,SuperApoSoftDownweighted,DeepApoSoftDownweighted,SuperApoGateReason,DeepApoGateReason,R_t_x_variance,R_t_alpha_variance,R_t_length_variance,R_t_theta_variance,kalman_measurement_r_scale,kalman_measurement_r_scale_theta,kalman_measurement_r_scale_length
47,4.2727272727272725,44.51023369380497,-29.626405412560985,-29.652423943952016,516.0606805078837,-14.0,-14.0,-14.0,houghpeaks,False,nan,nan,7,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
48,4.363636363636363,44.73035105490537,-29.6743174837149,-29.72341241411192,518.6127658539754,-23.0,-23.0,-23.0,houghpeaks,False,nan,nan,6,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
49,4.454545454545454,46.09693051886277,-28.76191935033006,-28.799542666670362,534.4571654360901,-9.5,-9.5,-9.5,houghpeaks,False,nan,nan,1,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
50,4.545454545454546,46.73638172456209,-28.39484392689596,-28.413816892760394,541.8710924586909,-11.5,-11.5,-11.5,houghpeaks,False,nan,nan,7,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
51,4.636363636363637,46.84260364751642,-28.219670672832166,-28.27922745962755,543.1026509856977,-10.5,-10.5,-10.5,houghpeaks,False,nan,nan,2,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
52,4.7272727272727275,46.29180876049934,-28.5135726126249,-28.543662133194715,536.7166233101374,-24.0,-24.0,-24.0,houghpeaks,False,nan,nan,7,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
53,4.818181818181818,45.68080374664626,-29.241939197416457,-29.36031584307497,529.632507207493,-45.0,-45.0,-45.0,houghpeaks,False,nan,nan,0,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
54,4.909090909090909,44.489315389309915,-30.34307524410795,-30.397695832929486,515.8181494412744,-25.5,-25.5,-25.5,houghpeaks,False,nan,nan,7,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
55,5.0,44.61014029395036,-30.531494830401442,-30.74716261436984,517.2190179008737,-45.0,-45.0,-45.0,houghpeaks,False,nan,nan,0,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
56,5.090909090909091,44.407937438150846,-30.85368220251803,-30.935653397720642,514.8746369640678,-32.0,-32.0,-32.0,houghpeaks,False,nan,nan,9,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
57,5.181818181818182,44.510307471121855,-30.853986422171005,-30.918194663873322,516.061535897065,-32.0,-32.0,-32.0,houghpeaks,False,nan,nan,9,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
58,5.2727272727272725,44.2669147950086,-31.10702581312512,-31.155779249253214,513.2395918261867,-28.5,-28.5,-28.5,houghpeaks,False,nan,nan,7,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
59,5.363636363636363,43.08391118126632,-32.19071692341558,-32.1993871593516,499.52360789874,-18.0,-18.0,-18.0,houghpeaks,False,nan,nan,6,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
60,5.454545454545454,42.846739627702696,-32.40200878372197,-32.36871467319287,496.77379278495886,-34.5,-34.5,-34.5,houghpeaks,False,nan,nan,7,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
61,5.545454545454546,42.198520598594364,-32.766682108884446,-32.74562748278919,489.25820983877526,-33.5,-33.5,-33.5,houghpeaks,False,nan,nan,5,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
62,5.636363636363637,42.450485513922764,-32.45593881317573,-32.41557784938644,492.17954219040894,-27.5,-27.5,-27.5,houghpeaks,False,nan,nan,7,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
63,5.7272727272727275,42.47879228983814,-32.50268869254701,-32.454065382914735,492.5077366937756,-45.0,-45.0,-45.0,houghpeaks,False,nan,nan,0,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
64,5.818181818181818,42.21004709042537,-32.822876263759454,-32.80120591348958,489.3918503237724,-18.0,-18.0,-18.0,houghpeaks,False,nan,nan,9,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
65,5.909090909090909,41.578533338459216,-33.43110730325884,-33.3959919899543,482.06995175025185,-15.5,-15.5,-15.5,houghpeaks,False,nan,nan,2,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
66,6.0,41.03021078539385,-33.83365654229974,-33.775793967702526,475.7125888161606,-8.5,-8.5,-8.5,houghpeaks,False,nan,nan,4,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
67,6.090909090909091,41.10154917486806,-33.72327542262967,-33.67167248101015,476.5397005781805,-43.5,-43.5,-43.5,houghpeaks,False,nan,nan,9,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
68,6.181818181818182,40.59432404619442,-34.31798920543901,-34.25431617370839,470.6588295210948,-39.5,-39.5,-39.5,houghpeaks,False,nan,nan,5,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
69,6.2727272727272725,40.289470944259065,-34.622078310739205,-34.57338542170362,467.1243008030037,-19.0,-19.0,-19.0,houghpeaks,False,nan,nan,6,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
70,6.363636363636363,39.406383491265736,-34.95369284772368,-34.90568449180657,456.88560569583467,-42.0,-42.0,-42.0,houghpeaks,False,nan,nan,8,False,candidate persistence disabled,False,False,False,False,,,100.0,3.055292111054342,100.0,3.055292111054342,1.0,1.0,1.0
