frame,time_s,step_dx_px,step_dy_px,cumulative_dx_px,cumulative_dy_px,valid_points,median_zncc,median_forward_backward_error_px,cumulative_dx_mm_guess,cumulative_dy_mm_guess,displacement_magnitude_mm_guess,cumulative_dx_mm_active_crop_sensitivity,cumulative_dy_mm_active_crop_sensitivity,displacement_magnitude_mm_active_crop_sensitivity
146,5.84,0.0,0.0,31.0,-1.0,124,0.9888837933540344,0.0,2.0464843750000004,-0.06601562500000001,2.0475488662943513,4.306027397260274,-0.1389041095890411,4.308267203600169
147,5.88,0.0,0.0,31.0,-1.0,123,0.9893417358398438,0.0,2.0464843750000004,-0.06601562500000001,2.0475488662943513,4.306027397260274,-0.1389041095890411,4.308267203600169
148,5.92,0.0,0.0,31.0,-1.0,125,0.9950555562973022,0.0,2.0464843750000004,-0.06601562500000001,2.0475488662943513,4.306027397260274,-0.1389041095890411,4.308267203600169
149,5.96,0.0,0.0,31.0,-1.0,124,0.9900463819503784,0.0,2.0464843750000004,-0.06601562500000001,2.0475488662943513,4.306027397260274,-0.1389041095890411,4.308267203600169
150,6.0,0.0,0.0,31.0,-1.0,123,0.9897539019584656,0.0,2.0464843750000004,-0.06601562500000001,2.0475488662943513,4.306027397260274,-0.1389041095890411,4.308267203600169
151,6.04,0.0,0.0,31.0,-1.0,124,0.9868399202823639,0.0,2.0464843750000004,-0.06601562500000001,2.0475488662943513,4.306027397260274,-0.1389041095890411,4.308267203600169
152,6.08,0.0,0.0,31.0,-1.0,123,0.9880192875862122,0.0,2.0464843750000004,-0.06601562500000001,2.0475488662943513,4.306027397260274,-0.1389041095890411,4.308267203600169
153,6.12,0.0,0.0,31.0,-1.0,124,0.9958752989768982,0.0,2.0464843750000004,-0.06601562500000001,2.0475488662943513,4.306027397260274,-0.1389041095890411,4.308267203600169
154,6.16,0.0,0.0,31.0,-1.0,123,0.9929285049438477,0.0,2.0464843750000004,-0.06601562500000001,2.0475488662943513,4.306027397260274,-0.1389041095890411,4.308267203600169
155,6.2,0.0,0.0,31.0,-1.0,123,0.9952342510223389,0.0,2.0464843750000004,-0.06601562500000001,2.0475488662943513,4.306027397260274,-0.1389041095890411,4.308267203600169
156,6.24,0.0,0.0,31.0,-1.0,123,0.9919663071632385,0.0,2.0464843750000004,-0.06601562500000001,2.0475488662943513,4.306027397260274,-0.1389041095890411,4.308267203600169
157,6.28,0.0,0.0,31.0,-1.0,124,0.9976957440376282,0.0,2.0464843750000004,-0.06601562500000001,2.0475488662943513,4.306027397260274,-0.1389041095890411,4.308267203600169
158,6.32,0.0,0.0,31.0,-1.0,124,0.9975746870040894,0.0,2.0464843750000004,-0.06601562500000001,2.0475488662943513,4.306027397260274,-0.1389041095890411,4.308267203600169
159,6.36,0.0,0.0,31.0,-1.0,124,0.9976335763931274,0.0,2.0464843750000004,-0.06601562500000001,2.0475488662943513,4.306027397260274,-0.1389041095890411,4.308267203600169
160,6.4,0.0,0.0,31.0,-1.0,124,0.9976804554462433,0.0,2.0464843750000004,-0.06601562500000001,2.0475488662943513,4.306027397260274,-0.1389041095890411,4.308267203600169
161,6.44,0.0,0.0,31.0,-1.0,124,0.9916307628154755,0.0,2.0464843750000004,-0.06601562500000001,2.0475488662943513,4.306027397260274,-0.1389041095890411,4.308267203600169
162,6.48,0.0,0.0,31.0,-1.0,123,0.9921437501907349,0.0,2.0464843750000004,-0.06601562500000001,2.0475488662943513,4.306027397260274,-0.1389041095890411,4.308267203600169
163,6.52,0.0,0.0,31.0,-1.0,123,0.9922112822532654,0.0,2.0464843750000004,-0.06601562500000001,2.0475488662943513,4.306027397260274,-0.1389041095890411,4.308267203600169
164,6.56,0.0,0.0,31.0,-1.0,123,0.9919174313545227,0.0,2.0464843750000004,-0.06601562500000001,2.0475488662943513,4.306027397260274,-0.1389041095890411,4.308267203600169
165,6.6,0.0,0.0,31.0,-1.0,125,0.9933947324752808,0.0,2.0464843750000004,-0.06601562500000001,2.0475488662943513,4.306027397260274,-0.1389041095890411,4.308267203600169
166,6.64,0.0,0.0,31.0,-1.0,124,0.9941719174385071,0.0,2.0464843750000004,-0.06601562500000001,2.0475488662943513,4.306027397260274,-0.1389041095890411,4.308267203600169
167,6.68,0.0,0.0,31.0,-1.0,124,0.9967867136001587,0.0,2.0464843750000004,-0.06601562500000001,2.0475488662943513,4.306027397260274,-0.1389041095890411,4.308267203600169
168,6.72,0.0,0.0,31.0,-1.0,124,0.99632927775383,0.0,2.0464843750000004,-0.06601562500000001,2.0475488662943513,4.306027397260274,-0.1389041095890411,4.308267203600169
169,6.76,0.0,0.0,31.0,-1.0,125,0.9911590218544006,0.0,2.0464843750000004,-0.06601562500000001,2.0475488662943513,4.306027397260274,-0.1389041095890411,4.308267203600169
170,6.8,0.0,0.0,31.0,-1.0,125,0.9937525987625122,0.0,2.0464843750000004,-0.06601562500000001,2.0475488662943513,4.306027397260274,-0.1389041095890411,4.308267203600169
171,6.84,0.0,0.0,31.0,-1.0,124,0.9931434392929077,0.0,2.0464843750000004,-0.06601562500000001,2.0475488662943513,4.306027397260274,-0.1389041095890411,4.308267203600169
172,6.88,0.0,0.0,31.0,-1.0,123,0.9915714859962463,0.0,2.0464843750000004,-0.06601562500000001,2.0475488662943513,4.306027397260274,-0.1389041095890411,4.308267203600169
173,6.92,0.0,0.0,31.0,-1.0,125,0.9879313111305237,0.0,2.0464843750000004,-0.06601562500000001,2.0475488662943513,4.306027397260274,-0.1389041095890411,4.308267203600169
174,6.96,0.0,0.0,31.0,-1.0,123,0.9886200428009033,0.0,2.0464843750000004,-0.06601562500000001,2.0475488662943513,4.306027397260274,-0.1389041095890411,4.308267203600169
175,7.0,0.0,0.0,31.0,-1.0,124,0.9977593421936035,0.0,2.0464843750000004,-0.06601562500000001,2.0475488662943513,4.306027397260274,-0.1389041095890411,4.308267203600169
176,7.04,0.0,0.0,31.0,-1.0,123,0.9880609512329102,0.0,2.0464843750000004,-0.06601562500000001,2.0475488662943513,4.306027397260274,-0.1389041095890411,4.308267203600169
177,7.08,0.0,0.0,31.0,-1.0,123,0.9927677512168884,0.0,2.0464843750000004,-0.06601562500000001,2.0475488662943513,4.306027397260274,-0.1389041095890411,4.308267203600169
178,7.12,0.0,0.0,31.0,-1.0,123,0.9876187443733215,0.0,2.0464843750000004,-0.06601562500000001,2.0475488662943513,4.306027397260274,-0.1389041095890411,4.308267203600169
179,7.16,0.0,0.0,31.0,-1.0,124,0.9919050931930542,0.0,2.0464843750000004,-0.06601562500000001,2.0475488662943513,4.306027397260274,-0.1389041095890411,4.308267203600169
180,7.2,0.0,0.0,31.0,-1.0,124,0.9953244924545288,0.0,2.0464843750000004,-0.06601562500000001,2.0475488662943513,4.306027397260274,-0.1389041095890411,4.308267203600169
181,7.24,1.0,0.0,32.0,-1.0,124,0.9881700575351715,0.0,2.1125000000000003,-0.06601562500000001,2.11353124243389,4.444931506849315,-0.1389041095890411,4.447101353943088
182,7.28,0.0,0.0,32.0,-1.0,124,0.9870985150337219,0.0,2.1125000000000003,-0.06601562500000001,2.11353124243389,4.444931506849315,-0.1389041095890411,4.447101353943088
183,7.32,0.0,0.0,32.0,-1.0,123,0.9832876920700073,0.0,2.1125000000000003,-0.06601562500000001,2.11353124243389,4.444931506849315,-0.1389041095890411,4.447101353943088
184,7.36,0.0,0.0,32.0,-1.0,124,0.9850165247917175,0.0,2.1125000000000003,-0.06601562500000001,2.11353124243389,4.444931506849315,-0.1389041095890411,4.447101353943088
185,7.4,0.0,0.0,32.0,-1.0,123,0.9960384964942932,0.0,2.1125000000000003,-0.06601562500000001,2.11353124243389,4.444931506849315,-0.1389041095890411,4.447101353943088
186,7.44,0.0,0.0,32.0,-1.0,123,0.9916975498199463,0.0,2.1125000000000003,-0.06601562500000001,2.11353124243389,4.444931506849315,-0.1389041095890411,4.447101353943088
187,7.48,0.0,0.0,32.0,-1.0,123,0.9941268563270569,0.0,2.1125000000000003,-0.06601562500000001,2.11353124243389,4.444931506849315,-0.1389041095890411,4.447101353943088
188,7.52,0.0,0.0,32.0,-1.0,123,0.9929668307304382,0.0,2.1125000000000003,-0.06601562500000001,2.11353124243389,4.444931506849315,-0.1389041095890411,4.447101353943088
189,7.56,0.0,0.0,32.0,-1.0,124,0.9872820675373077,0.0,2.1125000000000003,-0.06601562500000001,2.11353124243389,4.444931506849315,-0.1389041095890411,4.447101353943088
190,7.6,0.0,0.0,32.0,-1.0,123,0.9888166785240173,0.0,2.1125000000000003,-0.06601562500000001,2.11353124243389,4.444931506849315,-0.1389041095890411,4.447101353943088
191,7.64,0.0,0.0,32.0,-1.0,124,0.9960194528102875,0.0,2.1125000000000003,-0.06601562500000001,2.11353124243389,4.444931506849315,-0.1389041095890411,4.447101353943088
192,7.68,0.0,0.0,32.0,-1.0,124,0.9951180219650269,0.0,2.1125000000000003,-0.06601562500000001,2.11353124243389,4.444931506849315,-0.1389041095890411,4.447101353943088
193,7.72,1.0,0.0,33.0,-1.0,124,0.9884655773639679,0.0,2.178515625,-0.06601562500000001,2.179515632225032,4.583835616438356,-0.1389041095890411,4.585939741229656
194,7.76,0.0,0.0,33.0,-1.0,124,0.9864705801010132,0.0,2.178515625,-0.06601562500000001,2.179515632225032,4.583835616438356,-0.1389041095890411,4.585939741229656
195,7.8,0.0,0.0,33.0,-1.0,124,0.986591100692749,0.0,2.178515625,-0.06601562500000001,2.179515632225032,4.583835616438356,-0.1389041095890411,4.585939741229656
196,7.84,0.0,0.0,33.0,-1.0,124,0.9883321523666382,0.0,2.178515625,-0.06601562500000001,2.179515632225032,4.583835616438356,-0.1389041095890411,4.585939741229656
197,7.88,0.0,0.0,33.0,-1.0,124,0.9891048967838287,0.0,2.178515625,-0.06601562500000001,2.179515632225032,4.583835616438356,-0.1389041095890411,4.585939741229656
198,7.92,0.0,0.0,33.0,-1.0,125,0.997222900390625,0.0,2.178515625,-0.06601562500000001,2.179515632225032,4.583835616438356,-0.1389041095890411,4.585939741229656
199,7.96,0.0,0.0,33.0,-1.0,124,0.9964632987976074,0.0,2.178515625,-0.06601562500000001,2.179515632225032,4.583835616438356,-0.1389041095890411,4.585939741229656
200,8.0,0.0,0.0,33.0,-1.0,124,0.9968717992305756,0.0,2.178515625,-0.06601562500000001,2.179515632225032,4.583835616438356,-0.1389041095890411,4.585939741229656
201,8.04,0.0,0.0,33.0,-1.0,124,0.9956206679344177,0.0,2.178515625,-0.06601562500000001,2.179515632225032,4.583835616438356,-0.1389041095890411,4.585939741229656
202,8.08,1.0,0.0,34.0,-1.0,125,0.9815086722373962,0.0,2.24453125,-0.06601562500000001,2.245501858153474,4.722739726027397,-0.1389041095890411,4.724781991950323
203,8.12,0.0,0.0,34.0,-1.0,124,1.0,0.0,2.24453125,-0.06601562500000001,2.245501858153474,4.722739726027397,-0.1389041095890411,4.724781991950323
204,8.16,0.0,0.0,34.0,-1.0,124,0.9923147559165955,0.0,2.24453125,-0.06601562500000001,2.245501858153474,4.722739726027397,-0.1389041095890411,4.724781991950323
205,8.2,0.0,0.0,34.0,-1.0,124,0.9931129515171051,0.0,2.24453125,-0.06601562500000001,2.245501858153474,4.722739726027397,-0.1389041095890411,4.724781991950323
206,8.24,0.0,0.0,34.0,-1.0,125,0.985742449760437,0.0,2.24453125,-0.06601562500000001,2.245501858153474,4.722739726027397,-0.1389041095890411,4.724781991950323
207,8.28,0.0,0.0,34.0,-1.0,124,0.98594069480896,0.0,2.24453125,-0.06601562500000001,2.245501858153474,4.722739726027397,-0.1389041095890411,4.724781991950323
208,8.32,0.0,0.0,34.0,-1.0,124,0.9962774217128754,0.0,2.24453125,-0.06601562500000001,2.245501858153474,4.722739726027397,-0.1389041095890411,4.724781991950323
209,8.36,0.0,0.0,34.0,-1.0,124,0.9943726360797882,0.0,2.24453125,-0.06601562500000001,2.245501858153474,4.722739726027397,-0.1389041095890411,4.724781991950323
210,8.4,0.0,0.0,34.0,-1.0,124,0.9871187806129456,0.0,2.24453125,-0.06601562500000001,2.245501858153474,4.722739726027397,-0.1389041095890411,4.724781991950323
211,8.44,0.0,0.0,34.0,-1.0,124,0.9877131879329681,0.0,2.24453125,-0.06601562500000001,2.245501858153474,4.722739726027397,-0.1389041095890411,4.724781991950323
212,8.48,0.0,0.0,34.0,-1.0,124,0.9879947006702423,0.0,2.24453125,-0.06601562500000001,2.245501858153474,4.722739726027397,-0.1389041095890411,4.724781991950323
213,8.52,0.0,0.0,34.0,-1.0,124,0.9894673824310303,0.0,2.24453125,-0.06601562500000001,2.245501858153474,4.722739726027397,-0.1389041095890411,4.724781991950323
214,8.56,0.0,0.0,34.0,-1.0,124,0.9974441230297089,0.0,2.24453125,-0.06601562500000001,2.245501858153474,4.722739726027397,-0.1389041095890411,4.724781991950323
215,8.6,0.0,0.0,34.0,-1.0,124,0.9972460567951202,0.0,2.24453125,-0.06601562500000001,2.245501858153474,4.722739726027397,-0.1389041095890411,4.724781991950323
216,8.64,0.0,0.0,34.0,-1.0,124,0.9972454011440277,0.0,2.24453125,-0.06601562500000001,2.245501858153474,4.722739726027397,-0.1389041095890411,4.724781991950323
217,8.68,0.0,0.0,34.0,-1.0,124,0.9967347979545593,0.0,2.24453125,-0.06601562500000001,2.245501858153474,4.722739726027397,-0.1389041095890411,4.724781991950323
218,8.72,0.0,0.0,34.0,-1.0,124,0.9954734444618225,0.0,2.24453125,-0.06601562500000001,2.245501858153474,4.722739726027397,-0.1389041095890411,4.724781991950323
219,8.76,0.0,0.0,34.0,-1.0,124,0.9954739809036255,0.0,2.24453125,-0.06601562500000001,2.245501858153474,4.722739726027397,-0.1389041095890411,4.724781991950323
220,8.8,0.0,0.0,34.0,-1.0,124,0.9959918260574341,0.0,2.24453125,-0.06601562500000001,2.245501858153474,4.722739726027397,-0.1389041095890411,4.724781991950323
221,8.84,0.0,0.0,34.0,-1.0,124,0.9958561658859253,0.0,2.24453125,-0.06601562500000001,2.245501858153474,4.722739726027397,-0.1389041095890411,4.724781991950323
222,8.88,0.0,0.0,34.0,-1.0,124,0.9978245794773102,0.0,2.24453125,-0.06601562500000001,2.245501858153474,4.722739726027397,-0.1389041095890411,4.724781991950323
223,8.92,0.0,0.0,34.0,-1.0,124,0.9978595972061157,0.0,2.24453125,-0.06601562500000001,2.245501858153474,4.722739726027397,-0.1389041095890411,4.724781991950323
224,8.96,0.0,0.0,34.0,-1.0,124,0.9976844191551208,0.0,2.24453125,-0.06601562500000001,2.245501858153474,4.722739726027397,-0.1389041095890411,4.724781991950323
225,9.0,0.0,0.0,34.0,-1.0,124,0.9974916875362396,0.0,2.24453125,-0.06601562500000001,2.245501858153474,4.722739726027397,-0.1389041095890411,4.724781991950323
226,9.04,0.0,0.0,34.0,-1.0,124,0.9932538270950317,0.0,2.24453125,-0.06601562500000001,2.245501858153474,4.722739726027397,-0.1389041095890411,4.724781991950323
227,9.08,0.0,0.0,34.0,-1.0,124,0.9936096966266632,0.0,2.24453125,-0.06601562500000001,2.245501858153474,4.722739726027397,-0.1389041095890411,4.724781991950323
228,9.12,0.0,0.0,34.0,-1.0,124,0.997895210981369,0.0,2.24453125,-0.06601562500000001,2.245501858153474,4.722739726027397,-0.1389041095890411,4.724781991950323
229,9.16,0.0,0.0,34.0,-1.0,124,0.9818234443664551,0.0,2.24453125,-0.06601562500000001,2.245501858153474,4.722739726027397,-0.1389041095890411,4.724781991950323
230,9.2,1.0,0.0,35.0,-1.0,124,0.9883968234062195,0.0,2.3105468750000004,-0.06601562500000001,2.3114897629702815,4.861643835616438,-0.1389041095890411,4.863627775236099
231,9.24,1.0,0.0,36.0,-1.0,124,0.9828906059265137,0.0,2.3765625000000004,-0.06601562500000001,2.377479206880765,5.000547945205479,-0.1389041095890411,5.002476796943637
232,9.28,0.0,0.0,36.0,-1.0,124,0.9802509248256683,0.0,2.3765625000000004,-0.06601562500000001,2.377479206880765,5.000547945205479,-0.1389041095890411,5.002476796943637
233,9.32,0.0,0.0,36.0,-1.0,123,0.981341540813446,0.0,2.3765625000000004,-0.06601562500000001,2.377479206880765,5.000547945205479,-0.1389041095890411,5.002476796943637
234,9.36,0.0,0.0,36.0,-1.0,125,0.9948318004608154,0.0,2.3765625000000004,-0.06601562500000001,2.377479206880765,5.000547945205479,-0.1389041095890411,5.002476796943637
235,9.4,0.0,0.0,36.0,-1.0,124,0.9787469208240509,0.0,2.3765625000000004,-0.06601562500000001,2.377479206880765,5.000547945205479,-0.1389041095890411,5.002476796943637
236,9.44,0.0,0.0,36.0,-1.0,124,0.9903233647346497,0.0,2.3765625000000004,-0.06601562500000001,2.377479206880765,5.000547945205479,-0.1389041095890411,5.002476796943637
237,9.48,0.0,0.0,36.0,-1.0,124,0.990430474281311,0.0,2.3765625000000004,-0.06601562500000001,2.377479206880765,5.000547945205479,-0.1389041095890411,5.002476796943637
238,9.52,0.0,0.0,36.0,-1.0,124,0.9834889769554138,0.0,2.3765625000000004,-0.06601562500000001,2.377479206880765,5.000547945205479,-0.1389041095890411,5.002476796943637
239,9.56,0.0,0.0,36.0,-1.0,124,0.9988583624362946,0.0,2.3765625000000004,-0.06601562500000001,2.377479206880765,5.000547945205479,-0.1389041095890411,5.002476796943637
240,9.6,0.0,0.0,36.0,-1.0,124,0.9933801591396332,0.0,2.3765625000000004,-0.06601562500000001,2.377479206880765,5.000547945205479,-0.1389041095890411,5.002476796943637
241,9.64,0.0,0.0,36.0,-1.0,124,0.9935033619403839,0.0,2.3765625000000004,-0.06601562500000001,2.377479206880765,5.000547945205479,-0.1389041095890411,5.002476796943637
242,9.68,0.0,0.0,36.0,-1.0,124,0.9891797602176666,0.0,2.3765625000000004,-0.06601562500000001,2.377479206880765,5.000547945205479,-0.1389041095890411,5.002476796943637
243,9.72,0.0,0.0,36.0,-1.0,124,0.9878934621810913,0.0,2.3765625000000004,-0.06601562500000001,2.377479206880765,5.000547945205479,-0.1389041095890411,5.002476796943637
244,9.76,0.0,0.0,36.0,-1.0,124,0.9878564774990082,0.0,2.3765625000000004,-0.06601562500000001,2.377479206880765,5.000547945205479,-0.1389041095890411,5.002476796943637
245,9.8,0.0,0.0,36.0,-1.0,124,0.9873750805854797,0.0,2.3765625000000004,-0.06601562500000001,2.377479206880765,5.000547945205479,-0.1389041095890411,5.002476796943637
246,9.84,0.0,0.0,36.0,-1.0,125,0.9888111352920532,0.0,2.3765625000000004,-0.06601562500000001,2.377479206880765,5.000547945205479,-0.1389041095890411,5.002476796943637
247,9.88,0.0,0.0,36.0,-1.0,124,0.989358514547348,0.0,2.3765625000000004,-0.06601562500000001,2.377479206880765,5.000547945205479,-0.1389041095890411,5.002476796943637
248,9.92,0.0,0.0,36.0,-1.0,124,0.997124433517456,0.0,2.3765625000000004,-0.06601562500000001,2.377479206880765,5.000547945205479,-0.1389041095890411,5.002476796943637
249,9.96,1.0,0.0,37.0,-1.0,124,0.9901723563671112,0.0,2.4425781250000003,-0.06601562500000001,2.4434700651885746,5.13945205479452,-0.1389041095890411,5.1413287946981505
250,10.0,1.0,0.0,38.0,-1.0,124,0.958512544631958,0.0,2.50859375,-0.06601562500000001,2.5094622263112876,5.2783561643835615,-0.1389041095890411,5.280183533717996
251,10.04,1.0,0.0,39.0,-1.0,126,0.9844507873058319,0.0,2.5746093750000005,-0.06601562500000001,2.575455590100911,5.417260273972603,-0.1389041095890411,5.41904080328082
252,10.08,1.0,0.0,40.0,-1.0,125,0.9859472513198853,0.0,2.6406250000000004,-0.06601562500000001,2.6414500664160094,5.556164383561644,-0.1389041095890411,5.557900413719165
253,10.12,1.0,0.0,41.0,-1.0,125,0.9823026061058044,0.0,2.7066406250000004,-0.06601562500000001,2.7074455739025542,5.695068493150685,-0.1389041095890411,5.696762193855236
254,10.16,0.0,0.0,41.0,-1.0,125,0.9972721338272095,0.0,2.7066406250000004,-0.06601562500000001,2.7074455739025542,5.695068493150685,-0.1389041095890411,5.696762193855236
255,10.2,1.0,0.0,42.0,-1.0,125,0.9829162955284119,0.0,2.7726562500000003,-0.06601562500000001,2.773442038948751,5.833972602739726,-0.1389041095890411,5.8356259888017545
256,10.24,1.0,0.0,43.0,-1.0,125,0.9844712018966675,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
257,10.28,0.0,0.0,43.0,-1.0,125,0.9979364275932312,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
258,10.32,0.0,0.0,43.0,-1.0,125,0.9802641272544861,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
259,10.36,0.0,0.0,43.0,-1.0,125,0.9859940409660339,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
260,10.4,0.0,0.0,43.0,-1.0,125,0.9975945949554443,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
261,10.44,0.0,0.0,43.0,-1.0,125,0.9921770691871643,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
262,10.48,0.0,0.0,43.0,-1.0,125,0.9937395453453064,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
263,10.52,0.0,0.0,43.0,-1.0,125,0.9937580823898315,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
264,10.56,0.0,0.0,43.0,-1.0,125,0.9845008254051208,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
265,10.6,0.0,0.0,43.0,-1.0,124,0.987181544303894,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
266,10.64,0.0,0.0,43.0,-1.0,124,0.9880295991897583,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
267,10.68,0.0,0.0,43.0,-1.0,124,0.9901565909385681,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
268,10.72,0.0,0.0,43.0,-1.0,124,0.9988745748996735,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
269,10.76,0.0,0.0,43.0,-1.0,124,0.984105110168457,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
270,10.8,0.0,0.0,43.0,-1.0,125,0.990341305732727,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
271,10.84,0.0,0.0,43.0,-1.0,124,0.9908735454082489,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
272,10.88,0.0,0.0,43.0,-1.0,125,0.9843968749046326,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
273,10.92,0.0,0.0,43.0,-1.0,125,0.9879357218742371,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
274,10.96,0.0,0.0,43.0,-1.0,124,0.9852238297462463,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
275,11.0,0.0,0.0,43.0,-1.0,124,0.9973862767219543,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
276,11.04,0.0,0.0,43.0,-1.0,123,0.9968433976173401,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
277,11.08,0.0,0.0,43.0,-1.0,123,0.996256411075592,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
278,11.12,0.0,0.0,43.0,-1.0,123,0.997807502746582,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
279,11.16,0.0,0.0,43.0,-1.0,123,0.9929383397102356,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
280,11.2,0.0,0.0,43.0,-1.0,123,0.9901849031448364,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
281,11.24,0.0,0.0,43.0,-1.0,123,0.990912675857544,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
282,11.28,0.0,0.0,43.0,-1.0,125,0.9976397156715393,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
283,11.32,0.0,0.0,43.0,-1.0,125,0.9975632429122925,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
284,11.36,0.0,0.0,43.0,-1.0,125,0.9967979788780212,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
285,11.4,0.0,0.0,43.0,-1.0,124,0.9964337050914764,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
286,11.44,0.0,0.0,43.0,-1.0,125,0.9982832074165344,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
287,11.48,0.0,0.0,43.0,-1.0,123,0.9987089037895203,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
288,11.52,0.0,0.0,43.0,-1.0,124,0.998592346906662,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
289,11.56,0.0,0.0,43.0,-1.0,124,0.9984433948993683,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
290,11.6,0.0,0.0,43.0,-1.0,125,0.9951510429382324,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
291,11.64,0.0,0.0,43.0,-1.0,124,0.9958422482013702,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
292,11.68,0.0,0.0,43.0,-1.0,124,0.9953372478485107,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
293,11.72,0.0,0.0,43.0,-1.0,124,0.9951317012310028,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
294,11.76,0.0,0.0,43.0,-1.0,124,0.993050217628479,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
295,11.8,0.0,0.0,43.0,-1.0,124,0.992852121591568,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
296,11.84,0.0,0.0,43.0,-1.0,124,0.9962833821773529,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
297,11.88,0.0,0.0,43.0,-1.0,124,0.9927067458629608,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
298,11.92,0.0,0.0,43.0,-1.0,124,0.9959673881530762,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
299,11.96,0.0,0.0,43.0,-1.0,122,0.9957733750343323,0.0,2.838671875,-0.06601562500000001,2.839439394785555,5.972876712328767,-0.1389041095890411,5.974491658069331
